SHIR FPGA 16,SHIR FPGA 32,SHIR FPGA 64,SHIR FPGA 128,SHIR FPGA 256,SHIR FPGA 512,SHIR FPGA 1024,SHIR FPGA 2048,SHIR FPGA 4096,SHIR FPGA 8192,SHIR FPGA 16384,SHIR FPGA 32768,SHIR FPGA 65536,SHIR FPGA 131072,SHIR FPGA 262144
233945,281469,377754,497500,735587,5082860,2281232,4472420,8838493,16919561,33382653,83253724,136376569,328623035,766586858
215190,272724,368582,506232,761274,1301624,2438408,4282871,8656976,17018323,33578287,83580816,136467674,327520979,765303182
235240,271769,371138,504364,728229,1314540,2286984,6048770,8538432,19204127,33415621,86508092,136361996,328798635,763337503
216093,279043,364813,522189,714894,1289190,2268595,4620501,8431720,17046816,33375485,83042153,136497005,327282226,772954758
221546,272792,371459,509569,706875,1282722,2297300,4343742,8357079,16956140,33404307,113023385,136223059,328397617,766253568
222451,280833,356386,509278,711272,1284853,2317432,4433619,8703745,16979948,33386781,94687612,136525860,326987888,766096505
220851,263841,370327,517155,708442,1283249,2285647,4260437,9232571,17014551,33484810,89019845,136428763,328565050,768062722
226567,271986,360858,513009,704524,1287506,2393392,4368930,9047560,16978160,33432254,89009783,136489884,327511404,766257408
220279,277649,347720,500294,712186,1280043,2363030,4620590,8956755,17037504,33432941,88996391,136629979,328406466,763512849
213920,275852,364437,509176,737158,1286629,2284396,4359504,8955259,16885905,33790974,109508607,136594185,327251124,771334477
222842,276399,362404,506404,702422,1278189,2298855,4416048,10277100,16899128,33324097,88856749,136330650,328677860,763372948
216761,271489,368627,512586,710997,1282182,2292504,4277444,8826061,17002432,33833164,88784449,136613654,327536405,765860645
223526,273494,360048,498606,708529,1280233,2295622,4345724,8862759,17030462,39554604,88899896,136549011,329163315,767830072
225688,295631,363865,524871,722238,1271754,2266346,4613589,8954274,19234179,33355273,88782985,136346898,327608027,766709496
227741,262975,368634,506839,709715,1275992,2320211,4563600,8932803,17009230,33419011,88932063,136091336,328574702,763951892
223604,295888,362338,514208,711872,1344100,2549861,4512288,8956405,16979459,33327393,88787146,136362402,327743464,767523289
228851,285639,370609,509465,714603,1258984,2366984,4349625,8995673,19202510,33528672,88808206,136360216,328554976,763763320
220831,274014,375071,516938,780493,1298323,2376062,4584457,8961994,16986473,33498755,82951994,137008934,327458669,766128020
215550,273673,359134,502774,777726,1286347,2348171,4896571,12671282,17008418,33442943,83574327,136416530,327843612,765684357
219417,267477,359238,510933,786814,1283173,2340983,4500322,8932626,19554232,33453680,111662112,136541954,327258866,765904485
216791,273945,369379,524909,779341,1274290,2316506,4573995,8936767,16977453,33417430,85169607,136264010,328091655,763756378
223202,272515,369061,514994,781529,1270780,2275978,4413835,9028935,17011561,33367147,114721252,136321993,327066413,769677411
219736,265738,363911,501055,791651,1279869,2341288,4473591,10530267,17097242,33457909,99103938,136364757,328780816,763488220
215862,266025,358439,533553,788708,1273964,2294807,4778260,8945055,16905087,34466762,96918500,136718075,327233022,777516730
220185,274871,354815,504651,775250,1267263,2300105,4461302,8957550,16965835,33387245,89235568,136059807,328445200,764182224
217037,328567,371350,510348,785144,1266985,2313281,4519625,9026728,17028585,33417753,88478500,136416571,327956891,777981185
223177,304126,360269,502797,776880,1258599,2285264,4419292,8982187,19250651,33383586,89066187,136347433,328451297,762378328
225891,347042,359122,515123,788182,1266486,2295951,4398588,8966553,16907713,33263165,89026443,137090956,327368485,790446317
214523,307724,365548,511817,791971,1263242,2322609,4771498,9010187,17013314,33370920,88882669,142447335,328498936,763860788
223327,270145,354613,529483,781281,1270933,2340018,4434856,8982793,16938533,33630725,88893801,142282734,327017453,762742206
223778,283420,358225,501602,780504,1269782,2335924,4662599,8994012,17004931,33329593,89247255,142260624,328340969,767297213
229782,267736,365750,510262,782325,1370747,2298126,4492616,8991603,16901043,63035351,88793030,142393993,328151897,766695508
222666,274180,355789,518380,785775,1314650,2319128,5392073,9078699,17004325,33403756,88407330,142384545,328957875,763632591
226248,273358,371354,507197,784181,1300913,2286613,4786683,9010589,16997661,33368514,107565020,142425607,327482867,767121887
216968,275385,364730,508905,775407,1424894,2380086,4500253,9003638,17076022,33301451,84334105,142327696,328836061,763661501
221994,275905,367626,520529,790538,1423346,2322449,4651063,8985449,16868889,33399177,109358200,142424335,327295478,764552595
218484,273640,363739,500635,779497,1304137,2400272,4668286,10343375,16883749,33425347,86964307,142288072,329317553,754350569
231529,268201,374554,516577,785308,1411397,2374567,4671935,8987965,16922489,33429152,87723310,142181772,328367628,766385001
219243,274465,353222,504672,771359,1468457,2409081,4966077,8641350,16895714,33358854,109419369,136695755,329070201,763528909
215950,273684,356512,524363,780307,1311749,2362281,4636715,8633062,19380421,33343177,90063721,136660587,327735926,794413771
225376,274157,355984,502003,784414,1425407,2406405,4636068,8808351,16936000,33618699,89647388,136763610,329387740,765629857
220634,264861,357134,522866,779534,1472865,2370025,4622574,8803216,17037896,33350238,113877059,136501095,327514645,764873954
219188,274120,371483,518211,773804,1459221,2341862,4608202,8945038,16946938,33406055,89954357,136395258,329025608,776912043
229293,276244,340238,509225,793042,1309383,2326307,4997205,8827153,16990918,33396840,89577855,136317433,329181485,764398194
220388,266490,358881,525272,787872,1307050,2396758,4582825,8971971,16933259,33395581,96369945,136258622,329315891,762910613
229987,275644,372139,510304,775226,1269511,2349534,4584394,8757030,16982001,33429677,89482876,136294022,327636763,763695017
217183,273674,363131,518856,778455,1282726,2374522,4553904,8525812,16833539,33351657,91623126,136389679,329025141,762739018
224330,275334,381715,511708,777009,1287226,2350691,4573337,8491188,16995993,33420791,89233752,136343938,327734132,764924091
216889,281079,367310,508226,783914,1293635,2410975,4894611,10881656,19339247,33422710,88634665,136585443,328966896,763029655
216507,274333,359841,525020,720024,1268609,2374630,4599335,9238285,16884788,33373396,115551651,136311619,328035964,763530008
223029,275921,376933,511175,704980,1273440,2379006,4565612,8816319,16991631,33349781,117425267,136309614,329280365,762692036
222425,282940,356774,491104,732071,1275917,2346987,4650667,8900963,16924933,33419849,86578718,136375769,328515465,817000718
216781,267004,360039,475449,715437,1273861,2366834,4725767,10020081,16888059,33395382,87125761,136135341,329342906,763530559
219031,284872,365987,483727,717539,1298050,2366020,5145531,8809864,16851888,33438443,87691365,136433513,327837723,765551921
221062,272922,355357,471806,712046,1295726,2494658,4740371,9013652,16972044,34139137,87281802,136307223,329445188,799544770
228556,266800,357459,489808,717332,1274785,2343086,4717261,8769069,16910101,40742568,87642668,136463610,328109843,765200519
216679,284419,359559,470816,708989,1288192,2333188,4647918,9651017,16899670,33597908,90309912,136451897,329095522,772418693
228721,271439,358335,486867,709072,1281401,2354837,4623771,8680420,19323516,33765493,88650981,136475844,328002396,765484389
218297,275799,363072,470433,727153,1296782,2339725,5148129,8789522,16814742,33321976,87664396,136308566,329341543,762788190
225957,267279,367494,500568,709000,1297408,2401771,4703604,9862116,17067202,33450010,87241269,136432560,328131963,790702223
218097,266872,377792,472131,714702,1290506,2407453,4718241,8827151,16797293,33439692,87080048,136450663,329603557,765800538
218967,273470,379216,488821,873041,1274512,2409766,4678955,8891175,17046336,33422994,87341763,136734258,327843828,775050214
230465,273160,400531,468572,708972,1251514,2385709,4623681,8681212,16919672,33313044,86790720,136349663,327462150,767065864
217892,267858,391378,488091,775090,1253301,2277123,4766860,8877246,17135833,33381539,87789514,136618253,327505023,768949179
216364,283921,382545,468648,771677,1253228,2321702,4424440,8609618,16843833,33491327,87207805,136305569,327973280,765474755
214755,273619,385963,494927,780888,1383039,2380456,4457543,8849213,17073576,33391760,87314293,136259002,327998826,768902625
214193,274794,380739,467504,776820,1464860,2278957,4349358,8500631,16959071,33412688,87706392,136415968,328048756,765980029
233833,272668,375554,480247,786496,1462908,2341120,4389995,8708665,17015204,33373949,87354384,136294920,327664789,768378939
218237,274814,390493,486230,3233236,1479806,2539303,4736085,10107284,19595561,33445307,84528792,136414098,327841541,766466918
229554,282225,378027,482223,920803,1440725,2311878,4388762,8868742,16979005,33406619,87067993,136393454,327390303,769919359
221943,273043,375512,472144,1048303,1359227,2261849,4470298,8880801,16925187,33391268,92502778,136547441,327438714,765942488
220970,274405,388137,478227,780415,1329674,2324249,4641444,8649587,16969290,33327957,87356401,137060528,327801988,768527295
216674,273253,373187,469116,776227,1312492,2304333,4579085,8730517,16939298,33460071,140480492,142369485,328277421,766107869
227584,277527,392536,480609,777161,1316723,2332867,4873335,8544234,16882942,33323666,93089973,142416451,327804504,769179702
223064,284121,374252,473527,775714,1307257,2285486,4448881,8799438,17023532,33476303,76416628,142175517,327537039,766139217
218023,274196,382418,485284,785614,1289122,2305515,4462807,8727172,19177565,33391359,83119922,142121382,326991872,769078690
215869,274618,381345,502550,778958,1292625,2345061,4379204,8697021,16990452,33373446,76094210,142323276,327333696,764522752
224050,274886,376078,519113,773176,1287279,2244033,4403791,8770199,17060236,33410026,75910370,142579624,327418200,770154505
217876,273827,388826,508143,785902,1287399,2305435,4777566,8729839,16966478,33443370,76438161,142296228,328627789,765350809
217553,274001,386858,513147,777843,1610558,2318342,4394887,8882033,17051757,33379967,78679319,142698597,327209878,768260435
219358,273381,384821,483404,774107,1370971,2291995,4443661,10516619,19234389,33423173,86076320,142376752,327231363,765680841
222116,272964,389817,477461,779117,1326228,2264855,4308005,8838799,16931500,33442505,87136933,142679866,327288345,768821562
213781,299156,376487,480643,774989,1302557,2312640,4367106,8628056,17007660,33364319,86747505,142307071,327571180,769527759
222984,274385,381043,476490,781245,1289542,2310541,4686217,8480467,16946962,33378440,86677897,142462073,327865045,769485991
217166,275998,388017,480607,774411,1276379,2284399,4373638,8393905,16979417,33455682,86694064,142122659,328767921,766127984
220845,283514,378486,476982,776953,1293205,2302703,4499641,8424456,16985328,33476938,84244518,142201646,327526232,771013431
228074,296503,381839,468440,773508,1272920,2279902,4343206,8737651,17095891,33421411,86068067,142276511,327487808,766390111
221189,265479,379666,482282,777698,1290730,2249332,4577444,9000063,16870961,33390352,85432447,142395469,327990471,769464819
217824,275199,380182,470375,778269,1271352,2301905,5026883,8962435,16897538,33440625,85495368,142318039,327672520,766141003
217760,274587,384139,477215,779933,1297932,2302660,4532852,10162319,16864509,33347649,85590661,142402138,327700513,769853419
217718,282106,357912,485837,779618,1257781,2303586,4520282,8963249,16928983,33389848,87323935,142402941,327842434,766298976
226600,265098,330434,485801,779482,1285854,2401785,4387303,8925458,19322741,33333953,92922843,142433161,327608109,769957379
216795,270944,355516,469657,780295,1275662,2542533,4417954,9074812,16889690,33445589,88401804,142471983,327385030,766189763
228610,278355,351593,478603,773586,1257108,2498656,4860313,8994534,16897989,33296595,93297891,136762663,327745671,770715631
221703,295215,354461,473064,785781,1283563,2832136,4376828,9038867,16923322,33401948,88127872,136540718,327489057,766471106
219672,268715,369253,485550,780722,1285042,2434582,4417564,9717237,16888191,33409249,86717782,136319954,327415289,769596282
215456,267282,340771,476107,781614,1252510,2400183,4289735,20352294,20782235,33479584,86921448,136384449,327135392,766534664
220735,274783,347675,480157,783447,1255135,2420139,4405457,8854467,16939257,33582014,86913675,136472737,327576525,769722368
224462,282940,353366,473711,778202,1254278,2448959,4975015,9079288,16865188,33667717,95523646,136381415,327377351,766711425
222207,272515,330990,472435,785134,1249354,2499839,4329605,8991689,16979656,36084453,87541252,136397304,327286715,769185602
215560,273330,354222,458800,785696,1244850,2378524,4416355,8974421,16924740,35888889,90862985,136170839,327252830,765701052
222901,275576,348307,474820,776163,1262747,2394967,4245839,10537983,17033637,33423954,87948195,136453168,327618790,772421248
222813,273196,343103,461658,718513,1273118,2377445,4333865,8992812,16961561,33479855,81707762,136630111,327191646,765898062
226972,265274,349082,472610,714473,1254689,2399338,4619072,8967446,17053575,33459292,87392605,136247519,327222142,768592116
216240,264469,342946,463100,722664,1241323,2383862,4348375,8950810,16862772,33545554,87031173,136544202,327041087,766430711
215283,273547,357218,474212,714878,1257639,2400168,4427572,9035460,17252880,33483675,87338303,136419921,327006025,768515643
218028,278201,363977,461579,710709,1232486,2411216,4285631,9035202,19521355,33417775,87134727,136299891,327269345,766547068
216124,263463,369518,498986,719704,1260098,2372766,4346165,9002876,16939649,33484791,89627848,136953048,328908627,765656687
225877,273699,359049,470984,724519,1256178,2397095,5160944,10609045,16987379,33431346,87734269,142272774,328483990,766243228
217098,274594,351744,479141,710404,1276908,2450355,4465903,8928975,16995065,33620145,87994481,142396240,328327068,773801752
232943,272987,360059,465885,715818,1270421,2375608,6493558,9026856,16952524,33506524,87757433,142187017,327989659,765823112
229526,283300,354935,476482,709121,1242304,2404418,4470485,9031486,16873708,33540312,87838313,142213375,328318263,768360461
217326,274583,355474,472154,699338,1292183,2429906,4389517,9042583,17011539,33438774,87690592,142248493,326924353,766021746
216040,274600,341777,478643,710606,1433052,2380553,4768387,10587212,16858685,33512329,87729164,142233269,328588972,767309188
216689,283474,358211,470807,707524,1324774,2351384,4364593,8918317,17050291,33459633,87349647,142254642,328413008,770643739
238901,273201,356855,481210,708123,1420204,2373805,4471187,9009457,19203105,33439055,87585824,142495337,328368845,766379516
225815,274710,371584,472348,719872,1309349,2388117,4309983,8988718,16858885,33445989,87525312,142314668,329142852,763786450
224764,284795,358960,486074,734412,1296344,2382239,4356599,8952427,16994895,33530033,87439708,142147196,328611711,769490312
215956,273444,359211,467907,761198,1286370,2299982,4656642,10587418,16864330,33524575,87494360,142274669,329195182,763281909
219125,285043,367995,492157,737351,1310450,2340670,4337903,8920193,17008640,33389386,85171953,142198191,326249074,765765049
214025,266470,373365,469926,734756,1338930,2320246,4914088,10838370,17003349,33478190,87267269,142321462,326076623,766468831
220415,267439,362808,478985,735066,1347028,2295367,4272003,8930922,16988096,33501894,86938901,142296043,326046991,770384469
223080,283036,358414,490022,736936,1312709,2295196,4311132,8804835,16913645,33549084,87743979,142337197,325318425,769608485
219078,274943,361413,477903,734082,1310861,2297604,4665497,8991612,16977534,33515760,87005313,143449927,325264945,770053650
226723,269756,367764,497120,740239,1313370,2326833,4317291,8997739,20713719,33546591,88988779,142266181,326200291,766718591
218714,274026,358080,509125,754853,1318332,2307473,4433780,8964375,17234140,33457634,86923746,142434415,325472788,786425563
216621,274515,337858,509077,739919,1325424,2335010,4239668,8950570,16921407,33219017,87033960,142417469,333811266,767803238
227774,284335,358236,512408,746321,1309587,2333810,4375877,10350150,16983708,33460283,86836387,142661748,326440853,769852679
231969,274861,349374,511553,760993,1286700,2305710,4864740,8903653,16922771,33458341,93578791,142333399,326401856,768109655
233208,276128,352603,536818,761031,1332644,2310644,4582642,8867999,16996319,33485351,86357830,136918895,327003047,769280184
222927,273692,367450,505585,733744,1331007,2329277,4574071,8963923,16833939,33428733,86457082,136300144,332200531,777175281
216748,272045,358628,524026,739738,1305105,2336031,4455302,8996788,16967531,33438664,86675131,136601604,325583164,770853781
218128,274926,360470,490478,734541,1292067,2352905,4410230,9028704,16893041,33507165,87032982,135985781,325978959,766788741
214808,272173,354229,509633,756935,1304785,2317329,4793040,8973354,17001434,33562747,86520910,136734939,325883983,784384859
218166,274036,373917,492901,743823,1292887,2278010,4374035,10600878,17164954,33439943,86451373,136658977,325110717,767626136
217067,284234,443213,503074,752352,1289926,2306969,4478134,8914454,17043985,33402059,86717356,136519796,326147324,770369811
214960,273064,360606,495689,763925,1274824,2348341,4319514,8788373,16923178,33430422,84625024,136448061,326110744,767270300
214934,271840,362189,497406,760320,1273144,2275774,4394053,8919077,16951391,33547481,86358971,136920076,325366874,770151440
216571,282438,360900,499226,761365,1279066,2282087,4698693,8812162,16952031,33502709,86361808,136749380,325894314,770912045
223720,270286,356846,531963,758052,1287302,2316367,4340938,8924684,16949923,33458353,86429969,136826376,326277916,770417144
215192,318744,378276,494631,758747,1291621,2293907,4409657,8893134,16922217,33518108,86296530,136453242,326609487,766864692
228074,338719,345419,509961,751727,1290342,2300508,4315809,9072730,16929772,33460235,88177969,136729333,326785878,825946083
230923,304709,354199,499744,762365,1311515,2273611,4371604,8882237,16907094,34724911,86284035,136535327,326147456,767276092
225558,322971,356073,502850,755808,1288799,2289880,4687870,8944280,16992989,37784818,87211208,137212445,326788738,769743944
217045,311665,356762,522472,761018,1280871,2294214,4537364,8926608,16959527,33609234,87604675,142720631,327303493,777057970
221863,302813,358918,501460,742055,1380720,2338854,4542139,8927791,16847437,33485626,82666150,145870496,325425510,770728780
222819,304950,363348,495192,755265,1274974,2374333,4526766,8898460,16942207,33566193,79835957,142555860,325859330,772204810
219903,361958,340162,503566,765906,1413976,2332364,4536731,8631135,17002813,33549031,76350137,142806291,326031315,763934977
220855,324485,358002,494991,743795,1276986,2357546,4934561,8886303,16871345,33570722,77012713,142942685,325619718,762360547
217124,315086,385373,506807,740703,1249118,2403466,4679164,10270955,17002169,33677081,85282448,142675486,326036695,773914340
218210,285484,345826,494716,739148,1246176,2378334,4673877,8938426,16905499,33497951,82794694,142588885,326307604,771759321
229813,289606,370880,508793,759371,1261887,2402984,4621080,9005912,16956293,33597342,82246389,142685083,328374942,776362136
213913,310529,357130,537533,763578,1262729,2389805,4596928,8810822,19369896,36640054,82858920,142671412,325796211,766173667
223211,294570,372816,520320,772112,1272362,2376320,7147327,8997609,16996178,33526079,78796222,142604527,326454104,771760215
227431,322586,358263,514492,731647,1283649,2343822,10149124,8837119,16882542,33569578,80472398,142527317,326111881,765471433
214401,286711,362213,524163,718708,1558737,2393355,4633606,8920900,16966831,33495298,80777004,142595312,325459183,769972445
219252,298828,339620,513241,721199,1261683,2389576,4682164,8615541,19357471,33641535,83416435,142668140,326350770,765531578
216610,302935,359854,514562,712775,1286345,2409050,4768456,8410325,16927652,33469583,85568538,142937442,326405371,770340002
239418,347317,358696,518469,715694,1282569,2343494,5087691,9558762,17017167,33873921,86931825,142952164,325940882,796912865
274979,284386,357083,534285,718859,1261931,2384219,4710350,8479104,16836692,33583167,86366280,136965361,325377257,770862156
285241,286501,359221,506346,718546,1271728,2383693,4631345,8432096,16991871,33494877,84305258,136572810,325305204,765312371
273708,304533,376424,530873,719024,1255382,2346603,4652985,8692600,17018873,33611766,95371468,136596187,325322049,774728097
743518,318943,355606,509042,715827,1279049,2394952,4580490,8954290,16987528,33715645,86055871,136596676,330155272,766710701
274901,285224,365268,520587,726792,1259481,2526791,4969149,9941616,17121189,33533764,84495818,136601837,325791747,770801915
259828,312478,373619,511391,734721,1277957,4267271,4634466,8716769,17023494,33497157,84565059,136225457,325726330,766820191
240392,285572,348944,524664,725402,1252189,2411391,4679139,8876763,19639186,33574671,86431507,137154551,325854516,771184201
241916,289102,360867,518565,719735,1256370,2418858,4760438,8659217,16889013,33561296,84390588,136766117,325814576,767315859
353836,296637,360736,519729,725256,1261645,2374109,4740061,8822964,17150793,33593835,84721366,136579985,325770958,770880823
253192,321569,356684,512718,726436,1260300,2346658,5090225,8684381,16899614,33519371,84524830,136802430,326003514,767019680
237677,317037,350485,518244,744497,1257549,2601034,4659315,8734910,17114793,33528715,84657487,136683141,325495783,772044666
237401,327982,359120,510691,748681,1251425,2504458,4653166,10082457,16784987,33463338,82679291,136548822,325893279,767489718
235965,315934,360215,519797,747216,1283245,2449570,4615843,8717745,17066478,33554231,84175987,136689879,325991224,771567066
242172,294019,368103,475457,741267,1254730,2442524,4618732,8931938,16921135,33554000,84232278,136489395,325550137,766769831
235920,338850,364399,485886,745433,1235940,2404571,4984215,8918240,17149340,33570384,83374228,136504969,326711826,770026830
242044,290870,362241,478327,768108,1213192,2329633,4600808,8908710,16807966,33579360,84651326,136605005,326120467,780664952
251723,283665,370484,483890,770323,1238898,2359987,4617784,9981096,17072055,33535766,87788461,136753209,325602085,770152158
238844,285861,374504,485115,744967,1212412,2306657,4620638,8862133,16857887,33608276,83772677,136597261,325962210,766793126
247867,291807,360328,482237,760256,1225465,2337572,4594799,8901831,16964279,33507823,84412733,136596452,325327697,771457391
233929,313939,364591,486700,746727,1234963,2290363,4907551,8641198,19377431,33530602,83568364,136595645,326206627,767100762
241383,285547,371113,483265,756202,1211966,2339863,4588345,8752714,16828972,33544650,84494284,136562460,325439984,768832264
236885,307269,358829,493873,725123,1233662,2345120,4635229,8768604,16932066,33436332,84411730,136538641,325873406,767281118
249648,281280,364118,483152,709403,1217977,2302518,4590508,8727439,19594473,33309893,84933924,136587573,325619391,771242623
236278,284712,343497,480283,709800,1235035,2320684,4597136,8760911,16903396,33542187,84887810,136620958,325401438,768020094
234231,292857,357862,493043,709721,1269276,3283225,4906370,8551951,17117156,33511537,85160030,136693305,325349744,771263948
235316,305939,357552,478975,732584,1300204,2330924,4565548,8400477,16888987,33524740,85581472,136666542,325417475,767628924
236602,289836,360054,497844,729898,1295468,2300532,4676513,8814217,17101713,34368915,92111676,137099079,325359860,776709408
237288,323433,367260,476629,708863,1279543,2321937,4646066,8698572,16895124,33697599,84565909,136711254,325838836,767373063
246600,284702,359052,496292,711627,1286860,2284220,4671259,8549624,17123219,33585162,82240113,136737296,325898069,771154919
237319,313089,369452,480071,714468,1293861,2321223,4984876,8458908,16754600,33573338,87623095,136738556,325786664,767545323
234875,298594,359978,494649,706773,1300149,2274468,4627115,8436292,16954070,33702832,84194297,136963061,325398202,771038593
239360,315111,374197,479230,710973,1291556,2266923,4595705,8789397,19376440,33639181,84412747,136882448,325551479,767485202
241984,282647,386781,496130,717773,1302178,2314990,4717475,8867006,16822804,33513462,84265506,136501251,325695931,769914634
237548,323631,376816,479254,709398,1280892,2409747,4718298,8876426,16850391,33553250,86286752,136623183,325510448,767882491
243307,332693,363467,509743,709386,1266684,2365256,5005331,8796113,16917105,33550755,84806522,136716525,324853010,773267640
237700,290445,371345,480908,736523,1275328,2338414,4649063,8785754,16896668,33569745,84654190,136686737,325590582,766966231
236552,287063,362367,491253,741446,1276109,2314063,4576100,8813632,16841795,33623718,84670101,136691925,325273134,770619964
235841,270984,365916,479401,742949,1328441,2309621,4593732,8740628,17034494,33554628,84573852,136748192,325831598,767114026
235748,273551,356527,529029,737639,1351152,2287984,4580441,8577966,19245665,33559478,84667728,136627833,325550893,770697034
236576,280277,358565,515059,743711,1332010,2334227,4905445,8860708,16857619,33638985,84789696,136874026,325327783,770923860
237120,273624,341650,519327,742284,1326619,2300808,4561706,8742850,16867811,33603433,84646303,136991295,325665057,770597626
245470,282578,358288,510337,762148,1326617,2353185,4602598,8679240,18381228,33540914,84533925,136694625,325741086,767103277
234484,271333,354726,524790,753412,1331790,2377806,4668438,8977401,16954345,33588316,84665325,136889708,325391839,772204847
243927,256224,360874,519570,757071,1284187,2407110,4686941,10569736,16763389,33570717,84743321,136717027,325387156,767120170
239706,282255,362244,522341,738342,1291730,2368733,5123639,8914933,16944373,33477753,85174499,136736648,325664030,770679894
244849,252597,364661,516874,737120,1284328,2635896,4637006,9032580,16792879,33658096,82997963,136761410,325505972,767570963
236039,272795,360349,518678,744447,1290603,2374887,4650629,8977428,16921141,36610413,84498284,136802586,325485848,769980141
251804,255856,348637,508093,780154,3116378,2425624,4605733,9047749,16871229,33528082,84640380,136559886,325096829,805305668
236591,272401,377652,535272,758274,1231082,2436530,4640580,9042502,16843662,33376739,84510132,136943914,327221504,770477983
234748,285607,360085,513867,756909,1226941,2385344,5125358,9070941,19218670,34422622,84491097,136896731,325671939,767415819
236551,271361,375037,485071,756594,1253903,2395802,4696276,9009784,17563443,33681619,86405913,136760278,327470174,771223222
236630,312040,360678,483042,755984,1250375,2366033,4704852,9026416,17001066,33913345,84635901,136738521,325627877,766864061
239620,259499,355251,483924,735308,1266341,2416346,4642393,9050445,19166359,33614476,84906780,136746653,326347931,768663065
234435,271725,360586,479506,738464,1240613,2393071,4638023,9083384,16956120,33183201,84770272,136454565,325811942,765519208
231917,278012,352000,505157,732710,1227356,2614550,5049978,9031630,17071398,33590730,84300065,136820147,325755338,765662103
233521,276470,354275,497506,765658,1253436,2321707,4609364,9055350,19131788,33568287,82647681,136731652,325821989,769866275
236327,274378,371525,486217,765299,1238807,2332453,4629246,9029930,17031831,33589116,93136313,136637522,326565596,768435117
234396,279726,359049,478968,767321,1248531,2307920,4604802,9050620,17058039,34563367,85797980,136763911,328619018,765808928
246728,273767,358876,488846,740861,1231612,2332924,4598703,9110807,19271479,38594586,84773234,136811775,328157332,769978998
232996,270895,373841,481212,753009,1224614,2324819,4930645,9060023,22088439,33652336,82727438,136688212,328142465,765252338
244305,269715,370835,482374,741933,1224822,2339256,4566904,9100919,17035428,33796622,84761333,136486331,328114721,768248262
237647,271669,357651,481840,743995,1238672,2304753,4575201,10638966,17000103,33293821,86506227,136456050,328363699,766767231
247466,302791,354759,489628,750458,1237132,2289695,4565861,8970044,17246761,33728046,82711633,136844507,329054020,767950290
237772,272236,360752,484775,748848,1228997,2332084,4637681,8993541,19582856,33706617,84349447,136702486,328597445,771333668
235015,272951,346556,501145,759192,1235584,2327290,12697668,9109361,16914445,33557665,83746625,136751217,328127415,767247365
237164,279006,362191,483336,757723,1235701,2324813,4721019,9089900,16900363,33566644,83969640,136660781,328227820,765322504
236617,272589,361297,493526,756109,1235401,2332625,4638773,9041669,19516885,33709152,83874235,136730568,328179066,768958996
239326,271996,370493,483554,764035,1239063,2317809,4615451,9123824,16971240,33497047,85501514,136839828,328357440,765933887
236968,274371,364736,490326,752775,1247413,2285311,4619033,10461399,16980597,33494610,84482532,136956228,327562386,766690985
237625,269874,358779,484588,769344,1256176,2304029,5004907,8889281,16883655,33489975,84776751,136432893,327737575,763854339
235626,279623,354399,501044,731585,1332595,2317636,4526464,8905203,16974744,33449994,84956410,136723909,328548055,765186042
248330,280447,360676,483765,740174,1253342,2332361,4550648,8817943,17011184,33567762,84556090,137121850,328860001,764201555
233090,267054,370870,489522,757177,1247458,2340296,4378412,8937209,16957995,33537018,85177069,137273594,327620875,764422353
245979,281793,348670,481081,730091,1281334,2278205,4446022,8693930,16971321,33471168,84487982,136855839,328302954,763982976
236602,296710,380713,489515,760200,1344495,2304588,4825436,8772650,16980682,33704236,83859403,136801025,328870180,769675211
236061,271524,360022,483924,753740,1324797,2321288,4441245,8451257,16944278,33555327,83505500,136656967,328519865,763483948
234784,271136,359190,492797,757320,1385712,2321129,4486464,8739659,17062410,33662134,84742241,136865346,327602562,765345642
236140,270218,352397,491011,757713,1408639,2270324,4387734,10072510,16948170,33579651,84103718,136930611,328174417,763114701
236423,284673,366038,490865,732688,1422597,2267594,4394461,8737951,17027667,33579346,83889323,136838052,328452696,764396744
235043,270136,358709,504581,740330,1461958,2356019,4718865,8915999,16992016,33701884,82167816,136567505,327799399,763527612
235881,273047,361530,486974,756323,1398084,2348230,4444025,8641480,17042046,33619682,83572146,136707243,328733789,763735312
238492,253548,355904,491669,734447,1456808,2327790,4504668,8893210,16944527,33518577,83674887,136761100,325573370,763531388
235832,274384,362587,496499,739351,1406892,2329048,4359918,10169000,17081887,33539888,83677739,136631734,325367133,769793406
236617,281375,355928,490010,738025,1382532,2389890,4695522,8824459,16943023,33833568,83375921,136596934,325898536,763276100
245847,273288,359865,548689,742636,1438259,2344568,4934872,8670926,17069266,33543113,85636320,136844707,324588787,764439203
237587,273999,362078,538056,756358,1282065,2370226,4518067,8566602,16965904,33685431,84178473,136539037,324905809,763892294
267996,286436,354307,544757,702343,1451248,2399181,4605292,8765415,16855048,33614436,91022878,136734212,325588103,765081873
236924,271148,350222,548804,726711,1399235,2603654,4451502,8525912,17008211,33561988,84175519,136789906,327117084,765164400
245878,282719,359895,556683,704408,1378090,2502880,4485640,8976172,17039173,33698914,84648314,136694358,327303208,765082761
236925,269663,351927,552840,716105,1251684,2440132,4867095,9975527,16959003,34131657,84609735,136143772,326896778,763800729
237172,273590,336229,556973,711863,1277117,2427501,4470081,8772512,16992509,34591910,84420177,136827840,327344263,764446630
235138,281816,361238,550465,704568,1339279,2403485,4536024,8593682,16815216,34048691,94479569,136650802,327501312,763491569
