x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
301094,319534,1198668,1229005,391182,460562,616450,967001,8462285
312201,318745,1194726,1236220,384230,458837,624920,998790,7447555
300105,317532,1192763,1238019,381627,496673,620555,963303,3325892
298216,317029,1210562,1225667,382923,457996,721348,1071260,3672205
297161,314852,1189700,1242173,385115,519891,612055,1029985,2197167
298145,318706,1210286,1220828,381488,478562,609428,1020556,2423519
340787,314903,1194484,1244653,381231,454837,583849,947834,2400957
306860,321133,1198620,1223111,390949,467499,596214,918274,1943301
300501,317855,1210465,1228639,425988,480132,578478,1506014,2331922
298882,320852,1189213,1225050,393318,468188,612164,968288,2698322
298602,318360,1234494,1231688,388200,456643,585317,969728,1699754
295371,317660,1202077,1235655,391427,465406,585461,1140837,2196117
301433,316464,1203694,1223374,384224,475094,647918,1025510,2324548
296443,318744,1204581,1230640,412701,455810,622637,1041933,1789977
296196,316348,1193400,1229843,451716,465754,613388,987811,2423559
295395,499295,1206588,1236617,411954,453533,704970,975203,2309048
297388,426877,1190279,1229807,388454,486469,747107,997529,1952705
297253,340485,1189852,1235080,383540,457680,614258,951026,2508445
296976,325234,1199911,1221101,430547,475109,1563524,1122749,2338636
297885,321723,1207616,1235718,390891,454205,2807734,1007820,1780435
296319,320949,1203403,1239502,400503,475541,2124721,971526,2321359
294739,323080,1202828,1239585,388037,461754,2132233,934170,3063375
296159,325331,1193638,1238643,390680,449993,1551893,997878,2303347
299870,317529,1201398,1233212,389347,462508,1282283,932937,7501666
297777,320260,1202194,1224432,381808,463239,1128796,1135910,8775326
297883,323162,1206237,1221579,416731,506321,971984,994889,2467522
297831,319463,1210798,1229471,433544,465685,854494,1037872,2498467
298794,333543,1198194,1238078,391407,455653,775422,1000569,2441423
296408,319209,1217108,1230805,381733,505900,725292,956814,1896533
294513,319282,1197808,1240865,384102,486784,640654,926441,2464681
301715,340637,1206823,1235119,380479,460324,719016,914592,2295819
297613,358150,1199506,1235149,380747,472705,614308,1813609,2142612
296700,335132,1185431,1230985,378575,481481,613588,3188127,2310188
300450,323020,1206486,1233222,413009,456424,616991,2029319,2316664
308807,327743,1189548,1236183,390370,453544,663348,1619173,1992392
325355,323100,1210278,1232802,382343,455684,614412,1249934,2850846
310472,321442,1190217,1237391,381432,501201,590891,1144391,3651984
