SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
32425,40669,81851,69475,100423,176743,300120,596598,1899080
33768,41721,82073,69955,123839,173550,303800,617563,1617043
33283,40713,85487,68660,103951,170407,296282,603689,1922842
32555,41109,84169,70268,103726,173034,294111,568590,1908925
33030,41066,85461,70682,106688,171952,281188,859485,1490962
31931,40876,82632,69875,105114,175013,290552,602832,1965478
31696,41893,82674,70407,103735,173619,294252,598731,1937406
32838,40446,83329,69102,101169,168151,289947,584390,1379079
31699,42050,81333,68004,100535,175210,325576,594097,1922411
32940,42138,84286,71868,100713,171548,300768,632125,1942266
33665,41884,85115,72148,100293,164994,302754,598083,1398403
33023,40380,85513,69977,105086,173767,293159,609738,2036578
31800,53116,84167,68350,102886,168892,306486,604215,1834881
32089,61845,84065,67118,103369,166343,284407,561318,1394334
32280,45775,84545,68556,104053,174900,310145,585607,1998025
32110,43035,86846,68202,102855,169819,309059,580986,1934588
33680,41931,85049,72934,100598,165697,287652,615162,1459144
32381,42459,83785,75825,104036,167350,319949,623257,2009719
33119,42014,83246,70568,104856,168161,302075,594700,1982086
33054,41556,81922,70062,102013,169142,283781,596014,1454763
33142,41552,81227,69082,103506,171710,292123,592560,1979932
38356,40322,84437,68765,100881,173024,301981,572131,1908717
32895,41698,83260,67806,102127,175831,293020,576920,1524049
32945,40052,83632,69220,112450,169518,305386,595162,2015107
31894,40572,83386,69042,105620,171182,310476,619763,2033452
32651,40976,83052,69323,102347,169908,285918,585588,1389646
41169,41848,85111,70061,102383,171396,306308,569315,1934070
36202,40771,84319,70957,102508,210647,302385,776718,1996055
36579,40699,86298,70419,101237,176661,306575,727931,1466322
34125,40296,85691,69573,104504,176834,293677,683437,1921828
35419,39704,83964,69441,103672,174916,326822,740838,1883892
34342,40151,84286,68956,104673,167242,309606,760919,1406381
35153,40639,83366,69623,100925,169119,295296,756803,1893832
35941,40588,84315,67733,102944,172039,297486,759209,1939116
35959,40319,87047,76097,99539,170799,276566,757511,1383118
34828,40017,83940,71245,103371,175579,291996,794510,2271505
35362,39835,84978,71116,112761,174009,309624,742205,1935065
35093,43895,88185,69780,103973,192143,296193,821509,1364405
34425,40283,83963,70087,102074,178400,289598,716021,1971396
48686,41250,83671,68818,102655,175784,329269,783903,1944042
35821,41513,99123,68670,103911,167048,302943,754459,1417770
34098,40904,83863,69673,105531,169817,297311,733805,1939300
35406,40135,83608,81801,106775,175375,331523,767319,2019138
34111,39385,84244,75600,105374,169003,300172,730431,1455355
35694,39917,88214,74400,101684,169236,307385,779237,2019109
33199,41472,87232,72150,114857,167481,292319,714204,1942367
34144,39593,85454,70145,111937,166991,293669,790947,1397251
33117,39560,86973,76122,104877,175272,303504,738660,1968109
34004,40705,89073,70005,103743,173358,291713,703329,1904572
34325,41480,85508,69696,104583,166565,293257,768908,1478076
33082,49715,84662,69987,101748,170205,291898,1158410,1859280
32893,44002,83818,75167,121658,166824,297333,696498,1961669
33895,42309,82923,78688,104526,168579,283974,1273250,1494921
33142,41567,85214,69171,101995,174427,309185,843126,1913021
33524,41870,82097,69414,102835,174755,562477,790596,1969823
34455,41819,81968,69220,100143,166628,309762,734711,1358909
33709,62102,83942,68719,102059,171014,304071,782382,1910909
33333,48307,84295,72956,101969,174713,290787,735831,1824673
33232,44625,84857,69319,103895,170054,286110,784301,1308987
31907,40752,86590,69451,104419,168287,288028,724590,1984146
33699,41521,86042,69185,104848,171615,308313,766463,1856863
33233,41916,83927,68867,105896,171163,292047,725506,1439188
32365,41260,83947,69009,104960,170423,311926,745904,1909182
33134,39494,83512,67849,101124,172175,314811,720125,1909517
34170,40817,83840,68567,103450,165486,289098,699131,1576236
33727,41267,82383,68285,101543,169370,293403,726326,1926966
34042,41262,85716,69676,100695,174017,337458,695814,1915769
33573,40540,84752,69945,100777,176522,284098,754224,1391450
33738,42359,85364,69111,105311,182407,289379,713543,2014779
33152,42409,84505,73523,105654,171061,293505,776190,1974653
34195,41609,82821,69560,103636,166000,293206,722900,1457679
32908,41347,84844,68240,102017,174801,310178,752979,1931388
33378,41283,85455,68041,101191,174016,320768,755600,1918866
34027,42455,83733,68387,101378,166652,291746,853665,1448994
32919,40371,84404,70027,104486,168622,336417,782870,1892387
33363,39613,84534,71842,103975,168643,306202,749442,1845715
