x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
53341,61505,77700,84735,187267,231816,211724,379467,860868
52086,61011,72727,82447,189004,224806,206022,396989,1089410
58918,60665,72129,82304,187955,228118,222808,379116,940873
55297,59991,72866,80512,192895,228710,224748,469555,979934
54591,60896,71101,80543,191487,226512,224969,401546,1322744
54887,60319,92543,81726,187675,232282,219137,427597,1097334
54560,60097,83168,80981,191412,234218,217339,1033279,927792
53277,59800,77709,81412,185169,230714,231962,768660,968373
55796,75504,75547,82444,188655,228854,238596,716312,903037
56199,61990,73732,84338,187962,226877,216257,621289,1101644
53067,60977,74254,83280,184592,234513,221131,600484,1037933
53254,62647,72055,100625,186357,234604,239572,590192,1127688
51169,61260,72366,88124,186350,230992,254408,622840,1136753
53114,60272,104440,81225,188266,228006,227790,587859,985368
51710,61331,77161,80817,188155,230063,236283,588005,863531
53941,61891,74107,90289,187317,236449,225705,559129,1040696
51790,59440,73663,88338,187792,243851,248309,624281,1033501
52266,60367,72321,85452,184903,244351,234529,604504,850428
50950,60317,71195,85426,186956,227479,228157,569155,1005837
51436,61883,73068,82073,186719,225765,223627,596047,1024641
51161,61187,71596,81984,187117,225801,253564,599942,903739
51306,63460,70209,80554,190615,233576,273876,569185,1099830
53081,59442,71695,80877,198495,228986,246593,588078,935381
52842,73545,71633,84371,191001,227810,241927,599142,974106
52154,82808,73156,82400,188723,228881,263498,624508,1005111
53587,67570,70942,83362,186569,229303,243178,596439,1062008
52673,80661,72560,85497,186237,256402,249203,623006,857310
53082,103655,104273,81426,187937,233728,236666,678476,1301842
53404,88410,93639,100867,188664,238972,231506,737304,1183170
52593,106292,83546,85798,191270,224658,239295,805125,1831129
53329,74110,74825,82582,187232,227852,232997,793778,1050605
64664,66186,73552,80687,188118,229106,223109,623057,936834
59745,64541,117946,81053,188376,225572,214558,609928,920296
55870,63626,81060,80282,190823,229021,224468,609059,940908
54509,63845,75362,88439,187155,233224,212138,624953,1196876
55145,62263,105301,81603,222272,238875,210028,617513,1553311
64005,61836,79040,80383,187616,239456,266819,610968,3512152
54550,61534,73929,81813,189426,231657,225053,642737,956476
54225,60938,73798,80690,188639,226845,220690,627793,967297
52715,60486,72752,80638,192485,223219,224214,620457,1189872
51931,60132,72868,79504,192965,238791,232540,667183,900240
52501,74748,71527,81149,204597,244589,280584,618546,1372386
51714,74308,71302,94514,210420,226828,281646,695841,2011560
50574,63437,97214,80727,195760,226168,246193,583552,1146604
50380,61541,76097,82218,203266,228861,223331,589333,993395
51514,60541,85981,106874,188830,245035,257614,613900,982648
52855,60648,81801,91311,189955,236041,248707,609097,889827
51270,60242,75745,85877,187614,243248,235518,644121,1168251
51413,59983,73673,86664,186457,239798,239585,605094,1680642
52478,68203,73514,84966,196519,226404,215358,604745,1162904
51754,74518,77792,112679,189549,233325,256065,600539,1613428
50983,63499,77045,105642,192747,231629,291577,579011,934477
52365,61543,90503,89557,185410,228982,234226,779747,1229109
52911,62552,84256,88187,186847,228107,223479,458526,869477
53034,72482,141035,83353,187126,241231,236902,417158,1222347
52072,67106,112561,81704,187496,233394,240086,403426,946236
51205,62696,88273,82008,186704,236774,273146,403649,973880
51725,63331,80588,81563,188634,228635,239201,361048,980012
64068,62355,77848,79398,186268,227879,233549,389156,987441
57092,64214,76033,80623,188282,234158,227295,435092,1331253
54097,78794,74031,80903,190996,236791,233619,429901,1591176
52887,82881,77346,113026,193200,229387,240870,410344,2020021
54198,74885,72304,90955,189447,230213,258474,373980,1429914
