b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
4646,3487,4127,3835,4194,5036,5967,8514,14568,24862,44850,79630,185441,398512,766734,1535632,3287095
4672,3561,4195,3810,4153,5114,5984,8659,15233,25685,42754,78951,175185,441062,774204,1651572,3568524
4689,3418,4199,3837,4264,4920,5881,8677,16482,25635,42408,81215,187855,410439,807627,1730435,3316913
4612,3545,4136,3718,4300,5449,6020,9224,15112,26092,43091,80169,188122,400479,804652,1692912,3666721
4602,3552,4119,3865,4072,4797,6485,9506,15481,25356,42215,79991,178753,383885,812858,1716640,2966662
4728,3555,4140,3835,4586,5441,6157,8638,15581,25928,43094,81466,180581,411515,785711,1661560,3532683
4901,3564,4172,3749,4030,6315,6150,8581,15146,25280,41961,81300,181161,444905,823589,1699940,3208108
4703,3482,4125,3780,4342,6180,6034,13774,15842,25709,43175,78896,177407,410820,827008,1664294,3588678
4612,3517,4092,3796,4667,6308,5954,8263,15650,25577,42949,86518,179468,382243,776403,1617596,3495246
5215,3752,4224,3894,4188,6521,6187,10705,14703,26012,42694,80134,189546,406295,766074,1702324,3576654
4873,3765,4031,3823,4125,6371,6119,9630,15907,25991,45497,78217,185536,399259,794502,1653360,3203640
4680,3591,3981,3887,4015,6603,6069,9189,15204,26004,43127,79052,174788,397207,742622,1663989,3614065
4662,3449,3980,3909,4060,6146,6822,8965,14803,32449,42776,78699,178955,410982,790548,1670897,3592755
4680,3467,10009,3736,4329,5327,6690,8631,15500,25896,42735,79397,205431,412998,809670,1713181,3576046
4387,3514,4661,3724,4159,5016,6642,9160,16095,26190,42144,79232,176941,406981,788276,1711488,3566907
4539,3646,4157,3895,4126,5335,6712,8738,15989,25159,42412,79847,185359,395345,771553,1708394,3423732
4489,3625,4971,3673,4208,4866,6577,14767,15829,24982,41669,80435,179805,404757,922259,1515459,3563427
4420,3568,4375,3780,4052,5300,11205,11059,14785,24782,42206,81887,182638,382722,743874,1806830,3484432
4494,3484,4217,3679,4693,5192,8301,8472,15228,24492,42195,80612,180904,419377,800166,1702445,2980304
4581,3398,4313,3984,4712,4837,7625,8448,14995,26061,42405,80638,178692,401676,814987,1650558,3192481
4499,3323,4219,3989,4076,4838,7213,8563,16267,25119,42515,80708,187346,400260,747097,1642454,3420783
4393,3335,4595,3982,4188,5423,6773,8466,16180,25266,42150,79583,197734,410506,761213,1685822,3512008
4605,3522,4746,3947,4224,4913,6733,8763,14843,25227,42235,80618,180552,406109,819244,1611419,3495313
4711,3483,4163,3872,4356,4839,6759,8712,16071,25427,41750,79607,184610,414772,807165,1733951,3242317
4567,3451,4104,3844,4477,5378,6818,8721,14762,25901,41724,79583,184685,406885,784094,1999377,3510295
4459,3540,4111,3849,4203,4805,7025,10294,15553,24746,43038,79751,181306,413870,806240,1717983,3502754
4504,3571,4138,3822,4181,4895,6533,10159,15080,25610,42879,82687,190034,377118,781841,1570119,2968088
4761,3528,4577,3838,4166,4707,6678,8989,15706,24821,41996,79977,183979,381609,759319,1697122,3778840
4430,3432,4091,3834,4022,4657,6667,9888,15390,24983,42290,80265,175537,397052,844306,1574902,3524081
4546,3453,4723,3806,4202,4724,7001,9377,15409,25320,41909,80979,179583,398197,806931,1686899,3165108
4533,3461,4565,3691,4324,5274,6917,9056,21565,25741,43039,80035,200133,629647,773523,1693438,3579754
4628,3534,4187,4322,4148,4758,6600,8604,15831,24555,42407,80181,177917,671119,816175,1687383,3544680
4485,3342,4350,3809,4116,5418,6656,8762,14598,25039,43831,86166,177092,388308,797848,1699836,3566476
4682,3486,4115,3935,4167,4736,7219,8481,15560,24767,49026,79606,181345,383894,735909,1664371,3192028
4984,3473,4182,3937,4277,4909,6650,8939,16213,25238,42221,80836,184123,405997,745832,1670320,3234396
4805,3415,4236,3997,4385,4831,6104,19461,15627,31597,42310,82734,186560,411910,737414,1992197,3564588
4669,3509,4509,3934,4309,4736,6064,14005,14989,25418,41612,80866,181114,414340,764677,1654925,3521352
4618,3407,4208,3750,4208,5588,6076,8718,15346,26257,42519,80016,196870,397401,836060,1637510,3095991
4586,3528,4643,4307,4082,4939,5992,8347,15984,25018,42163,79989,179608,398667,751332,1729713,3189199
4740,3487,4118,3691,4102,4810,5857,8625,14629,25222,41716,79509,182103,415794,736504,1791693,2981402
4727,3444,4523,3746,4159,5399,6456,11387,15167,25028,42177,82541,181074,396293,777889,1683536,3026542
4642,3602,4114,3724,4052,4782,6222,8531,15177,25324,42162,79299,179855,404021,800125,1699630,3221371
4514,3556,4752,3777,4107,5574,6724,9677,15738,24674,42612,80983,182649,414371,949082,1651790,3659333
4583,3501,4412,4213,4113,4951,6005,9274,14985,25827,41914,79681,180091,389074,802157,1623615,3540070
4305,3502,4188,3972,5498,4888,6638,9016,15821,25279,42805,80427,186681,707016,804794,1639656,3212654
4408,3614,4570,3689,5367,11483,5926,11474,15216,25167,42621,116826,178776,406110,792262,1676474,3227250
5023,3522,4250,3926,4872,5013,5958,10182,15098,26286,42105,80824,183199,398649,799405,1685428,2957570
4784,3667,4347,3878,5374,4763,6033,9345,14917,71070,42716,80249,184468,397430,781614,1686786,3588190
5203,3552,4226,3746,4745,4837,5895,9097,14565,32590,41852,78600,183890,399062,831945,1701706,3183088
4925,3646,4361,3710,4990,4775,6002,9301,15360,28198,42482,82135,175253,403424,781101,1709967,3552344
4647,3437,4692,3706,5343,5335,5983,8725,14725,28744,42147,81394,179247,414504,779457,1665890,3504721
4633,3474,4289,3877,5488,4817,6074,8834,15460,27902,41864,81602,179406,461549,974231,1603247,3561452
4689,3478,4392,3903,4101,4777,5934,8301,15161,26707,42009,81071,173282,406069,781317,1689931,2909589
4931,3318,4580,3867,4277,4616,6983,12936,21419,26622,42236,81151,176453,400569,870699,1667208,3687400
4995,3447,4287,3860,4172,4776,7116,8360,15438,26892,42593,79722,183145,392717,791459,1694379,3172054
4560,3384,4279,3953,4123,4958,6785,8171,15570,27187,42416,80743,179620,391780,793939,1701699,3559563
4487,3838,4581,9813,4185,4730,6722,8373,16640,26959,41181,89348,175605,395548,783470,1526381,3559160
4480,3793,4213,3925,4117,4813,6715,8123,14812,27993,42469,79293,186159,411736,791677,1665260,3568491
4368,3329,4175,3856,4196,5476,5921,8734,15436,28008,42547,78808,283626,401540,796385,1648162,3231913
4599,3354,4736,10290,4633,4821,5934,8527,14867,26261,41790,80391,181766,404129,840746,1648647,3496766
4675,3389,4238,11637,4204,6170,6029,8708,15010,27018,42337,80333,174983,400177,784328,1694063,3538590
4841,3435,4199,3898,4353,6024,5995,8907,14862,27035,42539,80049,189778,398723,788478,1687533,3512723
4649,3472,4051,3761,4654,6311,5926,18922,16039,27331,42033,79641,177959,394577,840932,1679060,3158296
4447,3559,4289,3840,4251,6036,6429,15567,15170,27309,41917,78075,177314,388516,820255,1635541,3560430
4448,3372,4164,13202,4308,5988,6045,8711,14540,27353,41551,80980,173107,381116,785485,1664382,3202052
4528,3357,4320,3813,4224,6392,6190,8870,15001,26830,42383,79944,183997,410014,760327,1652626,3443222
4430,3373,4228,11833,4477,6126,6222,8636,15213,28154,42514,84688,184107,398311,870855,1678912,3587547
4559,3408,4282,3899,4717,7492,6441,8762,14190,26722,42901,80820,397760,420507,779028,1681986,2986766
4374,3310,4304,4289,4219,6410,6241,8992,15731,26738,42499,80276,180085,393281,764033,1636377,3445919
5707,3740,4439,3783,4300,5620,5945,8914,14713,27132,41346,81459,173724,410021,783301,1553775,3552727
4581,3459,4319,3789,4215,6216,5858,8721,14713,28391,42845,88110,176498,410866,800043,1570858,3550935
4623,3487,4292,3779,4279,5710,5947,8435,14939,27205,42449,80983,179785,385634,763284,1725364,3231895
4499,3553,4323,3780,4352,6272,6030,8987,14095,27664,42445,79990,189262,553871,800753,1725014,3526394
4715,3375,4342,4351,4834,5679,6058,8408,14837,27155,43007,82269,185805,456891,788025,1573277,3225099
4755,3447,4208,4901,4868,6038,6097,8055,16189,26971,42808,80791,188150,400615,756994,1655891,3463875
4948,3596,4368,4482,4719,6025,6169,8169,15105,28046,41520,83926,199754,392402,778417,1642947,2987721
4718,3556,4178,4777,4926,5339,6083,8202,14638,27133,43078,79469,196379,405369,789998,1692227,3218230
4725,3522,4228,4869,5372,8513,6023,8780,14654,27569,42461,83131,179330,398507,774252,1641498,3521095
4449,3349,4443,4231,5202,7875,6162,8385,14189,26941,43973,83019,181264,397593,764143,1711380,3584464
4517,3379,4431,4342,4691,5680,6108,8106,14573,27285,42694,81395,193016,429300,799595,1581031,3560331
5217,3369,4264,4524,4738,6106,6067,8695,15176,27736,42414,81586,180444,402504,757045,1550419,3582820
4611,3393,4346,4849,5313,6927,8132,11154,15456,26913,42336,80888,189919,404124,799970,1637949,3492347
4505,3544,4110,4273,5800,5172,6147,8964,15843,26582,41209,78359,189996,415386,767541,1676137,3183218
4619,3529,4268,4788,5370,5020,6316,9027,15650,28069,41636,80645,186120,408404,811577,1632948,3585426
4570,3578,4237,4804,5283,5543,6024,8835,15011,27415,43078,81791,186816,414033,832333,1701841,3453973
4705,3533,4177,4714,5575,4781,6045,8749,15115,27424,41979,80338,173660,406806,805519,1682918,3198181
4763,3493,4190,4768,5258,4800,5883,12581,16824,27540,41703,80879,181858,397957,759538,1662363,3555892
4989,3348,4220,9127,5302,5338,5995,8578,15200,27382,42932,79836,234932,387603,790411,1677631,3558069
5054,3463,4249,4992,5223,5330,5981,8386,15003,28107,43011,80064,174032,387326,782372,1566408,3350806
4638,3469,4293,4367,5865,4780,6049,8428,14797,27006,42192,78418,176010,416723,756166,1717137,3197872
4754,3436,4212,4735,5390,4985,6009,9219,15362,26773,41675,81971,189761,409144,973267,1635967,3197681
4600,3479,4061,4361,5282,4833,5909,9991,14640,28258,42063,79998,182468,404449,759599,1685370,3560528
4382,3490,4526,4793,5264,4962,6089,9759,15226,27330,41866,80532,183510,405360,832555,1579218,3530127
4883,3801,4345,4653,5233,4766,5908,9621,15263,27916,50145,81889,168109,402738,819842,2147825,3433318
4671,3517,4261,4856,4812,4873,8774,10025,14516,26921,42197,79581,183409,400335,784211,1681503,2955401
4695,4777,4328,4786,4890,5366,6854,9738,14580,27719,42580,81418,195466,391669,871410,1609997,3447221
4691,3601,4727,5000,5235,4875,6116,9324,14839,27459,42229,80259,175228,397493,769185,1659432,3566152
4620,3482,4182,5873,5267,4776,6228,9571,15171,27835,42458,81020,178969,421603,779107,1688881,3527742
4563,3483,4192,4386,9416,4952,6263,9593,14807,28167,42143,79869,475219,405847,750752,1701694,3542646
4438,3504,4176,4230,4830,4872,7537,10308,16091,27433,42806,80418,196154,386242,808262,1689560,3430503
4625,3229,4230,4217,4885,4775,6004,11678,15544,27388,42131,83731,181832,618881,817169,1714429,3509722
4545,3400,4364,4416,4885,5296,5865,10253,14769,27309,43719,78669,191626,693893,806001,1639890,3595695
4424,3449,4170,4242,4939,4868,5900,9475,14705,28044,41897,81690,182885,397657,741917,1705483,3511368
4972,3341,10384,4330,5327,5331,6079,9927,15020,28092,42786,80120,204733,396089,831902,1686806,3491229
4917,3472,5602,4337,4780,5252,5981,9597,15473,26911,41949,79758,181550,418897,831910,1713524,3542851
4738,3610,5311,4205,4907,4661,5834,10478,15824,26786,42833,83335,175878,387883,832911,1699437,3555887
4500,3413,4983,4705,5271,4831,6016,9190,16151,28515,43531,83501,203574,405867,863364,1642494,3158745
4591,3431,5142,4637,4927,4756,6154,9635,14436,27016,42445,78888,177281,432916,796633,1628581,3545442
4663,3552,5198,3791,4790,5385,6045,9769,15070,27502,42168,86099,178321,388866,786838,1691918,3567097
4667,3480,5103,3840,4863,4667,6057,10049,15262,27832,42538,79922,175976,404132,780711,1599546,3552678
4468,3376,5162,3662,4797,5404,8138,9289,16196,26924,41944,81965,176719,392345,753734,1638249,3558113
4269,3406,5215,3731,4839,4692,6036,10057,15071,26920,42546,79555,182956,402972,793339,1668241,3211774
4546,3353,3912,3881,4689,5016,6008,9374,14597,27314,41980,80545,201242,427376,767718,1682828,2986225
4483,3430,4034,3738,5202,5390,5893,10114,14871,26439,43356,80519,196194,395235,784955,1718038,2953613
4513,3336,4062,3701,4886,4797,6149,10054,15204,27278,42334,81310,178718,401187,796249,1675760,3464803
4503,3346,4093,3923,4718,4989,6286,11573,15143,27710,42283,81307,178416,388956,791076,1611470,2980701
4409,3335,4389,3871,4243,4852,6303,10524,15472,27069,43026,79039,174652,406187,778681,1600244,3533520
4587,4666,4315,4302,4327,4775,6098,10446,16277,27645,41920,79318,184470,405160,809262,1655867,3506863
5423,3598,4304,3662,4204,5430,6150,9716,15041,27771,42537,81496,179752,467963,777371,1676792,3602313
4831,3549,3885,3712,4196,4735,6895,9875,15043,26783,46323,80829,175361,403737,826459,1699490,3608352
4679,3610,4050,4285,4225,4971,6742,10200,15096,27421,43331,80430,180367,375994,811099,1568811,3506518
4449,3343,4118,4524,4112,4857,6740,9675,15686,27971,42582,81863,184160,404789,832120,1686174,3469382
4319,3345,4082,3796,4114,5427,6765,10162,15953,28019,42797,79034,180509,403181,808691,1640425,3600096
4320,3445,4014,4310,4645,5441,6817,9203,15205,27714,42766,80365,190084,404605,773756,1697902,3591418
4267,3550,3877,3857,4064,4759,6883,1917757,15255,26785,42007,79386,190477,386446,799913,1661773,3550246
4419,3414,3895,3675,4034,4688,6938,9748,15138,27391,42990,82588,181907,414443,827579,1694672,3567658
4406,3530,3924,3997,4127,5370,6737,9569,15001,27357,42053,80961,190601,403756,834888,1652186,3582190
4322,3456,3812,3563,4207,4839,7063,9591,14572,29762,42765,80281,186778,406050,823065,1591787,3659864
4461,3365,3854,4050,4156,4700,6804,9828,15949,26424,42265,81905,188155,406153,819080,1631885,3389994
4337,3434,4126,3801,4092,4770,5989,8986,15595,27003,41977,83076,185404,404595,772438,1644377,3559531
4637,3560,4001,3883,3936,6017,6336,9453,15357,27678,42373,86575,191133,375270,812876,1682562,3575345
4325,3602,3774,3788,4048,6071,6057,9289,14614,27010,41445,80236,214126,408581,791477,1683040,3477213
4341,3350,3878,3711,4071,5703,6060,9646,15187,27507,42423,80267,189238,394648,822975,1540164,3538074
4391,3329,3821,3802,3813,5712,9055,10011,14734,27114,42454,78937,179890,399348,860298,1672504,3521197
4543,3249,3829,3865,4213,6143,5933,10626,15371,27396,47366,81604,180327,406764,829727,1725096,3564140
4134,3537,3726,3819,4136,6440,6160,9228,15817,27573,42740,80754,209710,397869,835457,1695827,3573902
4179,3410,3944,3703,4497,6168,6206,9855,15728,26210,42642,85702,184810,411271,783518,1673012,3546622
4215,3479,3934,4053,4325,5946,6076,10602,14627,27043,42279,80698,201007,409546,769265,1700016,3509635
4344,3392,3919,3851,4272,6242,6026,10553,15574,26748,41821,86080,192611,394332,772164,1645950,3414014
4175,3386,3801,4326,4183,5868,6134,10482,14869,27834,41510,78951,180476,390034,814850,1696174,3415551
4830,3834,3737,3931,4308,5990,6133,9999,17090,26701,42279,82377,181959,432537,833345,1718873,3558164
4343,3761,4148,3789,4186,6109,6027,9493,14953,26800,42645,79924,184454,396313,809340,1679996,3536041
4498,3829,4071,3776,4147,5947,5971,9564,15076,26968,42505,80511,187504,395294,841245,1655557,3649587
4305,3553,3948,3738,4265,6023,6151,10510,15249,27293,42606,79183,186778,403677,778855,1600439,3468603
3698,3299,3820,4319,4217,5653,5932,9540,15301,26944,41840,82542,209559,403863,817148,1672715,3565467
3658,3424,3950,4811,4275,5251,5968,10080,14771,26178,42334,83261,191255,404032,807543,1707247,3566692
3704,3435,3855,4821,4136,4717,6014,9927,16498,27164,54305,81469,196076,391494,792669,1787212,3562728
3664,3593,3993,4617,4109,4686,5946,10320,14936,26489,56690,82796,182146,390949,786323,1688747,3517326
3599,3391,3819,4363,4331,5268,6339,9916,15351,27111,48272,84956,183436,403054,822752,1567462,3492420
3740,3480,3892,4729,4574,5254,6043,9562,15094,27405,41324,89100,192465,389138,815763,1689006,3563945
3846,3474,4276,4220,4585,4821,6422,9740,16742,26856,41896,81364,179621,400870,786880,1696097,3572401
3848,3462,3958,3896,3956,4699,6219,9337,15025,27055,42537,80657,181498,414002,768040,1708903,3518094
3690,3414,3902,3758,10328,4705,6271,9597,15980,26627,42336,81039,186347,382073,788511,1624876,3373510
3767,3463,4408,3657,4097,5087,6119,10480,14218,27148,41822,238466,192466,381055,851470,1669082,3537187
3655,3496,3877,3715,4151,4739,7683,10779,15284,26566,41735,87141,181533,416409,742033,1611788,3468747
3708,3518,4062,3628,4415,11660,6077,10240,15548,28291,41982,85877,180917,408622,811998,1640958,3460984
3611,3257,4279,3843,4021,4773,9109,10695,15013,26357,42232,82784,189171,690267,770132,1641455,3554468
3610,3398,4251,4053,4042,4797,6206,9935,14971,27683,42588,79679,188495,409573,722013,1652036,3604328
3619,3345,4455,3757,4041,5379,5935,9306,15765,27539,42618,79768,183036,388907,823512,1620214,3778710
3758,3359,4336,3796,4558,6054,6176,9593,16043,27116,42073,81847,183536,388841,800923,1594680,3345366
3571,3461,4327,3825,4114,4822,6274,9736,15612,27957,42657,78894,190420,398014,754271,1685965,3383817
3691,3448,4225,3706,4217,4662,6116,9775,15090,26582,42629,80059,185709,405830,847925,1579681,3322070
3737,3292,3859,3688,4019,4706,6255,9617,15007,27319,42832,80719,191181,403768,737106,1651579,3216892
3566,3381,5529,3740,4213,4732,6063,9913,15406,26580,41969,80129,186754,402260,878105,1681991,3513187
3913,3800,5026,3702,4206,4805,6009,10214,15853,26919,48418,86945,186312,412560,884442,1701433,3564084
3902,3447,3999,3741,4246,4566,5949,9595,15459,26903,41864,80887,210983,381195,804358,1697606,3576763
3843,5008,3966,3665,4096,4791,6048,9850,14402,26704,41524,80355,187615,408136,781378,1609963,3534818
3869,3576,4041,3613,4208,4909,5909,10006,14636,28474,42473,80579,178517,388692,793747,1683223,3000844
3895,3391,3701,3687,4575,4638,6130,9108,15321,26595,41992,81957,184364,389651,802522,1715603,3294832
3707,3536,3822,3686,4061,5202,6159,9197,15480,27988,42925,80955,210447,386993,782997,1686152,3565262
3656,3438,4060,3835,4144,4665,5939,10256,15338,27870,47705,80869,180212,406942,791887,1681529,3502709
3654,3464,3810,3751,4187,5252,8556,9121,15615,29291,41698,80887,192662,408047,807128,1649439,3604610
3647,3435,4361,3652,4109,4881,6700,11056,15838,27167,41991,81381,187025,409143,727923,1693829,3413084
3792,3515,4016,3886,3979,4645,6290,9896,15243,27479,41971,82056,191186,404755,737250,1726473,3193146
3707,3366,3845,3782,4116,5040,6195,10043,15208,26640,43142,86394,180532,418463,765519,1709883,3375439
3831,3439,3974,3590,4142,5364,6151,9507,15391,27229,42039,78340,195395,412408,740724,1615222,3271680
3741,3421,3899,3653,3933,4628,5990,9325,14736,1716175,42306,81259,187401,405604,856632,1658891,3481942
3649,3380,4029,3763,4114,4561,6098,9498,15436,27316,41694,80272,189464,412891,777033,1584979,3213153
3713,3366,3878,3718,4050,5263,5976,9818,15230,27799,41591,81056,180197,385133,780742,1693753,3465982
3635,3408,3770,3765,5866,4676,6208,9774,16056,27210,43031,80576,185952,418266,759382,1674171,3215088
3653,3387,3839,3836,5052,5035,6008,9547,14879,26652,42492,78481,185853,406734,851064,1699308,3470292
3651,3506,4015,3682,5286,5445,6056,9545,15957,28786,42228,80774,178047,414935,827753,1715529,3558119
11554,3507,3831,3688,4693,6512,6096,9686,15650,26839,42607,79553,192204,403764,794260,1681077,3552211
3648,3355,3739,3697,5129,5254,5867,9622,14986,27374,41986,80160,184701,398539,737922,1678203,3568982
3630,3401,3779,4033,4857,5255,6010,9812,14745,28321,44382,80491,185956,403667,774119,1706134,3391182
3945,3416,3835,4255,5486,5295,6190,12293,14632,27029,42195,79464,183309,461819,766194,1715819,2949349
3718,3487,3829,3862,5428,5626,6041,9896,14955,27969,42176,82014,182136,384749,799057,1679639,3503063
3818,3380,5293,3734,4826,5982,6194,9887,15184,28349,42124,79832,197977,406157,795953,1627794,3527755
4169,3506,5455,3861,4822,5928,6235,9356,15050,27214,42295,82173,181162,379624,1061044,1555425,3520769
3818,3418,3907,3788,4905,5353,6247,9425,14850,27198,42482,80792,184688,399401,777273,1670310,3461684
3755,3434,3920,3788,4785,6664,6180,9419,15011,28183,41646,82187,176798,400769,779244,1716876,3361960
3604,3395,3905,3662,4684,5616,6147,10633,15398,27579,42933,79027,187764,389191,770666,1696570,5333904
3643,3564,3703,4053,4851,4791,6176,10561,15118,27289,55353,81132,183072,412696,789175,1699154,3671406
3727,3588,4032,4249,4743,5469,6004,11892,14377,27152,42362,79532,180236,385819,750867,1662424,3570168
3801,3559,3759,3673,4720,4822,6149,9852,16020,27516,42484,80408,198747,385405,760511,1660908,3185494
3766,3476,3832,3701,6186,4901,6163,9315,17869,26879,42796,81240,191040,394025,782277,1668245,3184453
3643,3462,3780,3619,4996,5497,6089,9775,15850,28023,42311,81187,176859,393534,742365,1653512,3572082
3656,3535,3923,3850,4746,5538,6090,9946,15155,27673,42959,81230,184328,394663,773802,1696892,3524151
3647,3883,3749,3633,5497,5593,6012,9924,15754,27085,42520,80728,180805,394952,791722,1688137,3555665
3756,3962,3848,3760,5359,5507,6162,9982,14289,27762,44536,82684,187012,392670,772056,1642067,3422257
3639,3390,3723,3710,5485,4986,6270,10161,15157,26922,42539,80905,180749,413139,759569,1695098,3470902
3654,3368,3757,3891,5364,5394,6103,9867,16304,27411,43808,81944,186612,385530,785730,1701625,3293264
3651,3487,3859,3745,8716,4724,6074,9406,15319,27262,42110,80495,186905,418624,799456,1628518,3635951
3649,3314,3735,3815,5487,4736,8278,9596,15740,27208,43140,80869,186926,382785,804247,1647664,3102589
3623,3355,3744,3766,4747,4847,6235,9699,15700,35946,42528,79528,194489,401800,796085,1701472,3516898
3626,3537,3765,3827,5412,5214,6187,10662,15416,27657,42847,80946,195115,397818,780817,1695077,3199557
3777,3328,3836,3749,4698,4907,6247,11277,15574,28217,42567,80818,174992,393216,784044,1682047,3572522
3658,3519,4253,3781,5398,4869,5851,14193,15333,27513,42598,82012,188477,453892,781599,1688411,3372799
3569,3207,3678,3847,4774,4945,6168,12644,15636,27576,42728,78706,188839,387591,807495,1669644,3189975
3664,3420,3738,3850,5385,4810,6221,11244,15840,27358,44008,82292,182426,415193,796412,1677795,3203864
3211,3438,3706,3865,5284,4861,5928,11053,15635,27160,42629,91509,190992,390710,763366,1586398,3219402
3253,3305,3719,3884,5000,4796,5930,11415,14276,27148,41756,78482,176875,416367,710064,1676186,3551892
3412,3967,3996,3825,13964,4800,6029,11144,15965,26723,42118,81513,182098,414737,1100946,1643752,3392137
3549,3925,3902,3626,12916,4801,5868,10697,15520,28298,45617,82564,205962,381926,794490,1666636,3163099
3316,3365,3779,4872,10264,4796,6194,10529,16536,26850,44917,79530,181186,390903,792938,1661131,3559071
3372,3493,3787,4710,10641,4776,6134,10891,14680,27569,43086,81918,191582,383123,802430,1644857,3374618
3340,3301,3697,4716,6852,4868,6038,11042,15421,27341,43120,79573,196321,391240,799885,1688870,3243155
3325,3430,3957,4642,6939,4791,6182,10649,15005,26582,42555,80026,185075,399077,761616,1635566,3554151
3432,3378,3873,4037,6925,4815,6117,11321,15575,27818,42864,80626,205741,405436,760587,1678241,3523426
3428,3381,3697,4689,6833,5370,5996,10337,16151,27488,42462,81863,184419,376436,775224,1641052,3609250
3306,3284,3895,4193,6889,4954,6003,11403,15193,27380,42606,81513,185156,445488,776839,1648597,3533556
3245,3348,3763,3726,6653,5013,5986,11104,15274,27126,42976,80062,177735,411052,773532,1623814,3499596
3215,3509,3726,4264,6641,4950,7563,11038,15360,27556,43356,81169,181108,394592,738497,1639357,3581964
3188,3289,3702,3787,6433,5490,6108,10897,14628,27227,43361,80757,210921,408720,779129,1682376,3585027
3286,3327,3632,3741,6181,4794,6082,10663,16642,28087,42609,79935,176882,410162,789550,1669097,3121315
3372,3269,3765,3719,6464,4748,6120,10306,15305,28279,42322,82024,178925,406709,753336,1708955,3098989
3246,3360,3753,3671,5959,5433,9562,13095,15297,26762,41700,81234,192592,422971,759512,1694502,3280241
3316,3411,3801,3704,6017,5377,5956,14840,15180,27416,42146,80028,184729,410509,833192,1606477,3191934
3214,3325,3640,3634,5994,4868,5910,12166,15260,27248,41576,78978,196159,404544,796319,1656893,3188313
3370,3342,3800,3961,6134,5133,6078,12151,15140,27259,42315,78792,184868,397960,780145,1635251,3542863
3246,3544,3792,3916,21955,5541,6173,12012,14595,27848,42065,82573,194025,415844,799131,1707222,2921301
3390,3390,3798,6013,5859,4848,6345,12517,14910,27545,42415,87420,193079,393941,796274,1702213,3544105
3271,3354,3921,3836,5862,5268,5963,11887,15056,27661,42993,80831,183067,409485,792213,1589224,2966269
3333,3451,3696,3782,6115,5505,5883,12214,15197,26826,41767,80721,174373,398492,1457642,1673141,3206627
3305,3465,4895,3758,5913,5488,5965,10077,14987,26831,42364,80586,182853,382525,892153,1677671,3571278
3773,3787,3885,3788,5774,6951,5881,9588,16516,27251,42211,80415,175737,388537,790384,1694453,3539159
3359,3611,3942,3695,5780,6191,5980,10004,15230,27465,42176,81515,180374,402885,791917,1637338,3538604
3479,3458,3783,3693,5744,6227,6215,9854,15624,32987,44352,82479,175519,382035,776892,1631164,3117731
3482,3949,3814,3761,5579,5738,6523,9371,15008,27174,42503,79899,183751,391071,836378,1658306,3188154
3342,3578,3954,4027,5785,5559,6110,10441,14896,27571,42764,77842,179443,395210,800768,1700201,3666283
3272,3378,3811,3789,5702,5443,6111,10695,14898,27708,41809,78245,180464,429117,803243,1595193,3024657
3346,3261,3860,3790,5448,5580,6229,9731,14594,26911,43708,78949,205446,383675,799223,1664667,3211265
3386,3361,3811,3841,5513,5529,6167,9938,14805,26987,42316,84881,180912,401748,773241,1690286,3474783
3362,3527,3867,3717,5417,5418,6087,9387,15931,27779,42610,79257,185345,393518,786335,1610214,3495577
3230,3663,3776,3861,5360,6525,6084,10876,16563,27602,43156,81440,189987,397096,749413,1643753,3485340
3284,3537,3768,3667,5327,6372,6298,9991,15550,27237,42066,80717,179215,385057,751064,1665939,3687508
3197,3390,3720,3771,5768,5514,6068,9470,14682,27358,41864,79896,180603,394303,785040,1684252,3556084
3383,3390,3779,3709,5400,5212,6050,9297,14688,26471,43275,80096,191229,385337,777779,1660670,3535496
3181,3294,3667,3645,5306,5319,8907,9769,16205,26975,42066,79564,181851,392975,806012,1559144,3535719
3258,3344,3618,3633,5403,5386,10588,9877,17104,27435,41592,79981,183179,394761,715048,1673588,3191504
3325,3385,3669,3759,5155,5584,6315,10248,15439,26427,42401,86436,172986,405836,823276,1676736,2951097
3312,3260,3825,3677,5156,9488,21375,10459,15238,27817,42287,81925,177549,387468,792682,1649021,3386642
3859,3877,4126,4255,5690,32641,6799,11091,15373,27653,43111,80752,184010,449082,784058,1685091,3282944
3255,3384,3671,3730,5192,6118,6020,9980,15767,27523,42354,80379,183319,400844,754853,1636943,3420104
3247,3447,3658,3561,5172,5528,5782,11047,16252,27507,41811,80816,187284,412989,775443,1689853,3462809
3246,3278,4299,3672,5514,5076,6219,9615,15917,27056,42584,80500,207703,398610,801262,1695492,3574932
3258,3378,3785,3609,4964,4801,5786,9535,15120,26118,41354,80387,181332,402477,769659,1586241,3079618
3450,3327,3652,3659,5332,4617,5897,9845,15123,27357,42517,82478,189281,400159,1207236,1618831,3500674
3210,3261,4038,3617,5202,4850,6053,9698,15220,26554,43122,82983,181113,417403,793405,1647181,3571420
3791,3720,3726,3651,4540,5595,6134,9556,15259,27593,42053,79694,178980,381476,796553,1681091,3575180
3379,3382,3664,3621,5215,4967,6142,9453,15601,27079,48621,77993,178012,420774,844878,1676564,3591527
3328,3399,3716,3730,5377,4811,6302,9675,15067,27703,41732,81791,182833,421738,799174,1687902,3213925
