x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144,x86 inductor b524288,x86 inductor b1048576
140208,198944,211236,277213,250290,255299,443225,826608,893060,1182204,2187194,3931174,7410743,14688008,27158722,51420541,99659933
138814,199065,210249,282941,226374,248476,410263,638737,710573,1383873,2253255,4048899,7421716,14719469,26859041,50853604,96912714
141047,208649,207512,287144,228577,245827,370758,545419,709799,1104318,2216118,4084032,7603715,14653375,26913649,51163832,98881583
140016,199698,206761,277096,240811,253443,327640,578908,620235,1185909,2218449,3874207,7440670,14643235,27278154,51312726,101812783
139389,204525,205525,279720,237130,275707,399210,501198,647589,1236784,2135958,3945109,7326455,14779224,27027280,50961601,101138915
147826,197719,218921,280002,247846,254952,365797,499114,574059,1237532,2222425,4157839,7474819,14725458,26808754,51166899,96407165
139062,199044,210343,290613,235929,245493,414475,493542,1249169,1029442,2197782,3897728,7391754,14809003,27092157,52537298,96845334
138294,197432,209915,277294,227811,264865,428778,512851,612383,1186727,2242651,4669345,7436742,14849604,26759788,51581905,102289296
141099,199320,208418,277733,238709,252342,400865,527798,923958,1863754,2244233,4065270,7457790,14686338,27016906,52000997,102079991
139788,196893,204399,284176,243084,255456,447895,534169,769809,1190373,2161775,3923262,7548080,14724413,26621232,48826053,100833250
138216,199756,211537,280520,239603,273683,390399,519565,703396,1364177,2224413,3882860,7389975,15547068,27320555,50486048,105533965
139215,209857,215058,291280,215489,242825,437197,508783,706574,1078704,2161662,3546093,7599003,14778009,27180680,51919452,104320373
137871,201346,221308,280516,241155,273525,401744,504357,718265,1186931,2262264,3470444,7444133,14753564,23575337,52458760,83837866
137261,199658,214459,278078,230406,259751,463831,509167,988217,1987146,2246157,4041855,7395195,14818898,27028271,51187411,79272378
139848,198749,210288,279958,240991,235183,411623,495962,652080,1228858,2253583,3930321,7417396,14761525,26970045,52397625,103645092
138182,198243,206122,291384,225731,238664,425763,502811,932940,1142403,2223858,3906388,7406856,14770022,26546519,54309863,93993795
144518,196377,206930,284877,240792,234866,397167,489763,730279,1035601,2222976,3863771,7388145,14906137,27223517,49061056,88570561
139378,199623,217864,279328,224267,256182,441187,474204,720054,1262437,2199645,3897220,7879722,14949419,27081577,50397403,73633564
139692,207400,207977,279274,245928,252107,466101,510651,662491,1095043,2250083,3519499,7427591,14966745,37679726,51965428,101977144
146826,199071,217714,299437,251870,254737,427952,492049,646673,1036227,2267517,3502661,7367629,14802161,26891135,49788718,101995330
140535,350391,211743,289988,243466,241188,418554,869999,675702,1285864,2232677,3484150,7366407,14917354,27599009,50059818,100522576
139253,244746,208386,278627,223421,262776,434137,493351,700637,1095039,2248347,3553917,7324801,14826231,26784778,50038526,101311360
145748,214802,216001,499701,245697,241099,391177,483898,912448,1105294,2179221,3459733,7353785,14874376,27538543,55790254,102029693
139808,217621,223994,292320,240242,266958,406179,672510,778843,1183359,2176442,3461880,7356656,15639905,26882618,49813294,98165874
139989,203133,210080,279913,245779,245346,408880,599765,664476,1985793,2228999,3474306,7434684,14218833,28094795,50072154,106759193
148258,260901,210199,279839,240106,242499,420006,523850,694048,1200598,2257814,3580566,7335143,14073798,26515167,50943077,98955522
140191,207544,216498,286669,236229,248202,465567,513404,616414,1145926,2212188,3505157,7285730,14111537,30057986,49548555,101817576
139743,231384,212537,287380,258877,263872,440837,510885,661159,1276428,2201961,3489951,7225028,13995359,26551799,51987225,95195091
147209,215862,207902,287804,232891,244790,385804,558745,590347,1173677,2172567,3427770,7347839,14128079,29061613,56155096,94063316
139322,200280,211230,290913,253077,240379,460715,504079,701302,1758023,2249596,3482219,7250149,13993923,28092121,50173579,101125349
139634,200708,214611,281278,252446,256116,659141,543961,634401,1226219,2219479,3445640,7292313,13989633,28448287,50368168,99177274
148326,198129,205268,289859,254637,251030,318790,494190,958686,1130162,2231735,3441903,7338377,14117592,26995166,50537318,99465246
139376,198284,206068,286205,242248,248630,325190,515714,759103,1035903,2214172,3489749,7268039,14166661,28504250,51572484,94445774
138781,197099,219811,279125,239671,278974,297651,530757,780801,1196373,2218590,3521255,7360707,14269593,27210166,52167046,99301825
142182,199583,211589,280600,245578,237418,311991,497651,1062825,1791361,2163506,3491238,7259101,14256294,28313353,51787357,103364192
141152,205007,209736,280440,235463,255156,293299,517996,735632,1216773,2196565,3477975,7351103,14146286,29120652,52352234,97501376
141020,196979,213176,282413,223404,278908,283871,499005,733349,1282340,2226000,3434188,7300210,14224126,28451195,50389030,112842378
141757,205523,213238,279306,227003,245036,289590,504042,680197,1122455,2227831,3506457,7267888,16462673,26800809,49649855,98008959
140602,195114,212973,277517,227596,253467,278930,540754,898308,1072832,2120864,3482266,7341559,14176562,28475003,52333984,112257879
140938,197274,214977,279656,221477,263453,306804,486829,1119802,1249632,2076718,3518312,7192606,14110807,28996633,50472765,127788477
162873,198996,216310,291266,240550,272094,292692,507544,708372,1112635,2208794,3466612,7292682,14070327,28132144,50097840,120074592
146357,198054,214454,280878,230226,240489,292524,503147,728533,1240683,2111306,3507047,7372660,14154781,26873196,50312930,96668739
138929,196589,207625,279161,231117,271011,286744,549478,616379,1864665,2138765,3494557,7246316,13950706,28647163,50286640,108199543
158679,196359,216725,279016,233123,240176,310239,527558,709330,1205669,2212868,3462691,7234326,13944686,26972880,49508598,101079595
145650,205811,211551,290865,236736,242068,288315,503655,1191044,1171492,2226361,3472607,7323845,13967487,27737646,50620241,95228314
153907,195900,203453,287727,242537,275500,297591,514629,829064,1069006,2191857,3474424,7374911,14138003,28198655,51811984,94791663
146919,206826,207884,279964,238126,245087,274214,697502,774588,1192742,2209052,3564949,7342477,14013742,27969097,51126166,133865658
139446,196078,207620,280322,238004,249578,285083,589916,680650,1914816,2217199,3501992,7672089,14121849,26940157,49215063,97610445
146332,196608,205496,282444,240178,264184,278096,515084,727300,1224620,2183046,3451822,7413667,14148915,27317488,49557919,104381955
139582,195106,210593,288460,231153,261881,334872,513446,1043384,1112907,2194905,3476690,7285009,14730338,26925295,53989433,99672122
139077,197432,208572,289453,239147,275770,293959,491527,698860,1243137,2122503,3475392,7298001,14110076,28166658,49309361,132662861
146965,195903,215448,277105,255584,270801,284128,498153,705520,1111478,2203313,3909499,7347856,14111175,26859639,49684072,126402547
140013,196791,204214,278058,215577,245098,295680,530185,1246970,1077516,2198163,3777333,7320997,14042936,28527124,50051918,137542663
138555,202580,205293,294298,238616,238916,314148,527237,1006255,1221325,2187594,3783011,7450848,14135338,26948785,49188136,140904270
146912,196330,216715,293074,233014,248399,404779,526382,1224478,1806316,2158660,3507085,7446382,14061419,28178402,42572377,102446123
139805,202719,209842,277442,238388,267699,329064,537442,1478704,1240684,2186125,3525151,7421094,14029135,27004569,57590661,106061671
141095,196805,203784,279206,237566,256452,348366,488354,787860,1339557,2114178,3489785,7401879,14121923,28134375,52553831,111140882
147934,201182,211469,281116,252607,254932,314834,544490,713067,1183582,2171261,3524529,7403454,14089588,26892398,48535628,99676131
140089,196466,217461,286685,236959,252056,407911,518818,969533,1207989,2115295,3486204,7371689,14076451,28014294,49365996,99357149
139588,197443,209916,277895,253981,260632,365244,532590,1039084,1928202,2119501,3479194,7366531,14061846,26982985,48936791,101346882
141341,195453,208934,278372,241996,247047,405936,482504,853704,1191752,2071345,3471653,7458229,14104837,28350091,49520593,101623775
139818,198357,215933,282718,253010,233662,437286,537427,1011217,1184525,2122303,3525289,7484230,13989783,26800692,50023759,100621833
139581,206785,207333,293041,248780,244266,420323,474417,778364,1926809,2047664,3524009,7426485,15630752,27764480,49471673,102466027
142185,197636,204797,296618,254243,259316,378177,485600,745769,1186178,2073698,3462005,7476016,13970635,26992366,50065512,99606498
139699,204968,204634,279522,256912,255544,407037,496522,694238,1185636,2114368,3453052,7428922,13959338,28204552,56487109,97792929
138799,195229,227674,277371,265180,241093,387384,514050,1327678,1900339,2166576,3504699,7427219,14048875,26840444,52872955,117130385
141157,197659,211370,279209,249464,268830,462874,496076,653896,1227026,2097846,4031419,7385964,14012938,28299364,54691236,99518755
139601,195755,214111,290902,247714,233884,351479,482316,703452,1161348,2069106,3528535,7415069,14035133,28026924,50141077,84353214
139554,196670,223657,278163,252193,255302,384831,496434,945152,1064645,2099936,3550484,7305251,13965870,28060988,49073808,99750951
140476,193599,217203,286757,242960,257606,397506,694673,854111,1273409,2121665,3497628,7474486,14009232,26885683,49727217,96282953
138402,197324,210780,277846,227214,251792,384848,588858,693550,1131734,2638661,3453179,7481226,13970104,28298499,48678381,97747387
139323,204671,206384,291086,240777,246571,465267,534039,759218,1041803,2616082,3520812,7466295,14061833,27078231,48600437,71733435
141059,197030,221792,282995,229104,260043,359945,493274,752513,1229348,2074610,3536150,7442438,13967831,28064361,48814258,90132403
140007,204759,216076,278652,224729,235845,444744,526538,722301,1108008,2277768,3517657,7486530,14040789,26946408,48843287,90605195
138962,197574,209844,281691,244210,258561,378014,523703,684912,1103763,2239801,3466980,7448475,13974100,28166894,50474403,106242440
140771,197558,210509,297255,242364,257395,445666,521854,1016083,1060169,2193022,3466736,7469090,13892606,27572764,49440620,99686337
138864,194372,213329,279915,235209,244232,379943,525746,818284,1262957,2188565,3875813,7537919,14046518,28139112,49318972,102231776
139603,197221,212715,278641,234415,237769,423982,508725,795899,1145437,2098944,3759821,7364092,14391111,26454481,48585366,104002871
142052,195077,204303,279912,229535,261779,407677,525010,676499,1082733,2152473,3796628,7648057,14241448,29215921,49208905,73072826
140805,196298,224918,284214,230275,255238,439765,481001,709843,1266742,2171892,3772892,7440927,13901574,27098328,48986492,102439240
139827,231514,207596,288524,242180,284169,414554,476560,677808,1855030,2163106,3754149,7439299,13906538,22798339,50709941,99530158
141475,199584,204383,280628,239541,261545,426477,493264,693711,1169455,2231896,3785885,7445884,13935507,29163505,49021236,109543013
140020,210907,214787,278966,237758,248560,426156,479386,668256,1276520,2252096,3826062,7470958,14312375,28468843,49500459,106975627
139771,195999,211762,279460,226731,269173,389629,471415,662368,1132409,2241992,3751396,7509142,13880783,26754168,48893283,97332758
140576,269231,209880,290649,227780,232533,370812,503417,969469,1064858,2093766,3474410,7541361,13915157,28300554,52427659,83559580
138975,222586,212235,279540,237735,237138,450675,519967,781900,1241641,2208713,3554299,7463323,13917460,27018358,56379891,103036753
143741,205500,213769,277560,229930,257749,399468,492172,639316,1090578,2246467,3481944,7490645,13940334,28337399,52096041,102474648
140157,207482,213105,279352,232829,251909,416429,465553,654845,1028034,2255316,3586547,7565676,13924304,26762504,53218588,100743022
139631,202043,208700,280207,234657,252636,424020,493719,645115,1282288,2077854,3526897,7562552,13970727,28346006,49375609,107214177
146089,205759,215844,289720,226539,253798,431493,480527,674596,1917240,2124783,3623311,7418781,13945924,27626847,50003461,100904048
139675,201361,211090,280178,233200,236188,391222,499423,579331,1183800,2232209,3547376,7491618,13982484,28298825,49999343,102586947
138018,203046,210903,281859,247653,275195,377679,497839,921500,1287280,2332704,3615486,7439661,14019072,28291878,50761059,102444856
145958,215340,214269,276690,248104,256746,419345,706035,791127,1112959,2097822,3562883,7590004,13898217,28180404,51615891,70387787
140005,200069,223285,293125,220794,255634,391196,557522,695859,1077578,2228488,3542469,7496413,16843605,26976301,47951291,107719310
139090,214514,206172,277756,230514,243767,390127,489304,622740,1060153,2212632,3531454,7489830,14783861,27999872,48620317,102317106
147322,198979,208391,285717,228681,254947,379490,523436,636125,1209036,2107458,3599027,7500872,14854271,27439043,50167648,106959539
139385,201189,206148,280029,257717,269964,365693,513485,614971,1840886,2238724,3642170,7505426,14851335,31117573,50893836,100433424
138769,198607,229216,304748,239076,247057,398403,537846,619160,1167728,2239823,3488376,7487137,14880965,27036658,52381067,102559261
148397,200343,205939,285727,263917,263054,402434,529496,956764,1302311,2172337,3575672,7433206,14874723,30562123,52819757,105744232
139782,199314,211733,280637,234945,259095,430281,523575,771255,1138974,2200792,3544231,7470647,14789420,26429627,50939530,106349855
138473,200098,219183,278821,254513,245128,400865,530572,689538,1111677,2180254,3849341,7397945,14789244,29151886,49778013,109205618
147481,208120,210196,279347,251637,280588,432703,515038,710855,1035089,2156263,3810782,7455278,14770534,26735556,60293010,144926542
139892,199350,209558,289468,239419,268502,433248,518401,639089,1194512,2147912,3769483,7557929,14892924,27551575,48992991,102831991
138901,201382,206390,279598,246921,231784,420565,554367,637677,1772631,2207293,3558680,7528255,14761181,28194520,49714054,104901975
147839,199979,212052,2388955,246218,252448,409734,498632,599889,1145075,2129184,3560199,7653210,18587884,27824533,49415186,107649992
139422,199325,210668,394997,229725,252832,413555,560408,645810,1276061,2080653,3588412,7525157,14779645,26655402,51293469,108267081
138991,199664,208456,281758,240176,236745,386405,586201,926688,1110784,2165643,3528605,7521603,14821733,27256162,52118410,108740897
141925,198784,219207,279297,217651,257830,463698,543535,800168,1194493,2184684,3472250,7399406,14814748,27819727,58755632,100777641
139802,206314,204771,291705,244583,253772,387985,541877,690241,1920286,2243837,3515446,11719456,14903259,26671640,52240918,106552610
139584,199792,209449,282469,230879,247367,399895,502995,727839,1181450,2166816,3510045,7566571,14829496,26457351,52067338,102605549
141918,210647,209164,279261,225169,258188,382973,478499,681862,1209928,2139622,3558526,7436758,14868271,27800856,51871374,92231094
139570,198454,221301,282934,243147,237792,402087,483742,639995,1911759,2190473,3562082,7578539,14993617,26699872,52904081,103426179
139154,202634,209024,280970,229571,259574,398364,502867,662468,1178961,2245187,3569163,7482028,14822533,27600175,50119499,110283015
141550,199634,211812,287957,238897,246326,394294,520633,661877,1181812,2255875,3533890,7467069,14731294,26464942,51077385,108039214
139234,199756,223329,279521,240626,257840,359544,501917,847238,1943539,2231519,3570896,7507447,14737230,27829723,51637892,112829126
140345,197390,208098,278415,232229,247897,427100,703389,1160749,1140902,2166298,3607398,7510147,27001654,26424881,50621931,103676424
141242,201752,212236,280503,242791,272593,348713,629251,688669,1261970,2162076,3570145,7474956,14781492,27507489,51204018,105687322
138202,210923,206328,289158,239945,258955,420960,534110,705178,1208242,2209502,3498678,7518324,14703668,26596602,51073418,108904649
138937,200841,217402,281173,254546,296549,417940,530203,594986,1214933,2228785,3506151,7607284,14647495,27616395,50684414,105415880
140849,202177,212486,279677,250742,239584,412544,530621,696681,1042866,2224222,3512326,7442367,14736195,26674013,50427260,107078199
138679,199129,209984,285554,230774,241503,385911,519269,602851,1122190,2170891,3587482,7584590,14707611,27710156,51059968,110827889
139596,199477,221002,293343,239316,279782,466231,502246,956835,1177770,2190699,6198034,7474538,14737033,26935994,49869680,110348271
140747,199823,212015,294696,246241,233335,397631,531799,1130847,1264289,2138871,3533378,7549089,14600435,27773545,50357287,103993400
139299,200579,209377,281798,246168,241156,431476,519600,768523,1037849,2175181,3689281,7488619,14735586,26641132,50707826,103862064
138971,209529,212908,279186,239790,265222,416307,514175,702488,1401098,2134801,3556993,7498746,14808247,27935942,55589393,90332280
140372,199944,213957,281953,247775,254738,415682,516996,685495,1119631,2181797,4229241,7510015,14654569,26782552,50339025,99149716
159934,211741,209145,287478,241890,243293,396023,482876,703997,1189973,2226852,3609096,7518032,14752614,27241370,50766385,108558448
147048,199686,204481,278624,238448,268285,442867,484384,624935,1018893,2192026,3624931,7495047,14775213,26491261,50158327,100579902
147484,203222,214966,279828,231181,243573,382234,516225,946894,1243804,2091994,3620620,7509310,15342942,27838877,51195029,108905887
155458,198362,210519,279147,228578,263114,416166,526519,737567,1779743,2212935,3587350,7542328,15029517,26610205,49807759,95553391
147748,202442,203851,289565,221112,250636,403658,494072,738284,1171689,2235193,3678133,7582357,14862548,27606559,50841895,106571886
140295,200565,204427,276514,241350,250812,672814,508765,660671,1358399,2183135,3580170,7552514,14954806,26543924,52409106,90887036
139695,201873,224049,277575,225160,254598,367411,554233,623721,1178255,2095414,3555644,7490172,14906320,27819233,51708269,118738701
145394,208997,210806,278376,249088,277981,313187,504533,637959,1104878,2166545,3645478,7623409,14922113,26643746,52533875,98508286
139556,200264,210060,280505,247334,232806,311549,504292,632104,1243709,2172835,3638597,7528076,15021591,27688372,51410364,105293145
139301,200833,219656,292479,243511,239667,316909,506230,601205,1179508,2256561,3627667,7566937,14978641,26798787,50919241,104474672
146424,199316,205679,278073,239546,252542,289499,517969,627276,1035833,2116396,3515061,7566812,14987718,27938760,52225417,98784560
140192,200735,217077,279949,240751,242839,315898,526866,862090,1215356,2240764,3576665,7550301,15099421,26778971,57037833,92460558
138838,200614,212140,279167,264075,243417,280746,720274,766858,1836555,2205441,3532252,7517474,15087237,27644365,51936841,104864768
148517,201839,230654,290493,256370,248693,299163,547046,623290,1187184,2242593,3738491,8331336,15043375,27007420,52056747,100958328
139651,209283,204691,278040,256971,235074,289498,538072,732703,1354876,2217895,3643053,7955763,15003503,27658665,51751038,102174636
139266,199562,203256,281937,230926,241298,314412,530711,580849,1086742,2132916,3530113,7716107,16740093,26593852,51638668,105571198
149285,210583,228849,279035,256679,270762,299122,535331,656973,1192903,2178203,3560045,7665188,14304805,27638177,51412252,99132695
139772,198221,210846,301803,227869,240863,291035,536192,692917,2034266,2179467,3517007,7604559,14238199,26816469,52452352,101375918
140340,200450,203778,294375,233946,236530,294552,530115,945335,1220724,2229138,3872523,7617111,14352612,27744290,50916219,103254294
142428,199191,206641,288449,253040,258094,276911,527074,774101,1147409,2213004,4066026,7850717,14243455,26585282,41463312,101111042
140024,201507,222071,283795,225149,255362,293231,549795,681855,1081890,2196944,4013470,8000341,14348693,27654589,52423973,76277551
139301,198176,206014,278715,219430,243680,312270,539662,694555,1247752,2214001,4037482,7935139,14252118,27031784,51225557,101273653
141520,254740,203374,284879,230434,261606,307441,528295,647236,1765959,2196513,3967300,7965486,14299443,28184736,50530315,102132410
156316,224506,222083,286083,224937,241300,286097,497151,609616,1190426,2193603,3636931,7924850,13950988,26710511,51194675,101524077
145511,205618,202666,278781,243523,257084,294535,506371,649357,1313484,2245970,3599505,7877414,14169383,27662571,52701373,104257278
148558,203806,208257,278986,230559,268269,289727,506692,864504,1149948,2248771,3633802,7914683,14325294,26903193,52807410,79594609
159557,201225,204343,289638,225234,270391,304871,541555,796746,1176865,2203102,3662863,7835982,14216639,27994145,51052681,113961110
148524,257233,219946,283765,217707,262657,302583,499774,687818,1019689,2250594,3597126,7821033,14229789,26719313,53872271,100614586
140954,264913,206335,285245,238362,265410,328223,509877,700315,1221218,2263559,3532948,7839790,15516174,29213209,52379035,102465472
138893,212862,209921,278195,242470,249369,418668,498850,660963,1890115,2172578,3534889,7841804,14177020,26542004,52484372,99697034
147130,201576,220543,296913,233576,276061,357332,498468,681214,1220358,2170836,3575055,7863459,14119113,33031771,55195122,98130018
140674,199479,214044,283625,245950,271260,414442,483466,706895,1262673,2137031,3638389,7918394,14186245,26451087,51146243,83922126
140267,199515,204698,281730,226426,238576,362083,514443,656928,1113379,2192916,3614930,7799989,14147121,27813492,51125011,80931877
147307,209891,204453,287689,244763,230300,328703,534737,911511,1074350,2236583,3577986,7915048,14852877,26504135,51332822,86442454
139141,199451,214502,278819,247528,250568,395300,510312,792937,1258060,2226084,3586744,7833170,14772449,27966063,51443835,100058096
139340,210389,213939,286541,221119,259024,396456,717550,636392,1117724,2040165,3491594,7795654,14871807,26356711,51061092,101794821
146848,198512,211678,279642,237952,234169,536907,581632,712303,1039474,2237765,3510225,7764324,14950508,27801610,51505909,101772036
140174,198815,221477,282493,243862,236587,445585,526785,618897,1221285,2220969,3511967,7789904,14859469,25428379,54403343,93066356
139273,197321,212591,279322,233844,248990,490709,503148,671577,1930314,2112424,3624337,7836415,14902330,28025293,51246739,99281145
146531,197268,203954,291545,234615,247281,499306,535729,614957,1172753,2259028,3548731,7857457,14838569,27476349,52045208,108648532
139580,198709,211366,279003,235767,276272,485706,529331,612479,1281797,2137121,3613533,7712370,14897635,28331776,51151967,100653053
138913,197774,227649,278017,229908,273356,503063,556315,931119,1151590,2079600,3587011,8305263,14869733,26585335,53497359,97272544
143628,207183,209979,285869,264892,249735,474311,539674,758546,1197782,2159432,3571629,7768514,15415912,28191447,51763018,100520514
139416,198037,214249,289861,246060,242981,456092,523809,667989,1978143,2234482,3576185,7759290,14377503,26602272,52827561,100952337
165530,200927,212670,295865,242655,227144,464216,525468,671810,1215701,2214893,3549969,7722695,14225396,28203385,53255825,105248408
151547,197297,207346,279816,250985,251687,456655,540593,635927,1233952,2098372,3628722,7784625,14166233,26639352,53441526,104135972
149554,199566,204895,283793,232032,255871,468386,479833,661495,1089278,2184585,3561436,7809256,14098802,29237347,54118138,112172508
150744,195146,205313,279508,251445,245044,466397,518938,577997,1223401,2239805,3587648,7737457,14060026,26601724,51977381,100076354
160140,198519,212901,290311,256283,254497,447591,486930,964697,1828951,2139683,3692437,7790071,14191944,28329613,51743506,96620759
139665,193854,206312,280158,249186,244614,504974,517583,750333,1111649,2118715,3641625,7826763,14224284,26676187,53871569,97316870
146950,197580,205945,280388,247970,259673,466284,516533,736697,1410756,2065330,3611027,7761584,14067531,28451876,54104966,96959487
139929,207157,205865,280423,244752,278636,467417,487680,621150,1108542,2140749,3587379,7756650,14227855,24034965,53669684,100435157
139480,196284,218432,288913,232555,240929,452118,537182,682705,1173366,2204615,4091906,7778738,14715470,28339538,54893828,97219187
146038,198096,203881,288698,249437,259848,494126,536826,995159,1037936,2153489,3995168,7843423,14814964,26606133,54457359,97599039
139200,198099,216415,285482,250372,265654,469331,556018,697981,1181817,2030022,3583434,7786543,14786201,28463144,53298602,94852385
139757,199010,222225,280092,222548,251278,475072,498600,913757,1879162,2178729,3646079,7717222,14799702,26616125,55233059,96141069
147608,196773,213676,279729,255153,272391,469891,517900,752239,1226556,2157518,3561749,7771172,15344162,28297375,52739861,100465718
140024,197638,208158,288443,248692,254165,464407,494372,737410,1245267,2052297,3924825,7759245,14263083,26960545,57409324,96323804
139181,197983,213861,727929,237035,252655,490697,733868,1040348,1755479,2052252,4157310,7874742,14253948,28413431,52787587,98041210
148263,196580,216367,310353,228075,252049,493512,629266,675655,1160014,2228077,3555972,7742431,14362001,26744494,52336701,109449425
140115,204080,208253,283744,238946,243134,492933,552148,690144,1342675,2534915,3691804,7772489,14298905,28355019,52279101,96983034
139401,195287,210828,285379,224327,241581,461995,523993,630599,1126287,2172765,3539683,7773174,14153215,28498925,51535045,97469419
148300,201221,215378,281520,245690,259710,462348,515591,699616,1094443,2130599,3484166,7718006,14185272,28830681,52280956,95715835
140271,200512,205843,302777,230553,253913,489682,525415,961994,1187869,2236014,3567255,7772673,14078025,26494432,51637719,98932569
139146,200197,205962,288636,225403,261887,430982,522220,863798,1160178,2185315,3482443,7755551,14243615,28084927,52415230,98386884
141521,196175,205698,279740,234352,261040,465546,514343,772255,1012666,2160517,3509630,7820317,14210072,28594541,54731157,98365830
139426,198377,214602,279325,229356,244483,428121,500739,678122,1251744,2148027,3518833,7823914,14126205,27957699,51607166,99270559
139692,206637,211923,296023,237655,239356,458406,511677,777340,1824409,2147403,3530737,7822227,14179794,26269470,52068800,96985211
142086,198224,204327,292084,222099,266010,495962,511537,1146334,1132084,2160721,3604278,7754917,14909202,29235488,51807754,97015982
140347,203932,214156,284588,235397,232934,443191,492291,731568,1474355,2154048,3678754,7786764,14434829,26654506,52434545,99425697
138526,197671,205903,288518,238634,238333,444872,543878,693726,1106068,2155300,3593807,7760643,14231834,27587412,52139944,90719218
139691,197397,212114,282628,253258,251332,447681,527643,881420,1191980,2125661,3526721,8183533,14509311,25937442,50703843,110332653
139792,196835,210652,287851,220849,269240,443792,496809,805155,1024575,2091793,3591233,7862972,14388659,27864719,51607969,98986190
139608,198916,206427,284968,243722,256500,472950,486290,1130764,1241032,2153490,3700995,7797457,14559122,26048546,50512404,97891151
140253,196861,210069,282602,248026,252619,470727,488689,722935,1900267,2170555,3607331,7841205,14568750,26515921,51696478,101208206
139495,199367,212100,279260,228757,274481,444176,473007,711539,1161554,2139630,3580219,7863411,14257511,26050645,53609814,100808857
138334,204731,222811,291267,230516,261232,464636,496392,610447,1350183,2167679,3533582,7774983,14287963,28599533,50689052,75206364
140619,197783,209131,280987,228203,236356,450446,545073,685964,1102621,2142837,3584523,7896401,14363259,26593401,51154144,106613702
139223,207492,213721,281188,248845,241603,445857,510136,1230682,1136233,2049640,3527360,7873856,14488942,27527117,51863977,106506469
145842,196224,209164,279278,244860,236997,438961,486731,794008,1053142,2128218,3719511,7848361,14398953,26481653,51866420,105584538
147202,199370,204613,297449,253824,234893,447737,499234,788392,1194452,2116099,3593290,7906737,14410593,27871911,50852649,83851731
145615,196830,205018,287550,246046,252040,449583,720104,662066,1980956,2134008,3550240,7803869,14402740,26153737,52171194,105718899
152765,197972,205678,285517,254080,264482,447605,589191,660608,1183875,2146196,3624214,7876273,14386149,27682212,52249541,105123000
145837,196279,221596,286054,233902,234896,497169,532111,585365,1225470,2057032,3567400,7942180,14361028,27725949,53022334,78789333
146368,197728,212279,284709,254715,235920,463379,503427,638068,1849941,2111825,3556840,7851918,15368441,27815687,51663681,100227471
146993,204300,212990,287183,238393,276031,462090,524080,567452,1150980,2159904,4132062,7869749,14195791,26437480,52136939,92268291
138162,245514,209045,284902,256083,253916,455788,537446,897119,1324400,2065713,3998041,7925880,14091952,27483898,52635615,103201704
138838,189641,210235,284859,255944,254612,442319,504959,718754,1103576,2173581,4026451,7989894,14155030,26698560,51820196,98885054
147836,180715,204938,286236,250924,233774,462671,553847,719863,1156341,2122343,3958818,7866706,14711565,27611924,53072413,102747486
139142,194127,213249,289885,236150,256980,432925,530530,641604,1175307,2164855,3595801,7816603,14544639,26190390,52749094,110040661
139252,178275,213210,284262,229516,245734,419914,529711,700090,1166862,2069519,3560879,7948079,14641900,27714269,53305707,107707380
142379,190510,203540,279306,232157,271654,457554,536355,1031013,1093398,2161952,3657445,7899015,14507698,26678637,49141697,97816487
139050,177755,209953,284094,251144,255133,451604,553044,685753,1225301,2124919,3612767,7816497,14418288,27950800,50374649,79201650
138646,187950,211651,279947,236794,263189,428242,549624,696711,1928368,2125962,3614116,7899627,14605381,26616850,53738180,103539000
142228,178373,207112,290943,254651,259708,458634,540391,907475,1142188,2008971,3549513,7904240,14753832,27618587,49585967,104072333
139917,180100,205501,285312,251342,232909,518100,518700,763930,1331692,2105381,3534482,7777658,14557130,26896372,50610384,102470482
139611,178157,206289,281385,237654,266974,454817,525292,1051957,1131270,2200440,3612251,7941145,14527796,27627485,50099099,104224634
140943,178189,219479,280674,234134,272630,494487,528731,720133,1125382,2265935,3576042,7872421,14820476,20253422,51217909,102330113
139392,179513,211940,289573,236594,240955,475236,455261,733949,1025046,2047396,3507491,7922542,14649385,27262203,52660851,99658301
139947,177544,216255,283841,230159,272423,455940,489871,635905,1274952,2178964,3526952,7888536,14530041,25857511,52393045,103431342
141887,179547,211148,280430,243469,252705,436428,539364,728068,1787133,2168623,3638649,7851637,14540441,27166904,54054014,104844531
139495,177212,217809,280025,252527,234938,481164,508481,1298292,1186801,2066726,3717932,7853113,14558174,31375598,53545500,109085530
138897,180152,215772,298163,241954,273252,489773,509270,760857,1295899,2135939,3552910,7871342,14649280,27723539,52180969,114399247
140724,178419,218197,287375,228820,243427,431963,512871,730628,1126217,2168182,3542731,7883786,14546913,25868336,53579412,126286726
138534,181426,223138,281646,228485,244232,459423,715943,640405,1080236,2062820,3628960,7926874,14578666,27431698,49676562,114455662
139335,178086,209901,279568,237914,269725,475860,586634,696981,1031995,2092653,3687294,7931432,14576023,25788054,50181632,120423628
140316,191793,209289,278994,246041,247051,641034,553976,667889,1234724,2123516,3629529,7894274,14474491,26946706,53408074,125309681
139337,179519,212868,285954,250873,240785,406108,587493,643851,1879684,2157558,3542882,7795696,14596207,27748734,49471121,104044646
