b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
15248,11844,13044,12676,12707,20591,14591,21530,38201,57015,100788,142912,254952,402042,14583242,1571190,2914663
15457,11531,13130,12561,12502,14144,14678,20758,35033,58456,102064,146515,255002,423862,763187,1582507,2938311
15085,11705,12722,12426,12583,13953,14204,19175,43563,58507,103365,134080,252266,422971,777077,1580683,2903631
15200,11787,12909,12665,12460,15798,14350,20718,46217,56576,102123,141909,255442,419546,764855,1564763,2898430
15501,11810,12976,12857,12560,13813,14876,22940,39590,57684,97513,134448,270172,406070,13982525,1574628,3678780
16212,11599,12862,12505,13411,15337,14691,20581,38432,60087,115776,142622,257638,411229,764976,1583591,2947555
16468,11581,13208,12621,12367,15061,14719,20640,40476,59207,100887,136211,253425,404532,761174,1588838,2945117
15491,11740,12857,12799,12626,17091,14906,21659,47607,57749,99763,133397,256482,410824,757863,1579530,2944155
16024,11762,12633,12809,13742,17602,14495,20541,41927,61069,99018,145286,267551,408298,759424,1566185,2930076
17088,11742,12676,12450,12349,17179,14673,35720,39567,57963,98816,144047,258090,419316,762719,1563092,2904515
16406,11496,12991,12734,12249,17823,15211,27249,39679,57517,99220,131696,256625,407727,760305,1606235,2904502
15683,11812,12691,12690,12360,17184,14966,21881,45406,65011,101629,134909,273467,419015,763017,1592805,3084959
15464,11701,12793,12738,12740,17446,16805,19806,36817,62826,101024,129549,266465,405107,761455,1569980,3059993
14955,11706,12612,12831,12612,15046,16872,20772,52420,69130,103913,139184,266138,403393,772132,1510147,3381816
14481,11848,15734,12495,19522,13298,17100,21036,46771,61085,104426,132248,270594,419692,765270,1489621,3067400
14614,11827,13786,12534,12667,14756,17059,21816,41695,57689,98382,130645,260221,418168,770386,1501077,3050194
14692,11768,16011,12703,12462,13369,16876,20623,41514,57189,106875,130742,257038,431115,887494,1475768,2934474
14302,11486,13439,12353,12662,14603,39198,24408,36424,58345,100088,133434,255213,424209,766777,2075921,2931195
14373,11631,13340,12560,13587,13472,23970,20241,36324,60152,100574,131955,271813,415459,761914,1558838,2910433
14622,11611,13336,12566,12637,13712,19201,20463,35283,57164,102204,131516,255257,403970,764588,1591054,2895938
13996,11299,12645,13149,12654,14095,17610,18849,41281,62193,100657,131883,262030,405827,769101,1586599,2939487
14774,11226,13050,12565,12794,14552,17302,19858,44475,58963,103439,135415,257062,409263,19336254,1597619,2953473
15354,12254,14340,12519,12715,13449,16957,30240,49678,58615,103998,140580,256777,409061,770145,1579679,2936913
14825,11757,12992,12653,12674,13343,17304,22705,40657,65314,100674,132378,275974,403253,760712,1582821,2924720
14403,11691,13054,12534,13711,14803,16849,22744,38351,61620,99910,134593,258672,408715,775290,2086246,2954403
14767,11354,13040,12635,12500,13399,17090,35655,36010,58255,100183,136113,260878,413925,767169,2036093,2910703
14030,11530,12795,12749,12426,13499,17163,26689,37903,62920,100406,132595,259880,413863,758474,1564032,2909647
14721,11557,14066,12725,12435,13550,17119,21376,43521,63507,99558,129155,263489,404344,768256,1547294,2936379
14317,11614,13060,12634,12374,13211,17798,27630,40307,63367,99081,132419,279366,414711,767461,1566715,3764607
14549,11673,14099,12637,12322,13555,17447,25049,44511,61553,109266,131591,250923,406852,770799,1629145,2930602
14625,11250,13981,12420,12444,14426,17591,23893,38718,59879,103513,128486,261365,621012,780606,1568514,2939507
15939,11393,12537,13815,12624,13291,17874,22398,47375,59849,100804,132955,269577,626057,767977,1570436,2955228
15198,11452,13080,12498,12696,14293,17343,21875,46851,61179,108997,152558,255798,483733,762617,1580394,2964528
14607,11514,13210,13010,12471,13115,16771,21498,43916,69062,102527,132697,256569,403449,755089,1592426,2936521
14309,11579,12758,13159,12323,13231,17199,22891,48806,62603,105472,129262,259068,402638,765074,1605218,2919937
15104,11670,12837,12610,12328,13392,15041,20471,43121,65749,100139,133296,258634,412824,767334,1561278,2909964
15287,11531,14046,12714,12443,13798,14469,20195,40022,59719,101407,131680,258552,414206,767957,2105749,2924931
15857,11630,12648,12407,12603,14828,14679,19389,37812,60054,98953,131796,271583,410104,769765,1577605,2925597
15182,11627,13750,13939,12634,13584,14391,18884,43495,63217,98894,128514,274370,408761,764521,1579256,3081669
16173,11659,12589,13109,12312,13112,14325,18766,39352,61580,104380,132594,255570,411838,751333,2023045,2873773
14861,11522,13696,12782,12710,14452,14301,18985,40773,60829,99328,134056,255001,402741,763888,1563851,3224365
15226,11716,12950,12519,12399,13537,14729,20866,40695,61412,99871,133439,271218,402141,804643,1573222,2954086
15074,11650,13778,12769,12389,15180,16499,21103,43502,61198,99855,131898,266713,399646,971475,1554204,2943280
15585,11275,12478,12687,12591,13233,14966,21276,51012,62214,101484,134346,259488,413542,934885,1591901,4080088
14782,11213,12983,12921,15134,13626,15285,19417,45986,57579,99986,131836,269404,665146,762008,1569918,2863862
14435,11489,12904,12759,15075,24093,14333,37951,46106,61725,104041,146067,257330,503752,784396,1577825,2888073
14865,11996,13143,12503,14381,14807,14122,26994,37739,59925,101132,133485,255968,408617,769758,1555282,2863531
15201,11761,13366,12949,15727,13679,14123,23907,39600,109298,100394,131075,254553,403544,752659,1556931,2899765
18187,11816,12861,13020,14137,13371,14870,23114,36608,76838,102197,133025,271480,405375,765383,1556902,2894951
17149,11815,12840,12820,13969,14511,14424,22032,39862,75207,102391,133494,254379,403565,761467,1613734,2881839
15965,11598,13867,12733,15682,14519,14817,22967,42577,75617,101350,135027,258258,414502,763388,1554535,2890370
17073,11756,12851,12422,13880,14329,14638,21145,44777,82067,99889,134293,257938,417749,12300059,1558933,2908270
15846,11644,22130,12452,12524,13366,13992,20410,39419,74809,107721,130371,264951,402226,773228,1591741,2847632
18524,11289,13476,12600,12711,13200,16866,18629,38757,76147,99898,136784,263255,410444,749065,1601650,2906030
17646,11398,12670,12391,12804,14381,17010,18725,39716,74298,106696,131070,257570,402179,771592,1565238,3662526
14975,11741,13013,12367,12485,13231,17561,18543,37317,77592,103055,133047,264666,405094,753929,1565770,2893681
15473,12618,13736,12302,12829,14877,16597,18904,45968,75709,108596,138243,256472,408345,757356,1557735,2880788
15413,12430,12796,12443,12658,13591,16963,19107,39019,73561,102451,133164,255598,404234,749488,1565645,2915303
14303,11523,12945,12329,12957,14336,15003,20859,37818,69089,106091,135579,341012,420593,759116,1567009,2875258
15497,11638,14817,12881,14030,13356,14333,19662,36421,73668,99959,134520,283886,405976,762044,1589038,2880946
16485,11432,13162,12735,12581,16408,14599,19460,35129,74902,101457,138031,230188,407024,762258,1569047,2884542
15991,11487,13189,12193,12794,16054,14569,19414,34842,74988,103041,134045,234010,419026,770256,1575440,2911013
16859,11648,13007,12407,13886,16155,14732,38618,39739,73068,106754,132906,231057,416053,749223,1589310,2868949
15165,11351,13202,12505,12658,16040,14673,52469,45717,70740,98121,133237,230429,409001,759109,1574111,2900579
15108,11656,13141,12558,12629,16218,14468,24046,46622,70813,102240,131864,229219,402558,756171,1552774,3090356
15164,11476,13244,12665,12709,16010,14809,25854,39682,70291,104782,133153,232067,410668,758145,1561190,2927702
15142,11344,13058,12139,13116,16064,14380,21501,44201,71631,101663,133037,246949,404014,841275,1561129,2894607
15931,11192,13680,20619,14031,21080,14910,23643,38291,69179,100596,133123,366750,411692,780177,1532425,2996713
15074,11512,12633,14055,12735,16882,15388,22757,44973,72267,99433,130875,225386,408839,755413,1554654,2910659
25239,11564,13272,12924,12439,14946,14701,20099,39423,76671,98519,131590,220400,438985,750523,1556930,3070984
15171,11555,13339,12946,12522,16870,14338,21776,37022,73518,102046,136142,238843,410541,758499,1567387,2906120
15216,11599,13040,12823,12539,14517,14224,21453,48439,72507,103154,133174,227098,402247,756747,1598093,3110844
15013,11617,13090,12124,12610,16086,14416,21115,34035,78054,100019,132337,264502,2468301,762215,1555608,2894003
15182,11680,13230,14073,13471,14655,14272,19190,34608,75087,99168,132077,262207,517795,764638,1566200,2934861
16367,11578,13309,15074,13699,16117,14504,19548,41784,71809,102840,140981,251464,409408,759655,1559626,3128547
16491,11848,13286,13932,13741,16241,14276,20092,36898,79231,120157,132123,251846,404011,770742,1559526,3077291
15612,11465,13274,14727,13694,14536,14571,19332,39004,72459,103145,133887,271314,400424,760570,1589139,2882766
15568,11426,13323,15318,15430,23063,14296,19556,35278,73469,99949,131638,252711,405214,16422274,1579676,2951553
15474,11353,13155,13671,15050,20347,14826,19431,34283,77041,100498,132849,271932,403277,760473,1585371,2917985
15158,11405,13071,13850,13966,15797,14742,19656,34132,73094,103409,130763,251669,415459,752305,1568300,3084635
17460,11427,13035,13695,13726,15387,14975,20206,41796,71977,99211,133738,266886,403452,761031,1558943,3672670
15432,11247,12722,15549,15078,28654,24081,46127,45270,69029,105606,144876,259850,419405,767235,1582741,2890622
15105,11348,13279,13651,25245,18700,14849,25538,39891,74250,104520,129826,249975,404724,757496,1570856,3063776
15704,11554,12951,14884,15019,15061,14684,26363,39599,71897,108708,130070,252583,417754,762059,1560688,3153747
15255,11549,12815,15293,14991,15526,15088,22238,35471,78567,118060,137638,250244,409866,764534,1549669,3075799
16023,11532,12964,14983,15264,13298,14576,21857,34873,74044,105451,131338,249993,403056,12811369,1560714,3382803
17489,11759,12967,15042,14817,12995,14426,21319,41813,74895,102094,129575,252814,413537,757763,1607474,3035817
24437,11928,13205,14967,14774,14718,14447,20497,37194,72143,105919,133306,274217,402253,756313,1564333,2988526
16412,11435,13058,16780,15053,13274,14815,19446,37523,73142,107222,132915,257177,407516,767061,1555848,2965979
15420,17093,12916,14220,14903,13373,14915,19182,34279,78448,99089,139913,255692,412904,759060,1560830,2940216
16735,11370,13489,13610,15030,13619,14654,24737,34492,71634,109232,144496,273643,405316,3373821,1574854,2918685
15309,11463,13259,14035,14919,13676,14437,24896,32629,73115,100782,131562,254939,409597,918911,1579037,3002317
14823,11372,13067,15195,14701,13227,14398,24817,52447,72722,109398,133425,250909,418912,768249,1555711,2954477
14734,11292,13462,15106,15065,15765,14902,25014,45585,73616,100022,134049,253952,422609,762330,1564563,2917725
15415,11919,13085,15089,13444,13401,31270,26220,37423,71105,99763,129207,252206,405994,774058,1585766,2934596
14556,14774,13035,14940,13501,15046,19764,29183,38471,70936,100277,131581,255448,410309,759911,1562303,2977161
14838,11908,14332,15197,14486,13378,15255,26914,46742,72256,102173,133368,252670,404320,760799,1554098,2928826
14860,11710,13311,18024,14718,13373,14834,26646,35153,72444,98947,132180,253445,409756,756516,1573185,2922987
15045,11462,13464,14421,14597,13231,14989,28541,36644,75812,105991,131863,416850,408958,773097,1556076,2969652
14830,11418,12958,14257,17907,13260,41512,34974,42707,73516,102104,132311,281765,406261,756335,1587080,2945918
15749,11399,13217,14023,14013,13640,15058,36250,46147,73198,99958,133225,231670,511733,760974,1594472,2866479
14711,11326,13176,13834,14022,14679,14165,33883,40233,73513,97910,131693,240059,668245,768742,1559028,2972659
15033,11562,13080,13865,13842,13365,14653,31292,37192,71851,104181,147081,267922,496060,754632,1570771,2914530
16595,11119,13097,14387,15178,14855,14333,30551,34754,74654,99535,145578,254178,401382,757137,1574501,2919905
17686,11437,19326,14270,13719,13347,14329,31567,38704,70650,101651,132819,258244,408961,755403,1554532,2899988
16661,11527,16790,14196,13962,13224,14708,29774,48001,88017,96810,138760,270816,410362,762163,1560850,2923719
15622,11558,16251,15681,15268,13364,14623,27811,40099,69941,103808,157265,257681,403850,759845,1565175,2877080
15578,11259,15942,15098,13620,13327,14531,32953,35999,77895,100047,131627,255290,406222,762839,1551273,2929755
15507,11654,15689,13073,13750,14514,14543,27480,34285,69937,99383,137156,256694,408064,750285,1572362,2891548
16398,11258,15841,12826,13624,13228,14411,29482,38786,69903,102276,132532,253126,406439,770259,1570540,3372898
15020,14334,15864,12598,14614,14618,14254,29449,47700,70408,105525,129414,256773,403841,754842,1561706,2933862
14918,11291,15614,12736,13561,13502,14659,27530,55907,69426,100489,133108,255375,410245,768532,1567271,2914709
15514,11150,16168,12586,13842,13499,15048,28327,38239,74423,101107,134830,263018,420268,760462,1576445,2895434
15215,11200,12629,12901,13813,14661,15375,28538,37507,79307,104838,131002,271153,413071,760290,1579853,2908317
15035,17503,12759,13326,14412,13626,15820,29720,35954,73107,106483,134018,254832,409386,786219,1556898,2901639
14948,11465,12897,13236,15312,13327,15575,40862,36683,73290,104235,143672,263035,401927,772438,1556168,2894843
14654,11229,12621,13102,13391,13479,14842,37048,53273,73594,100798,128603,275938,402336,759095,1551819,2910038
15430,13729,12920,14126,13025,13563,15326,42484,36901,75151,101993,143376,261374,400100,761600,1618332,2893789
18053,12232,12945,12871,12649,14682,15248,30511,39265,71768,99246,131568,255144,403117,7745095,1577577,2890964
14337,11811,13121,12773,12798,13718,17085,27533,33188,74691,101593,141866,262532,405608,12541039,1567182,3689770
13933,12103,12883,14026,20412,13383,19218,28562,34389,73500,99120,130808,257747,405627,765954,1582204,3712330
13655,11655,12882,14099,12275,13190,17908,30242,34528,74550,99666,132121,255465,400164,783201,1574273,2904119
13607,11767,12836,13019,12258,14684,24992,30322,44530,79527,113912,130400,256064,404496,753902,1579361,2932960
13324,11519,12763,14355,13939,15110,17666,29501,39423,70372,99367,133783,254196,404170,760811,1554325,2918606
13231,11726,12772,12926,12298,13320,18274,28774,44644,72385,97322,135122,270521,400396,774410,1568294,2986421
13292,11734,12464,12904,12531,13201,18205,37386,36583,69531,104011,129573,258430,411305,780625,1558422,2926480
13476,11427,12388,14209,12373,14800,17667,29029,43160,66578,99926,131066,256119,403366,760242,1569077,3064689
13193,11251,12654,12505,12569,13204,25231,38275,34713,72839,103580,132930,261016,402310,758297,1575154,2992001
13524,11339,12322,12540,12491,13257,18077,30363,42239,66052,103153,139960,263672,415705,776774,1564032,3720587
13308,11374,12691,12726,12164,13323,23491,30617,43813,74076,97326,141607,270597,415973,760853,1556709,2939948
13708,11624,12592,12632,12423,15243,15246,31406,37119,69995,101525,134242,279925,403479,769288,1545992,3264564
12962,11319,12380,12389,12173,15768,15253,29638,36157,70648,97990,133436,274481,409305,789780,1608411,2947787
13110,11389,12742,12717,12226,15517,15464,31936,35913,73642,104952,129618,255832,407094,774530,1560970,2936004
13141,12040,12425,12375,12421,15633,14552,29561,34430,70602,102122,133578,258678,409257,764635,1573443,2959418
13042,11562,12712,12744,12497,16276,14895,30099,41945,75299,99273,130757,258581,410188,790151,1560494,2891311
13096,11789,12647,12898,12434,15873,14616,30110,35857,72588,100311,133573,263463,404734,752416,1566577,3114453
12945,11537,12340,12623,12506,15636,14179,37139,35190,73550,99418,132184,253408,413324,24131968,1552334,3091294
13544,11444,12560,12740,12149,15557,14920,32844,34872,73078,102321,130919,259772,403813,16870807,1605382,3156169
13091,11322,12330,13077,12396,15871,14511,32583,34799,72494,103157,131585,259725,416457,769891,1573615,2939136
13214,11380,12441,14447,12221,15586,15114,31126,35045,72522,106698,131159,257488,408222,759094,1606983,3069738
12783,11225,12709,12968,12601,15538,15247,32036,41246,71644,98532,133274,274285,408191,773697,1577406,3074030
13678,12931,12344,12704,12627,15739,14870,29068,38911,73634,101755,131843,276283,398928,6471537,1560761,3102348
13207,12832,12475,12776,12696,15985,14676,31679,34162,73716,97773,134755,271088,414072,763367,1570501,3113790
13324,11911,12455,12919,12561,16283,14565,30401,38686,75446,100041,141432,260144,410276,15089321,1556457,4113725
11535,11442,12496,13926,12599,14488,14413,30034,44777,71826,99345,134001,262049,403962,764906,1566045,3149530
17777,11716,12593,15821,12748,14111,14355,29432,37574,72152,98686,131656,257335,406581,775679,1615211,2967384
11742,11217,12612,15523,12921,12917,13908,28256,42071,77247,105489,134813,259943,401703,779268,1569572,2900732
11432,11510,12221,14883,12477,12953,14107,31462,38224,77267,107208,131272,256901,422407,765287,1592625,3184667
11441,11589,13855,14049,12215,14137,14229,34583,41003,81195,99582,132539,262110,409749,762086,1556567,3106840
11388,11636,12491,15067,13569,13910,14526,28530,43724,73682,100310,131330,275913,402621,762378,1577115,3263221
11618,11290,13643,14044,13505,12963,14669,30025,40279,72043,99105,138538,255958,407467,768152,1607265,3107300
11181,11789,12889,12511,12269,12644,14212,28323,39842,72223,108868,132141,255744,430187,766233,1567144,2939469
11248,11821,12295,12466,12662,12792,14079,27909,49860,71903,100798,132505,252947,402834,759223,1580158,3183642
11697,11525,13312,12454,12519,14196,14584,37019,39717,77610,99430,269329,271044,403223,764797,1601555,3078642
11298,11816,12245,12630,12290,12851,21867,30574,37746,76017,100696,164937,265641,410156,5696577,1567742,3453850
11624,11670,12176,12934,12270,12657,15544,29256,36733,71541,97082,173487,258158,404450,792483,1480173,3142986
11311,11635,13409,12402,12780,12585,17929,30269,36357,71383,106047,134245,256808,660895,761010,1484732,3099490
11064,11452,13286,14283,12133,12919,15770,28512,34176,75802,99714,134673,276170,497897,760414,1585481,2919395
11442,11728,13284,12872,12315,14542,14438,27061,43461,75886,104093,135382,257305,400709,756075,1566826,2888954
11492,11779,13712,12709,13976,16415,15532,28556,44024,81042,101482,134025,265200,411687,777794,1599337,3738808
11657,11701,13543,13045,13161,13040,14576,29930,47847,70125,97313,136328,257477,410053,759478,1578743,2877120
11386,11323,13282,13186,12292,13217,14602,27444,40281,74691,104791,135972,259035,414668,761698,1566213,2907130
11366,11488,12674,13237,12369,12712,14903,26765,38063,72113,104188,135818,263049,412903,759840,1563892,2889202
11636,11555,12482,12841,11955,13120,16137,26330,43298,72538,99123,134575,260610,426980,848666,1592412,2915015
11314,11617,15905,12889,12612,13436,16024,26098,53352,73571,98275,133654,263665,411610,758665,1586810,2887468
12147,11848,20112,12696,12170,12938,15635,26756,38975,72006,101748,133937,260410,403643,766778,1585357,2908348
11779,12034,12781,12585,12439,13112,14518,24824,34710,71599,102467,129832,282165,416128,761089,1554018,2927616
11553,11880,12636,12574,12244,12784,14174,27565,33707,76659,103524,131840,265256,401766,13634918,1565466,2907067
11644,20026,12506,12288,13793,12839,14610,25897,38499,80009,102930,147303,250927,408737,753821,1555148,2909519
11718,11432,12544,13344,12584,14125,14413,27026,44842,72564,110075,132061,273973,410805,762825,1557000,2933146
11937,11213,12714,12509,12148,12658,14358,25415,42791,74474,100263,129356,258976,407130,750983,1616429,2888598
11629,11415,12664,12500,12057,14105,31331,25150,42194,81608,99548,132993,263814,402006,763919,1562518,2893891
11332,11337,13684,12305,12320,12879,17085,36361,37977,71476,108224,133635,269062,409697,755792,1558949,2892071
11390,11574,12495,12572,12365,13130,14345,32184,37926,76362,99285,141407,258254,405841,761159,1550376,3020476
11260,11435,12300,12963,12645,12966,15068,32322,45595,81053,100057,140275,276205,401084,763697,1570261,2855645
11855,11377,12576,12119,12529,14418,14453,28936,39956,70742,103434,132333,261575,411143,766273,1549702,2887164
11551,11724,12572,12750,12679,13068,14474,30452,39448,73472,106425,139440,275702,421241,762288,1559036,2900542
11265,11353,12200,12574,12426,12668,14040,27680,42288,80593,102305,132921,257227,410973,758558,1573148,3148280
11636,11425,12201,12661,12598,13886,14305,27907,37528,74935,99366,146979,256038,398400,765260,1556652,2851059
11406,11766,12124,12327,17721,12665,14338,26975,37538,72465,105334,131157,261517,408365,765183,1603326,2852946
11886,11589,12404,12881,14198,12761,14287,26505,36938,71560,101962,132266,265322,409345,757711,1591549,3159808
11125,11534,12346,12400,14523,14534,14365,26308,35342,74391,102094,129630,260903,415527,757492,1558115,3111269
11189,11208,12107,12959,13851,15521,14216,27337,43155,73435,98011,135950,254566,408289,764984,1576244,3110741
11377,11449,12395,12547,13952,14454,14281,27789,44707,75326,102093,135572,259903,414425,759326,1578751,2800827
11255,11429,18502,12601,14076,14336,14662,27459,34743,72620,100907,132577,253882,416014,13708290,1584781,3127893
11463,11405,12444,14236,15524,14230,14911,25729,46646,76947,99976,138183,257283,414305,762172,1582279,3277210
11518,11194,11978,12563,15153,13841,14877,28421,38405,71282,98632,136002,252142,403895,765448,1556273,2842922
11343,11552,12301,12839,13988,15282,14862,27740,42172,77924,108491,135115,257619,402606,754286,1562199,2859667
11432,12693,14839,12361,13253,15515,14751,29299,42469,75843,102165,135407,271090,400741,1081725,1573707,2863844
11880,11836,12674,12881,13631,13814,14502,30105,42484,74786,100953,132666,257348,401895,917405,1569811,2851227
11745,11585,12398,12210,13876,19028,14637,27538,34940,73858,99583,133794,251767,407510,755559,1562038,3070104
11462,11291,12346,12894,13706,16477,14665,37549,36748,78914,96893,136533,270951,401519,770226,1599382,3223835
11899,11426,11989,14068,13571,13875,14647,32222,33461,80463,101478,135576,254203,405234,756509,1558924,3793610
11574,11367,12138,13923,13546,14748,14750,30647,33929,73173,101703,133894,263375,401277,759280,1597652,3707586
11328,11309,12254,12535,13352,13402,14913,29073,53816,77476,104814,138419,271795,403236,759408,1559459,2917398
11811,11730,12253,12936,16854,13342,14723,28426,39449,75006,101561,132145,262560,401827,764944,1601691,2932495
11398,11745,12381,12577,14103,14524,14525,29783,35378,75575,101450,143807,261319,402665,12094369,1563773,3109016
11834,11627,12260,12707,14118,14524,14746,29639,35526,73091,97390,129348,256015,409647,767723,1589681,2916476
11828,12792,12209,12676,15520,14526,14494,30368,34719,76275,103091,137517,257583,416228,765812,1552335,2917118
11376,12481,11950,12758,15037,14407,14640,29294,35154,78189,116739,142890,254846,414881,754566,1557881,2885396
11625,11512,18927,12476,15289,13635,14962,28147,43716,76088,100528,129363,275111,399631,762144,1553833,2923753
11167,11450,12096,12478,15329,14429,14957,39304,38425,75172,108342,133112,260045,406579,755434,1617743,2867741
11587,11459,12241,12733,27863,13739,14986,28632,34234,76790,99467,133269,272544,410730,775945,1552823,2902251
11329,11453,18696,12653,16024,13436,14652,26842,52509,75380,123537,133941,257945,403518,758318,1597141,3687197
11355,11546,12073,12931,13956,13244,14968,26403,44104,74449,99617,132623,266605,406018,764106,1578817,2916396
11467,11386,11776,13278,15300,13399,15173,32576,40197,72291,97479,133409,277385,403895,763011,1576440,2897702
11444,17589,19036,12779,14134,13622,14816,30715,53050,73212,103711,132613,262642,401438,12874803,1557273,2932443
11546,11318,13166,12163,16140,13336,14694,44062,47940,74141,105078,130043,261915,403256,11686248,1563524,2943613
11397,11389,12152,13017,14055,13728,14910,38464,37511,74092,101252,132786,253385,401599,765847,1591156,2901134
11551,11373,12187,13039,15101,13531,15114,33095,35890,73938,97660,132091,257218,406218,755709,1563311,2906985
11058,11431,12370,12741,15221,13300,14863,32132,34463,75328,101425,131284,254393,401700,760005,1559254,2903673
10754,11742,12577,12716,13950,13364,15138,33162,35739,73100,100790,131845,257952,413305,754885,1594910,2910383
11899,13057,12532,12912,37306,13424,14890,31680,47070,75631,101933,131188,260834,421930,1193659,1565242,3074319
11362,13053,12098,12695,34902,12948,14694,35010,39012,74771,102210,145579,264343,400848,930135,1576478,2923068
11128,11880,12154,14865,27291,13200,14607,30274,56740,72265,99080,134465,272347,410159,16486355,1565446,2907262
11250,11900,11904,15441,27589,13122,14630,30644,36550,72142,103843,146001,259160,404147,14043909,1603585,2943051
11439,11731,12174,15379,18834,13313,14714,29623,34546,75684,102165,129976,278400,403545,13460564,1580072,3087719
10968,11935,11967,15064,18630,13073,15123,29252,44477,72127,101051,147275,259422,401664,764075,1564377,2928812
11126,11428,12092,13777,18983,13234,14982,27525,51767,75501,98079,134757,270726,423990,13734120,1607626,3083124
11177,11707,12011,14885,19447,14477,15149,28807,45438,72533,101228,131184,265488,404550,768603,1572136,3113704
10966,11494,12174,14099,18905,13208,15566,31209,48605,72406,99030,142120,256819,479013,761607,1565179,3081583
11038,11406,11927,13054,18569,13227,15315,31153,55705,72736,102205,131518,255178,483493,771750,1561751,3122502
10800,11478,11994,13998,18066,13346,22480,30578,37360,73511,100779,131635,255858,407263,757320,1547919,3084003
17779,11161,12079,12624,17494,14546,15605,30157,35478,71809,99966,131537,305685,413183,751960,1572926,2922323
10934,11586,12011,12965,17609,13122,14542,29409,53495,71932,104296,138950,255647,403464,771484,1577028,2895315
10931,11548,12083,12855,17659,13248,15418,36505,39366,72230,99959,147706,259006,414182,766524,1581920,2913371
10758,11426,12020,12338,16580,14705,14946,41771,38555,74397,100270,133736,259746,415503,770772,1587645,2909335
10851,11302,12139,12788,16994,14793,15015,44238,39218,75325,101032,132077,282200,400504,774960,1557136,2926994
10605,11455,12257,12879,17199,13584,14591,38263,38436,74666,102489,135184,276174,412948,23008307,1582352,2915382
11151,11419,11906,12857,16858,13474,14748,36521,39373,72639,99424,149713,257725,401642,760712,1553637,2914367
10749,11274,13006,12338,17166,14574,14348,36976,48811,70376,102186,135059,268008,452046,755799,1559975,2915082
10765,11054,11652,22932,21043,13512,14365,40188,49856,77033,100848,133148,290760,407925,13130901,1605101,2974661
10824,11293,12163,13062,16446,14702,21595,40817,38221,72709,100211,132557,264894,413112,761852,1553876,2914960
10465,11501,12188,13068,16639,14537,14559,39067,36457,72807,99636,133104,256233,405091,762499,1596538,2927848
10801,11189,13394,12836,17108,14968,14464,34909,42503,79356,97917,132340,262732,402911,836316,1568772,2946232
11034,11336,12581,12677,16111,19393,14426,33511,47012,75957,104543,136096,277642,418406,763960,1592909,2926167
11140,11521,12329,12419,15982,16655,14666,33067,42876,72009,99461,129364,278288,406769,766296,1558444,3614789
10948,11780,12418,13028,16373,23387,15194,30964,40651,76156,103944,142738,255639,403961,761960,1551944,2876304
10580,11723,11999,12862,15978,14831,15771,30027,37371,76284,100442,131042,257490,411285,764194,1584895,2879646
10754,11571,12385,12574,15664,14622,14865,31989,38594,84610,100972,135544,273465,406327,774796,1603409,2921176
10897,11859,12406,12774,15972,14698,15245,30766,39426,82729,97544,134636,257849,426142,762576,1550946,3630232
11014,11731,12160,12968,15964,14941,14863,30926,37764,74560,96541,129228,283838,403637,12990718,1559469,2899381
10992,11506,12249,12703,15434,14612,14854,41118,45429,72704,106231,132703,259283,411357,769261,1600737,2927678
10686,11274,12457,12897,15890,14729,14989,31535,42676,73913,101778,137366,255250,402990,764772,1559282,2905169
10962,11391,12223,12435,15737,17119,14481,36727,46593,73215,103758,139370,277706,397685,758680,1559038,2931765
10807,11532,12275,12764,15274,17510,15592,33412,40567,75033,100732,131509,280922,406517,758745,1554710,2899680
10895,11536,11986,12947,15322,14884,14627,31105,40457,72875,99662,134015,283274,399974,759674,1591317,3980171
10855,11642,11753,12399,15222,14751,14781,31754,39242,72431,104495,129519,257732,401540,762597,1568879,2898733
10862,11470,12123,12392,14962,15078,38425,30920,35440,73886,99734,133764,264744,403438,759317,1555543,3054109
10749,11647,12054,12677,15504,14719,19832,29924,41464,69703,103533,144033,271600,414286,759033,1575562,2897602
11245,11440,11713,12790,14936,14161,16384,30488,42797,70498,104500,143366,276576,411005,756011,1587830,2857657
11355,11686,12252,13060,15233,24278,15030,32658,39095,75261,97974,132526,256739,407577,766867,1566664,2914104
11040,11334,12138,12627,14972,21665,14524,33399,37129,70367,100459,131707,254173,400562,764438,1565288,2893798
11131,11796,12474,13126,15350,26886,14858,42158,40404,72910,101828,135451,255860,401066,764081,1566357,2916299
10859,11337,12295,12780,15131,16238,14159,35296,50708,71695,98404,130986,256947,413684,761064,1597536,2846458
10962,11212,13654,12903,15196,15032,14522,34487,48443,71054,99591,131871,259658,407098,763794,1557730,3108982
10510,11262,11926,12998,14469,13761,13992,32181,36952,71540,99134,147724,252819,403647,763413,1580077,3294799
10937,11242,12108,12641,14679,13481,14206,32203,37530,74721,97796,131845,255335,401124,1060425,1548418,2872013
10396,11166,11872,12526,14698,13507,14357,31175,39273,71026,100501,134707,267802,410250,785336,1597391,3016919
10462,11344,11815,12800,13396,14049,14025,31308,44176,72907,97982,133911,257700,400382,760481,1572736,3054822
11029,11579,12435,12979,14458,13090,14200,32091,44045,72970,97876,148834,274603,413044,768767,1569806,2887775
10988,11707,12032,12646,34790,13029,14358,30539,40442,73063,98304,133154,279354,410359,764446,1599626,2887708
