b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
8468,13850,22318,30421,20297,26034,24049,39236,130397,178763,1174336,1655512,2760706,5300968,31931937,18887666,36870074
8464,8432,23275,24015,26870,28322,23314,52815,86601,178164,1490827,868738,2732956,5239169,30837968,18959283,36726943
8233,8165,23289,25036,20645,27275,23588,43718,101170,179316,1192756,779808,2849214,5249660,32882049,18964244,36806478
8612,8270,19477,21325,19990,25404,23325,39120,88479,176630,1199520,801375,2736195,5286312,32484505,18957512,37304618
8292,8179,20449,26177,21179,28053,22628,39972,90071,184989,1195410,809056,2811417,5248820,32699783,18933912,37137111
9072,8962,21268,25034,21908,26496,22900,38546,93147,193938,1497525,840272,2711402,5321074,31672260,18953697,37026157
8462,8230,22645,26076,19678,25554,23859,44827,92816,189832,1168154,821464,2772257,5269892,32716313,19305402,37155989
8607,8189,24261,22585,19077,26297,24754,38967,90452,185983,1497620,812637,2705479,5300652,32655982,19104651,37097334
8103,8056,29214,25542,21815,27780,23390,64346,97070,172490,1187525,811842,2817740,5291838,32631494,19213282,37756900
8714,8055,21333,23974,19708,25855,23967,47925,102269,170903,1183955,853194,2795784,5288966,31851602,19170875,37243548
8295,8210,21305,22392,20382,25494,24501,48172,111287,173613,1195395,797104,2782002,5260142,32580753,19105500,37451596
8305,8852,24834,23238,19578,25533,24028,46504,114374,1486717,1516394,805986,2705959,5250179,32489586,19184843,37266962
8137,8521,22498,23867,18655,24898,24531,43429,89108,178148,1191846,815425,2785708,5296876,32636028,19131416,37112132
8279,8857,21171,22590,19431,26051,25276,46030,83514,178168,1216817,835163,2729401,5253402,31835529,19233003,37040164
8706,8483,23767,21259,19558,26835,24309,42684,126137,187298,1180048,828589,2797763,5233104,37011764,19298111,37270601
8533,8668,19909,21559,21128,26510,24776,44148,98656,177933,1187883,820144,2721050,5269856,29387488,19285933,37439195
8328,8891,22591,24101,20260,25434,25376,49194,112123,185199,1393561,1916482,2827730,5186510,29436628,19229131,37370948
8344,9399,22281,25138,20018,27660,24258,43295,88847,186301,1209853,1933661,2704510,5238229,29229695,19074925,37272911
8418,8512,19992,22384,19737,25766,28033,43406,96466,187796,1173373,1638165,2815454,5206647,32743005,19092111,37323102
8253,8748,23144,19592,20558,26970,26795,45381,110733,201295,1179894,1645114,2743988,5224911,31922683,19071565,36997886
8785,7994,22142,20191,19641,25808,26007,40501,98552,205390,1190248,1177647,2810409,5238541,31752430,19085372,37098276
8283,8555,23557,17863,20586,28312,22705,40274,100455,197668,1197671,1641649,3590898,5215040,29986715,18920003,37595720
8994,8243,23011,18027,19006,26599,27926,49853,88801,187182,1225531,1673752,2773897,5257098,33402094,19048785,36850582
9361,7989,24212,28832,18795,29018,26401,41317,90566,199307,1160786,1184228,2770704,5220268,32852695,18928624,36807906
