b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
16602,11614,13412,11621,12423,15424,12615,16033,34493,29825,42088,37444,43454,36211,35789,53567,51349
17059,11753,13649,11707,13761,15444,12647,14355,30985,30857,42875,47651,43318,36619,35857,54465,49537
17400,12071,14002,12106,12159,15646,13066,29445,29271,29754,42544,37249,65942,36597,36529,41806,437452
17234,11783,13549,11792,12337,15777,13011,23101,27950,29024,38658,36378,44319,39052,36646,47957,52200
17211,11664,13610,11796,12515,15518,19354,18394,37208,29760,39662,37787,45600,36536,36379,41166,91520
16501,11725,13480,11911,12517,15436,14471,20018,27364,41054,41797,33247,44868,35549,36428,57377,40005
16630,11684,13273,11801,12295,13809,14328,15980,30770,31757,42810,34542,50456,36780,35923,81305,56075
16225,11911,17311,11695,12624,12369,14559,15906,33121,29812,39222,38292,44243,37437,35945,38419,42139
16371,11530,13732,11744,12511,13801,14466,15704,37913,30005,39984,36550,45562,37315,35659,43053,48879
16723,11904,17011,11693,12576,12447,21793,15627,30609,29514,40898,35314,63588,97065,107931,38066,46698
16494,11464,13643,11710,12536,13930,38837,18864,27722,29661,41733,34351,43864,41348,41002,58207,52971
16561,11315,13520,11601,13679,12239,22668,14024,25437,30445,42063,33417,45272,36390,36485,42009,52920
16847,11295,13501,11792,12096,12684,16734,20383,26428,31539,40146,35937,45817,34569,36623,43997,354990
16429,11351,13399,12007,12730,12324,15080,13931,31821,30001,40612,36973,46047,37180,35429,91914,48368
15975,11054,13302,12255,12436,13753,14676,13703,31847,31336,40422,34715,42344,36796,40176,45494,59682
15988,16877,14743,12019,12374,12439,14547,16163,31536,30443,40661,35119,45713,36361,35583,64815,50005
16622,11646,13549,12110,12513,12244,14522,22143,30763,33233,41770,36376,45110,36198,36908,38721,51931
16598,11289,13379,11822,13407,13548,14440,16708,29834,29208,40224,35203,45151,32969,35150,82218,55217
16042,11453,13531,11733,12484,12728,14596,28552,26589,31852,40825,33033,43989,37693,36808,44374,45597
16239,11255,13385,12047,12584,20367,13831,21577,29315,33085,38821,36829,45646,36881,38210,46347,49365
16003,11400,14469,11574,12512,12727,14100,17418,32886,31242,40275,34343,43970,36332,38978,42581,87773
15749,11287,13655,11834,12429,12340,14343,22607,28993,31229,40286,34924,62413,35831,35099,46577,44033
16226,11608,14318,12204,12308,12057,14516,19091,27235,32153,48109,37164,44873,36458,37507,91220,51881
16250,11400,21744,12228,12404,13336,14160,18114,27966,31770,38653,33748,46575,143810,35228,48018,87279
16571,11234,13453,13114,12338,12274,14195,16942,28060,30888,43378,35080,44680,65228,35865,74860,49551
15592,11530,13196,12282,12331,13684,14356,15225,26746,33135,52239,64936,44106,37474,36944,39391,58647
15648,11415,13529,11808,12266,12738,14000,16300,32617,30677,40086,36898,43578,36433,37349,47035,91739
15950,11299,13508,11833,12190,12656,14582,16860,29933,31455,42978,50439,43197,34727,38896,39620,51603
16024,11145,13361,11735,12891,19897,12734,14974,31117,32665,39867,35793,45609,35094,36098,45364,57215
16888,11245,14518,11774,12476,12217,12554,15458,28247,28902,40716,35940,44822,35823,38633,41607,40030
16411,11393,13552,12367,12040,13779,12364,14534,27084,31863,40234,34456,44389,36686,34509,46684,47831
16687,11003,14232,13228,12264,12821,12720,14481,31962,32321,40096,35185,44148,35876,36820,91375,50773
16632,11336,13321,11719,12396,12625,12962,14785,29309,30029,40214,34435,60052,36034,36748,49257,40038
16336,11102,14317,11691,12305,13608,12934,13859,28171,31463,39024,38340,41495,36596,33635,48251,55735
16146,11231,13214,11836,12328,12269,12489,14959,39993,31901,42344,35165,45110,35538,50925,41856,51998
16072,11309,14199,11603,12184,13512,14616,15979,34507,31387,43535,40162,46984,37249,56281,51219,87991
16423,11348,13095,11580,12395,12391,13258,16756,30051,32052,40848,36970,411752,38233,38064,294672,53448
15839,11372,12990,11978,15172,12632,12521,16999,30342,32786,42981,34502,41690,98975,35341,47030,58784
15966,11711,13502,11787,15255,22951,12793,32010,29135,33273,42354,43742,44264,38732,34506,51947,42618
16374,11777,13320,11847,22572,12449,12705,22759,26636,31490,39056,38424,43715,37618,35136,41250,52809
16382,11467,13348,11872,15895,12445,12531,18884,27194,57214,40781,33484,44874,37362,38274,48190,46114
17113,11520,13419,11720,14306,12287,12756,20465,28598,38189,41959,39099,43942,35691,35203,40972,50438
17605,11894,13272,11844,14309,12513,12610,17575,30909,36425,40742,35759,43675,37444,34799,45881,42811
16729,11410,14610,11711,15572,13584,12383,16286,52878,39360,39108,37158,43627,37829,35039,43336,51344
17947,11457,13668,11899,14339,12406,12613,15488,33944,37121,41753,34499,42848,34455,38785,46130,84112
16374,11487,13236,11959,12686,12246,12647,14266,39511,45451,41886,34941,43441,35790,35395,92775,51013
17613,11526,14401,11947,12653,12667,18170,13597,29330,38508,40324,38442,45406,35292,40585,42014,63515
17253,11571,13403,11802,12429,13074,14362,13362,28497,35779,40023,35162,43401,37012,33692,52034,44050
16379,11239,13446,11912,12744,12477,14493,13298,28105,36820,41148,34013,44269,36305,35005,40449,52952
16297,12635,14352,11763,12732,12364,14217,13975,34204,39389,40731,40224,44634,35891,34103,47418,44282
16302,12488,13291,11919,12462,12341,14099,13764,29980,38242,40794,36834,43138,35285,33968,40828,49777
16391,11507,13269,11788,12436,13668,12559,15111,27918,35475,40324,36030,118742,42138,35778,46770,45586
16288,11635,16577,11856,13742,12678,12788,14691,24622,35509,41591,35527,45161,37430,43575,93410,49556
17370,11480,14038,11621,12733,15154,12432,14794,25117,37158,45869,36097,39623,36563,34709,46607,45140
16516,11165,13740,11721,12611,15093,12433,14998,23725,36224,41745,35317,40796,38169,35051,97692,49168
16658,11076,13405,11547,15764,15491,12594,32076,31692,42775,40039,50408,40436,36740,43989,41075,88899
16375,11583,13631,11670,12633,15328,12711,35183,31221,37561,41028,34752,40539,37437,33734,56458,37833
15969,11438,13504,11813,12766,15056,13062,19974,33522,35348,40773,36696,38585,36325,34084,41329,50828
16121,11344,13712,11637,12347,15112,12402,17448,37965,35181,40774,35065,37473,230800,35021,47512,77137
16251,11330,13707,12059,12654,23196,12479,17573,32069,36157,40860,36177,39608,36104,99071,39836,45187
16956,11368,14013,11751,13754,18920,12938,16674,42336,35331,42119,32738,54147,35473,42468,249752,47593
16419,11381,13291,12961,12515,15376,13332,15825,32120,37226,41974,33033,33606,36085,36357,41337,88984
17746,11044,13644,11972,12629,14267,12828,14711,28404,40732,40880,36832,37242,39031,34376,265465,42846
16291,11495,13917,11614,12528,15484,12501,15492,26179,39582,40201,36123,35305,36548,36101,91593,44562
16223,11344,13761,11733,12577,14548,12409,14511,24496,36828,51410,35019,37690,37663,35228,40808,93480
16268,11441,13421,11571,12496,15203,12674,13144,23460,39732,44165,34992,79843,117365,34676,50207,46405
16423,11530,13719,13373,14388,14096,12699,14290,24457,37538,40961,36105,47980,61198,240298,41823,53893
17156,11181,13527,15052,14427,15219,12567,13278,32558,37449,41961,35179,45325,34444,37069,46194,94488
16753,11550,13736,13525,14284,15390,13044,14704,36487,39271,43380,36588,44682,34364,35898,40903,52255
17129,11314,13813,15065,14149,14038,12795,13707,24809,38562,42073,33981,42522,37070,36245,48616,43796
16489,11634,13632,14525,15402,19354,12837,14167,25668,37847,48541,36162,44345,36178,35102,58113,80721
16473,11334,13621,13892,15341,18109,12523,14446,23489,38085,41746,35173,43838,34898,35836,47970,45816
16641,11196,13455,13990,16839,13860,12567,14823,24827,36825,39598,34223,41729,34848,34582,91577,49794
16477,11262,13680,13712,17197,14282,12712,16644,32502,38698,40048,37044,43366,35291,35472,46059,106880
16551,11586,13646,15230,15839,32134,20062,29559,31767,36303,41597,49659,45241,35226,33632,46276,40677
16340,11430,14011,13831,23157,18111,12559,22615,28785,38594,47703,35596,43731,37989,35490,39878,57876
16509,11450,13897,14833,16166,13961,12953,21218,28481,38719,41694,34946,45803,35862,36678,46310,99061
16384,11414,14198,15336,15582,14209,12680,18300,27023,41354,43034,34903,45317,37693,37324,40901,47544
16791,11620,13929,15030,15503,12883,12489,15981,24270,38253,39633,35301,43859,36584,34494,54578,52218
17572,11611,14066,15324,15798,12835,12572,15416,31712,37323,41319,36912,42548,41338,35905,91769,45899
17796,11693,14349,14864,15649,13779,12866,15589,27558,35180,42918,35117,54198,35790,35033,41823,52270
17123,11264,14305,18821,15654,19252,12605,14145,25023,37548,41362,36702,42600,35042,35768,49899,52157
16932,11339,14244,13905,15297,12641,12548,21507,24421,40108,41392,36053,44770,33819,35720,41416,46613
17401,11587,15928,13735,15832,12635,12475,21207,25618,37541,41746,35772,45922,36924,140689,45152,50803
16701,11241,13994,13860,15685,12665,12581,20243,22794,36440,40829,35575,45590,35794,37955,41475,53704
16521,11311,14156,15107,15425,12573,12750,21942,34262,37824,42005,36774,42957,34884,36542,46217,90598
16157,11416,14241,15342,15801,12724,12492,27651,33622,37443,40770,37051,44382,35662,35178,89276,51989
16814,11741,14305,15234,13932,12847,27022,21824,30726,35438,42151,38240,63979,34345,36166,40648,50915
15840,15214,14511,15094,14207,13857,16239,23036,26034,36987,42350,36463,44909,35056,35393,50909,84836
15973,12026,15366,15054,15422,13031,13512,23716,24946,38158,48237,35330,43916,35790,37832,41993,53122
16302,11535,14014,18437,15324,12450,12737,21865,23626,38420,41728,37412,44761,36438,33911,47081,50891
16475,11453,14008,14513,15735,12427,12870,23519,24629,39230,40776,36381,42516,36144,36084,43446,87626
15911,11502,14106,14528,17169,12356,48617,22920,31754,37565,40139,37045,40249,35596,35151,46232,51193
16797,11802,14287,14183,17110,12515,12454,30741,29494,38275,43944,35069,40887,89340,32927,88637,44220
16243,11225,13910,13960,14353,13512,12400,28294,28574,37445,41774,38319,41690,60794,36887,45443,44694
16020,11621,13878,13903,14659,13900,12637,26305,29732,35702,41815,35355,47119,39511,35964,89427,48532
17395,11554,13972,13804,16081,13988,13968,25997,27993,38343,41986,37468,44498,34350,35962,42097,43311
17152,11627,23781,13790,14241,12827,12149,25743,30526,33571,40445,38642,60618,35667,34443,51825,50145
16900,11429,16447,13627,14669,12572,12156,24163,35048,37246,41671,40233,44833,35680,36757,41907,87052
16478,11721,16012,15176,15605,12567,12670,23472,30733,35970,40719,53751,44389,34786,34818,46036,49554
16488,11807,16127,15294,14269,12665,12716,25810,25650,36137,41700,34965,45659,34921,35002,41021,60074
16052,11161,15930,12304,14103,13945,12967,23585,24475,35262,40466,36377,43556,35710,42016,46512,44239
17007,11460,15608,12191,14641,12544,12443,35631,28954,36520,38720,49502,43344,36742,36683,82986,58179
16418,11659,15661,11654,14596,13724,12694,24440,32310,35707,41122,35384,60621,37087,43320,45643,44505
16227,11249,15565,12179,14440,12737,12843,20142,29743,35591,42260,35867,45238,35522,36720,89996,54435
16325,11417,15612,11867,14355,12589,12724,22867,28461,38551,40585,36911,43538,34973,35755,38722,45194
16586,11351,12550,12282,14593,13763,12661,23959,24866,39798,40205,34347,46559,36647,35931,49305,51678
16213,11544,12609,11730,14096,12806,13025,24112,26004,39217,42132,35984,43667,37731,55081,40541,45405
16301,11525,12694,12043,13986,12472,13209,54679,25162,40001,40273,38602,59111,36959,38502,46345,47852
16188,11052,12443,12102,12717,12645,13320,29288,31422,47644,41845,33876,44752,34962,45562,40489,83874
15850,14675,12421,13632,12610,12321,13053,28812,30648,38127,41684,36159,44459,34434,36214,45304,50396
18765,12111,12615,12347,12385,13542,13289,22894,26087,36573,40026,35330,48267,33007,36132,83923,88529
15166,11756,12826,11922,12390,12557,15050,23330,25425,37618,42860,35035,44448,35598,234631,45058,52639
15083,11443,12585,12810,12632,12923,15389,24727,24336,38325,40104,34707,45358,35434,34432,89043,55303
14844,11252,12915,13349,12387,12477,15607,26370,24977,37422,38810,36404,44404,41033,38024,41702,44305
14747,21346,12682,11894,12497,13538,15513,25312,31684,39356,40063,37647,45865,35900,36015,49753,50660
14244,11604,12554,13135,13472,13725,16076,24514,29150,38017,39864,36227,45122,35004,35648,39339,45527
14554,11247,12715,12178,12454,12665,14960,24785,28451,38112,38323,35290,45076,34290,34700,45254,43290
14397,11461,12605,11789,12271,12449,14936,40299,25065,35252,41864,36980,45174,34399,38634,41873,78074
14905,11154,12961,13293,12395,13743,14737,23740,26238,36275,41748,36072,44520,34599,36287,45470,45188
14605,11458,12384,12058,12607,12725,14899,24310,25065,43261,39627,36835,45814,35159,44182,90344,99720
15001,11219,12840,12204,12592,12824,14958,23707,31723,36935,41989,45288,50811,39909,35025,40787,49477
14854,11331,12812,11854,12399,12694,13517,25676,32936,35772,40868,46858,45534,34669,36280,51425,51447
15318,11723,12016,12017,12107,15276,13387,26723,29834,38627,43531,34301,44977,34325,36174,40799,109737
14642,11455,12384,12082,12183,15927,13149,24126,25008,35341,42030,37062,44843,34922,36448,47354,49420
14933,11359,12310,12074,12098,15051,13313,24010,26339,37331,43023,34699,47117,36125,35242,40860,48699
14348,11583,12396,11910,12136,15389,12910,23435,24276,36206,43355,36769,46269,36625,35371,46362,86191
14368,11348,12782,12276,12310,15390,12996,24132,31373,38504,41241,33717,44841,34119,35267,42245,44075
14486,11340,12292,11874,12257,15422,12659,22512,27388,39268,42227,34656,43928,35801,41942,44069,49483
14444,11763,12385,12334,12522,15601,12692,30096,25629,37994,43241,38503,61458,36170,202797,40795,43299
14639,12466,12756,12338,12477,15784,12877,28402,22984,36876,40310,36073,44579,36937,32903,45641,50305
14768,11625,13259,11839,12609,15920,12591,27683,25558,36987,44986,39077,46757,35059,42926,90179,43233
14979,11574,12471,12766,12402,15338,12602,25561,25956,36948,40303,37038,43404,35555,34382,42229,43313
14512,11607,13054,12054,12294,14805,12822,25930,28182,38012,39592,37095,46219,35229,36246,47812,47066
15041,12806,12899,11683,12117,15607,12270,26153,27184,36536,42819,33015,49602,35572,36993,41234,49825
14561,12402,12882,12143,12641,15485,12747,26148,24526,38012,40708,36889,44864,41635,33886,47265,94134
14865,11763,12823,12271,12440,15101,12523,26317,28259,34660,40750,35563,59756,34929,33626,40702,50459
12710,11808,13014,13790,12140,14481,12678,25287,31030,39140,40689,38964,44191,36126,36295,45555,51408
12669,11573,13132,15158,12376,14274,12405,23564,27132,37683,41791,37627,45238,35464,34725,94931,79332
12876,11519,12756,15181,12329,12415,13181,23019,32927,38569,42358,35616,44914,36773,34698,41100,41733
12414,11485,13005,15088,12251,12347,12443,26472,26544,40847,70081,35807,45747,35892,36722,256589,50465
12686,11605,20619,13548,12028,13581,12723,25591,30082,38201,43091,37095,46759,36096,36120,42420,42996
12156,11530,12413,15054,13434,13615,12846,23754,31704,36075,40851,36190,45730,36678,35400,47640,51557
12539,11419,13536,13322,13496,12322,12662,25077,31293,36736,41255,37922,46522,36188,37004,40324,395843
12537,11502,12951,11901,12190,12107,12448,21827,31713,39458,43222,34865,45362,35657,34979,268803,38629
12276,11289,12442,13844,12302,12404,12585,21310,33919,39376,43362,36876,45725,35044,35013,102189,49888
12754,11301,13493,11854,12625,13188,12478,28853,28893,36286,41755,149694,82758,34466,35909,41134,47260
12353,11639,12490,11702,12320,12306,22995,27227,27262,37671,39771,49986,47204,37297,36112,54261,41398
19549,11365,13094,11734,12111,12325,12645,24530,25586,37123,41908,38837,67079,36012,40238,37499,48469
12224,11546,14293,11804,12394,12320,12415,25197,25675,37944,40186,36109,45845,88492,34458,43569,48031
11867,11521,14249,13042,12353,12127,20780,24158,26126,39429,40191,35242,44930,39199,37133,40638,54487
12441,11617,14322,12219,12043,13167,12807,22646,33752,37140,41744,49505,46430,34911,37279,47655,48201
12301,11463,14391,11933,13424,15361,12918,22748,32968,36160,41344,36719,44432,35635,35892,84011,60896
12409,11460,14038,12181,12290,12145,12885,24173,30739,36301,42156,38784,43511,35109,35192,44451,42569
12514,11605,14333,11763,12497,11857,12450,22397,27879,36129,40144,36905,44618,35659,35265,60186,50400
12164,11388,12700,12607,12467,11769,12859,22230,27116,35422,41263,38479,47295,34189,34789,42159,45693
12571,11365,12990,11816,12558,12138,12687,22669,31196,35246,40922,36690,43272,40080,96474,47607,369743
12457,11763,15882,12020,12186,12077,12809,21909,33978,37173,39129,36925,45620,36047,35958,41039,44082
12984,11736,12558,12045,12249,11796,12401,21594,35654,35965,43991,37459,43841,36513,34422,48996,48626
12607,17222,12617,11882,12178,12096,13143,20788,26355,36199,41747,34591,57886,40078,36112,41996,90755
12690,11864,12604,12061,12359,11780,12775,20655,23433,40855,41196,34886,49147,36976,35775,45721,40717
13137,11293,12928,12040,14178,11777,13180,21376,38947,39943,40194,37320,44963,36296,36708,49311,55132
12500,11349,12283,12252,12282,12920,13071,21669,32867,37108,37835,37384,42226,36566,36601,43564,43034
12797,11423,12243,12199,12498,11629,13282,20465,29764,35705,39392,48706,45125,39018,35015,91006,50584
12398,11337,12335,12159,12258,13398,31901,20692,33857,69156,42321,37121,45376,36544,35333,41579,45465
12251,11122,13007,12248,12187,11916,16959,29593,26004,35580,40319,34985,45557,36122,42167,49660,48665
12584,11385,12066,12026,12370,11661,14055,29336,29033,35893,40198,44561,43648,36116,37616,49440,89344
12683,11349,12275,12338,12111,11657,13403,24935,32507,34334,40721,48778,46969,35183,34659,45489,46849
12785,11562,11878,11842,12218,22461,13397,25390,29090,34003,41227,35270,45084,35517,34574,50694,53246
12731,11419,12391,11840,12264,11929,12878,25918,28638,38126,41903,37132,43612,229090,35205,45475,43083
12404,11421,12287,11662,12388,11805,12894,23665,33228,53986,41203,37442,46166,34714,40743,92255,51921
12685,11435,12026,12037,12437,12859,12655,24325,35804,38005,40077,38340,45351,34425,36674,43909,45607
12424,11431,12145,12213,16572,11860,12763,24078,25669,36114,40563,38184,53575,34519,37397,90589,50533
12498,11424,12179,12130,14571,11862,13214,23122,27254,35638,47510,39277,46220,36502,37364,41558,41982
12494,11460,12378,12011,15467,13675,12812,33150,25493,39767,40452,37563,45279,36413,36538,47959,46700
12545,11133,12376,12160,20397,14550,12521,25009,32024,40848,46656,35159,45057,35355,34689,40320,100330
12614,11478,12229,12222,14190,13637,12802,24449,26942,37223,40089,37175,44513,36352,35988,46638,41899
12018,11095,12380,12173,14526,13935,19591,22581,25278,38248,40631,36850,44712,38467,42600,41477,93169
12691,11264,12350,13449,15847,13890,12552,22005,25449,41516,41795,36352,42894,37560,36056,45287,54948
12800,11473,12040,12157,15343,13938,12845,21014,27947,35410,40760,36411,44559,33002,36969,51406,54491
12374,11113,12429,12118,14201,15063,12912,23033,30676,37881,42774,37407,44760,34601,39541,45642,36379
12514,11537,15228,11949,13993,15042,12945,24100,31791,42663,41883,38966,45655,35070,120540,91785,50018
12991,11535,12836,11959,14080,13836,13606,24725,28643,39678,40722,36135,43903,35491,37840,40776,42716
12901,11234,12515,11744,14205,17292,12989,24221,26055,36977,40104,36542,48549,35857,36154,48596,47236
12517,10973,12005,12063,14061,15582,12870,29945,23666,39853,43453,39620,45442,35644,34467,39462,64095
12993,11189,12354,13209,14044,13168,13165,28001,24241,36857,41815,35668,44495,37752,43221,45733,59801
12650,11243,12459,13085,14283,13344,13083,27185,24188,38027,40496,37844,50410,35665,35482,42299,61696
12142,11419,11993,12191,14305,12471,12471,27345,40241,39668,41813,38997,45642,35529,36174,45337,45938
12591,11292,12671,12284,18462,12398,12887,25396,30688,36319,42130,36818,46718,36487,33665,90512,51033
12072,11513,12456,12210,15231,13535,13333,37890,25771,37115,41941,36451,43568,36902,36219,42346,90118
12627,11389,12108,12560,14909,13557,13216,27008,25698,37058,41029,35033,43001,36055,36124,89950,50219
12607,12489,12110,12248,16351,13276,13229,25836,24227,36947,41820,35537,44037,43308,35332,41004,51274
12592,12408,12276,12058,16496,13310,13133,25698,24906,41520,53539,44654,43405,35003,37820,48053,54405
12833,11392,12026,12597,16259,12667,13373,24700,32986,37413,43339,37619,44660,37418,34170,41295,50714
12142,11615,11965,12124,16203,13419,21036,23102,27943,37700,70737,35157,45794,36389,35457,50879,40591
12373,11265,12151,12428,47463,12669,13118,32066,26540,39332,40990,37197,48261,35378,36205,41092,48989
12075,11846,12102,12295,17140,12663,12953,23863,31035,38292,53908,37118,44227,34492,32436,45370,86162
12190,11456,11975,11998,14816,12413,13067,23265,33087,37415,44243,37012,59191,35186,35898,93543,51144
12862,11528,12142,12465,16349,12760,12943,25793,30440,38283,40833,36612,94701,33619,35513,42097,51904
12060,11263,12209,12243,14727,12855,13120,25138,32575,37664,41647,36358,64306,35294,37730,95943,434586
12380,11387,13095,12400,15420,13093,12788,36398,32287,38479,44002,36698,44561,42333,35717,43348,49616
12294,11477,12102,12301,14356,13018,13047,31463,30912,39026,43464,37550,59500,36539,37099,48086,50926
11930,11222,12255,12064,20687,12705,13562,27569,27280,36627,43236,37061,44752,34465,45416,41450,45127
11748,11177,12331,12382,16339,12675,12974,29658,26158,37909,50778,36883,45722,36253,34531,45510,50241
11194,11540,12392,12441,14759,12670,13117,28967,27682,38645,41220,33858,45588,33626,37699,41939,96675
12118,12735,12053,12068,36266,12736,13229,29615,35687,45544,40932,36658,44349,41016,334035,44436,50877
11695,12516,12246,12022,33404,12579,12803,27545,29680,35848,41016,34483,44818,35246,39739,91453,51992
11753,11463,12329,15323,26837,13823,13277,26035,43006,36494,40366,34876,46122,35271,47050,40616,48015
11633,11344,12243,15280,26417,12401,12893,25630,26933,38069,41862,35794,47058,42752,40251,93011,48639
11446,11595,12147,15526,18424,12584,13324,26584,26078,38212,42860,35919,45214,35579,39635,43223,99431
11292,11232,12262,14936,18389,12560,13020,25776,26371,34637,38909,34207,44554,36042,38873,47744,48748
11261,11483,12094,14297,18493,12524,13068,23997,32470,36472,40041,36852,81149,36312,38852,41550,50362
11454,11308,12161,15406,18167,13708,13192,34088,31952,36220,39255,39136,46599,35763,38442,57845,50427
11073,11347,12283,14025,17763,12511,13265,34889,30490,37968,41226,36063,46622,47723,39922,42387,46805
11445,11362,11883,12609,17938,12870,13021,25363,27593,37064,51586,35825,44944,40710,41993,45781,41891
11232,11571,12319,13602,17018,21616,17920,24769,26566,36118,39823,36314,45354,36053,40975,43065,47255
11425,11346,12523,12656,17359,14017,13113,25045,25230,35620,40899,36466,56527,35828,40359,44292,85926
11481,11203,11891,12638,16663,12275,12963,24023,31984,34039,41796,37651,44504,36088,40752,89888,49623
11156,11234,12147,11969,17145,12242,13434,23647,27561,38126,43016,62925,44898,35541,38275,43360,54078
11602,11125,12077,12175,16593,13550,13584,23690,28516,49190,42985,37010,44784,41651,37442,47805,43557
11210,10974,12235,12133,16621,13451,13194,36425,29122,36424,42151,35619,45831,36523,38960,43084,51340
11154,11163,12184,12260,16793,12455,12977,34526,27615,38426,41762,36809,44722,35086,40946,53576,84851
11397,11105,12138,12439,16312,12172,12780,31519,30971,36986,40721,35806,47010,34733,39180,41836,51503
11194,11239,11827,12510,16848,13574,12589,31882,36439,37146,41122,36104,46534,39315,39188,45273,52086
11746,11349,12246,12442,15899,12625,12690,34186,30077,40796,41769,37821,80751,34308,39274,89394,91859
11716,11494,12163,12725,16161,13420,12555,30386,27896,37040,49838,37958,49125,36372,40507,42277,50764
11535,11177,12128,12097,16131,14204,12556,31684,29652,36889,42362,36633,92798,44841,38360,96314,52659
11319,11427,13152,12442,16466,14315,12770,26260,35438,40936,41786,36941,46712,35057,100525,41620,92722
11299,11278,12588,12230,15691,17602,13292,35501,31901,39754,41180,35974,47310,35771,38157,46217,49619
11960,11604,12146,12279,15830,15357,12761,26954,43023,37703,40679,37178,47003,34659,39659,40789,58311
11413,11699,12271,12272,15685,15960,14646,99222,30588,37985,41885,39031,46387,35389,38704,56196,44378
11537,11687,11959,12395,15698,14457,21967,24544,27841,41316,40711,35544,47369,33783,38497,41890,48571
11114,12136,11984,12551,15894,14309,14046,24968,41166,39031,39100,34727,46623,33475,37185,44125,64710
11403,11449,12430,12964,15344,14261,13560,25330,28847,37764,40763,36141,47091,52653,37608,40754,46491
11384,11347,12692,12353,22711,14333,12888,24472,24656,38630,41808,35680,46483,35878,39936,45295,54683
11693,11955,12082,12628,15495,14340,12868,24755,27146,37801,39196,36180,47252,37497,38897,48031,40371
11331,11584,12583,12155,15514,14147,13602,27854,38035,36218,42388,35635,47184,35285,38492,39509,48838
11302,11551,12100,12519,15443,15444,13151,33060,32924,35569,42209,37716,60855,36577,37900,44369,83312
11444,12034,12063,12042,15055,16928,13115,27729,41073,37628,40360,35960,48894,37252,37746,40616,48356
11204,11744,12422,12374,14703,14258,13316,26136,28680,35644,40615,37648,47196,41941,39782,56017,57250
10938,11933,11988,12399,21238,14134,12837,24166,28574,36557,41821,35744,46653,34353,39574,92264,45508
11389,11787,12134,12409,14707,14216,29673,25455,35166,44846,41976,37093,46050,34925,39675,42225,54931
11722,12809,12582,12702,15253,14626,19727,24911,33451,34662,42741,37244,48020,34338,39937,52391,46650
11668,12412,12461,12314,15194,14351,14634,30041,37059,37505,43416,75255,48021,36639,37152,41413,367061
11669,12020,12010,11776,14535,22771,12779,30668,28288,38378,51091,37711,45515,36136,38464,48903,83542
11456,11952,12204,12044,14883,27058,12863,25971,29800,37786,43206,37453,45647,46056,39642,41796,49023
11208,11970,12398,11916,14654,31120,12742,26196,27832,37183,38494,45510,44845,36137,37201,42258,85858
11597,11950,12101,11697,14686,15587,12647,27408,33897,36509,40365,52361,44689,46551,235064,304669,44792
11586,11831,12989,11941,14551,14388,12396,28213,30041,38193,41726,35751,43012,48973,37933,42848,97235
11107,12014,12007,12164,14072,13431,12442,24953,27039,35836,40726,34092,44422,33310,38546,91073,49678
11368,11796,12030,11971,15067,13219,12482,23984,26116,37775,41847,38481,44177,34714,51165,42278,46417
11603,12133,12073,11924,14775,12722,12556,23797,29072,38236,40747,37067,48472,36124,62003,51213,40111
11241,11804,12207,12209,13580,13710,12438,24712,32100,36088,40146,35267,61674,37502,34031,40620,54102
11462,12620,12451,11698,15157,13573,12442,25704,31939,36598,39507,38301,44353,34994,35483,54445,43074
11186,12298,12103,11918,14973,12959,12385,24264,29911,35915,38841,45260,44361,34731,52262,41542,49942
11238,12205,12202,11866,16919,13716,12300,24408,28517,36310,41773,38464,43483,36162,32695,43653,43512
11192,13146,12383,11731,13930,13108,12660,30266,29738,34651,48286,34441,62334,33588,35508,88881,48218
11500,12909,12178,12192,14587,13279,12301,28268,28409,34774,41932,34060,46040,34841,34875,43858,83919
11659,11671,12235,11988,13621,12675,12305,24951,26157,36446,69803,38207,44883,35576,32224,58682,47943
11230,11976,12291,12455,13444,12916,19172,26383,50608,35814,39126,43002,44730,35223,36174,40178,50959
11365,11698,12100,11640,13435,12693,12795,25608,27459,34669,43953,38397,58877,35553,35591,49577,44308
11820,11953,11886,11857,13842,13225,13674,24953,25712,36929,42607,34348,44050,75398,44443,41246,40818
11599,11765,12127,12939,13448,12816,13223,23448,27696,36972,41856,33980,44050,35534,36786,44667,40856
11890,11602,12118,11962,14285,13085,13450,25069,24865,37776,40195,36463,44930,35457,36124,38914,49084
12221,11595,11944,12107,14675,12594,13526,23760,25851,38694,40097,36422,50886,35059,35191,46935,43134
11893,11720,12319,11912,15732,13088,15080,24756,30499,36263,38944,36723,43424,35733,43474,88091,48783
11631,11691,12217,11852,14173,12683,15186,31054,28679,37969,53190,34431,44146,34510,36602,42485,65834
11866,11480,11896,12066,14943,13810,14399,25601,28485,35958,40141,36032,63032,35243,32701,48356,44143
11654,11541,12261,11933,14733,13895,14553,22753,26300,37929,39870,44299,43022,34563,35583,40531,45215
11762,11471,12224,13116,15028,29958,15003,22736,24908,34929,40591,44493,44522,44023,34950,45322,43946
11486,11531,12443,12015,14860,13154,16204,24633,27151,36775,41472,35016,43495,36231,34593,41124,53608
11583,11816,12259,11889,15449,13946,14887,31723,31924,36795,40646,37096,44284,34974,38760,47332,43109
11375,11749,12233,12006,15239,14124,12886,24214,29124,37367,40653,34183,45508,36563,36142,90558,41812
