FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096,FP32 eager b8192,FP32 eager b16384,FP32 eager b32768,FP32 eager b65536,FP32 eager b131072,FP32 eager b262144,FP32 eager b524288,FP32 eager b1048576
34980,36064,57923,68531,103255,126748,217739,323615,502685,894699,1882087,3187538,8030110,11588098,38113525,58387385,113356438
29942,36379,57309,66806,85984,126763,301170,467827,498726,1019200,1869088,3162851,8022110,11651429,37495818,58697982,109903878
30056,35998,57995,62981,92556,130587,382827,323710,503982,925742,1910038,3171970,7990944,11648585,31603132,58370286,109610464
29552,37221,57084,67834,85143,123077,191942,322610,493877,1044541,1879485,3269943,8047509,11624353,51685161,60927747,112764427
29295,36201,58549,76600,99165,124452,180379,312889,550410,1040353,1855031,3444330,8032699,11621985,31527034,60644941,114783139
29433,35929,57623,69022,98195,134078,163322,417412,499316,1013418,1898959,4021616,8050205,11605666,32229897,60298862,113450565
29216,36400,56763,60641,94486,112533,159671,251549,481013,1005026,1769692,3986896,8024903,11592520,31674133,60373377,112082940
30659,37852,66402,62579,95894,123680,166591,302786,491317,945128,1802418,4032073,7960379,11643704,31955265,60099178,111259272
29766,38537,58386,62764,100398,130922,160130,325754,479739,973257,1785316,3957774,7988840,11831648,31467528,59760289,114691705
29667,37485,56891,68497,93636,128031,157961,288169,453297,953864,1658689,3972526,8047112,11608362,31097532,58782681,107362754
29281,37800,59116,67320,95208,125069,166880,362753,674362,968824,1692111,4007404,7973278,11626488,31492794,58151345,107163952
29591,37351,56814,66660,82999,136922,152068,343220,589895,840446,1710899,3987892,8029431,11757627,51966444,58647989,107235710
29656,38235,57343,64895,92759,130617,148737,363185,479896,949374,1640964,4000238,8285928,11647076,45816190,43977860,107037397
29244,36120,58388,69012,101662,127737,150838,370994,472559,913983,1703963,3973377,7999037,11709324,56950165,43661003,107408794
30486,36033,57974,61716,92358,121694,144762,371071,421674,970668,1732161,3970983,7995594,11610380,34546124,46557538,107048177
29948,35882,58563,74537,95683,121502,150118,350190,448977,953070,1688682,6754750,7985035,11687375,25232434,45997039,107182416
29287,36469,57372,68462,99163,122510,147578,349108,554898,878574,1710481,3232007,7948903,11588530,36973551,45643720,102593502
29156,36038,59791,67395,85854,104035,160937,351733,540326,954071,1703743,3256273,8036645,11668796,34045496,45772439,103353733
29410,35940,56482,67709,93745,103108,145132,315720,525549,940601,1881661,3233166,8027111,11638641,21402955,45615661,102955950
28759,35812,57430,68132,94884,103192,153135,419395,459986,873399,1661066,3219410,7945060,11650237,21240814,45757427,111159000
34313,36798,57108,67440,100226,120101,167068,256577,460753,979691,1700553,3260617,8003081,11601030,31924328,45640172,105998886
30061,36114,60032,68807,96037,101586,204635,384293,538527,920236,1684068,3274261,8003571,11743415,45279503,45801250,106891457
29022,36003,57346,62355,93397,120969,164281,390990,618980,930881,1671988,3295842,7871847,11825826,31787473,45598304,106355618
29133,35909,58442,82213,95874,99780,173357,304208,562372,966024,1704619,3341666,7905548,11659296,48441378,45747977,103070781
29336,37116,61736,71283,92568,119421,232020,315118,515827,933459,1715434,3302856,7913897,11607356,47452787,45574653,103485255
28940,35880,58189,75228,93351,100297,235272,339723,444460,872110,1988659,3341356,7895277,14838313,31307155,45733485,107435904
29013,36003,59203,67951,98787,102034,199879,344076,469221,810953,1699019,3299343,7927955,11893909,31637152,45683887,103349091
30635,36532,56587,74231,92820,94243,311828,332386,455264,958504,1722240,3310599,7972510,11906527,46108361,45857468,103688487
29285,35831,57713,68221,84898,91285,234037,347457,620799,748520,1695042,3460294,7895928,11921585,31961265,45677542,103532316
29108,38003,58323,74161,76852,94371,259433,316369,537551,818964,1941807,4481943,10035704,11887084,31352060,45728335,107019710
29595,36460,57700,67904,93953,93886,244481,362849,479818,962721,1907781,4030348,8069492,11935140,31630306,45578564,107058896
28837,36277,58809,78415,102639,92106,212353,293414,549466,732678,2166829,4026553,7880616,11808488,31205268,45716847,107274822
28976,36698,58097,76567,92988,95462,194754,346650,520372,962789,2004272,3957517,7887638,11900483,47005143,45462614,107003179
29452,36436,58728,67916,94576,88066,325338,334627,636267,954236,1978446,3950791,7966298,11903481,31091431,45896778,107192795
30071,36405,57276,67574,92249,93238,212404,349912,576624,889720,1975221,4033121,7902025,11918700,31163226,45610194,107051587
29567,36233,58089,67075,86563,92923,283666,316846,543813,996944,1970833,3972735,7924475,12303592,30808751,45759980,107236162
29106,36118,57436,62261,94433,93877,210453,566368,498135,895368,2009503,3933820,7920850,12001473,31400583,56858740,107170419
29169,36532,56944,61752,96964,95395,323866,353225,549788,1011530,1928455,3990291,7903675,11932712,30908474,57114794,107229292
29130,36142,57600,67596,92857,108754,231396,422188,525623,1067820,1935127,3953955,7981820,11890444,40079521,56878011,107083931
29050,36301,56651,70023,85955,104689,283937,339199,615443,985258,1924409,3992699,7936743,11933224,32058226,59571999,106334713
28753,36144,57669,71396,101604,104460,261055,326144,546834,997821,1902112,3944804,7872439,11930521,31378613,58890578,102695938
30455,37100,58079,62076,92236,120891,326704,325247,454194,1026219,1888267,3960759,7893497,11935247,30698483,58807181,102860933
29429,36421,58724,68912,84752,120944,374079,329378,492664,1014902,1945685,4048747,7927477,11839703,49541683,58828534,101856662
30597,36328,62433,67080,92918,108471,364081,358851,520886,1038404,1909986,3957626,7932815,11913994,30762218,58748663,102727968
30033,35698,57122,65877,94632,114455,329739,353703,488828,1014428,1938313,4008952,7919496,12019263,31445659,58832293,101787679
29671,41390,56459,73050,92948,120105,299650,356367,600144,1003573,1902268,3956518,7956607,11689971,30620689,43762523,103005222
29058,36260,58604,67393,96320,108671,212820,339484,569142,1003515,1869435,3923055,8155447,11742690,21644804,44081917,102610870
30378,36180,58173,68762,99265,106703,305022,340226,512649,963909,1881458,4004086,8069224,11789867,22175018,46317567,103042532
29750,35794,57705,69577,79680,106509,224121,348400,545461,1003457,1951329,3937145,7963514,11728220,40470667,45507834,98365053
29118,35752,55094,62383,102624,104074,322943,342440,523658,1041330,2001925,4124602,7927823,12115251,22319968,45764765,98158232
28849,36564,57662,69499,85532,121355,278944,361335,515659,995505,1931226,4355802,7914168,14879821,38008522,45546556,97936809
29542,35778,58681,74192,102892,108910,354386,313762,575358,999473,1926603,4245377,7944134,14893880,22735586,45761583,98298271
29654,35803,56387,74678,85939,107113,348040,424642,576965,913842,1883597,4152274,7895945,14789765,22076273,45456895,97965241
29367,35726,57773,68335,86109,108890,299353,282638,548815,1083154,1974678,4073701,7959840,14864710,31196065,45202164,98137058
30340,36574,56722,67832,92796,106177,274844,284547,522902,950846,1934454,4030127,7971753,14792289,42485900,44388923,97836586
29469,36113,58692,68630,100603,107820,282875,336714,545227,1431325,1941546,4151455,7889384,14926716,31157816,44665438,98100946
29745,35876,58120,84256,96559,109278,271371,308932,528625,982770,1897580,4085961,7953589,14827639,34606454,44480340,98285511
29425,35818,58815,69046,85497,108608,365877,356743,579747,1102595,1894752,4077828,7953609,14871903,31195816,44580930,98019354
28890,36839,56996,67452,86455,110199,280559,343643,574306,1036031,1929907,4156878,7896051,14804045,31625494,44677795,97792490
28776,36371,57601,74361,86424,104041,314767,364421,517419,977820,1951268,4066994,7942766,14821677,33685209,45433596,98330479
34302,35855,57160,67427,94754,105289,230966,375588,567949,966893,1939226,4091350,7908407,14885985,50594036,44505157,97982564
30234,36304,57604,63047,93009,110125,334742,346499,541532,1708691,1951227,4109376,7885793,14850849,31307689,44532805,97799226
29497,41393,65367,69110,94876,106646,278329,335131,513965,1031729,1908300,4082803,7885968,15356314,31702904,44556180,111030831
29382,36562,56274,61860,102300,109978,254991,338008,589781,995599,1906010,4080959,8163070,14814032,31469460,44632346,97989793
29274,36005,67474,71399,93858,108637,288776,356974,508845,995816,1983971,4071727,7978970,14819141,32209200,44421827,97096546
