SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
274020,397003,718208,1315163,318965,419945,697237,1546496,3549798
269384,393247,721298,1319592,323147,408330,670101,1615007,3546767
266688,400124,713122,1321080,331914,425899,713803,1496408,3228076
269337,390234,718103,1328107,329299,412047,636652,1541113,3848361
269762,405131,714397,1314339,319341,427060,798773,1558093,2928038
270137,403563,726971,1323166,313830,413040,635323,1527662,3360060
268519,399760,720675,1326182,317548,434955,898319,1510162,3723571
270011,389905,710560,1314450,336429,420023,785131,1512181,3036570
267359,401903,696397,1312645,321367,417332,2223208,1353202,2860855
272242,410713,715554,1311893,311873,429612,3470143,1386657,4274785
260963,372650,717387,1315910,328818,412839,760291,1375676,3182871
270565,408192,724902,1312836,330311,423601,655002,1425616,3049715
261983,406943,714371,1305339,320305,421945,869593,1367772,3666726
269005,370689,721375,1307143,329933,412473,849533,1380606,2923142
262344,396562,703700,1309015,325555,426725,899005,1491625,2779594
268100,415153,702423,1305773,325303,428524,746174,2069594,3550727
260201,371852,708911,1314117,340804,423644,642233,1671872,3551652
267152,391541,695547,1305961,314756,415988,728355,1628637,3192600
261312,413644,694667,1322174,318762,423647,638878,1600234,3020552
260556,372954,708258,1306600,320402,417204,670108,1697800,2973028
260739,397389,703127,1317422,317019,425298,928098,1564923,3551168
262020,413698,711930,1302005,319460,423571,833214,1534784,2997935
262722,370724,703877,1318169,324486,414683,880006,1553022,2992159
262313,400289,714908,1320837,320662,422352,621936,1567929,3716897
268628,408286,700748,1316900,336538,423254,786139,1554300,3501704
261629,386166,701281,1298857,340998,417382,900242,1654431,3201667
268411,380310,699325,1322107,339124,431068,757720,1605920,3013409
262115,399154,722891,1307801,320385,424001,822153,1539205,2907912
267630,395489,698036,1312919,332681,408630,817822,1553410,3562445
262950,381057,727619,1320474,339941,434273,818106,1527678,3335670
266227,370737,698421,1314194,334273,424108,852560,1578297,3161373
263548,414931,695483,1328070,320987,400166,892114,1622865,3768257
260884,406463,729497,1312598,321002,417964,792549,1572933,3512739
269725,396057,726614,1329978,324171,412608,834001,1580351,3189868
253955,402806,723152,1316050,325883,397742,812666,1543353,3051059
256722,404996,692306,1313115,319850,431349,651586,1542072,3100123
256228,407457,729139,1312180,310427,405988,873009,1621956,3650606
261569,370649,713534,1316379,323922,425173,829291,1575529,2829501
255669,404527,709415,1310376,341899,410352,917540,2028915,3403601
262766,385691,698389,1305938,330412,410447,901322,1721890,4443603
254656,374260,715520,1312992,318600,409946,647105,1624727,3176485
260193,393089,708522,1314952,321413,428855,763084,1589046,3051172
255884,385512,725727,1307630,332575,418966,711734,1744109,3583492
253654,371354,705113,1312645,349766,415195,917839,1654841,3049216
256107,408567,689860,1290337,328721,432483,735523,1663513,3372531
255141,412050,709959,1295374,324328,429982,684028,1624325,3730004
255002,371000,715149,1314443,333227,407687,904970,1553686,3500029
255487,390007,723830,1317736,328636,421937,788697,1608750,3161401
259547,402040,700212,1307280,328539,421876,635933,1585257,3006526
255656,383990,719292,1317416,323480,420498,911706,1557082,2980633
259395,371835,705960,1319446,327033,418670,633873,1531285,3702424
254923,404257,721374,1312873,323277,402613,824772,1493096,3017115
254946,408301,706383,1318657,317148,413271,903343,1560111,3177364
256532,373218,695179,1323148,336387,413141,737881,1569642,4247676
253214,403269,699695,1305655,309491,404965,761119,1528976,3524338
256009,411272,728819,1304518,332563,417012,976804,1381643,3250154
253897,372045,725681,1310475,341781,421471,933852,1567208,3817781
271143,403999,711205,1322630,327817,410981,926790,1353760,2926561
250810,395487,703677,1308435,334155,426923,929456,1295151,2926937
254742,383822,703573,1310885,336766,411206,895563,1276292,3689053
249087,372712,732577,1312239,327633,414079,841314,1396147,3321914
249206,403721,701539,1311476,322160,416643,893898,2073310,3192653
249594,389669,701055,1315585,336421,416097,825245,1705107,4406157
248283,374202,717555,1312051,318948,430623,778508,1587901,3194696
248248,403789,720683,1325596,331610,404173,777080,1623424,3050474
248315,385531,721866,1310997,327273,420733,758037,1707971,3926304
253157,372947,695145,1316885,320545,413127,758771,1622049,2898572
248472,405031,710219,1314899,319923,409629,742492,1669747,2925647
253004,402250,728798,1324922,315973,408721,732183,1532364,3741674
249018,409435,699136,1322401,332285,413617,708833,1615730,3502811
246737,371716,718922,1314546,311912,412187,724543,1561911,3170601
250495,416077,696871,1314035,332939,425123,686796,1595430,3036114
248265,369689,726513,1310712,345891,419860,674844,1418789,3025568
249401,387015,706034,1317935,341842,410492,668585,1893800,3719675
249127,403333,726379,1316265,325395,428113,644142,1725790,3199840
254838,397997,714816,1305454,341903,417362,635653,1600567,3020612
248013,398917,707818,1313786,319972,408683,643689,1554368,3736329
254796,403318,706514,1309582,323944,415872,639924,1596525,3508017
246795,395915,753574,1320427,317398,402090,617407,1414004,3189348
248569,372780,722784,1326821,317490,414541,621440,1524769,3046284
247329,399360,712999,1309234,320380,401100,614170,1425888,2858730
249379,402514,721727,1314606,322246,416876,611491,1455504,3410767
259924,386361,733365,1320926,318560,426046,925007,1568009,2683070
248892,371356,688897,1306753,320518,424477,638290,1506182,3055099
256532,413453,718145,1310251,324597,423930,644034,1741904,3649501
248132,379174,721732,1306201,324744,404572,681149,1670326,3494327
247874,417108,722327,1311330,329845,429459,863825,1622663,3193086
250192,406173,714713,1312589,322097,425943,854569,1580210,2986851
247984,401393,694610,1317365,330478,411663,840191,1645126,2919963
249990,410261,704545,1314118,350080,429209,902256,1602056,3925129
248883,373384,711945,1316637,328646,416555,743916,1674195,3230464
258213,405040,717872,1312786,325235,405849,656833,1612394,3007033
248684,408987,696631,1304956,327381,420877,640993,1660136,4221775
254601,371643,709658,1313327,326496,420534,622542,1573830,3185111
247786,432491,703903,1312729,330103,421689,912423,1542351,3010461
249452,413070,702448,1313556,319739,420940,903671,1553487,3655718
248308,389432,697981,1317584,335114,417133,872896,1485491,2782448
250438,398065,719912,1321145,322386,425328,815293,1480408,2748184
255082,397543,703141,1307752,336691,430364,887910,1616564,3553870
248263,387712,702892,1320265,325390,418829,666114,1461430,3296431
254546,397052,704070,1318495,326849,430280,690162,1478512,3172516
248881,402535,698395,1312599,319715,396554,927949,1483557,3015190
247753,431444,704062,1327723,322758,416627,731482,1490529,2903127
249358,406822,720173,1320522,341991,417080,846207,1442117,3865784
246966,402253,701995,1322821,320614,418116,893204,1487127,3156378
249739,402162,720777,1316472,329409,425199,630705,1556929,3062288
247797,408391,713942,1316447,330544,395600,790080,1397868,3774755
254671,373037,701575,1314386,350450,413700,636888,1960645,3465029
248120,402695,706841,1325157,329152,420777,641474,1688348,3216736
253470,415263,700702,1307703,334420,408835,682321,1586260,3835303
247714,371114,690477,1321896,328449,436415,632928,1606787,2936231
248405,395860,711201,1318594,319979,422115,865360,1631989,2867851
248885,404818,747970,1321561,324420,409409,923715,1702144,3911659
248698,404292,698703,1315467,318184,427065,803651,1658840,3135857
249646,370660,719054,1316477,322402,400609,661673,1646951,3351633
248428,405083,717272,1321586,318830,412429,697846,1576024,4393010
256428,412067,712439,1310925,321500,416680,827344,1581204,3172644
249177,370586,702612,1332543,310958,412847,632829,1624307,3041641
252849,405126,704158,1312469,333365,422329,825076,1550934,3740813
249473,413390,698056,1322320,344204,418593,892936,1546317,2944539
248636,369633,700944,1300317,335724,417175,634002,1488290,3055892
