x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
531070,497649,433310,500133,462877,515896,624180,1125332,2355186
542985,491188,404302,497108,468906,500946,609461,1031541,3518113
522853,483877,428198,509756,469099,526067,632911,1113173,2054027
528863,493788,434103,497414,476538,527908,692946,1044079,1975459
518235,468079,399757,482523,468343,521664,681412,1110705,2931664
568537,414453,439490,504476,456694,512987,652636,1045618,1817400
546355,381562,443391,487878,460699,515878,682125,1016891,1799875
576437,398168,434336,521556,475522,532759,667472,1065779,2477881
554593,412594,424720,494337,478781,530543,662402,1030160,1927136
550540,389043,431607,523279,464978,525875,609531,1046757,2065195
584687,407635,435176,494018,471832,536689,645093,1032150,2824150
530952,379185,432924,498802,474372,510492,662668,1287932,1858547
539573,377115,427941,507379,478228,523317,619272,1208113,1778005
527470,392361,426657,506398,466482,537310,674704,1112835,2570395
511210,361679,403478,496180,469850,520641,665564,1108863,1657792
515791,391647,411626,505209,450392,529349,683112,1082225,1679213
506045,400685,437251,482409,471395,545815,714384,1072126,3357192
530295,361949,430293,489025,458868,508286,667331,1060079,2028599
572009,371706,405754,480212,451227,521003,706828,1070624,1964976
548580,388920,433349,513680,477365,524935,680934,1084274,2731138
581765,421385,443620,494412,470899,523142,693640,1050454,1695322
601747,380776,440196,507492,475436,536878,682706,1069992,1636109
595234,379283,422462,510803,484206,529315,650842,1065742,2743513
614933,389303,429411,512319,473859,527125,651796,1093046,2585347
522490,377164,436429,492712,452074,526348,705599,1047357,2288575
509719,406984,432334,496218,466730,515621,641339,1038995,3414729
496445,428211,404870,508673,478883,504434,652516,1045274,2047362
511177,372539,397762,500385,452602,525168,653027,1064365,1920303
507379,417965,412832,474152,456038,522454,650079,1031985,2902338
464294,385538,417683,501316,474453,524020,696793,1198019,1751748
535680,378286,430666,498788,472475,504097,795524,1066514,1849245
558565,410309,397494,486526,472955,542361,711461,1052417,3437216
491439,400202,415713,482790,466257,523534,648082,1025585,2020678
516547,423868,435495,499814,450675,511563,651320,1022691,2083194
524324,405054,425048,514638,483339,523546,660546,1454597,2699801
556116,413179,437697,484377,480066,531731,625298,1276563,1872533
506046,388233,414201,498381,462803,534580,646185,1206477,6995128
456801,392997,420846,480614,455909,544211,668924,1191417,2612842
492089,429937,420334,497264,477795,504919,588815,1142233,1725439
490331,397891,405395,500533,454875,519602,641304,1142706,2229211
497003,375782,412914,501384,464678,527241,615517,1084312,3160845
500523,373086,433699,496325,457810,521882,589598,1086247,1937372
509447,384514,429309,501490,461124,516837,617726,1060887,1944192
501250,396049,428466,515403,485831,533201,612094,1065791,2845798
502526,405387,396036,496327,486169,497556,612322,1083390,1777547
512466,373488,432058,479990,466728,503305,602940,1035474,1817639
522019,384771,447771,498514,465814,536189,591693,1052708,3434854
507615,377974,439280,501831,466594,514391,585702,1016190,2113717
490197,388450,413615,506461,461139,521958,635995,1019674,2066579
528161,376280,417015,518165,468395,533217,575950,1047336,3370941
492953,426321,397350,500268,473622,532201,591614,1037046,2095970
508019,448530,446322,492833,464032,540500,606500,1402824,2374894
513948,394235,427843,495149,473182,521262,578339,1307409,3155127
509591,385591,402388,510554,476916,525670,601705,1193441,2070615
478287,394131,410929,495198,465175,522271,574170,1218574,2222118
512586,393852,391509,499218,473920,511079,583775,1136200,2916319
467091,406756,421083,506964,469123,530692,562956,1079606,1893074
453951,394895,403701,483976,469489,540087,573398,1293347,2195381
496183,368799,449547,498254,484330,544728,670742,1193443,3175900
494350,378309,439778,480847,479051,526570,614520,1156113,2213644
457894,400532,433155,490703,465637,528227,664645,1133951,2104513
464708,382829,426370,496077,479088,522578,634694,1081854,3054056
480744,368861,447228,498309,470147,536132,687276,1095232,1910824
474547,419250,442943,502098,451816,502818,666537,1039941,1951988
502975,404801,406384,479437,474050,532212,662541,1074181,2647714
462927,365603,416186,509862,484667,534035,652467,1051408,1846985
472649,374799,423957,491707,470529,531390,635196,1004074,1756105
450519,384677,426732,508429,460546,518600,701919,1052516,2650191
493512,378039,415203,504350,487055,515644,607449,1062291,1964118
473965,384814,421805,481510,464877,503767,662906,980075,2188519
446380,374663,429823,491271,465935,524848,689385,991176,3190315
451414,387774,424854,509792,471213,530455,617782,982632,1929963
423697,404246,437773,503596,453802,524841,631125,990168,1914049
453852,377809,441095,500385,464503,524418,675092,979052,2872105
450014,371336,431871,501351,460487,550249,676311,968277,1775001
519649,408203,434801,504659,463866,508970,690568,1052586,1726434
555555,492790,441147,504515,468855,538899,661868,1043305,2614119
553568,450250,443866,511322,473738,530466,667044,1063809,2212255
520539,381805,426447,494935,452385,527219,617410,1150569,2071814
501010,395769,420865,489312,477679,507027,611077,1172154,3047948
452724,399249,414257,521758,467145,518120,622191,1289734,1850536
432479,402377,410947,494285,463358,545947,685869,1318940,2066845
453192,389468,426380,495038,465833,509794,634288,1206369,3116724
442324,364262,439210,507273,453759,515288,706664,1051056,2021442
