b16,b32,b64,b128,b256,b512,b1024,b2048,b4096
22112,23594,40982,70868,139727,263648,529244,1082781,2100957
15652,23873,40822,70433,134017,269509,538598,1080766,2099374
15521,24022,40244,76138,139707,256885,535552,1091266,2132169
16668,24000,39949,69941,132912,268980,534396,1090620,2152273
16673,23740,40128,69957,133154,255964,525514,1061845,2116896
15318,23863,39403,69947,139398,256041,531821,1087468,2110063
15222,23843,38503,69707,137372,257223,537378,1057621,2089317
15226,24346,39894,70936,139063,257066,543899,1067210,2090944
15538,23821,39783,70400,132943,268872,535671,1080207,2102234
15391,23839,38274,71940,139535,259343,533593,1073680,2124184
15098,23836,39812,69634,137849,261659,533608,1067205,2099566
15774,23925,40077,69620,132712,255763,527246,1077387,2110457
15452,23991,39865,69765,138104,269296,532550,1094714,2100825
15081,23875,37926,70597,133408,270365,539355,1092000,2105682
15177,24097,38231,73727,133643,256909,527544,1081764,2086165
15396,23601,39269,71773,137039,269451,527150,1079078,2119649
15690,23496,39138,72708,138180,264062,541812,1070726,2115344
15513,23945,40597,73615,133278,271010,526853,1043112,2109736
15149,23552,38893,69299,138560,263479,539618,1076209,2126572
16191,23627,38177,72087,136476,269064,527051,1078195,2102846
15479,23715,39816,69174,136917,256070,536279,1065760,2130313
15531,23587,39690,71270,133382,257339,550398,1078060,2144028
15551,23978,38348,70391,140045,263692,539161,1072501,2120991
15277,23669,37887,69740,134850,266578,542957,1071617,2096473
15785,23864,39377,70988,136861,268893,523625,1081500,2108629
15499,23624,40620,70093,132745,270419,536029,1069921,2116769
15561,23676,38160,72791,132996,258898,535513,1076847,2115070
15239,23128,38053,69426,138475,256156,540354,1076614,2144288
15207,23611,40606,69426,138244,267732,537104,1074446,2111354
15226,23607,40271,72043,134000,267396,542832,1085101,2098352
16680,23643,38271,70159,138626,256312,527150,1089002,2107277
15637,23504,40535,69630,137694,256758,534037,1089184,2102377
16653,23253,37852,69215,132795,269414,534745,1076029,2113005
15719,23443,37913,70712,138326,256376,541442,1079125,2121985
15139,23481,38193,69639,133297,269156,541329,1075354,2123411
14925,23164,37906,72008,133218,270744,540058,1076339,2126531
15116,23368,38032,69257,138754,268535,539877,1068624,2103096
15070,23405,37872,72859,135503,255707,537705,1069094,2097458
21844,23055,39808,71456,135633,256406,529666,1080131,2136935
15038,22983,39735,74318,137740,269299,532195,1067223,2107840
15367,23637,40151,69424,137132,270865,539192,1061596,2113987
14987,23339,38104,71641,139227,269570,536745,1072513,2103606
15057,24783,40580,69279,137157,256678,512102,1064124,2101577
16653,23447,38395,70784,135516,268176,531141,1076423,2099640
15203,23777,40696,73342,132598,256939,537612,1067883,2118348
15013,23184,40687,73697,137633,269784,538884,1066558,2136062
15054,23633,40097,71007,132730,262632,538162,1069572,2115998
15162,24549,38302,71524,132407,269921,534189,1075629,2103391
15231,23310,40119,69176,137591,261960,531843,1105008,2105958
16357,24748,39749,69606,134788,271908,528991,1088546,2106442
16575,23621,39483,73320,137970,270135,535306,1090428,2171526
15158,23494,40484,71643,132569,268592,536898,1081432,2125384
15135,23132,38874,73005,137733,264329,536777,1065820,2121769
15042,24081,40226,73500,133551,269074,530827,1080891,2131523
16538,24345,38928,70217,137030,259316,537263,1088044,2087908
15192,24560,39164,72996,137657,269059,525584,1080063,2095203
15273,24209,40492,73740,133662,270788,535029,1050306,2112943
15370,22897,39364,73265,136237,268575,536862,1075646,2104013
14979,23012,38109,73554,138002,261534,535853,1089325,2099861
15062,24540,38179,71003,137806,270924,545584,1058003,2111953
14981,24454,39446,72675,137837,266279,533268,1070625,2130180
15455,23364,38271,70569,133368,270616,547226,1072546,2100999
15367,24109,39389,69119,138134,270457,537292,1073123,2131718
14998,24162,40160,69545,132949,257390,536227,1073368,2123415
15032,24337,38189,69991,134189,262113,533855,1071894,2106013
16301,22658,38041,69276,140310,269613,536606,1073347,2107132
14932,25108,39271,69730,133673,262336,527515,1099699,2092320
16334,25057,39086,70501,133211,268687,533693,1098385,2101029
16185,23113,38365,69317,136069,269781,537547,1083218,2114900
15139,23301,39366,71643,137946,270830,538565,1071877,2121130
14915,24634,40559,70084,133475,268986,547350,1082814,2110814
16141,23229,40099,73291,134718,256328,534814,1092553,2094347
14929,24090,37914,70772,137908,256587,540787,1077576,2106802
16279,24320,38009,69274,137889,261588,536850,1064243,2107789
15892,23809,38324,73167,137821,270553,536238,1068558,2138631
14942,24216,38349,69820,140508,268861,546582,1061412,2085083
15004,24134,38374,70832,132559,257638,525761,1086577,2116452
14925,24166,40608,70540,132575,269646,536488,1064723,2105667
16124,23995,38864,72168,133267,267187,529302,1080493,2112913
16399,24068,40332,71533,133173,267124,536810,1075553,2101884
14986,24024,40394,72644,134161,262489,519982,1059797,2105907
16605,24035,40581,72420,133118,263710,528695,1072056,2167341
15108,23821,38124,69508,133382,271139,540897,1078533,2118488
16474,23632,38198,69656,137956,269243,537688,1081040,2099271
16238,24333,38085,72803,139586,269104,543473,1088353,2099659
15268,24008,39845,69556,137471,269030,534319,1098520,2104656
15179,23975,39132,70647,139026,271312,536650,1088015,2122031
16315,23880,40034,71172,133249,268761,525322,1080596,2103293
15168,23965,39171,69387,132504,265069,545320,1087990,2116809
14941,23830,39155,72755,138058,269142,529982,1071548,2105235
16203,23773,39549,69494,137823,269382,536450,1077061,2107436
14959,24079,38372,69693,137525,262939,528859,1081503,2108977
15121,24159,39663,70728,133641,260933,536920,1072646,2124699
14984,23991,38446,73262,138807,269863,531449,1068505,2093900
14831,24419,37843,72077,137033,267156,537036,1076506,2102556
14739,30046,37855,69399,137431,270859,535747,1066491,2108303
16474,24579,40681,70438,134560,270380,547647,1073753,2092597
14755,24478,40493,69742,138828,256410,530052,1074782,2098857
16186,24336,39317,72534,133275,266561,534523,1081911,2096833
16001,24279,38256,72574,138330,262431,527158,1074032,2134908
14988,24353,40768,69471,132569,270682,536533,1076430,2121059
14623,24235,40345,73428,139949,262608,535306,1079135,2111643
16077,24247,40814,73423,133580,262328,530409,1100945,2100811
15277,24394,39605,74150,137164,267802,529826,1088210,2104116
14802,24079,38638,71994,138917,268729,530620,1088682,2127351
16152,24745,39498,69941,132511,268705,536813,1079421,2142974
16208,24566,39428,71065,137850,270011,534829,1083364,2121144
15003,24494,40549,69612,137948,270099,530890,1083067,2114662
16124,24291,39724,69302,139739,261861,534371,1075541,2109834
16147,24198,37940,73301,138047,255732,548216,1068633,2096492
16085,24759,38285,69571,138493,256410,536711,1076255,2109241
15273,24542,40840,72369,132420,268798,542138,1069500,2114395
14934,24183,40859,69457,133333,257521,541261,1081287,2112684
14940,23031,39303,69814,134663,255822,542974,1070959,2100355
14980,22905,40287,69457,133056,269446,534782,1074922,2117010
14871,24238,38112,69830,134337,269612,540927,1061412,2095330
15018,24195,39935,73018,133117,256082,538144,1077341,2137445
16017,24249,38034,70100,133203,257256,537553,1085520,2150490
16151,24489,39830,70127,133060,268657,530053,1055691,2092155
16051,24138,38300,69352,137704,265738,539662,1082663,2104616
14765,24723,38453,69492,132655,270889,539671,1096010,2115104
16239,24376,39876,69665,132629,269087,536362,1071186,2105947
16315,24507,40488,72844,132272,261175,527842,1087389,2123133
16219,24051,40320,69452,138009,268842,526012,1081032,2103881
15835,22973,37751,70038,137641,261507,538361,1081591,2095527
15023,23236,40015,72825,133277,269567,538547,1074629,2111888
15879,22962,40409,70410,137963,267315,537834,1081621,2093575
15921,22947,40427,71745,133282,262269,535759,1077757,2106468
15889,23044,38052,71912,137321,268341,537631,1043472,2120553
16105,23216,39311,70588,137971,269166,534436,1078632,2124235
16095,23440,38003,70522,137082,261822,520969,1075763,2081756
15947,24537,39270,69425,138746,269202,527566,1060651,2111223
16440,24603,38037,72283,133056,267148,537591,1073272,2126818
16333,23101,38446,72480,132690,261378,529325,1088023,2112302
16564,23338,39283,70201,137691,262461,526516,1065812,2111083
16601,24677,40330,72873,134972,269518,534062,1080674,2107865
16309,23568,37953,70330,138662,266964,537572,1071143,2104465
15939,22852,40202,69878,133410,269814,534863,1071378,2103165
15861,23306,38443,71943,132494,269756,517666,1097711,2103440
15977,23166,40357,70527,134260,259652,519916,1086524,2119985
15933,24207,39398,70860,135016,256858,537466,1085414,2122139
16016,22806,38030,71817,132551,256931,535179,1090502,2110138
15782,23313,38264,71545,144886,269340,532788,1083571,2111616
16022,23052,39791,69223,132673,262313,535369,1080670,2120023
15936,23407,39644,69417,138010,270966,544603,1062651,2100596
15861,24186,38194,70316,132465,261542,533963,1075211,2097876
16202,24269,38087,70181,134253,261293,537922,1070151,2159962
14681,22915,40063,71823,133956,269348,534267,1070708,2116740
15657,23358,40444,70426,133328,272870,512939,1076165,2089638
15732,23223,39165,71686,132375,272714,537330,1066149,2108835
15786,22962,39603,69284,138324,269020,536701,1066379,2108197
15801,23097,37765,72010,140714,267481,537454,1065937,2095060
15649,24415,38325,69278,138516,260497,544425,1075765,2111125
15655,22735,37909,69483,132304,270305,539867,1075719,2117020
15778,24246,40117,70815,138311,270306,535038,1070659,2116717
15932,23377,38134,70311,132939,263792,520141,1063717,2104395
15840,23151,39853,69641,133535,271077,538468,1076018,2094356
16049,24517,38042,69904,132813,267160,528288,1100052,2109854
15796,23156,40742,69840,133668,271901,536704,1071872,2153982
15868,23017,37970,69440,136815,270938,526596,1085544,2116136
15906,23878,39478,69913,132658,258867,529471,1080820,2112104
16046,23238,39543,72551,137775,263390,532206,1072215,2109728
16110,23215,40018,70247,132630,263195,533468,1074729,2093268
15830,23224,40880,72346,132491,270298,541534,1055665,2105763
15842,23111,38109,73594,134712,262720,535603,1067353,2123654
16043,23021,38460,69414,133172,275996,538220,1072689,2095345
15933,23286,38297,69358,132334,269777,534591,1081497,2144999
16256,22815,38293,69334,137541,271162,527803,1066658,2116937
15865,24598,39315,71276,140137,271789,536242,1080229,2104136
15879,23625,39913,69764,140727,267255,536546,1083396,2124887
15902,23241,38402,69777,135718,263077,529236,1070718,2115573
16113,23085,40548,69680,132928,256104,550841,1064728,2142592
15905,23777,38371,73411,132949,269057,528072,1064058,2116966
14814,23349,40470,73464,139883,269073,534123,1099876,2123937
16007,23357,37936,69285,139522,270486,535766,1099189,2106981
15852,23250,39054,72107,133158,262465,535918,1093987,2102877
16017,23297,40816,70363,133739,270274,533720,1079126,2125057
14696,23734,38288,69729,134431,267497,537422,1080945,2116065
15973,23319,38145,69511,133350,270077,536089,1082707,2125141
15932,22989,39238,71274,132525,269475,535535,1080646,2105944
15683,23141,38273,72429,137542,262836,532734,1078789,2096933
15635,22910,40393,70513,132983,260941,536541,1065361,2105412
15772,23249,39153,70110,138616,265637,531067,1073150,2117771
16028,23516,38103,72274,139050,271198,524590,1062465,2111837
15663,23039,39407,69569,138071,271032,537833,1068804,2120563
15923,23078,40071,69647,135945,270617,533670,1068023,2102641
15568,22768,38062,69365,137809,271533,557910,1078978,2105337
15790,24246,40054,70533,140214,271099,542142,1047479,2123106
15777,23111,38234,69281,132743,271014,542212,1070742,2119120
16031,23043,40596,69256,139704,269965,531453,1069246,2147362
16099,23470,37950,70434,138314,271919,540226,1074914,2119710
15736,23151,38033,70805,132909,272012,523535,1063495,2102315
16046,24134,40763,71975,132928,269549,540912,1074414,2098751
14704,22922,38504,71154,138508,267862,530376,1101831,2097730
15987,24563,39480,69465,133570,265951,538804,1096926,2134677
15867,24438,40810,73483,137232,271411,536352,1067252,2100113
16017,23140,39737,70302,139160,255563,539536,1091284,2104578
15912,24265,40353,70008,140187,270232,539042,1086701,2107215
15792,23305,38101,72562,137542,262606,525373,1086755,2106839
15764,23092,40498,71927,136791,261170,538041,1074825,2104902
16055,24318,40461,73181,133101,268271,539026,1084760,2106328
15907,24349,40667,72403,139299,268922,539143,1072469,2122340
14698,23112,39011,69415,133495,262536,538598,1079428,2119442
15766,22856,38222,70911,138161,267198,537377,1076603,2106351
15893,23259,40493,71633,137971,256705,544664,1072398,2108423
15736,24234,37951,69459,139614,268831,534877,1061579,2105736
15879,23210,38093,70240,133427,262866,529924,1073681,2104970
15998,23141,38072,73621,136354,271170,537107,1063143,2118943
16036,23085,38312,71112,138679,270596,534010,1074305,2113963
15912,23136,39182,73136,139113,268908,536722,1072538,2099117
15996,22752,38235,71051,133577,263802,536483,1075137,2113435
15998,23030,38013,69354,140533,270858,541961,1095583,2106341
16128,23226,39599,69819,138114,268832,537069,1091989,2138470
16142,23013,39174,72521,137661,269087,544478,1077220,2104135
16084,23325,39738,69327,134449,264289,534027,1066166,2108837
14920,23050,39952,70427,132583,271435,544379,1083393,2096880
15944,23209,38299,70146,137828,270809,537515,1076423,2097537
15979,24048,37822,70447,135639,270189,541425,1059708,2109826
15970,22829,38245,70579,132227,259250,526184,1055668,2129485
16106,24395,39336,71827,134061,258397,524517,1069206,2149459
15990,22997,38136,71212,135937,260471,536291,1074283,2115437
15752,23003,38201,69429,135962,259485,545660,1066218,2099447
14621,23385,38584,69519,133381,259878,526432,1078974,2100296
15546,23061,38427,72502,139692,258899,536556,1051338,2095246
16260,23373,38296,69401,137695,258778,526693,1061011,2146188
16002,24568,38002,69008,142285,259001,533035,1066495,2121492
14810,24192,40247,71809,139159,258823,526281,1071194,2104384
16021,24182,38076,70824,132975,257733,536234,1069614,2111647
15798,24451,38063,72874,134073,257955,545806,1065379,2105565
15812,24190,40383,71454,140863,257136,523713,1088736,2094055
14698,23148,40092,69374,138439,258907,534957,1097777,2128150
16175,24265,45986,69669,140680,258528,536320,1096734,2151720
15958,22922,40426,70521,138657,258996,527294,1093498,2108465
16382,27475,39602,69500,134091,259724,536231,1078085,2109802
14890,23429,38349,72520,139439,261501,530963,1079770,2104222
14831,22897,40417,69716,138626,257141,535649,1079330,2098372
15894,24551,38383,72653,132821,258495,533989,1060618,2130011
15830,24346,40652,75543,132699,256645,534165,1080915,2135661
15753,24471,39478,69567,132679,259367,526433,1072139,2107275
15773,23364,40344,69971,137329,259291,534204,1075957,2096220
15879,23174,39619,73567,139254,259342,532561,1077890,2105998
15796,24370,40413,69768,132990,258549,526592,1075397,2103907
15724,23117,39822,71628,139646,258354,536882,1064179,2107194
16038,22986,39740,74132,133466,257713,537487,1074589,2131354
15835,23026,38516,70300,139146,257807,536029,1057212,2152191
15802,23186,37896,70846,133053,259327,523579,1072654,2116225
15902,23394,37998,70599,133973,258606,522594,1074882,2114023
15975,22862,38351,70279,137863,258100,536459,1057816,2104638
15830,22994,38114,69240,137475,257447,536832,1079686,2102062
15043,22955,41130,70651,133501,259054,525314,1096481,2117614
15974,23009,38432,70360,138467,257176,541054,1085587,2108772
15980,22982,38185,69542,132531,258972,526625,1076718,2114961
15816,24253,37958,71115,133658,259014,536083,1086257,2104522
15976,23118,38308,69705,138252,257709,548702,1075443,2083610
15850,23039,38092,69492,140410,257783,539129,1077995,2118324
15696,23109,38107,72282,135923,257548,531932,1073752,2127630
15758,23047,40228,72453,132722,257137,516566,1075871,2104130
15831,24501,38371,71234,139126,257869,535876,1074917,2102453
16088,22957,39955,72134,134430,258795,537275,1078434,2118344
16120,23132,38172,69894,136696,258564,541586,1064941,2095233
16026,22817,37855,72928,146160,259032,518676,1077563,2128442
15740,22892,37932,69561,136511,258723,537319,1075499,2142160
16057,23255,38231,72401,134059,259085,528676,1080254,2116793
15693,23085,38524,70669,139033,258654,538804,1075003,2102359
15958,24276,38006,70483,132382,258941,534669,1082760,2118838
14846,24374,39325,72538,132663,257900,540997,1094197,2116804
16003,23274,40539,72227,137293,257711,539066,1089671,2149066
14673,23160,38125,69664,135022,258997,538014,1090457,2119177
15975,23170,38259,73411,144183,259091,538959,1063020,2138276
15974,23079,37893,70918,133517,256832,541212,1066770,2103584
16053,24379,39531,74018,133494,258669,538540,1078371,2093955
16071,23405,39507,69288,133083,258079,539728,1062227,2097103
15997,23020,38043,72020,140191,260687,539198,1069105,2129344
14761,24079,39436,72753,133878,257996,538411,1077155,2155743
14944,24356,37909,73724,138239,258838,530298,1071161,2119150
15503,22903,39142,69383,133848,258540,538205,1070325,2103804
15974,24236,38104,70229,135040,257500,531670,1078386,2102353
15814,23162,38310,69339,137562,257916,539145,1069187,2089455
15642,23298,39345,70379,135679,258339,537303,1068005,2134480
15968,23258,38058,72213,138569,257426,531711,1068196,2117868
16051,22817,38134,69525,137978,259446,518642,1059246,2112589
16092,23169,39682,69232,138513,257855,534898,1074971,2115127
15755,23165,38224,70582,137460,257229,536562,1066961,2127988
15872,24559,39740,69172,136404,256568,537231,1069048,2092200
15826,24212,37840,69162,134068,256919,537163,1072526,2121283
15683,24169,39308,70873,137921,258515,529670,1096655,2107330
15832,23597,40414,71703,135459,257575,529222,1078937,2106630
15981,24516,38576,70814,140684,258297,537393,1089937,2102925
15815,23063,38227,70586,137505,258923,528556,1079374,2102124
16097,22917,40844,69596,135560,258737,535959,1077959,2103612
15936,23895,37972,69815,137983,257324,535522,1077350,2133352
15851,24218,39403,69292,133009,257523,542022,1087091,2104926
15827,22814,37751,70705,132603,256806,532795,1091159,2118616
15702,23206,40456,69305,132844,258520,528357,1083353,2098324
16031,23694,37868,70518,137585,258659,524099,1081791,2109919
15875,23192,38034,69579,134052,258106,531750,1075489,2092466
15912,23265,39219,70299,138430,258303,540807,1076954,2127708
15784,23089,39433,69671,133170,258233,537074,1068126,2119692
15564,23133,39776,69373,133666,258054,527510,1072966,2113647
15761,24174,39474,72803,137420,256628,538627,1080492,2122803
15930,22968,40412,70362,134278,256664,524513,1060477,2087546
14761,23539,38735,71323,138857,257693,533327,1074367,2118014
15775,23460,39355,73168,137633,258227,544460,1096069,2162083
15856,23013,40231,72477,132910,260010,535749,1081219,2113230
15847,24326,39121,69278,133340,257315,536739,1080481,2101091
15718,23418,38145,72914,133742,259577,536977,1076600,2104532
16035,22943,37921,72408,132630,257830,534052,1074192,2108966
15879,22935,38324,69750,135664,259485,535336,1071255,2098599
15804,23471,37934,69730,139273,257990,526183,1073324,2121883
15928,22791,38024,69437,135481,257983,524707,1079457,2136934
15904,22775,38190,69643,132971,259434,535819,1079105,2101999
15806,24505,38049,70723,134107,259123,546373,1071846,2101181
16015,23049,38148,73042,136609,258497,536840,1076727,2098479
16092,23180,38059,69310,137434,257029,551525,1054503,2108677
15964,23978,37914,70913,132812,258843,535800,1074140,2103213
16037,24049,38190,71699,132465,257179,531369,1066753,2118713
16118,23156,39167,70458,138163,256825,536062,1055056,2148698
15663,23390,38261,73058,133273,256566,528836,1076180,2112055
15704,23135,40554,73339,133331,256806,536762,1069359,2091271
16051,23179,39080,71014,133292,258215,529616,1072941,2107818
15800,24229,37940,73422,135098,259248,535919,1092460,2121501
16004,23489,38421,69693,135404,258813,536175,1096266,2134821
15731,24294,39250,69665,138575,258687,537678,1094765,2102535
16021,22806,39620,70755,138228,258760,535055,1081753,2111794
16044,24159,37763,69355,135692,258853,538091,1079032,2104805
15876,22933,37944,71205,137482,258448,526443,1081813,2103635
15759,24470,39172,72152,138426,258699,548781,1078454,2122748
15958,23368,38855,69616,132884,258657,530399,1070445,2122934
16050,23068,39558,69525,134096,259052,528488,1075295,2110424
15839,22922,41248,73067,138816,257421,526608,1078287,2105141
15895,24412,40220,69460,132683,258978,548146,1094581,2107611
16059,23059,40576,70088,132435,258153,535870,1078366,2097367
15947,22983,40217,69700,138594,259478,534906,1066065,2114596
16068,24345,38213,72994,138143,258194,538399,1070256,2111423
15914,23582,39897,70074,138022,255405,523185,1083993,2083518
15950,22871,40288,72427,132825,259057,528491,1074040,2103438
16093,23035,38494,69773,132797,259356,538804,1068200,2096817
16366,24169,38117,69919,137669,258138,538186,1079038,2078530
15936,23069,41074,69451,132861,259114,546531,1073377,2121770
15987,23028,40663,69921,136886,259094,527554,1105054,2155896
15796,23585,40030,69476,140985,258371,536569,1098594,2097411
16361,24204,40400,70462,132495,259276,543459,1081480,2097306
16086,23257,39193,71460,136373,258507,543394,1088238,2098352
16225,23058,40633,70731,133074,258173,543538,1076062,2099728
15971,22926,39389,69401,133494,257808,536750,1068803,2106647
16479,23064,37810,69256,136037,256749,541461,1078439,2136267
15711,22902,38513,69400,132556,258285,540646,1089840,2125225
15902,24427,38033,69523,134557,257583,534994,1078094,2100823
15805,23014,38167,70103,132806,257873,540450,1065826,2096982
14441,23122,39515,73521,135408,259131,539309,1084658,2108723
15922,22888,40511,72614,137848,258798,531383,1075204,2122456
15852,23255,39641,73495,134459,259638,526124,1071188,2114967
15944,23067,38433,70032,138546,258831,538201,1073739,2099116
15829,22906,39757,70879,134418,259417,539024,1074704,2109610
14805,23442,40617,70082,132537,258568,531299,1062563,2092215
16199,24173,38434,70182,133221,258520,538810,1081983,2094495
15900,23415,39172,73164,134037,258232,537459,1091708,2124944
16069,22943,39812,71280,137493,259324,529134,1089148,2105292
15778,23459,38039,72603,138302,258971,520370,1098371,2108675
16040,23206,40640,69617,135909,258260,537593,1070552,2094381
21600,26238,39188,71586,132439,259106,530036,1073013,2099068
14682,23374,40576,71673,133482,257564,521027,1077418,2085600
14899,22947,41425,73140,135592,257884,524046,1071504,2117226
16106,23151,40329,70111,136777,258964,537917,1078551,2096766
15885,23244,39973,73037,137826,258488,536873,1079428,2097052
15806,22957,39135,69436,137665,258489,525607,1059998,2101125
15525,23268,37888,69398,137189,257066,537408,1083624,2100655
15939,22966,38072,70128,133082,256606,540276,1070119,2070422
15936,24188,40390,69790,137609,259196,518274,1085371,2109216
15828,23175,40404,72577,133976,258387,544737,1076983,2103303
15876,22989,38322,71919,133294,258248,507528,1073303,2156774
15773,22973,39623,72869,132767,256514,534279,1074140,2120607
15955,23351,37901,73370,137319,259122,544546,1068266,2080287
15795,23128,40322,70633,132905,258614,529011,1072981,2142943
15727,23410,38019,69621,133870,259215,534781,1069374,2114013
16006,23103,39169,72211,132870,258874,530450,1098663,2132214
15668,24170,38203,70580,133167,258703,538016,1087647,2114697
15865,24143,38067,72171,138245,259345,543114,1089669,2090235
15772,24415,38159,71724,132925,258122,529798,1088364,2086347
15573,23295,40233,71762,137612,259357,536261,1084088,2096033
15715,23111,38108,72224,133852,258825,538093,1075689,2119117
15664,22930,37889,70245,135231,258249,523819,1080867,2148606
15685,24395,38069,71869,137906,259242,547856,1083233,2114925
15599,23238,39852,70578,134704,258063,528134,1067099,2105656
16181,23008,38049,71246,132464,256938,536184,1069589,2101875
16142,23025,40413,71835,133195,258259,528360,1047162,2103527
15510,23111,38432,71478,133536,258473,533880,1074745,2141754
15768,23059,40136,69326,133010,258740,530035,1075416,2123995
16288,23277,39604,73602,138042,259291,534578,1080360,2115528
15868,24599,40106,71529,132958,259487,545210,1072634,2112699
15791,23405,39472,69864,132791,259249,536790,1076138,2107635
15581,23193,39346,72989,133291,259085,537584,1076771,2081178
15931,23224,39343,71713,136361,257337,534143,1095364,2078584
15970,24664,37915,71058,132960,258130,536362,1089728,2115311
15966,24367,40665,69718,138818,263409,530901,1081655,2127589
15906,23001,39937,70216,133425,257439,546330,1076192,2116714
16007,23086,37976,73227,132569,259004,536830,1074865,2105515
15787,23304,39316,69104,132436,258990,535810,1079704,2097331
16036,23094,37928,71187,132973,256479,537099,1078720,2142496
15856,23132,38401,69766,139006,258226,534828,1078552,2128535
15897,24392,39680,70861,139748,258160,536136,1079053,2104982
15816,23126,39710,69529,133304,258003,546941,1078140,2095846
16117,23337,40898,69954,132785,259853,530414,1074076,2099647
15722,24020,38255,70023,140162,257055,523391,1065247,2114471
16224,23019,38444,69449,133013,258272,537139,1076761,2139406
15928,23168,37822,69585,133120,259281,535185,1070217,2138123
15378,24303,39613,69433,139171,259200,535888,1071381,2131809
15565,23106,40111,69723,134633,256964,547503,1073185,2103132
15887,23327,38093,70596,132904,258527,537009,1067663,2111728
15919,22998,38048,70463,136110,258497,528271,1066945,2094834
15953,23179,40042,70374,132673,258391,543084,1072517,2134565
15838,24153,40289,70277,139814,257944,535829,1088028,2117357
15838,23308,38290,69790,134159,257488,534502,1086849,2116464
15879,24089,37882,69327,138949,259356,535904,1086009,2098110
15784,23069,37871,70752,133502,256175,536027,1073314,2098442
15962,24170,38084,71418,132294,258388,544115,1057346,2094867
15701,23498,38146,69126,132948,257777,536810,1081681,2135221
15841,23038,39761,72792,133331,257400,548129,1081939,2114120
15965,22960,38081,71045,135508,258521,539971,1055598,2101608
15672,22974,39112,70063,133028,258880,549365,1067739,2107329
16017,23998,40240,69526,138335,258583,542884,1065522,2103631
15672,24548,39681,71050,137698,258427,544654,1063412,2097842
16030,24592,40099,69108,132132,258319,543921,1072502,2108275
15985,24327,39784,73232,138520,256374,543832,1048563,2123969
15961,22921,38879,69510,138876,258775,543317,1074898,2113852
15789,23423,40431,72414,132307,259007,543457,1067454,2103942
15885,23142,39722,73826,133404,259293,539883,1077031,2110170
15995,23077,39135,70598,132390,258032,541679,1071252,2122381
14808,22776,38407,70332,139996,257829,536562,1064415,2160570
16129,23077,37959,70191,134719,256998,533492,1069579,2114586
15816,23048,40568,69499,135652,259038,539942,1083323,2102120
14577,23578,38156,73947,132892,256584,540055,1101589,2105553
15811,23069,39971,70955,132441,259157,530825,1091252,2104983
15525,23045,39533,69469,138733,259302,536589,1082968,2102300
15734,23406,38256,71344,139155,259600,525265,1087949,2111442
15834,24390,37913,69680,137899,257922,536673,1071495,2106507
15742,23745,38050,69800,132888,257212,539457,1081970,2115226
15788,22945,38041,69961,138157,258889,537377,1087884,2100371
15974,23044,38154,73527,132617,258506,538033,1048110,2096034
15579,23168,40795,71233,133596,256989,537951,1061407,2088822
16030,23152,38025,69875,137560,259193,537049,1047331,2121111
15855,23359,39672,69374,138028,258879,534769,1068918,2119173
16117,23108,39703,72132,137889,258182,537780,1072967,2106973
16128,23512,37847,71939,138208,259571,537122,1067943,2100960
15940,23006,40052,71832,137812,258364,529060,1070045,2103085
15937,22775,39262,69935,133524,257278,535379,1068296,2105860
15869,22982,39072,71879,135594,258642,529388,1098470,2123702
15850,23060,38239,75419,137120,257028,537007,1094867,2154356
15705,24158,40582,70203,138748,258911,534110,1090498,2106525
15921,23233,38105,69058,132617,257559,524384,1079480,2083281
15605,24267,39602,70971,132398,258216,536184,1078938,2097505
15924,24225,40856,72803,136898,257897,549818,1081956,2108460
15924,23154,38442,69402,137804,258849,534437,1086542,2150958
15986,22955,38025,70815,139349,259530,515805,1080728,2098379
15944,22898,38199,70550,137651,257844,532001,1070537,2119793
15887,22891,38046,71055,132387,258084,521615,1057470,2094876
15830,22865,38072,69977,135924,258124,514698,1064471,2097276
15835,24091,42323,70354,132428,256815,512509,1077279,2091162
15857,23376,40037,70738,132854,258877,522915,1069019,2098502
15877,23017,39052,70671,139526,258561,511886,1078593,2111041
15959,23154,39401,69592,138431,259111,511568,1060429,2123207
15838,23185,40468,69126,134222,257300,512446,1078882,2115632
15976,23274,38363,71155,135811,256415,510857,1068429,2107482
14789,23145,39170,69587,138192,258065,511920,1065818,2104129
15835,22807,38110,69633,132631,259460,512617,1066477,2111184
14726,22977,38584,70686,139788,258223,512663,1073296,2119689
15935,22928,37965,70447,133122,257368,514245,1094622,2123008
16031,23140,39295,69891,133184,258419,511585,1102921,2112513
16123,24270,41954,69527,137999,258770,511771,1091871,2107218
15701,24572,39352,70944,133554,258518,511143,1087358,2104837
15706,24505,38341,69450,136375,259270,512173,1088651,2115768
16056,24319,39133,69287,132610,259297,512329,1070502,2117155
15863,23253,39379,70424,132829,256661,511880,1080235,2116352
16056,22970,38342,70050,137325,258786,519140,1085658,2110148
15966,23247,38027,73905,138645,257821,511805,1096710,2125057
15836,22969,39359,71021,140465,258002,512060,1042438,2103357
16007,24525,38218,69878,133012,258785,512730,1072553,2125102
15742,22975,40639,69768,133875,258003,511777,1058689,2120153
15830,23070,38118,69721,135951,258161,511598,1078240,2106222
15835,23175,38305,69242,132806,256814,510491,1068126,2099608
15979,23263,39848,71591,138629,258926,509877,1074900,2099225
