b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
13308,13260,13426,12887,28027,21103,68357,92565,140833,216702
12884,13135,12798,12512,28182,20089,58298,88744,130812,361340
12638,13379,12942,24150,15209,25240,58361,84068,127201,235341
12688,12975,14042,13950,15411,19048,76022,130484,138561,185386
12599,13303,17464,12713,14800,22033,58829,87440,123786,197060
12494,13525,12993,12617,74370,33307,76582,110830,135973,193157
12711,13331,12607,12768,23576,18461,58832,108194,131570,182183
12227,13218,12653,12690,14011,23418,36328,86996,132405,199373
12585,13022,12748,12671,29223,18913,50714,88490,141137,190890
12774,12956,15281,12540,15189,22723,32730,87619,129787,179714
12738,13150,13994,13836,14778,20131,31826,95287,133250,179115
13237,13146,13925,12662,13854,17521,57160,84335,129020,191422
12584,13100,13867,12879,13780,24163,42736,82786,135700,193121
12648,22467,13097,12814,13835,18420,34642,95119,129620,182426
12809,13506,14150,12670,14035,18637,40603,83580,144881,189079
12845,13169,14579,12871,13723,18946,59428,91403,131733,183276
12775,14070,14295,12978,14053,20635,55774,82612,147305,209594
12574,13681,13803,12350,14167,30035,95159,108490,132000,181885
12747,13463,12864,12198,27692,22054,56411,87751,130075,181393
12763,13911,12402,12539,125179,24365,128757,94845,128799,246370
12643,13634,13997,12274,13713,18650,66501,88505,135928,214977
12918,13369,14686,12820,29442,17106,37441,87179,128609,234007
13180,13306,14531,12528,15191,17292,32611,84564,123879,235579
12783,13104,12544,12467,13891,18323,46804,85213,147689,234992
13167,13225,12652,12935,13663,19216,32416,82075,128529,194936
12511,13110,12312,12653,29928,18233,32713,87772,135734,350759
12859,13616,12701,12416,15487,20273,39749,90854,128268,182588
12620,13519,12821,12698,13959,16611,56135,83911,129697,196466
12573,13793,12811,14293,13508,23086,45304,91280,141658,178400
12713,13295,12591,12616,14022,21963,50279,85493,129638,190157
12520,13145,16178,13951,23859,17628,30341,85269,135753,211818
11673,13118,12964,12783,14022,17410,41452,91414,123430,192322
12776,13701,12734,12270,15213,16792,40220,81037,133062,182309
12946,13275,12752,12900,14196,22579,38114,86009,133581,201070
12583,13401,13554,13031,13806,19692,31608,83047,153045,211366
12320,13434,12781,12903,31238,18717,49515,89750,130146,184987
12554,13015,12923,12579,31096,16749,29394,93615,133166,199692
12093,13251,14258,12691,29407,22759,36221,85562,126269,188299
12608,13144,13866,12827,14090,18372,59442,83326,140529,181824
12848,13645,15647,12857,14117,18087,36157,83179,129039,248185
12648,13772,13963,12549,13457,22266,39079,83145,127448,342159
12446,13602,13782,12541,16323,18728,43418,84311,136859,216300
12605,13919,14143,12495,13179,21038,45692,93886,131312,209564
12202,13689,13637,13737,13804,19935,43562,87172,147249,216421
12539,13193,14035,12770,13568,18178,33972,85856,132859,210087
13030,19827,13698,12882,13841,24147,34222,82296,132259,204538
12891,13602,15200,12867,14064,19023,35960,83634,131437,211197
12775,13802,13831,12522,13968,21106,29842,93088,132339,204066
12724,13470,13966,12409,15157,21804,60747,101513,136194,207469
12873,13366,13974,13741,13707,24445,31478,113597,130081,210347
12591,13803,12949,12548,15308,24317,32097,82496,152627,210628
12441,12922,12398,12488,14319,21752,39846,83218,126825,228034
12833,14882,12814,12609,15518,21959,47623,84830,128038,204913
13046,13471,13812,12377,13743,29489,40414,94795,128512,210793
12664,13394,12505,12512,19991,22975,44978,81849,127535,211074
12461,13283,12657,12481,13798,23489,40670,83335,142369,208011
12624,13537,12487,13948,16939,21611,50063,80754,127569,212337
12550,13054,12857,12949,13633,21667,29557,97581,124839,212980
12692,13034,12565,13134,13935,27030,30458,88510,126900,210057
12560,13348,12800,12650,15008,24281,44132,85299,145318,209304
12463,13504,12707,12685,13880,26249,34086,85461,127069,215888
12540,13551,12830,13181,14400,20344,35859,94184,141369,211098
12693,13531,12655,12645,13956,20331,30309,85089,130284,205686
12456,13352,12734,14206,13992,29913,48125,105174,128555,210183
12329,13371,12725,12985,13561,23667,33312,94997,126916,208733
12708,13641,12889,13747,16135,24270,35281,85271,134498,211948
12475,13216,12845,12838,14506,21510,73584,86570,129401,215530
16654,13313,12456,12794,25246,20623,63386,91746,129839,203036
13079,13088,12516,12537,13826,27924,54116,84439,129499,225917
13230,13246,12510,13956,13762,22682,74250,94991,149497,203221
12569,13054,12493,12709,15481,20810,56069,85285,132210,207765
12761,24403,15351,12416,13647,21944,56455,100994,136117,211340
12915,12042,13786,12581,14994,21549,53807,85971,128887,203783
