b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
91327,166976,279546,453565,2271984,1754551,6248376,7572375,21105666,47010514,90526113,186875528,367218911,818280389
86938,195899,269432,482219,1326133,2606576,6278067,11616238,22492703,45666289,91572432,186179873,366766562,738134331
83046,191100,277618,458115,2233323,1580110,6572154,11785238,13790373,44956944,94916545,187163601,366747518,797199870
92741,184352,273343,451763,1272162,1777827,6419496,10791260,23670993,45203042,90191088,184598016,364017085,743161394
85022,183176,274590,479383,2249103,1647791,6565486,11793982,22664633,45615602,89470641,187713114,364170652,810159381
79994,200626,307623,474915,1277512,1408918,6290983,10674231,14243592,46332126,90085502,186289981,368703509,740323438
98641,175507,263239,480793,2370781,2081923,6529727,11927226,21298786,46196679,89700203,188889221,366005724,793978125
86486,185189,264797,489820,1294171,1716788,6136160,10362556,22190787,45675632,90099808,184348009,365580277,748702949
79929,187307,255805,417433,2361639,1434026,6205983,15926330,13664396,45401003,89559242,188568370,369483318,801311318
94794,184390,277515,479307,1318529,1576774,6103279,11679139,22405140,46943677,90644979,184406204,369139895,740756694
84365,154951,276184,461854,2255703,3274815,6717980,12132042,22017052,46897169,90239735,185574059,368937187,788530350
80179,200002,265820,444590,1296564,2423152,6872200,10107987,14164417,47686010,89648109,184918564,367648843,761816828
91453,180546,297082,493539,2288723,1718689,6863157,12283284,22021969,46567781,89799588,184160493,365562526,904606662
86776,188284,263965,427217,1345236,3454614,6962106,10838103,22228827,46857834,90096145,181713225,367287676,732084037
81094,172954,272379,492138,2249067,1909184,7051021,11947398,13843096,47294729,89665076,200246926,366978681,770625418
96739,187961,279225,484219,1366622,1527315,6896660,8830313,22332527,47057659,90445322,184871815,364396463,747160659
86698,174554,290121,448590,956982,2394571,6731832,10869563,22018967,45463795,90699192,183380646,367967127,767647081
83618,191074,265012,504457,801879,1820148,7105948,12635558,14622895,46171857,89137788,182924909,365825201,730977411
89232,175430,278293,470144,959563,2601624,6892079,7662566,21552330,45035808,94802385,183997645,365914400,762153798
83851,168499,278500,432764,2040175,1729204,6997948,11093382,23121983,45374621,88896921,183094846,365969644,729975477
81667,171691,282693,464804,826676,1755600,7119392,12126009,14587976,46454703,90260319,181285246,363111542,831647121
86189,184734,254034,447991,903749,1858190,6926532,8386437,22404516,46507225,89964649,179402922,366167101,744599171
83981,168946,290978,501146,849865,1516575,6871825,10288375,22277136,45344408,89522983,181806307,365526933,805244715
80488,192472,278068,480146,856841,2359094,7038613,12594114,23108661,46108823,89947491,181639194,366462512,735195601
87716,177102,300190,450995,1394380,1734869,6610996,9221740,21643692,46705129,89143466,180660177,366689675,803691772
81330,191342,249001,463963,821241,3127519,6930124,11449894,14589354,46848352,88856512,181942827,370238271,752533897
76413,179832,260729,428237,2432475,1824369,6805678,12231691,21566135,46881486,89878524,182341893,370196936,847593654
88516,196623,238452,516918,837259,1601930,7016805,8497216,23157437,47026300,98026767,180982145,362154123,769300297
82498,160197,273753,460296,903401,2442238,6926686,10962693,21596219,46213204,92199324,181226001,379677447,882014441
81993,205364,287821,437686,1920433,1706054,6873179,12666288,23152297,46987371,92714635,180446453,356600196,746649599
93222,184821,281528,473855,842548,3289704,6962569,7445568,21437714,47039968,91918450,183212626,355246216,855506073
82227,193216,284723,430877,2429680,2398100,5019576,11607938,23228134,47404468,93611583,181612548,356860686,823733548
83198,180764,266108,487836,836504,1731773,7004137,11962979,14187481,47589174,91885580,181666568,362376552,1099635204
88238,186589,267160,468420,923444,3232136,7149769,8594563,22851451,47158548,93883304,181956629,359956010,738802668
85961,181224,264914,465298,1540203,1921895,4764183,10745480,22240410,47213819,92390543,182909331,360164050,1111449960
80954,200995,258860,484383,825757,1708620,7453130,16931999,23060760,46392155,93314861,181607308,373889113,699673504
91194,177330,282173,453020,2462076,2370174,6835421,7835459,22056378,46258120,92091576,181583700,358478410,1073234622
84446,181127,274697,427679,824550,1708685,6728399,14733177,23186581,47027886,92228597,189271334,361344570,701561757
79958,180839,271064,449825,837949,3259504,6544729,12367720,21509436,46545360,92307593,178144732,361393353,1079554574
87666,189617,276548,457399,1330670,1835879,4416872,8498498,22635985,46700928,92683089,179090413,359125146,697711610
85853,169273,285162,474346,768796,1430731,6382185,12207892,21475886,46112093,90906470,186981735,360093164,1076541941
85793,193320,268572,464428,2248214,2029489,6572227,13714072,14954710,47392400,89166552,185884525,360483044,707720836
91882,167248,289795,411167,769185,1725162,4095863,7726634,21549181,46879829,89260424,197544891,360784250,1076810252
83634,183816,274528,456256,816139,1529161,6429666,10985379,22787740,47262557,91735835,183622752,361143122,700244098
78073,169664,280525,466203,1300244,1526588,6443377,11813282,21284576,47175064,95864704,187722927,361520413,1078248082
89763,557656,242392,488030,758259,3262355,6335888,8521736,22913538,47017085,89685974,189491676,364613672,699306583
84126,157261,273243,424620,2239004,2207038,6412644,9910151,21422583,47048257,90158757,187034609,359242303,1078164349
78104,190590,262827,504340,751854,1673469,4356017,12816826,22632265,46101660,89429471,190018212,359015560,709081396
89745,180652,227522,467524,846853,2972866,6273902,7642777,21514550,45830082,99819497,190674301,359541611,690117588
82426,175046,269551,431188,1288487,1777495,6452104,15759093,22576286,47530158,88166269,185794152,359919628,683454051
80194,171246,319373,493175,780113,1432912,6018014,12367820,20959007,47624139,89038297,186437350,360051107,711017440
89123,169119,285801,445487,761821,1895549,6371638,8377415,22413928,48143727,90272012,185765912,360792154,706081261
83686,196224,284312,406818,758970,1696399,4289574,11114168,21467863,47361930,89387582,184712052,360997946,699757364
79444,226455,261273,451719,845132,1536419,6291213,12904238,22793581,48178648,92477138,185204781,362036339,683726364
93309,193251,269329,429163,809327,1495100,6553210,7924220,21394849,48659654,89555919,186848333,363010326,685057470
81767,173752,260564,487705,766659,3205545,6306445,12094420,23102942,47266598,97596527,183957665,365087767,679859498
85746,178431,274694,440397,955252,1785437,6587727,11643464,21534079,45397882,92508490,182653308,360889777,692189253
88750,185560,266095,434495,683771,1442138,4498914,11254705,22979150,46759390,90142744,186319253,362304483,693046999
83692,158784,275564,443868,908161,2177961,6424480,15984478,21461141,45066206,89723690,185867190,363084790,689448473
76870,174984,257064,443647,784986,1648793,6510865,11466375,22272276,46338231,90375400,183700719,361973468,690394215
89906,177248,261874,486842,1802023,3142876,6153325,11778189,21505383,45502462,89077775,183958989,361247602,688975203
84619,177968,285127,460062,1704183,1800482,6357223,9991567,22745343,46959180,90563337,186840124,359038608,693358719
81029,164602,269135,437618,798606,1448663,6242818,10009612,14761486,46959689,89784273,189281374,360256704,689486232
91546,180342,283683,455826,1820753,2183752,6631754,16007062,22180940,45257482,94664360,193987262,360369191,691112427
85103,162421,258938,472939,767741,1696353,6211600,7906124,21237425,45006476,90847525,189205543,361825183,723682322
79348,195693,258163,479553,952217,1513349,6613631,10939228,22878628,45590523,92271923,188162439,360764470,688957967
88190,166527,258046,439871,787885,1860315,6045277,11984025,21623990,52271967,94286966,186166151,363327334,688888169
85549,186840,268047,493712,884851,4112863,5172710,8389830,15054199,46973996,89675541,186366723,362518157,689870885
78583,174013,272607,502157,1421400,2342619,6351518,10190698,21291248,49028259,91330023,186225790,364417721,687974360
85485,176134,217644,447485,847821,1720740,7108932,12452206,23058977,46893418,88638612,187068386,362387286,689406762
83636,161248,279656,480079,857790,1541426,6449955,7456618,14749706,47108924,91679399,188883898,364603175,689011483
82915,196625,293780,460455,794512,1685906,7063492,11655090,22219365,47604675,91832941,189779174,362830024,691232348
90091,165268,299047,439119,2485866,3464492,4493643,12026384,22028694,46562543,91484851,187388762,366657278,690850470
81814,185914,287079,493129,813820,2331915,7018562,11024711,15005540,47284915,90164759,188869273,365159429,689279582
77301,178729,277769,445516,897982,1709259,6624390,11900122,21539913,46581339,90828466,193066370,367750020,688616016
89120,215297,263533,480458,1576687,3278867,4993242,10256717,22507434,45405382,89981211,192269255,367029473,691592754
82028,203870,258079,457991,836024,1865610,6592672,12110451,14318165,45322505,91449179,192315771,374967069,692654928
84789,200565,280879,447908,813322,1733934,7256706,10177725,22362284,45181104,91486792,192220043,372340780,692625882
85035,159397,278043,467293,811853,2401035,4462176,12028443,21753019,44464604,96579971,192280009,373657367,690891459
105225,188450,284654,438312,2517879,1759164,7311806,10380435,23478637,47336448,91387257,194065678,377415043,691113590
76554,188397,283536,486205,1579523,3307549,6818118,12022157,22012323,46897264,91933258,195947118,378536635,689641400
91140,183529,262832,468737,789781,1860788,5034439,10345305,23361954,46428888,91799665,194445670,379049642,690918467
82770,171721,289609,434053,2433384,1719370,7150582,12502058,21676428,46016644,93029111,195146578,386403208,691945472
78931,188430,280378,448930,830578,2382863,7315170,10190130,15036734,46989691,91090111,196017284,380824281,690147679
90458,163167,274363,460841,895540,1724052,4624531,12196504,21319621,52347393,90192064,199172225,384049420,692394535
83349,176543,258789,478855,1923383,1582635,7504616,10665958,23175339,47558210,89601255,195553208,379080337,691383606
82968,178881,269071,467051,813652,1890817,6933164,12282635,14333176,47880484,91543692,194573298,377450522,702352610
85056,186818,267602,442350,2448319,1826892,5017297,10819251,22543387,47536752,92628129,194796954,374190011,710930761
80364,162495,302490,494045,815339,2201917,6695033,11661444,21667431,51461804,92311472,193449131,376400421,735385255
88636,196344,237995,453256,872854,1621477,7111086,8570223,15400169,46163331,92551145,196062986,375922158,762718597
88071,175205,223153,475879,1559661,2672369,6490557,10895123,21391597,45078553,92146327,196476523,381724061,900278942
83249,191584,283868,433905,1499015,2545309,7131739,13146582,23137745,45652235,96381583,197203292,382916503,960871076
81864,177356,249466,472960,847507,1743864,4481858,7431570,14480741,44931439,90225222,196344081,384584341,977793940
89538,199735,201422,458390,2353401,1685791,6836995,11839742,22615015,45768294,92719385,197533669,380550581,963534199
85612,169918,284592,446499,1422273,1679960,6484713,11819948,21509434,45892896,93944913,196596597,378341136,981772158
79434,188232,259710,476392,835992,2527428,6450920,8300609,15459350,45800220,93955070,197510303,393300535,963329498
88399,182636,302573,452695,797283,1610674,6472221,10591576,21399629,45133945,93969784,197283848,380852334,988068853
83278,172344,299712,415042,769589,1730246,6272760,12337144,22607878,46274508,95310627,197841236,389018350,1014790399
78973,211526,268189,455507,2218837,1650293,6363539,7714505,14203419,46340825,96078331,197986450,380314652,1024069352
88144,204155,273607,443234,789784,1457033,6322486,11379032,22529347,46610534,94018700,197956017,380484148,1062385535
86347,183969,282727,491435,836888,2229602,6608007,11724427,21240221,46747139,90344389,198722079,379356189,1005238333
79374,189309,267979,443029,1305531,1640438,6147384,9979055,22845826,47982058,93594180,197986085,378839834,1062628808
91358,182843,276808,465716,767626,3295358,6464520,11644446,21509472,47166650,91582061,197999455,382744743,1024755824
84553,176403,284697,445466,760122,1773491,4305210,10749783,22794936,47471710,95191615,198213452,380794808,1076290845
80623,170596,268807,475138,752461,1470197,6496726,11726839,21405435,47731460,95299013,196930938,381697094,980341587
88548,182637,260695,464793,2331891,2206794,6742429,10409564,22651251,47641782,94092805,196319815,384136673,1066219359
83580,158600,261256,424899,1295253,1635332,6136374,11783376,21190280,46262690,92405457,197365201,387826388,974851437
81362,199620,288383,480299,788994,3303305,6421745,10455041,14835913,46766753,91603338,198209084,400597173,1067663839
91342,175748,276771,476022,791996,1786805,6191757,11832367,21493411,45735862,104118507,196506072,386679746,976304665
85815,178747,252043,422124,778031,1499266,6560441,10678611,22476393,47227478,100794564,197791871,385709259,1067750146
86550,160884,288697,492683,790299,2226699,6180898,11854941,21206279,47333026,100974682,196812886,382216533,1128646720
87944,175492,220841,453146,773733,1629229,6587543,8464234,22788861,47194140,101411732,197235273,382088561,1085699603
80012,160746,274444,447221,778158,3273727,6039796,10965642,21401437,46282322,96873483,198119130,378466019,975242229
78733,186073,259436,446026,970550,1835207,6393257,12652431,22807424,47275185,93236614,197012357,393323093,1066525324
89114,164972,216508,437430,720515,1484284,6075513,7935972,21875234,45327952,103331904,202544367,383792646,995634451
83336,185586,274020,526262,904674,2206804,6375610,11492681,22751015,45219769,95553351,198071058,385786287,1065256189
83122,171228,258849,499978,774103,1635609,4217680,11791002,14404381,44489000,93431032,196282939,381550940,1031700196
87123,175709,228621,444945,1801688,3273422,6491922,8673993,22259509,46507316,91665026,198080162,379571732,704914082
82515,167273,264192,482425,821969,1767164,6247863,10568496,21391114,45968257,93338596,198876378,376115582,1075255015
78563,187331,324437,506055,915308,1472038,6338039,12785602,22636283,46196650,94186179,196976944,379877362,888917238
86645,162363,275971,495685,762379,2036179,6355670,7885411,21466343,47110834,93274037,197146467,381876958,1082231416
85074,214888,293500,453324,809845,1779947,4800812,11495920,22803877,48168240,92841986,196759947,376931313,887096766
78444,172526,261703,504718,1398818,1643203,6845934,11813164,21523819,47645017,93204595,196598884,387255023,1076287741
85998,184489,270280,451281,760609,1746084,7231043,8335175,22978022,47877095,94896572,196840280,382390522,882735830
80617,164346,282584,447050,2316235,3368131,6638452,10768168,21827518,45747460,96973908,199062787,386628665,1082855137
87608,185865,276807,473087,801887,1832803,7086447,12568639,22454928,47488917,94632012,200180382,396062285,886107959
88347,171989,286535,474798,910316,1621413,6004666,7631405,21788769,48463415,94472493,196390789,399849574,1066875327
85012,175722,285961,497212,1427307,2213828,5271567,10905646,23213190,48484478,95857844,199993988,399889508,887118947
78588,172271,289846,438245,840239,1800122,6592599,11958004,22204019,46665699,94782649,198743959,410498588,1075204779
90565,195554,275715,478181,856895,1563215,7391348,10700048,23136547,47047805,94910086,197513644,385840434,888688266
82477,191889,294595,451457,934758,1723673,6749900,12328425,21936873,46853316,100769196,197034311,387182787,1077355840
81818,209300,251666,462183,828441,3469970,7299374,10243173,14820503,46768051,99905904,198467782,384954601,878394433
90563,177488,286971,498724,1765998,1854928,4976197,11718108,21205727,46776769,96238157,198738003,390361826,1081532064
85746,186189,274883,494561,816314,1646506,7060097,8306520,22585603,47346242,95584495,198494428,385915345,886355752
81510,168686,280725,500872,1046656,2389720,7002047,10962165,22044430,45864251,95153552,199651325,381421958,1077088069
91516,196188,208343,521781,822299,1743290,6949746,12561703,22988500,46128071,96118970,197893945,391019673,884399387
83007,169573,284800,481381,977841,3221484,7040393,9321550,13667425,46062757,93724499,198456275,381888970,1082710615
78483,204980,272467,497081,1907741,1886343,4928690,12525487,22902740,44889020,94317111,200976686,377792894,893251656
90803,161676,294048,475522,876794,1579520,6898199,7578578,22177801,44075030,103329974,200011360,384160356,1075248860
82448,195148,278824,492536,1772790,2443939,7022139,10703175,15159574,44672445,103670271,197913899,383308091,912728542
83025,175950,271728,489975,810329,1768413,6511017,11876593,21287882,44628019,102901323,195711805,383828291,1081902952
91756,192549,233447,454972,970930,3319171,7266209,10628100,22999162,51411626,106064396,193822097,381582367,934678535
86085,172416,287256,497904,1917782,1836542,4716944,12059084,22297074,44840810,102822442,194705029,382108458,1075011730
79203,192777,308002,437116,854087,1606928,7489710,8644328,22573888,44636310,101592028,195201724,378519885,958843331
89998,195208,274472,454041,2328675,2168166,7079725,10762995,21754797,44553320,103864826,195653332,379549053,1081507712
83331,209990,290013,491961,1845204,1803433,6849134,12729994,23231149,44756823,92200934,195795850,377518850,1059749649
77613,172256,271358,457897,820183,1555732,6921589,9893742,21600115,44404732,91716082,195416124,381433288,1071164578
87654,182654,260195,500661,2468427,1721359,5174952,12612505,22702630,44954755,92223800,197349267,385607746,1112123048
85968,163284,286673,470952,821870,3403782,6646994,9496606,14255911,44765425,93399656,195858115,381602830,1072671655
84445,191767,282540,400903,837293,2360410,6950827,12906039,22728011,52060836,102636666,196089478,381947032,1095783836
93564,165844,258012,457298,1707790,1740551,6354069,9274340,21196617,45239151,94814178,196417683,380022367,1065732549
82003,179442,269672,457667,771709,3266699,6865337,12751260,23262478,45547844,95518024,194182934,378731577,1098446330
80684,180408,294055,474316,2448349,1799911,4267448,10240194,22551641,45551549,94160020,197580809,378935441,1071505076
84739,185416,228628,455867,801187,1526868,6632167,12651993,14869998,45866748,93191696,187950866,376418556,1092749488
84829,161061,260613,445081,845175,2232826,6279233,9771461,22385417,47009596,94144577,186713598,380831235,1072704051
80088,186867,264828,463921,1151666,1665293,6259072,12653340,22787384,46748552,95319854,184133639,378442866,1096988481
88494,163840,289237,474175,785935,3203083,6982577,7954541,14515577,45756176,99044861,186700825,376611870,1078003704
84210,191031,267134,463991,2211405,1801446,6629780,10729332,22647967,45871939,98717674,186579539,375404320,755477359
84494,177836,282281,412801,789762,1474200,6608452,11835148,22373154,45033644,95747612,187407294,380605186,767689951
89387,180404,262379,490689,871217,2022230,6303287,8493962,14946785,45597521,93686230,187179949,379408739,768201831
84610,153040,262747,446791,1352422,1849816,6465129,10795097,21973450,44864411,95826432,184223718,385680962,770676304
87143,194721,262592,436708,843485,1650032,4386509,12823326,23116067,51052114,96756456,185123798,384071164,768268369
88333,169771,265957,451353,758051,1643046,6448138,9081221,14365997,43456256,92452464,184000828,378761098,777817486
83694,166066,297636,468321,816586,3246718,6555153,13628590,22641081,44990440,92376902,184181415,373167677,774776966
78772,166686,251290,512894,2333717,1848298,6178373,10207569,22955041,46347119,91499793,183595461,381135827,798815608
86655,183617,225085,427829,800216,1535016,6438447,13665761,14648235,47052748,103734273,184639370,382413883,772964611
85136,192299,276005,486318,868365,2074765,4244161,9450574,22062378,45838798,101382795,184413793,375540663,781235929
81183,207413,294377,460314,1245085,1762565,6395468,13721360,22733681,46213159,100997548,184613104,376156390,771850666
89313,172998,280804,440671,774101,1535379,6526388,9934154,21573085,46079176,102631272,184340920,376881363,765708053
86119,178134,280415,480747,2237216,1582627,6170934,13174079,22991152,46044677,101558665,184627465,377502300,769471837
79621,167097,279033,448047,1643390,3289718,6496406,10355574,22580329,45921078,101743654,186973044,376766800,769309978
88089,186402,266256,432991,805735,1872639,6382887,13288264,22959817,45398744,94674252,189834878,375605781,1085711165
93097,166080,286034,459281,2164444,1528392,6548425,9716381,22165082,44823176,92125650,187238979,379506691,802280605
89991,187450,276940,455520,804839,2317628,6352623,12776461,22780061,52092457,93307562,185136352,376435177,800981496
103524,155173,252882,475394,853860,1779957,6327380,9809427,15074427,46714079,94032243,183991817,382762733,795294632
122859,170540,282959,420594,1207427,1509028,6215493,13143415,22682774,47388596,98139297,185314054,382904364,796310604
106084,176814,260998,517469,775991,1871428,6434350,9973889,22402230,46670188,96503158,185815710,378290563,787550776
101168,182607,265038,453865,767258,1840665,6352673,13037016,14761415,46534391,95544241,185123339,382172380,785755448
92785,160284,270466,427288,832666,2268263,4939353,10038421,21740222,46784020,92872224,184400813,381380467,797008057
89107,201280,269184,480148,2341268,1884243,6746765,13389400,23075560,47606261,92797265,186537451,379980944,810492636
96262,175699,210733,424312,1337803,2543055,6719556,10288912,14232796,46870394,93589551,183833058,380666629,794301178
93453,196122,279178,494203,814689,2498010,6660802,13752498,22741094,46826503,96079496,184025945,378309896,800810425
92901,190735,239985,500371,2315395,1964611,6765015,8466614,22712178,46529868,97253831,186673408,376312926,784623518
98046,208599,214105,437355,833518,1781851,6829818,12352773,14739642,47480153,98709344,186753671,377449198,789213109
91190,176149,295131,501995,897973,1878407,6633047,12327847,22086276,45989751,97124905,187011999,377952705,807734512
88942,189679,277891,491188,1470941,2854613,6772182,11524860,23201963,46527051,96608286,183977986,379168221,797063996
103297,173596,233639,467260,815043,1919502,6823911,12375491,22726503,47056948,95856876,183735298,384273939,796629535
95778,176849,322134,540926,2490789,1822579,6832893,11183490,24236608,47163780,97343358,183839702,382650567,787183779
94477,178428,307870,479180,1853244,2507013,6796393,11975282,14610945,45305218,99629228,183779544,379267566,789142882
91040,198451,270239,450395,799440,1645086,4866000,10773727,27550732,45316976,101587698,183679793,376460382,801891712
87773,176166,294121,475388,881012,1620783,6668601,12366499,23078475,51624164,98875448,183992361,378023696,797920566
81446,209853,268706,452246,917575,1971282,7279419,10932437,14891699,45080392,97420477,191121153,377812184,789422245
90447,156711,264980,473388,1778481,2822601,6419948,12360197,22024839,46251438,95550169,184647357,379819000,792048743
90179,180713,287944,497614,1929517,2440099,7037276,10811709,22574217,48340021,94313941,186480025,377397533,795763300
83221,173818,269724,458296,840574,1743507,4625424,12200417,22184731,45948659,95498538,189799436,380484669,797612980
98331,182934,272072,480914,915478,1773212,7133555,11737852,24181749,46143027,93650880,189411915,381707833,792316427
85173,176752,279547,436222,946423,1875840,6891189,12554377,15228405,46252616,103635093,201497811,379219032,789487443
88368,188410,285707,496102,1786735,2613925,6790177,10628644,22877440,46220403,102836775,184486536,383190399,807285102
94033,168687,290359,462835,1690827,1806450,6711194,12265953,22828198,44376535,99905704,186827175,387328377,801207846
87078,193464,270073,466464,934251,1874657,6707428,10600120,15327264,44629025,104043262,184841843,380083241,796157491
82544,168464,277490,481301,1811127,1996419,6723035,12581823,22730606,44217867,100574635,186185680,380199900,784395496
95201,177543,258037,467822,863597,1752677,4762415,10679450,23359562,46282121,97442782,185992181,379559603,791293379
88545,176823,264648,498157,991362,2367799,6804599,12030594,15162124,44093962,97185650,186519372,379915527,791408471
79339,183601,265480,434697,880529,1823531,7093804,11577061,22415937,44896932,95023642,187418652,401707340,789958911
91426,173217,270593,496484,882994,3271770,6212919,12161275,22206339,44454092,96173156,188499681,381122385,790350990
84265,189324,285313,465952,1651785,2383681,6870407,11226290,15600092,45208564,95353484,193156906,382221495,1165676674
79946,183382,219513,408843,864282,1815379,6293369,11968914,22396932,44521291,94083775,188269620,380274127,1076525156
87307,181048,230299,455432,2354793,3100026,7057818,11129945,22677961,44991905,96479129,188034775,380155129,1149595468
95129,157823,281555,430070,830664,1863949,4219868,12105624,22669010,44536315,96822461,187471590,377154237,1078725654
81709,191209,253034,493863,859810,1514031,6725868,8144311,23187499,46619149,100144933,187717869,378133398,1146840184
91289,173996,258390,510088,1322426,2206050,6508980,9915280,22469893,44650291,97895637,187584599,384404371,1143136816
82968,183308,282818,446188,825925,1762164,4677144,12369739,22858825,44771053,97159214,186986372,382538917,1197589516
82335,197935,263106,493265,760735,3220123,6414911,9834506,22452899,44258869,98211617,188497345,379322870,1085163940
89242,201156,241688,428849,777400,2304639,6687373,12463369,23076531,46454882,99253114,193985028,377761991,1093052295
87236,174311,289568,457058,869007,1770769,4348104,7844258,14994343,46528659,98216686,193558266,377502369,1073378857
80698,190037,276506,449569,814865,3260370,6709229,12301321,22514659,46932603,99225902,190547100,375000947,1095012176
87813,158007,215779,475618,764495,1824118,6452884,12152373,22823322,46442530,99203671,211177731,381962973,1075482681
91612,178184,293655,471499,1013257,1449169,6171571,10694369,22798039,46176876,94088126,200284439,379904154,1073038454
103367,177165,266313,436764,922416,1993701,6462450,12096370,22843569,46259972,94306627,199346496,378133104,1088367670
92913,184014,218833,485058,1114840,1644987,6187279,8719536,22875581,45015130,93863308,196266150,383476873,1106522428
85886,175122,297927,466497,964069,1497798,6464154,9832159,23022728,45227719,95859547,210378883,387433109,1076391603
84177,197665,258480,421008,1813983,1520491,6143175,12936707,22653482,45483179,92874999,201780842,384781805,1105084555
90854,152368,268569,496181,1810012,3250860,6266221,8059426,22221830,45810385,106165689,207978684,384802448,1073980118
83156,177178,306665,444147,929019,2358406,6342009,10838847,22945938,47121197,99644233,197391067,382112686,1107432407
80763,172325,222680,456301,1773638,1715899,6405625,12183536,22477427,46645519,100135672,198743406,382940404,1075148293
87358,168800,222318,455411,900418,3132929,6432083,9010501,15261704,46354687,104599923,197235557,378172318,1107472676
91138,161438,278713,479249,1075551,1826565,6390912,10131247,21836240,46440365,102399840,206154928,377326078,1074616024
76904,186534,225316,467764,851530,1481276,5920972,13351843,22452250,46771802,96525633,203322099,380153014,1106508629
88770,159252,231602,434250,871137,2082439,4522323,7912307,22946125,46677652,97649371,193854801,383887822,1078653370
82074,171417,274043,482128,1380543,1730599,4221413,11544551,22753125,46993605,95198539,195626538,386569497,1105825072
81384,170679,252904,485350,825319,2468210,6380349,11548913,22955007,44443196,93731484,191523882,383539228,1063396109
90619,176175,262403,424539,2344959,1642289,6569810,8347497,23244124,45120075,95840222,194915537,380300316,1106958348
84942,156617,293134,491005,808309,1857546,6229826,10963338,22227241,44856030,97988084,196260984,381460782,1073634464
82447,181016,309329,442693,868942,1821411,6403747,13770117,22594017,44775671,95275119,195479406,385979700,1112988241
91620,158123,263814,420268,1226946,1542611,6083374,8307018,22293395,44328829,95044469,191674162,384959563,1082685114
83714,1425307,289666,440861,1230185,2347569,6479893,12317580,22937595,44709409,97123911,192911032,382724524,769445461
80802,181590,274592,452562,845418,1687172,4218350,12525820,22753476,44875979,94773500,189714327,385106863,783912772
98388,176474,269740,469241,2177751,3204054,6467452,9683325,24318754,45197273,96309636,185707333,383215773,771061582
86680,157790,287997,487240,1290082,2311953,6356422,10509423,22706042,45713662,94306075,189382617,382761302,766354008
80396,192103,283533,435752,824562,1715123,6022737,13970570,22698825,46580986,96708210,192268881,382953628,768611775
92052,161551,265781,499104,2137358,1502928,6410397,7913228,15681316,45914222,94169275,188007634,382245228,765800732
94312,173281,279400,445338,818827,1739946,6358967,10777867,23200900,46301574,97276131,188877975,382064441,767387819
81713,172397,262246,431313,831236,2536624,6379600,11909045,22914832,45790129,95293226,187575154,381430768,766753663
88141,175083,272250,446993,1483002,2278700,4612685,8612410,24497954,46019206,96092570,186743754,383239084,764515547
86358,160903,275905,429732,818117,1650672,6394484,10018160,22826282,46335692,96454882,185134132,386991629,1089850638
80770,190281,251606,474412,2296241,1626375,6513302,12712918,24564010,44373481,99105050,185271141,402909863,1063822048
97540,157570,293158,443828,825335,1650070,6311777,7736713,22666214,44395124,100068068,187373940,395336884,1097419106
85479,172959,254419,459965,856899,2478457,6584645,11335148,24305934,44867684,104407923,187863772,387226462,1069519215
82793,177540,271240,484683,1400181,1726929,6262268,11992756,22707208,45512643,98540060,185127862,390405858,1117303782
89639,173741,228844,462141,893180,1663646,6534399,8402967,16980808,44374576,94691897,184538686,390351487,1070283942
81548,156930,295365,471898,806495,1719740,6157090,10839736,22471345,44797813,93322660,183085191,392976420,1124009498
79624,191516,290501,444308,831336,1439608,6428932,12527717,22508835,45281078,94356665,187627752,384597006,1068249729
90571,157425,289529,455949,2338302,2052680,4359022,7739061,22352452,44733024,92722918,186034008,383296510,1110992029
85302,184241,264908,452185,826215,1733304,6349869,12479393,22504964,44977604,91539653,192781934,382908192,1071692753
81127,172268,274178,459883,832239,1381885,6416638,12028494,22791030,44431075,103757667,191448578,385877145,1113801330
94215,167939,249361,476499,1485021,1535285,6248600,9363801,24331940,44967358,101829012,186625192,385236107,1070322631
84213,157741,266193,433048,812413,3334344,6431000,10992575,22352558,44373313,100464947,189852110,387623381,1121198057
79590,186235,270216,499425,2341367,1838307,4297702,12935210,22748430,44520526,103140554,188831865,387423475,1067769524
91138,179411,224210,471938,799991,1497115,6472032,7885548,22352612,44121816,103232866,185048970,387271086,1119372862
84994,204910,261328,423915,830563,2283884,6748732,11526757,23202945,44297675,101664667,184137119,383413801,1070624164
80784,184528,257271,482752,1307302,1737154,6349162,11791045,22956262,44300067,94204661,184911421,380916348,1117454932
91782,176600,262309,458950,830663,3386715,7198802,10789431,23258251,45158022,97795266,182521909,379234334,1069303603
83903,156227,304845,408649,781782,1938689,6460431,11841531,22691285,44333354,106635401,182872843,384402117,1117548216
81969,194376,263751,464697,850555,1731670,7224370,8192704,23383583,46882496,95529262,184115008,380233875,1072965482
90864,157478,273543,479394,2608786,2328154,6650064,9922406,15753165,45029362,94634918,187111442,383027923,1120261540
88023,176953,285633,494143,1544057,1776369,7200258,12795280,24095662,47843477,96807455,185654491,383440204,1065735059
89882,181233,276706,431689,940337,3228942,6396508,7843325,23239224,46475897,93580622,184809157,387515640,1113847803
87447,179904,235261,479460,845639,1914137,7148596,10681282,24985412,52237565,94482133,185275681,381150987,1071329845
88511,159236,268186,453098,875258,1758384,6552207,11941629,22851987,45000136,94528519,189266106,386665119,1114200941
