x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144,x86 inductor b524288,x86 inductor b1048576
301000,326953,427428,477034,503026,1180074,2221504,4210241,11298340,22075130,25590182,177307801,139025901,245971478,823483584,521092188,979346143
313472,344461,437591,478601,494959,1701868,1711467,5034715,12699304,22330169,28253073,175936367,139767750,250020674,725252758,517059504,979034741
299852,328650,433791,504730,516056,1171480,2602653,4209591,11356022,22008925,25409583,176297547,139419064,244280217,707163938,516561682,984051688
307944,318925,426935,477036,486557,2622754,1736667,4801254,12574570,18990770,27971366,176530387,140467802,242342913,709070364,518135859,981008033
302734,316830,425260,480257,496061,1139605,1570002,4052599,11379431,22688616,25507686,176563552,136270957,249031423,793863155,519340771,978973040
301241,326993,439688,489970,516334,1112241,2264307,5130748,12578731,22231903,27925761,177764120,137610542,243126580,734181813,516290647,980355262
298660,343086,425382,483831,502004,1709030,1568888,4775203,11395234,22204246,30957837,180746632,139332384,233250915,760480608,515614586,981629180
303938,326608,427391,471771,490403,1136897,2665439,4761679,12526580,23003286,28163916,181120932,139018577,234574228,709840844,519439779,978538144
309438,320954,439195,492269,497096,2482214,1794904,4059285,11428824,22415311,25631272,179958236,138155309,242527628,906717518,516084424,981134894
303022,320352,442229,483903,482694,1124505,1584140,4568131,12603679,21331520,27930198,178072361,137304018,244293127,769197867,516484812,978256141
312493,334885,430614,485902,501341,1082392,2241532,3949943,11419418,22806784,25545434,177680283,137099547,236991689,710072003,516516141,983482869
300715,334033,425619,492747,521902,1830593,1846089,4782301,12523857,22283530,28166014,177384967,137793774,244833756,743812900,515812392,980725788
308664,299553,435465,474657,491923,1142759,2535133,4183161,10998313,22080369,25668921,177433636,137886185,243507573,805291646,534220708,981206009
311359,313055,432654,508444,502373,2595589,1763390,4629918,12627228,22838287,27965103,198726546,139414416,243905610,754665339,518001163,977865739
303953,324833,443432,503274,513108,1171273,1606701,4312532,11286122,22146716,25580143,201504938,136472675,245516820,727473480,518668007,982749825
302913,333289,433967,488866,500428,1081776,2344280,4583793,12539976,22361713,28207513,179657224,137192267,243828468,777034880,520037831,978765398
305209,307206,452873,502706,507402,1804067,1725581,4620494,11360474,23084908,25610765,181329037,138770689,244472734,698239609,521745843,986789498
300676,321175,427993,503828,520561,1134810,2546581,4947095,12657501,22721334,27987747,177059978,140037613,244102554,704443609,516068486,981831297
300904,315676,421434,490242,494976,2611939,1853556,4451534,11367850,22571607,25499605,180917926,139778929,235779327,705106654,519145156,987612802
324716,349827,439351,487628,495191,1147880,1595446,4761314,12650815,22702732,31959763,207288363,137360294,245044667,704539407,516820562,980456391
306665,306308,446095,522950,513736,1057975,2477356,4326043,11409409,22379110,25588736,178596151,138574361,243197816,737540551,519294818,980530076
311947,332720,421535,497869,484423,1846756,1792649,5493791,12932353,23283238,28078443,179911321,138456095,244098561,633725882,515331010,980533958
303287,309687,432489,475291,500092,1165151,2832407,4413238,11624821,22486098,25437330,194188781,137062980,243552189,742969390,520438615,981894648
315852,334246,441224,502676,496225,2219950,1910848,5425605,12782959,22633548,28020238,180093454,139359655,244183316,700882992,516700145,978716053
300184,312269,429411,484270,497172,1128037,1912047,4393504,11421601,23061122,25530476,189824188,137191419,236409068,711846243,519199760,977719675
311512,353717,427058,476027,495870,1171867,2463349,5373763,11832249,22620294,27866248,180190425,137256917,243729819,621267234,516296868,980988724
315801,326531,428480,505975,494322,1736414,2020145,4372541,11539454,22348206,25458337,191793344,139554867,232149562,639031119,523311758,978390557
316745,357971,447444,476965,492326,1133339,2894176,5325964,12843453,23230320,28175007,190160432,139116247,243585428,629822674,515810250,978562860
303802,324060,414930,473410,492777,2159919,2041541,4389878,11514861,22533217,25713801,178728853,135999756,243236261,644500243,519884881,980089037
302395,346473,428197,499068,513520,1162400,2120170,5263489,12711000,22672539,27935395,192016689,137718624,242830964,622100403,516587259,981292373
302983,305776,440499,480980,491900,1221385,2503799,4276348,11514595,23238517,25350926,189539722,137477272,243277304,780630791,517875327,982989281
309933,319824,437202,479934,499438,1908350,1888932,5195186,12856260,22620499,28108593,178528282,138828128,244507737,441590618,514408259,977687257
303597,333675,439084,494037,517506,1140264,2879742,4405460,11453569,22449815,25661813,201560972,136818320,245446266,835308175,518293173,978868180
324305,332836,429078,472059,493540,2640661,1942744,5167085,12544422,21969242,27880566,189155854,138182823,244753906,521950532,515832979,980148840
320624,307545,424990,471769,490110,1203468,1835576,4295037,11690181,22398929,25613559,177470778,138587216,243309470,725194216,518662710,983120442
303023,334238,433534,511923,500465,1127575,2626615,5352299,12634317,22668255,27805293,180459145,137786619,243324362,509247811,515597200,980617240
313667,332205,418643,486822,491079,1878079,1888526,4456338,11542177,22504008,25425830,206303120,139132719,242369441,754572090,519802542,988335820
302273,334620,426582,482563,502151,1164527,2626960,5496605,12261000,22659165,28217088,178620023,140697829,244027470,573951808,519757341,976220980
312640,317323,433912,515747,514421,2628672,2084150,4296930,11463960,23100144,25537721,178937536,136775050,242905885,742566527,520795877,984312092
301532,331403,442045,482397,507567,1159367,1821648,5400883,12688344,22623147,28178692,178398305,138770765,245401305,578622366,516486484,977349389
318443,309427,424230,506206,512294,1128903,2456626,4362777,11439695,22718379,25550986,179123013,136607996,244005417,794743744,518233065,1198018708
310794,341066,432393,526048,500902,1738029,1906630,5383428,12807837,23323303,28167688,178723233,137313145,245660126,553318564,516963346,1121921539
299682,323708,435919,488512,485418,1132038,2795262,4467270,11541435,18003789,25592141,179196386,136045681,244837846,747868369,519138842,978375377
300226,308740,421712,486752,487492,2499763,1981977,5467638,12708156,21103780,27857336,187957786,140644708,243359305,543780271,547771783,977676767
314982,315649,422954,522282,498763,1182036,1824839,4331311,11517913,15972870,25585179,183504304,140223160,244009940,647290516,623249089,982208537
302348,334644,441027,484387,496160,1135980,2458463,5392936,12702574,15846325,27984457,187481970,137679112,243364197,481335878,747989923,977668226
311046,310294,440823,494164,487951,1831521,1938230,4363092,11510564,14969802,25418267,191647285,136680214,245098080,659666526,748289112,985902717
302067,317306,438672,509006,507534,1145642,2656265,5461073,12731114,23138706,27915227,177437635,140044695,241649073,483273155,694169778,979366953
307957,309837,420373,486570,492304,2515119,1861146,4446615,11227482,18275882,25460799,193640831,140680434,236828991,646352731,719367303,1054163425
300192,344053,442069,489793,501539,1150707,1602473,4734995,12717164,16160374,28149737,178547112,140544162,229818689,483005245,742739586,976696729
316799,332415,446691,515444,483336,1123449,2273536,4243938,11481815,15565347,25633735,191540123,138895439,240888134,651188069,692426225,978902137
301688,340430,429672,492311,499290,1789459,1718059,5459712,12686038,14877497,27910482,188828003,139138539,239177046,482734987,727568065,980494998
302334,320482,419579,481779,491793,1172221,2700154,4389954,11431758,16795104,25209875,184154464,138777513,244645990,791960873,738358058,982344221
304393,330378,442915,502792,509016,2496862,1736222,4893180,12670580,16257226,26867519,178843312,139227863,237761460,599123831,721409036,977524894
306229,319194,427004,491257,495895,1174308,1524302,4151485,11441560,13541572,25587168,179311115,141284395,238074328,760259700,750676400,976047552
308935,322492,426935,496783,494434,1131451,2267274,4488507,12685633,16749285,28050750,182131562,142165919,239753484,633743959,728889987,976623757
303882,319566,439946,508813,500349,1910775,1705992,4074770,11453575,15572059,25304984,189563043,139584026,235438058,890542066,731327542,977740653
309624,333845,432270,485739,484192,1163351,3034458,4837287,12790884,22389035,28235988,178954998,140514059,238765153,691168448,767971561,978764687
300049,328192,424084,480773,493691,2501101,1770905,4233212,11385421,23754593,25759984,179491859,137277117,234784454,596012654,728349883,976686814
310567,327413,433896,515205,512060,1279762,1577366,4782986,12657888,22806558,27933548,185585998,136750561,234616478,713137077,768120400,975609600
303086,332605,434308,484239,476113,1077831,2229760,4217898,9725982,22064555,25477891,180750506,137178739,250894148,767160364,756363370,1112565693
325097,325227,424597,507376,490921,1957780,1782959,4683172,12686042,23628249,28062120,179293928,138901662,246806701,526342630,742504750,1141756516
311330,325123,436561,511560,507440,1167260,3075986,4201967,11221238,22391730,25565120,181570837,137395257,242832244,650875640,758647022,1029161296
300481,331083,429578,487401,500251,2594043,1886877,4694877,11382454,22388105,27995861,180009338,141826182,250142371,553187331,737236456,976267490
301313,312351,437414,494208,520518,1142116,1696789,4211256,7732928,23833877,25588570,180700465,140466195,233840937,649697556,749469241,978908649
308232,327255,427904,513479,509476,1141300,2344929,4548711,11200190,23074705,28054430,182183082,141957938,243163043,553143304,789829466,977443963
302603,326863,428353,481221,489002,2042217,1708356,4362694,11015294,22270126,25478882,185618847,140503203,234733691,651876297,748734906,978082405
308156,320359,433355,485929,481506,1185523,2918222,5107688,12583490,23299142,28250181,185634656,136507619,246717811,548916663,761151721,977435521
304592,319447,444869,505098,502950,2474027,1864863,4195541,11381986,22872027,25395352,191710265,136879519,241766827,657807152,767454567,1036153303
310100,325813,436520,481081,509244,1175865,1667776,4929486,11806760,23077357,28043607,179472382,138038260,245174825,561604339,761996844,1167323504
303146,320301,427789,483504,502663,1106252,2377233,4279326,11451283,23031338,25555510,182181982,137874596,241400588,676894500,689838313,1166436215
313197,312259,440282,495334,513178,1823127,1704726,4587068,12685415,22473518,28044367,179545163,139110749,240472168,736065655,702098732,1175691736
303281,312244,446479,475757,486317,1144246,2465165,4235473,11161951,23829728,25554574,216974944,140041910,238462373,806431827,708227373,980313245
302474,316404,421435,483779,492831,2693046,1780393,4684429,12644863,23157208,28098741,187902838,138021038,242125478,677864477,724186053,1227169903
302879,325710,445165,498139,496982,1135232,1684776,4595633,11384643,22176869,25562252,178851872,135721153,241234127,774753977,758101460,1020291765
319639,320657,435921,475864,492295,1210677,2318232,4954578,12581392,23838641,27825613,203734209,139212227,243070045,674179630,704935247,978566901
311014,330934,427409,491572,485641,1846693,1888311,4370886,11461305,22954395,25304858,178942786,138277810,241739838,785652267,763653063,982084993
314010,354742,421547,508566,508505,1666531,2924895,5388345,12806232,22409737,28032791,178882100,136393912,187569746,698911298,712404978,978893529
303965,303872,426249,473716,511184,2660717,2542237,4500711,11434611,23781860,25536995,220318271,139626260,235686694,788064939,722278068,1090078510
313262,326474,430524,481339,498935,1155844,2102679,5390264,12593055,23088197,27967147,178452484,139741559,189828611,670796237,758582247,1146655404
302910,309912,431331,506792,509027,1185251,3101541,4375501,11517323,17305289,25401920,179351095,139398724,238713336,740328847,767609720,1287131780
312698,335988,434030,477659,499226,1818098,2589450,5568187,13670349,23724502,26644984,211753249,138745355,189749980,707895988,745197964,1273943658
331391,317679,423625,492558,497248,1220182,4261128,4409496,11609075,22955901,25604662,179667017,139639976,243112704,764194662,721110220,1290863919
313725,351667,422495,503357,498470,2608339,2430970,5382751,13025775,22421798,28123629,181318197,138345835,235704818,741503167,742057063,979701706
303427,323131,415622,486778,499039,1159062,2331320,4401541,11609568,19286932,25602872,178917404,137464676,238572747,808177391,754164056,982859546
303557,348964,424113,501146,495821,1080817,2647775,5330284,12869024,23069981,28258637,203297535,138183402,187407643,681316486,731757821,979306693
301406,331124,433481,519765,506175,1800829,1978275,4477866,11323095,22969109,25689073,179403927,136410403,237102449,791513827,713023352,981213297
303884,393693,418519,480030,485557,1172812,3836113,5559375,12898617,19166436,28292421,178831485,138409450,187671727,778606260,666472896,977648724
301467,317112,428937,499756,485096,2893514,2418366,4367125,11469053,22220518,25616418,178994852,138509148,241840274,971269362,615068407,983732242
328598,313313,437260,505532,493108,1141126,2159634,5430895,13362557,23908421,27977882,178503016,137755193,186681212,786759118,700995939,981319202
324251,311092,433112,487670,491862,1171285,2617435,4430835,11617254,22964600,25425553,177566018,139126438,233358948,650244427,623524490,982889677
303784,314337,434050,490647,496239,1818194,2021005,5509509,12812255,22362706,27961368,164435456,138191715,183504504,683980212,670374080,977169298
308451,322075,435598,512332,504189,1169093,3140660,4421529,11544820,23746566,25501025,164904851,136764168,233093061,662404709,699215991,1014114458
303479,330486,423015,479155,492412,2529031,2041697,5340149,12591561,23076378,28135644,165527650,139882018,217732616,646636588,714122668,1199909007
313417,307813,434182,484987,492357,1178424,1879416,4362599,11365701,22226508,25338215,165415455,138214288,242318911,650605222,610488595,1196950233
302391,335489,425190,497479,514415,1165999,2469830,5326682,12630752,23881846,28078832,165196383,137363283,189330094,702853407,624541687,1237547735
329414,323056,439911,478239,511307,1900880,1896045,4471675,11558117,23007963,25703512,165064236,138253943,231443043,647947426,647067544,1167302310
325441,339733,438149,484880,488970,1164628,2663293,5144478,12739101,22467425,28041553,164739171,138449733,187524860,765482967,712973933,1126677502
304413,323697,430473,507872,488675,2570936,1980360,4348027,11728836,23757312,25452964,167528726,138035792,243128337,573755524,653878573,1024460000
303545,361633,424103,476750,501275,5548736,1810733,5161968,12950517,23197255,28242803,165441727,140256516,186542868,659768120,632370655,1243434339
301937,314813,429340,483552,496797,3409428,2434689,4395595,11363756,22221080,26000814,169041543,139630666,238819533,571459501,692247829,1343475849
301952,353892,442739,501127,504700,2471316,1882505,5349602,12664133,23972583,28104498,171825844,139221640,188790903,648857115,735869338,1359625924
301436,324171,425687,469421,502098,1076103,2773914,4303619,11462377,23014985,25491404,168695260,140800668,228826822,566985217,772219989,1176701870
337678,325699,423784,482148,498674,2364513,2013725,5032994,12716192,23156279,28108278,168548276,141056864,181855545,651440659,743438488,1046135744
312606,317768,438658,500035,505328,1116138,1713063,4477966,11461015,22959090,25670777,164775389,137442369,245311515,694539038,753830595,993332379
308891,329588,438920,473931,477935,985722,2277477,4665631,12682638,22330443,27855202,176454379,136787504,184776055,661579861,721890899,982835955
303360,332684,428990,486819,510813,1568627,1742047,4033004,11851296,23800761,25345910,175673712,136055975,234653441,579461296,734677282,982940362
313952,318134,428735,497384,510738,971544,2602743,4748515,12953470,23122547,27964798,199854591,138382053,222653115,656540705,754358940,1151784123
301761,317367,442975,471276,492747,2392967,1839097,4372764,11358134,22244398,25481947,175416645,137466114,187627166,587568886,731536810,1181649104
304240,326334,424712,479319,489460,1146538,1669120,4696830,12638544,23909139,27976506,178505825,137459418,243463216,897244388,698427130,1058098780
300834,315929,426194,500730,511257,973161,2251999,4307807,11621678,22957414,25570183,183872085,136892214,225501134,385733933,745276251,979831988
301498,325180,433689,479122,493989,1585726,1602024,4678303,12242119,22411734,28043363,199877077,137624828,224777035,833410278,727129036,982701937
300641,321244,433604,480348,508748,1001024,2700157,4357725,11329009,23715610,25646719,188607958,137589862,238118722,398425714,771670401,1019211918
301804,333558,422903,495698,511527,2320266,1772681,4524452,9144976,23067675,27839211,191752052,133627359,242566415,743207191,703706550,1206878639
308319,339285,414739,480329,493693,1051359,1493803,4050549,7189725,22252219,25598738,178838780,137814764,237249119,493394460,727206694,1223358822
303188,327812,428622,483301,489826,1010405,2284257,4763688,8883062,23579240,28245026,187095795,138501777,237303212,789695868,768137760,1087669652
310174,307672,429667,500018,520341,1577717,1716669,4270949,7247419,22959130,25579188,177454508,138821882,233853250,476076197,767363907,1056904300
301506,318657,425226,488693,497751,976387,2527101,4688454,9068991,23163395,28299058,177815876,139388921,241156885,729017268,788906656,1219529742
312313,331086,427612,482815,508202,2310566,1847996,4187671,7375881,22979933,25674963,199793972,139861228,237160768,478526565,807533730,1172893700
300282,337847,435454,494620,506718,1084088,1718479,5188239,9025508,22416282,28071795,178116919,139372422,241478481,714243532,775078791,1371857343
303538,328928,426101,488128,480839,968280,2243472,4509616,7337955,23825232,25515617,177793620,138473937,236269649,565602970,770766444,1206693565
301470,349647,419456,493766,489014,1636342,1743652,4778353,9080173,23224499,28061706,178180183,138512366,247405626,755431552,764539237,981002750
302014,332771,439236,505870,511635,976233,2550553,4312631,7018734,22244797,25627647,178199141,138615663,242054022,523030758,758598251,983419843
301788,333219,429716,478930,478666,2326466,1785716,4504379,9108511,23846406,28110762,178600719,141934808,234977081,800290199,734975184,979073724
301278,316771,425166,500616,489756,1046181,1550668,3981500,7189656,19344018,25576424,183713886,137716072,244143626,616969167,701979073,979046979
308474,317189,431195,503839,509894,1015097,2320604,4881472,9092784,22353268,28126511,177565779,133508272,243157593,927523350,760624972,982564416
303144,305534,433664,483726,488421,1637177,1857834,4217246,7119856,23706770,25496014,178845907,133221088,240731000,536100847,733962180,982015510
309396,327896,429151,484851,504079,1019127,2602515,4671337,9078169,18027359,27839045,193012641,140448446,248704032,537434309,770485266,979335933
300333,318954,419182,514768,519740,2322005,1748227,4269047,7440731,22128859,25610752,178303348,140426269,248771326,535362625,723810461,981407572
309583,343737,419994,488543,489981,1025204,1707722,4480549,9057748,23950226,26597309,193682995,141221864,238705438,536469082,772606147,979316855
302030,310914,433353,497759,491077,943493,2314474,4445461,7071455,22967174,25508456,178409584,141348266,244253094,533818386,773038980,982093843
330471,338798,430167,523540,519476,1573281,1788416,5129308,9151072,22366832,28039800,188824336,141018561,251177904,485345600,750042967,977353382
314209,304127,415591,495585,504893,1074658,3017270,4518805,7392503,22532640,25628070,178045570,140451751,248764791,485691764,622684552,978382705
299503,311460,433009,494962,499444,2372251,1944058,5506313,9371106,23000494,28022044,178558297,141774226,240277771,489705627,705630915,978473179
305260,323959,426979,512596,517967,1125216,1913105,4349649,7409760,22206317,25485076,185413975,136545636,249747588,488718893,680729239,979606658
302566,333353,417498,493497,491986,1082350,2405020,5507839,9072365,23932490,27856026,178103517,140494717,226630091,487169011,592308704,974295894
302200,317623,421114,483210,493244,1756867,1939387,4430297,7478785,22914742,25624846,188295778,139241115,217636009,484239078,635109675,981678379
310626,322061,426441,520878,496338,1064174,3282118,5537240,9271820,23097074,28149481,212622184,139509246,159170808,483790365,770599763,977603852
345891,320391,430034,491114,474499,2227437,1949708,5711709,7576496,22901862,25853810,180701969,139298318,157718958,503601618,709683182,1088735356
313888,318819,433930,482684,501528,1051485,1818786,5501680,9255412,22619402,27994599,181845311,139883171,160003931,761985345,678431693,1145103761
313192,316392,433262,505143,505305,964167,2635908,4339098,7673795,23726773,25572712,187051244,139488266,235252650,596338448,665025955,1179121716
301126,333505,420899,474516,492415,1393297,1859689,5443199,9291207,23138807,28121152,192201324,140029227,237433226,742614445,699945966,1138709260
313500,305644,439844,469693,497067,959004,2971861,4400780,7583557,22153433,25422119,178837415,139509460,236334194,616730137,709413623,979682548
299921,322863,427806,491133,508326,2180950,2030950,5310148,9269962,23456230,27981986,184452050,135836268,233744592,778206713,730716569,978771434
303659,312646,423970,483532,501969,1073635,1928815,4636500,7671556,22685957,25712055,196847084,120428018,236581559,649356793,730594915,974280300
320178,309304,448212,479672,500254,987032,2481725,5362762,9275057,22267783,28009950,178564191,138425427,250311844,786355087,694447340,978054731
314242,308629,417600,495623,515118,1520521,1952372,4417302,7834038,23344936,25610461,185332347,136260884,235657502,693537600,695453013,1144692303
302437,320229,427736,491252,495566,1052544,2798786,5566561,9468082,22656376,28074972,200894048,136573594,239159569,810768149,618781081,977227084
303659,317591,427645,475195,492292,2368290,1943142,4476952,7747931,22099954,25412740,208831188,132424358,250462883,651148792,596837813,1199616619
301749,322288,440096,494594,518312,1076719,1852556,5403930,9470841,23470365,28178035,202291010,137061151,246440897,711509408,636940517,1202282419
307748,315078,430899,481222,493484,987363,2508062,11254247,7797197,22571597,25543586,199595666,136844193,235108239,679362647,632921688,1152319321
323781,323347,423213,474113,486130,1452829,2011177,5575941,9513087,22296706,27975290,215815013,140451720,235394248,765984928,693401357,976301041
321416,326370,438337,489414,493591,1014629,3369713,4386537,7827434,23405541,25463290,215732911,124115645,237079714,669929477,618387334,978009495
311357,356144,440289,482038,507647,2191823,1951160,5444968,9335485,22767480,28006365,216367835,137595709,246284730,737971391,599717499,1045109912
303401,313169,428670,470895,502679,1080481,1794232,4385463,7409157,22616003,28216146,208370081,135902625,240625983,751638697,535303339,1131739414
314572,326069,426453,502219,504604,964053,2543644,5411942,9270130,22367269,27984597,217581528,136599103,240472470,681927566,527800187,979306981
300616,311682,442548,486473,488873,1417310,1915561,4436884,11438268,22098083,25466385,223616617,139799726,240296034,744570065,522197484,984327976
303850,329442,429151,492886,505228,990669,3256699,6639984,9105721,23217633,28091977,209713682,137169692,238613074,652066458,516251096,975477692
300916,316067,423319,505429,488517,2329892,1930204,4490929,7126438,19029605,25590219,207899468,135911958,235543946,813844097,533177926,1010769826
302931,314571,436042,482614,489860,1049467,1756948,5436473,9179841,22359185,28013669,222555164,136729337,236879421,706928868,517249024,1078140604
300685,302481,428145,493304,504129,949035,2338598,4398934,7304608,22973014,25658255,204332398,137133710,231657755,895399104,522923232,980066915
302857,325827,430117,497161,500191,1426998,1682331,4723999,8789560,22487354,27955830,203547516,138474499,239336288,801477348,517014637,981940313
309838,301840,425514,487147,495088,993587,2684686,3983723,7128833,22096579,25234055,212172180,137876052,235933949,751016954,589027558,1097650178
304198,328250,441410,483492,503422,2363834,1790277,4493545,9059325,23155290,28197471,215133558,138901643,247254182,829192965,519516214,976256166
316416,317691,431816,492881,513846,1070228,1457884,3940411,7222182,22541246,25565164,204701155,138966780,238156720,773326401,529155130,979241681
300287,333812,431348,474086,487666,967145,2226168,4237267,8951865,22306039,28266309,204187898,136613786,232498896,720851429,519953328,1139123309
312951,307379,417499,495598,500086,1535539,1697630,4455372,7450229,22614557,25579841,205398572,136341354,235787814,796468950,515394531,1288509593
299951,324563,446628,496121,495422,985017,2341352,4904822,8996008,22548892,28012633,211368727,136234947,232073957,743272249,521043396,1243888945
303602,318121,431837,474951,490942,2364721,1844516,4136671,7341686,21233252,25529387,210310263,138031909,180367088,757104658,521672876,1156835331
302823,327444,432966,481253,509903,1071215,1586322,4647545,8940504,22900414,28155730,206533551,135579428,231009891,690719437,518525574,1018883925
301758,316502,424842,489254,510548,993525,2194013,4151030,7312657,22488083,25502279,207908786,138759765,182703318,740606680,518015356,980091902
300683,320903,437272,477896,470722,1932457,1690489,4491661,9082403,22241152,28098104,207972678,136687071,236044808,703528949,522398090,980378082
300462,324641,414658,478027,495205,1486829,2629162,3970715,7113594,22588452,25502800,211327561,136967306,186942980,729421494,515597576,1048721312
310231,334254,419714,497363,508870,2976642,1578338,4843913,9028974,22605521,28005371,210306346,138497163,249242895,713552326,520610339,1095572106
299653,331489,428982,483009,487457,1291046,1614227,4208014,7236646,23232161,25471180,212663272,138283979,218519233,874353509,516773066,978776302
311392,325980,437055,487298,515052,1208197,2319802,4864135,8971824,22640193,27950463,206205434,138535856,241180238,797613216,519235539,977755111
301306,325557,430400,500049,514773,1837862,1754266,4135397,7226745,21108431,25571667,209793021,138740736,238910758,660504946,525167859,980191014
313102,341594,425392,481826,481779,1077055,2883759,4777921,8986829,23183020,27976934,211342373,138484816,235292863,799552249,518907835,1064866429
301986,316541,431853,472179,514959,2528408,1830046,4129963,7265006,22410319,25728980,210035201,138111764,236362882,841611801,522759548,978185560
301191,322137,440764,490885,529349,1087702,2303195,4744223,8774472,22666144,28100391,212225267,138035165,237361146,671805052,518724385,1056917219
300989,312832,419525,477922,500917,973437,2885498,4118937,7381566,23235676,25472152,208417244,132137443,229212219,676743429,518405001,978530665
300865,318245,431254,478427,476318,1579753,2029724,4709147,9098427,22537599,28145997,206170984,138020645,235098486,669955679,516418834,979055920
309470,324352,443758,493349,508162,988785,3130667,4221470,7176809,22333181,25584357,208500430,137761313,188145008,665868925,522228519,1172402836
300564,322613,448799,474652,492750,2359280,2176730,4879040,8962877,23084044,28047742,207083155,137260454,232488414,675989925,528641182,1280356696
320338,307700,428545,511038,498460,983845,1940646,4292835,7310851,22384355,29825254,211234925,96579717,241714384,666519003,523921862,1103753141
302194,340873,418243,500087,532177,932482,2614625,4845048,9095431,22537676,28155800,211484136,96118059,237253267,720429763,517085353,980739454
309235,322876,434094,487850,508481,1529726,1943466,4065811,6915953,22400882,25596965,209592727,96689325,243066519,662844853,518213883,982917285
300785,331128,428339,520588,519678,875440,2857406,5195562,8642163,22577855,28069770,208306155,96373496,243931017,729708342,517274976,988296277
314267,322390,427352,530592,502591,2165271,2032686,4425519,7186031,23010256,25678747,212104971,96424879,238161002,708174945,521617236,1051474426
301092,337603,444420,510764,499352,893026,1820892,5316556,9112371,22568004,28114965,208754487,96512175,248143777,729991249,660030492,980723990
302318,323477,433175,521234,494383,962641,2541173,4305570,7195765,22365292,30654649,202268773,107834905,241317176,697487863,654342381,978925900
302139,322575,435589,499874,485532,1405212,1978315,4879278,9038956,23356662,28134761,202979414,96246565,241613895,749678966,591019956,981327307
300957,326866,430610,476632,484186,863952,2972442,4107266,11294582,21404268,25629122,209556093,96090157,246504384,674233418,519266933,983407441
310520,339959,436533,489919,494288,2305766,1937025,4745729,12607770,22527598,27785144,213342880,96148301,236129304,738569522,519748127,983982559
300985,328219,433669,499684,513637,985554,2005692,3883231,11333612,18351677,25543517,213973919,95808717,239679611,691077834,517131313,995277034
309708,331163,414711,480222,490079,985515,2445589,4855014,12653079,16345065,28102870,230584774,96340991,183056498,748265640,520544037,981639643
301017,318630,419665,481526,505224,1500463,2000784,4154874,11337448,13451010,25484237,211530647,96128180,233258592,643574753,516420258,984646832
312976,323547,429458,514039,493627,906038,3283979,4888229,12714328,17111800,28081324,223067818,96310172,229842849,758367314,539158499,978892682
302202,327539,425363,484905,487069,2293858,2022182,4387927,10649375,15290589,25680397,215022623,96479137,186303594,663007769,646766350,978542105
303461,317575,418814,495867,508271,953048,1744521,4707686,8816200,14564119,28077093,205894639,96273346,237024242,774604065,608173932,982168870
302231,316973,423170,523981,518024,916382,2618979,4224965,7064577,17125799,25385169,206908175,96246930,185287616,706170922,656959986,978363250
301469,315410,428904,488880,476536,1430423,1761674,4624969,8784457,15812900,28026788,199024678,96466935,227079938,759337980,628842529,981072296
301389,322764,425908,489952,495615,921082,3063201,4219176,7178177,17205571,25670801,199026873,96678744,230684099,694613543,678658803,980064367
302213,324358,423567,516648,482413,2433554,1924373,4636927,9049481,16411987,28114177,200077712,96574186,180296837,766580765,709299852,973000076
307958,324625,434065,480137,496700,1020777,1633361,4335448,7158190,16279097,25404047,202530739,96489294,241152156,646355227,622607684,978755519
300256,331204,441279,485431,497565,972188,2241116,4675443,9051254,22516869,28060642,201932883,96782236,231928936,704585392,644138858,1107303995
313042,327631,431332,498806,513997,1421647,1760101,4174952,7218740,22503304,25286639,189156413,96386595,216123439,672242807,638393157,1288612193
300723,329552,423545,478557,498668,931850,3008756,4747633,8971701,22961305,28141955,211835653,98751957,230087811,739701977,690927149,1186509530
312749,314639,432105,479071,477424,2246946,1953129,4224651,7133331,23070341,25520848,203577325,95957055,236366532,685028895,695186787,1228350077
300328,337227,449350,501572,505671,1042942,1615088,4597814,13571474,22941910,28036580,205003532,96277264,240538337,783304895,743503594,1087152780
302992,327624,424127,478532,484312,936795,2433246,4408595,11672712,21999643,25644622,189813606,96638677,239816026,725104534,683124431,1185322094
299397,334713,418200,491080,486416,1470323,1783249,4869055,10648343,23540206,27941659,219026185,96265190,232660099,785671794,743607624,1237522220
301263,312558,436119,494205,505219,910588,2757077,4465004,11834007,22692846,25457085,224325335,96577888,190823555,717968002,673525659,1028411557
300087,318221,434473,481366,488002,2294409,1744324,5022933,13485368,22965107,28029163,200028577,96323483,186116245,731352201,637244530,980228055
319856,321598,426714,475387,509335,949915,1641798,4046595,11843361,22647428,25532210,206043812,96253077,184722065,706108242,691526217,1160301915
315171,335183,425003,485964,506812,871581,2553984,5344824,13724946,21508589,27970708,211340537,96561630,227033902,797788742,652934907,1334222969
310687,313297,437638,474431,488021,1498815,1873537,4562691,11903450,21903839,30971797,204369060,96448188,227840124,687369725,634678976,1250940690
301722,347151,427584,486738,501460,927352,2904664,5402308,13776082,24177219,28047748,200821143,96203965,232434786,796395782,624287152,1281796480
