b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
2439672,4846934,10296660,20439101,40653743,82430882,158116771,315233867,630303170,1276451458
2436243,4846073,10291496,20428632,40970520,82463910,153667085,315183673,630302705,1260674536
2439973,4850928,9861742,20432279,40972809,82463977,156207491,315255663,630361056,1260749296
2435862,4850182,9862888,20429694,40974732,82438655,155963439,314529320,630309180,1260670377
2438246,4850828,10291644,19573158,40967404,82436370,159924768,315157905,630303115,1260675713
2440125,4851055,10291243,19571241,40925660,82463975,158201817,315152120,630357868,1260676150
2435518,4882868,10289530,20429704,40968988,82463636,159103321,315167230,630362776,1260717632
2435738,4850544,9860003,20434137,40966085,82458990,153112127,315192807,630302621,1260673609
2438365,4842452,10288553,19808041,39330938,82465246,156222846,315189394,630299867,1260749695
2436122,4845136,10289528,20432977,40973153,82463780,156212083,315160872,630312837,1260722183
2436152,4844906,10287482,19572135,40966829,82286616,157805581,315192775,630360555,1260671273
2440507,4838205,10289391,19576082,40965808,82465537,156201939,315185575,625284836,1260721447
2435993,4842294,9861142,20439343,39331503,82400510,157771994,315187027,630305634,1260680982
2435899,4842432,10287329,20443764,40966037,82462131,156123765,315185693,630325332,1260673955
2436048,4842484,9865661,19570139,41232744,82463987,156212431,315192296,630359927,1260673116
2438660,4847877,10288994,19569882,39401509,82225600,156196082,315190586,630360930,1260689005
2436155,4840173,10288945,20433525,41231977,78751271,156216452,315194337,630312648,1260680402
2435979,4847461,10288229,20319487,39402268,82198612,158438546,315200170,630307566,1260672409
2435866,4838145,9863049,20439483,41233191,82190902,157660322,315199136,630303149,1260604646
2435913,4851194,9855051,19572457,39402364,82463515,153663572,315192915,630301270,1260647415
2439654,4838340,10289230,19570473,41232067,82203027,157587494,313429380,630298888,1260733312
2435985,4803649,10290177,19570712,39401776,82466079,157584180,315164068,630360748,1272522059
2439861,4842366,10288571,20435982,39402240,82185120,157583031,315143623,630303469,1280322973
2435980,4850583,10290631,19569590,39404213,82465718,150995711,315192186,630362893,1283628581
2440029,4843082,9860477,20436750,39402368,82427538,157584641,315177595,630305419,1260728974
2437499,4791855,10287331,20441179,39343320,82279187,157584948,315200015,630308704,1272512561
2441848,4850324,10291097,20436545,39335545,82465306,157582045,315159731,630331429,1284962058
2438500,4845236,9861588,19569898,40974749,82247643,153379653,315198668,630313888,1260745487
2438564,4836734,10290130,20444969,40942587,82465376,154364027,315170634,630361721,1282177415
2438755,4913624,10293495,19573071,41232806,82373033,157581163,315160230,630361049,1287978787
2439036,4841961,10286898,19574136,41232509,82463614,157583199,315180959,630302842,1278764255
2439271,4849112,10286303,20435968,41232018,82370965,157579881,315153932,630361042,1274806529
2438975,4840623,10288954,20432424,41232014,82463924,157580481,315201917,630305037,1278671003
2447502,4851091,9866616,20434131,41235344,82207163,158848992,315193914,630361462,1278465493
2436077,4841316,9861606,19574213,41231584,82185914,157667601,315198364,630362238,1272540025
2440072,4838703,10288322,19572284,39402231,82468513,157341669,315151281,630305216,1272497892
2435694,4853814,10175762,19569143,41022985,75497017,157362057,315192733,630292206,1281056385
2438784,4846062,10288299,20436611,40961683,82196709,157358671,315191639,630361177,1272536766
2435865,4842211,10288294,20318771,40973445,82205490,153295935,315194284,630308602,1260730539
2436055,4848113,10292163,20437964,40977606,82202261,157339516,315174663,627315821,1272495895
2439862,4842394,9860396,20441151,39330273,82465340,157388137,315193242,628382071,1272483293
2435732,4850910,9860306,20435107,40971133,82295837,151007007,315184290,630301907,1278696786
2435709,4850462,9861125,20432496,40971592,82465330,157357637,315191256,630301370,1275342880
2435870,4853401,9860229,20441444,40963441,82203292,152732427,315190621,630314920,1272522633
2440026,4842230,10290074,19572085,40980657,78752101,157350570,315172778,630312318,1260730109
2435895,4853962,10287735,20440892,40969886,78751795,157362312,315197977,630272442,1272620602
2441475,4887809,10288130,20439909,40966522,82188333,154384727,315162309,630362262,1285661216
2443973,4857185,10288035,19626631,40970158,82465717,157359045,315184383,630308533,1255343647
2447462,4845110,9861099,20617766,40972865,82195932,157344289,315139041,626863569,1274030944
2443994,4842356,10288759,20617299,40962111,82462604,154377913,315154165,630361771,1277338817
2444089,4862165,10289654,19589185,40964788,82461985,157354648,315188853,630310169,1260614771
2443905,4850443,10287681,19571681,40964358,82463521,157360556,315137734,630326329,1260214208
2444084,4842225,10290129,19570628,40970703,82463712,157348041,315184497,627232101,1274420427
2444376,4854060,10130213,19573111,40976164,82194885,157347306,315139036,630308215,1276852857
2445030,4838480,10290793,19568735,40965187,82422114,157348048,315182542,630352249,1263971784
2446516,4846566,10289972,20441274,40971439,82407085,157352867,315145212,630311584,1260388165
2443494,4842459,10288224,20432307,40970193,82203688,157350374,312361103,630310755,1278716431
2448996,4845895,10286199,20447617,40973902,82202529,161533538,315193272,630324599,1274645826
