b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
13647,13115,12186,12383,12276,19082,33803,39064,34017,42503,40639,43190,42433,257502
13258,12469,12326,12790,13485,18475,32241,38297,34145,41426,39329,54982,40665,42272
13255,12319,12607,12001,13324,23409,34475,73835,33171,42716,38167,43540,43876,42517
13559,12541,12198,13697,12331,19193,32038,38156,33846,42619,38133,41267,42406,42676
13128,12694,12257,12087,14322,24942,35770,46144,35272,41938,36107,43664,39887,43490
13104,12575,12629,12309,14171,21037,32386,39347,34973,44563,38993,43511,42243,44580
13275,12639,11986,12308,13009,20323,33563,57300,36550,42780,40275,71246,49021,59296
13012,12733,12171,13642,12416,22854,32800,40334,34535,42785,42595,43639,77920,54247
13008,13145,12215,13937,14309,27473,30030,33627,33261,41594,43703,51762,42247,47989
12863,13533,12021,12641,18609,30028,34398,32584,31752,63655,44395,44771,43569,42745
13095,12395,12452,12622,20764,30362,48878,33693,35718,42784,42294,43565,42960,46328
13766,13291,11861,12818,20947,31176,37279,32524,35424,42997,44272,45143,43714,43062
12826,12619,12287,12456,24653,31124,32345,32308,34820,43743,42508,43656,43632,43055
13155,13192,12040,13103,24540,32078,32195,34334,33980,43404,46372,42029,42889,43139
12922,13103,13117,12707,23048,30578,33117,33601,35315,43309,42454,44816,43592,90716
12402,12808,12088,13336,22710,31073,33511,33820,35423,41100,41892,43652,47762,378370
12563,13777,12274,12834,22806,36837,31611,32024,34353,40950,44493,47058,47002,39671
12653,13116,12691,12881,23164,38450,31975,33278,37041,43090,42607,60210,43436,38239
12720,13634,13398,12840,24847,31907,32128,33386,35179,38398,45544,47635,43525,41112
13041,17109,12005,12745,28479,33148,32948,35034,43697,36090,45225,43601,41226,41377
13079,17846,12327,12793,26415,30955,32596,28145,36057,39201,51600,43962,42546,56679
12881,13770,12332,12835,26717,48421,33168,30420,35929,44063,37981,45184,44225,40980
12579,12825,12026,13039,25671,32596,30366,32566,46605,42990,43072,43680,43056,38302
13029,12993,11918,13114,28302,32010,34661,33156,35122,44764,44339,43238,53147,46645
13072,12917,12319,15742,28620,31929,32774,32861,33533,42705,45487,38958,83266,43737
13172,13443,11858,14157,28667,30569,31632,32635,34055,42013,51753,41648,43669,40844
12793,12735,12266,14009,26540,33645,33629,34209,34017,43802,46812,38298,44020,40428
13209,13064,12159,13792,25714,31047,32957,33009,36099,62746,43070,86171,45744,39743
12911,13080,11989,13785,25968,33154,31754,32266,35873,42552,43058,39627,44211,41330
13243,12538,12079,13686,26466,30796,32187,32164,32601,41824,45001,39896,42181,38424
12876,13325,11955,13066,25959,31199,33673,32957,45214,41245,45610,39669,42771,41039
12834,12636,12129,15816,26998,32118,33845,32580,42965,62867,44231,42873,43885,45943
12588,13471,13108,14011,28075,36793,32826,33152,34899,37119,42583,44288,51247,41761
12558,18945,11669,13860,25088,31230,34291,32527,35886,43046,43408,45640,46200,44171
12518,13388,11881,13630,26063,32509,38912,37654,35418,44238,45183,42881,38081,38488
12262,12568,12340,13950,28892,31559,32253,32906,33859,42886,42670,44517,44241,41097
12504,12394,12239,13006,23279,24725,31157,33157,47980,40394,44928,44240,42341,38526
12595,12424,12042,13116,21195,22137,31552,33986,34095,45022,44320,58323,43650,41936
12226,12274,12131,12939,23084,20057,31504,32642,42921,42171,42181,43245,43296,45105
12045,12943,12361,12927,18042,24623,32354,33424,36797,41103,46509,40828,42409,42271
12502,19341,12526,12663,15275,20089,33331,32571,33353,43375,47572,43841,44259,55814
12196,16504,12467,12896,14723,19336,32475,44201,35107,37052,46515,42913,48381,39171
12872,16747,12017,14012,14036,18857,31185,34692,47431,35830,43837,43247,45263,40192
12973,13502,12106,12599,14446,20668,33240,31859,33158,41556,44302,44833,43309,40401
12875,13258,12002,12877,14659,24946,30871,28111,35280,44692,43952,43780,44689,40770
12660,13177,11630,12505,15813,19075,33724,31444,35066,42294,42544,43737,40285,39268
12995,12882,12451,19046,13444,24893,32058,31349,34320,42563,44781,42391,44168,45950
12814,12764,12881,12482,13119,21520,31094,32713,35241,45319,48376,49611,44147,43345
12417,13026,11568,12396,13235,19158,32830,33803,36251,44623,43255,43331,45840,39402
12593,13332,12305,12438,14683,23370,35679,32719,34201,44806,45897,42868,52593,39103
12347,12877,11942,12229,13962,24506,30887,32042,35142,41653,45040,42964,82527,39255
12769,19580,12878,12250,13612,31420,33867,32687,35967,35669,49355,44342,59186,40888
12316,12874,12146,12193,12872,26944,31101,32527,34785,44243,49201,43699,42501,40875
12220,12718,12847,12252,13066,22275,33858,30777,34366,43993,47612,45997,42007,45982
12267,12976,12093,12356,13931,26825,32932,33902,34246,55084,46141,54726,42046,42704
12279,12606,11965,13514,13656,20406,34246,31984,34795,42930,46703,43853,42973,38588
12459,12970,12232,12212,12111,26055,31344,33203,36787,45735,44306,42586,43768,39849
12321,12857,11935,12281,12494,26952,30159,32528,35937,54930,40934,95199,53770,39517
12243,12930,11920,15425,12462,27412,33028,31022,31073,41647,53511,45158,75684,38368
12174,13186,11845,14110,14390,32074,32815,32695,35167,43317,49362,472121,43748,38965
12579,12944,12008,13812,12607,19373,30902,32832,36687,44175,41284,43655,41510,83483
12324,12824,11817,15438,13540,25411,33876,34130,35820,45200,60271,42271,41943,45487
12374,13282,14714,13690,12542,22416,32116,36079,36868,43848,42291,41754,54256,41583
12323,13920,16107,15717,12492,24658,34112,31629,34523,42439,58469,43378,45407,39760
12330,16253,12047,13694,15397,39660,32123,33050,36608,45448,41944,40878,44053,40276
12613,13122,12632,15711,18910,36458,31098,38911,34498,44011,45037,43862,43838,38986
12116,13382,12282,12749,22233,37703,32317,31970,34463,46186,52102,43624,50147,39868
11879,14107,12018,12545,25048,34017,33492,32953,34677,43922,44163,103206,46936,46342
12748,13703,12127,12620,24303,43195,32071,34268,35365,45160,44827,45327,42135,41804
12980,12383,12144,12836,29208,31321,34057,33444,34597,53407,44501,57269,42470,37513
19927,13578,18113,13011,33206,31029,33954,32392,34987,46845,44293,43545,46274,40940
13097,12016,11825,13499,26330,33027,28229,33144,35192,41914,473970,43781,43256,38705
12853,13144,11633,13008,25767,31716,29770,34177,34301,43324,43695,43750,40874,39814
12612,15088,11877,13641,26268,31652,32583,41357,34046,44636,97500,42852,42374,40247
13188,14144,11989,12453,23860,33311,34117,35009,35179,43694,59571,42377,42026,47751
12981,13559,11844,16652,24299,38375,37432,33147,36132,42864,43125,47892,45460,43135
13402,13604,11942,16083,24191,32747,38966,32801,35235,43999,43260,44167,46255,39359
13167,12091,11933,14967,25465,31047,32567,33109,35092,42064,45592,50118,40697,37008
12894,11992,11909,15852,24832,31976,32211,32157,35888,45069,44811,45445,45651,41018
13066,12250,12577,15449,23322,31852,34017,29357,33626,42482,40357,43714,41634,45680
12823,12029,12493,14581,22925,32063,33809,31959,36335,44156,45700,45588,44054,45749
13133,12923,11887,16295,26603,31402,32134,33412,33877,43067,46501,45070,52870,37352
13201,12747,11855,14551,26100,33482,32143,32672,35955,44555,49274,43551,77841,40330
12761,12032,11942,13966,31972,32487,33115,33478,35136,43180,44983,45420,53360,38960
13384,13312,11874,13734,25294,32803,33576,32833,34123,62875,44465,95187,43821,38344
20182,12050,13273,14898,23595,32443,47758,32825,35426,43995,45531,59642,42070,38013
12665,13002,12801,12842,25967,33234,33608,31193,44672,43561,45971,41986,43974,47499
12585,16074,12221,13529,25731,33027,33347,32844,35001,45136,42458,43194,43766,39888
12626,13002,12193,13215,26877,32822,33380,33235,35347,42187,45723,45353,40949,40099
12883,13944,12006,13349,27579,33564,32004,33852,32816,42789,42547,43171,51840,39643
12392,12404,11998,15129,26841,31611,32335,32763,31729,42554,44628,43821,43679,39835
12959,12196,13191,14268,26916,29887,45508,32711,29264,42823,45816,44274,44494,37592
12923,12083,13026,12664,17340,29788,32892,35853,37122,62045,65520,43047,43041,39709
13429,12192,12119,14257,15307,32928,32820,31859,33753,36571,45648,43783,42334,50639
13104,12107,12864,13900,19507,23416,30851,34898,34930,36973,45752,49823,41599,107791
12985,11840,11997,12300,15435,24429,32877,32591,35323,35785,44810,42746,41840,38674
12745,12337,11947,12561,15463,22749,31977,33954,34425,38308,43344,42220,56913,38420
12908,12141,18475,12499,14622,21797,33117,32533,47968,36998,43168,43678,42335,38418
12765,12073,11882,13422,13859,25741,33742,48952,36844,37028,42337,37489,49033,40192
12873,11955,11847,13299,14263,21738,53295,33261,32889,36788,41494,37351,78079,38604
12854,11845,11910,12282,13532,25902,32808,32925,36902,43363,50059,38253,42644,70033
12748,11769,12046,12446,13595,24557,31894,34266,34358,41896,46962,39193,41917,60853
13385,11959,11846,12709,13066,20306,31989,32302,33628,43718,41207,37566,41890,43118
12639,12303,11738,12455,14209,30289,36104,32515,34959,51676,72178,45425,52254,44972
12533,12316,12147,12221,15086,22744,33246,32097,34124,63929,44996,90052,44516,44568
12439,12259,12240,12391,13036,18348,33960,30845,34855,42918,41867,45617,42782,45183
12445,12179,11778,12527,13551,17044,30349,32807,35600,43126,42963,44196,53760,42478
12794,11886,12385,13827,12837,23937,32255,48538,45073,38258,42980,37280,48955,105847
18778,12188,12709,12658,12676,19072,33484,30492,34115,43358,72516,39107,60449,579178
12960,12066,12323,12294,12494,19442,42632,34583,37408,41322,47685,58123,43844,37992
12807,15965,12054,12716,12376,22959,31888,31556,36854,44204,60943,43549,43705,37229
12755,12741,12277,12463,13160,19419,33938,32640,34400,42422,45190,43227,44492,38589
12543,12588,12074,12354,12824,18976,41180,33165,33854,44129,66483,42700,42297,36201
12587,12127,18112,12701,13645,16951,33024,35879,36333,47660,44911,37553,44273,39776
12517,12109,11842,12162,22837,22952,48403,45536,32508,42629,45693,74461,45242,45471
12341,13372,12075,12371,13077,27045,34087,32309,34573,43424,43129,40675,74102,74229
14579,13055,11729,12745,13615,19868,30051,39295,34019,64052,42210,43127,82877,41284
15579,12793,11775,12737,12428,25008,30246,34338,32463,41362,43142,45312,43927,51530
16178,12062,11795,12148,13289,21053,30562,40832,36556,41493,45711,44555,44025,36051
14967,13382,12214,13792,20171,27667,31926,31972,34864,43221,43351,42874,44587,37669
14912,12280,11924,11984,22124,33425,30794,30690,42113,43765,39763,41765,44628,354484
14897,13298,12302,12527,21839,32016,32218,32845,45922,41041,45117,43986,54610,39552
14648,12901,13132,14256,23626,32120,31578,32873,42827,41018,40689,45548,44521,36113
14796,12105,11956,13533,23804,35015,32857,31650,39582,42059,43493,43086,55847,46093
15213,13219,12094,12980,24700,36158,31747,32994,42354,43297,44535,44456,89394,45156
14820,14233,11799,14099,23192,33711,31616,32819,39919,42976,44808,49866,43680,38365
14783,13958,11844,13210,24235,34106,36173,32457,39226,43837,40987,45366,44588,36839
14948,12576,11830,14220,25778,34452,32464,30749,42268,41916,45093,38675,45451,37119
14970,13311,11806,13138,27228,35445,33021,33417,40613,40955,43713,56567,42692,55015
14561,13304,11866,12736,26649,42753,30173,32823,40797,41375,39038,41993,43222,40063
14850,12450,12355,12608,26171,45123,30862,32253,36935,40882,40956,45977,46058,38867
14231,12588,13608,14754,25318,43614,32354,34012,41662,38161,70688,43633,44026,60527
13272,12242,12648,12851,26859,38603,30256,33983,58088,45339,44248,43658,50362,40854
12852,15458,12732,12765,27599,40687,32579,32025,37629,42219,45493,42823,46829,35393
13130,13041,11934,13332,26504,41350,31594,31470,34275,43055,44870,37007,42799,40559
13332,13546,12264,13363,24744,40672,33086,31732,36645,44336,47003,43209,43122,36223
13389,13552,11870,14007,27034,40908,31243,32093,33920,44696,43680,79287,45954,39946
13150,12496,12075,13484,31825,34603,33207,31677,35985,43649,42191,40161,43204,34659
13068,13505,13103,13694,30972,32852,33508,34663,34095,44043,44403,43936,43733,38396
13760,12464,12263,14400,29163,34452,32797,33223,39817,43333,46610,45586,44229,48696
13875,13261,11939,13480,27559,33904,32138,32796,40920,41885,47270,43491,54787,65057
13490,12432,12074,13268,22465,30364,31701,36709,36764,44112,47348,43224,47834,37936
13448,14092,12173,12646,28820,33556,34757,32822,33857,36257,62870,38200,44963,36941
13068,13522,13158,13931,31515,31735,33010,31881,36294,36329,46457,37170,43823,37291
13232,12163,12108,13437,31277,37113,34415,32495,34396,42367,42849,38285,42561,37530
13034,12200,12295,13566,29382,36012,30794,33798,34464,41079,41702,42698,42173,38018
13224,11911,12235,12734,32181,32448,30376,32217,37333,43355,41751,67211,47265,37508
13106,12352,11900,14167,21208,28094,32865,27360,34518,41941,42045,43678,44159,48345
13167,12479,12002,13458,18505,34348,38779,33044,41976,43652,43250,53670,45185,129618
13359,12680,12115,12179,22478,29440,32459,44624,42813,43390,44380,39148,50663,41929
13063,12947,12527,12454,21032,22649,34031,33615,41176,42043,41926,42608,47982,51590
13333,12635,13602,12632,19433,26833,30358,31399,35715,43267,45799,43399,43954,43300
13378,12326,12160,12495,17041,21783,32185,32052,34100,42540,45461,41919,43044,50489
22722,12169,11914,12347,15789,26792,30911,32600,37024,43960,44346,43455,43805,43581
13218,12355,13858,13811,17690,26285,32932,32079,42365,41452,43280,43619,44454,559726
13708,12687,12678,12249,16184,21464,29079,29243,34232,44453,43817,41848,43193,41345
13550,17019,12166,12408,14726,24504,31092,32266,33410,37834,44603,90949,41223,42787
13434,13986,11948,12352,15229,27785,32356,31888,41711,37338,83317,43551,48521,41806
13360,13297,11756,19716,17045,20348,32709,38241,69164,36994,47554,45401,48289,46992
13044,12499,12135,12323,15743,27252,31701,33009,35756,37329,47423,43169,54415,42603
13225,12691,11999,13337,17134,22962,31337,32977,36217,36488,89026,48111,43801,118714
13637,12834,12954,12335,15165,20999,30338,33818,33983,44967,44652,44466,44225,43097
13554,13047,12204,12331,35285,25411,31131,32878,35266,48421,42737,43944,42539,36748
13350,13109,12798,12448,28898,21519,30775,32842,35273,41567,42884,43004,58791,37227
13912,12769,12360,12268,27400,18576,35857,35135,34189,34519,44691,42307,43732,39483
12925,12679,12109,12228,29483,17639,30878,32926,33854,38460,51387,58374,53005,40319
12785,12640,12162,12337,28721,25195,30712,32150,33674,45055,46967,46634,80245,39638
12837,13477,12212,12302,24951,31801,31374,33592,35277,37261,49199,41101,43271,49984
12839,13268,12161,13308,25740,20553,46698,33451,33463,37600,44528,42420,258109,95677
12807,13242,12352,12507,23384,22470,34467,32269,35010,36001,49061,37448,42786,38511
13134,12663,13730,12676,22247,21442,32139,40743,34535,35727,44135,45727,43743,37656
12684,13121,11971,12534,20494,19013,30355,29875,33671,36681,43067,42813,43679,38467
13008,12826,12034,20356,19507,25105,34909,33070,41724,34783,40159,45410,54738,38601
13094,12820,11794,12238,18974,26181,32712,41161,35700,40979,37883,44095,43940,38559
12847,12881,12197,12344,16724,25081,30570,36633,35475,39887,115052,45178,47931,46589
13147,12701,13283,13626,18371,30143,32114,32596,34718,254851,38197,88213,45312,43368
13086,12682,19499,12159,15959,26855,31529,32787,33724,41921,40477,46772,44588,39468
12921,12824,12696,12185,14774,20239,30332,31045,34385,43217,39986,42942,43646,39566
13133,14532,12324,12257,15519,18606,33205,34826,34212,42388,40094,42482,57657,390666
13568,15292,12290,12211,17220,21260,31064,31175,47969,42537,39968,44565,51651,55192
12997,13624,11994,12561,15997,16936,31961,33577,41502,41763,40131,44415,82059,52007
12939,13407,13048,12533,15562,22299,30996,34141,42021,35354,39965,43166,43729,51335
12819,12554,12242,12271,15251,25191,32224,32922,35564,37948,38212,82802,43907,43514
13168,13003,12275,12700,15199,20584,33090,32628,36280,38465,42876,46109,45500,51957
12439,13091,11934,11961,15729,16644,30713,31571,37303,40457,47006,42013,51783,44521
13443,13254,12103,14203,16168,16387,31493,32164,34639,39155,40033,44016,43931,41408
13267,12771,11966,12021,15028,24254,29967,31713,32832,36333,37739,40879,44026,195538
12928,12608,12138,12707,16200,24815,31258,31776,34793,35758,40760,44576,43848,81468
12820,12317,11899,11852,15226,19930,43428,32027,32745,36599,40562,43475,66323,44911
12728,12135,12205,12249,14706,18897,29169,31927,33918,34219,38834,43373,45326,45110
13165,12275,11919,12078,15770,17642,30576,34173,36484,36394,38590,43468,41044,43997
12950,12227,11909,13560,17325,24793,30876,32001,32825,37873,40199,43493,41824,45630
12912,12611,11865,12243,15822,22234,29880,32410,33919,68215,42847,91590,40928,44265
13145,12841,11872,12214,14247,19661,29982,33360,35091,35762,43926,42466,43419,78579
12898,12367,13022,12280,14437,20207,28711,33288,34044,37045,50966,42829,45420,236264
13135,12511,11737,13566,13846,18273,31369,31173,38588,37711,44340,44487,41626,302213
12811,12647,11982,12374,15590,23098,31271,32078,37987,35230,43548,45050,50534,42673
12838,12554,12729,12303,14810,20432,32296,41195,44268,36888,46842,44574,76091,42783
12806,12782,12811,12144,14007,18683,30175,31746,42299,34537,47774,45922,44926,40305
12791,12751,12307,18483,15218,18578,29382,38933,43821,35349,54576,42921,43359,179593
12495,12582,11878,13355,13813,20745,30366,32207,39363,36333,46322,41746,42818,39097
12715,12573,11957,12054,15170,19601,31147,32492,40001,35561,45971,45872,44260,39275
12641,16926,11706,12443,12973,22201,31755,34889,32358,35478,48849,48626,43104,40808
12749,13590,13015,13843,18551,31223,30301,31092,34717,35658,42099,43634,42020,38902
12827,13123,11754,12239,20761,32358,30302,29995,34307,34669,41097,42604,42116,39261
12469,12934,11590,12788,20211,32065,31050,32057,32792,35888,55107,44208,51829,46065
12714,12276,11941,12656,22906,32663,29462,32091,34470,34985,47950,42408,45291,43287
12742,12227,11761,13043,31897,32011,30805,34222,35353,36280,45450,42743,43506,40146
12991,12606,12101,13697,31206,31767,30008,47007,41011,41456,40512,43419,54318,37476
13049,12185,12039,12774,21915,30326,30514,31748,39462,41768,45342,44019,43936,38282
13356,12362,12151,12980,26091,31064,29231,32073,48003,74781,44711,42819,44010,38969
13005,12602,12050,13307,24362,32070,30197,30369,39710,38808,43941,58532,50935,45049
12946,12648,12004,12543,26953,31135,32759,33280,40842,54169,49164,45060,45834,42528
12671,12634,11894,13436,31211,28006,30477,32183,35265,35247,42363,43757,56650,42340
12784,12592,11977,13089,31378,29644,31347,33078,33848,41391,69512,43841,44410,39571
12913,12872,12021,12912,31684,30719,31473,32172,39532,53003,45957,42111,43212,37700
12870,13073,12070,13756,31637,30975,29627,32363,35464,35676,42675,42200,42941,39799
12765,12752,12076,12956,30819,31048,30353,31605,34005,62469,42919,39814,44570,55026
12857,12412,11794,13068,33173,30593,32244,31777,33210,61476,45146,36513,44227,65599
12948,12856,12561,13060,42652,34221,30828,32926,32681,38636,47286,45279,43673,38988
12990,13972,12917,14727,39203,32132,33164,32160,55288,35718,43713,43979,43412,37832
13047,13102,12461,17924,38804,32300,30764,32586,33430,44991,47414,46464,53200,39488
12885,13017,13033,15452,37357,31475,32015,31365,36138,39508,49323,57049,78784,40558
12506,12991,12300,15012,33768,30710,30888,32721,32713,39440,49078,42218,42878,39793
12865,12825,12179,14493,32282,43127,31813,31062,34935,39497,42744,42143,41221,54556
12871,17379,12120,14765,31748,37478,30415,33481,30672,39450,49364,43900,43203,46985
13192,13583,11989,14203,30555,30215,29564,33050,33661,39089,47412,44388,43424,37541
12768,13337,13187,15371,42467,28167,31536,32006,40245,40464,42690,42567,40267,36789
12865,13168,12070,16655,33926,31640,31587,30320,41652,37435,42415,40481,43246,39263
12768,13732,11958,16353,31899,27849,31961,32308,39619,41096,45406,45565,65317,37844
12482,13473,12036,15063,31589,35940,32003,31967,39984,44125,42461,42183,52818,51342
12709,12709,12006,14431,22639,35517,30472,33704,39221,45300,41997,41528,42997,45603
12946,12871,12924,14560,19240,39394,29792,32542,36078,40654,44934,95941,43150,39162
12677,14511,11815,14075,19351,40826,30524,43967,42323,43642,45654,45014,44392,38133
12829,13560,12917,15304,17158,38974,29381,31735,34711,43128,42476,44524,43840,38810
12986,12093,12794,37991,16522,39431,32636,32510,35003,45774,45920,45715,45389,37620
12674,13279,11853,24587,16028,38183,30507,33672,34401,43625,43019,40757,43883,38831
12608,13265,11804,22301,15238,39291,29044,32298,34073,43930,44383,43873,53932,44919
12746,12077,12918,17610,15576,39147,30090,34109,34978,60112,42807,45844,82326,55190
12746,12146,11855,17297,14955,39108,31190,33713,33931,78074,45483,44484,42190,48785
13335,11824,11760,16350,13822,39652,28503,33019,32199,44420,42985,44230,44117,47264
13100,13395,12976,16816,13657,49695,31407,31040,37982,47072,42692,45166,41494,40668
13030,12050,11724,16526,14504,38785,31290,31452,42721,43836,44951,54458,42370,42125
13201,12978,12028,15663,15788,39736,30287,32698,41805,44649,45253,41166,42994,53469
13325,16092,11883,16114,14127,38556,29611,33071,42348,50890,45396,45280,43153,107970
13039,12134,12670,17103,14597,39287,31540,32760,44069,43326,45243,43583,51624,41618
13116,11818,12195,15769,12993,36625,30465,50071,40600,45453,47773,43676,48680,43154
13144,11860,12972,16926,12939,40845,31289,32941,36094,39726,43213,44471,44296,38995
12792,16625,12241,15674,12609,38678,30192,38758,33947,40629,57980,46285,42807,47795
12993,16243,12866,15506,12775,34268,30239,37695,35137,36301,52370,45402,35693,41704
13233,13681,12388,14485,12499,37891,30982,37787,63248,42845,45231,49193,43161,84424
13275,13478,11761,15794,12837,39409,30221,32134,42214,35785,51004,46175,38395,41874
13008,12409,11752,14774,12821,37635,32968,30703,39861,36514,48434,51073,45590,35047
13295,12874,12253,14956,13398,38856,36180,32623,39316,34719,49325,43455,280917,35014
13342,11749,12127,14676,12656,38554,30219,39963,39686,35838,45136,58011,49938,44005
13308,13138,11982,15333,13820,39158,29871,30879,49444,35139,41998,46332,45090,38354
13220,11895,11811,15000,15473,40250,29681,32055,37531,37112,37719,45681,41969,35448
13271,11917,12980,20727,13880,39761,30327,31902,37122,62251,38791,44334,44726,36276
13343,12079,12918,16051,20483,38069,31761,41716,63239,36558,36420,41555,42432,35689
13054,12233,11885,14564,26316,36762,32444,33194,37260,37651,37395,45145,250302,43273
13059,12248,12632,12995,26413,34634,33109,33024,33688,35576,44528,44413,42120,40373
13161,12089,11805,12642,30068,30751,31164,42710,35236,36271,45108,89270,43336,32105
12671,12331,11760,13779,27954,35274,31333,49834,34453,37005,36637,39693,41833,36663
12872,12092,11696,12737,29880,31692,30306,31704,33677,36037,36978,42062,47210,35363
13347,12359,11805,12860,28205,28067,31311,32015,34148,35941,35232,43398,45965,43554
13534,12219,12103,13088,31683,30021,33116,33256,35401,42255,36702,43456,41006,45498
13002,12005,12095,12600,28129,27807,31063,32120,35961,41792,39317,45241,291886,45648
13121,12100,13161,13208,27980,30140,32130,30488,35975,36411,40738,43237,41522,50762
12622,11969,12724,13976,27995,28247,31317,32498,34440,36542,43644,45512,42691,50401
12705,11991,12491,14311,27669,27694,30307,27746,44077,37188,36218,45411,43868,44435
13477,12597,11709,12873,29846,30297,30229,33634,37426,42061,41784,43201,42937,44042
13014,17336,12031,13045,28859,32213,31848,32851,35706,43791,42133,63786,54496,44749
13380,14239,11814,12604,28313,28060,30621,45425,54063,42394,41691,45646,78405,43550
12811,13639,12113,12778,25340,31439,30395,32415,44584,39409,39851,47566,42565,44407
12901,13258,11856,12863,25908,32624,30141,32186,38897,35256,37127,44127,43128,410230
12924,12780,12219,12822,29664,29073,30146,32797,38952,61712,42847,44158,43674,504363
12612,13453,11919,12659,30893,26991,30874,32005,42982,41728,36312,42299,39870,38785
12616,12706,11518,14233,28648,28095,30076,32974,40929,40222,40466,41808,41710,39411
13678,12739,17470,12641,26484,31171,30348,31996,38060,41307,34075,43947,55281,39794
18970,12346,12706,12530,23566,32156,33080,32691,35999,41177,37201,92130,76674,39676
13432,12852,11994,12669,26912,28211,32355,32103,78294,63006,38866,60288,41472,44969
12836,12610,12145,12751,23752,27122,30340,38549,36961,45711,36051,39747,43885,43234
13193,13181,11938,12457,28075,27107,31343,30259,40663,36614,37203,44310,40604,41679
13146,12819,11567,12895,29093,29517,31380,34003,38642,35713,37500,57981,43658,36997
12860,12825,12169,12580,25442,28072,30887,31634,37954,36231,36292,44809,50487,40524
13203,14140,12738,12696,24535,28127,28392,28080,37462,37598,42462,43356,44591,38432
12678,14336,11927,13886,17494,39028,29439,33609,41649,35972,36677,44489,55168,39268
12660,14078,11696,14960,16779,39704,31567,30903,35077,36177,38583,43740,43252,50908
12709,13041,11888,14623,18352,41402,30070,32968,41414,36127,45144,92657,45765,48659
12456,12728,11716,14924,15719,40805,30517,32975,43927,37081,36424,42813,41467,64386
12724,12562,15620,15306,14645,40295,28501,32000,42317,38622,37876,43173,42034,37612
12601,13104,12680,16120,15341,40085,30847,33947,40125,37650,37600,43670,40888,38862
12590,12447,12337,14460,12910,38467,31752,31448,40123,36472,48744,44029,43147,38205
12575,13009,12302,14718,12570,39194,29555,31975,39831,37725,38032,61740,42121,38906
12282,16563,11831,15343,13344,38438,32360,33713,37933,42880,39593,45389,35810,38780
12457,13819,12183,13116,14087,40768,52928,33976,34511,42302,41957,42912,67593,39143
12896,12719,11978,13131,13058,41571,48930,33500,35396,41175,57974,46896,59362,52563
13081,13256,11947,14182,12247,39193,30663,31192,32392,42385,42242,41960,40588,65378
13015,12975,11722,13218,12411,40775,29306,33626,32737,43495,50273,48420,43406,38034
12826,12731,12012,13333,12251,39503,32497,32766,36054,43656,45868,43429,42339,38142
12760,13357,11827,13057,11624,40657,30721,29914,32846,54589,36457,43723,41495,37247
13243,11914,11853,14838,13083,40106,31231,31234,31353,36150,43104,42197,41507,37001
12853,12783,12219,13509,12751,41682,32344,32900,35597,34693,35065,43809,44418,37366
13065,12301,11942,13694,12957,38107,29727,31531,34447,36199,46736,37767,53476,38997
12724,13173,12105,16262,12807,225834,30103,32913,33475,35729,37885,43419,78330,38115
12766,12871,11990,14539,12219,37367,31599,32439,36691,36803,35831,43816,41962,44031
13035,12586,11911,13361,13264,36187,31940,32341,42157,39291,39044,47071,41004,64128
13040,13099,12666,13734,12149,36580,27929,31577,40098,37365,42189,53144,42282,38981
12752,12610,12289,13619,11959,38412,27272,33317,38408,37656,41927,57407,43652,38232
12810,12646,12774,13271,12244,36926,30568,35164,37694,37093,40205,54166,42522,38095
12583,12193,12103,13248,11664,84821,30138,31917,32268,39923,38450,43905,42451,37312
12629,13153,11504,14648,15320,37584,30207,32139,43603,49903,37879,44231,63467,36530
12838,12808,11944,13139,13784,38165,30034,33691,44622,41310,37422,43831,79135,38110
12761,12330,12720,12925,14430,37722,30289,33370,54283,45787,40845,44790,42792,37485
12728,12701,12482,12736,20563,35969,32237,34527,37897,39623,38605,41415,42862,45063
12773,12474,12041,12537,21832,37484,51048,31236,33042,42352,41149,43714,42473,41635
12870,12792,11785,12629,21529,216667,30394,31913,33526,43071,39827,43195,44101,37932
12898,16772,11959,13107,22931,31409,30398,31895,35026,40417,49861,46679,43677,37841
12660,13336,11900,14299,23928,41738,30337,36465,36809,41213,36193,36422,42913,37922
12546,13412,11650,13126,31158,32939,32472,31648,34168,42865,52923,71937,44176,39084
12891,12720,11688,12840,23631,27022,29195,33403,33718,41592,56692,46232,50122,52340
12781,12579,11885,12807,23638,42414,30634,28924,38165,42100,47089,42811,46167,37712
12521,12666,12002,12825,23293,70342,30827,32479,34174,42548,39791,44041,42326,36844
12356,12458,11626,13040,24950,36642,32063,30838,33703,42971,36512,43202,42098,43101
29980,12466,11895,13063,27583,34598,30090,31858,33994,39965,36190,65228,54018,65757
13126,12500,11966,12839,24767,27886,30244,32177,33880,50177,104682,41966,42946,38965
13112,12838,11911,13070,33620,24472,31649,32161,34317,43661,43683,42129,42383,40124
12809,12502,12040,13072,26338,20187,30104,32231,32136,42437,46649,53695,42352,38034
12973,12671,12967,13155,22017,19226,29833,32538,32102,53612,38412,43722,42444,39153
12795,12436,12133,13423,27293,25496,43331,31799,34217,43215,37998,41029,50791,37209
12858,12480,11858,14518,26572,19917,35280,36841,45277,42426,36559,47291,44627,39637
12444,12372,11994,13081,26890,23370,36475,37452,58646,43199,49356,43932,44112,49212
