b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
8359,10767,17161,21770,23202,28928,42430,8460929,120461,223452
9318,10928,18021,18834,21947,23575,43475,8533198,122251,205295
9318,10442,18986,22030,23623,26672,45617,8499599,129989,193434
20707,21157,21692,19242,22831,33660,40231,6586280,117973,189877
8649,10851,16394,19372,21075,30235,41069,8151166,146830,201272
8697,10624,20175,26121,25220,31700,53830,8151255,130626,198485
8638,11069,17396,20849,22306,25820,44202,63748,117526,192463
8596,10337,18602,24463,22872,29314,45984,60656,114273,189688
9173,10925,18210,19061,21932,26431,40005,68494,107981,181752
8746,10698,18098,21422,22588,25040,41930,59237,174400,179661
8650,10327,19996,21400,22127,30736,53986,7815488,119993,201027
8950,10590,17770,20024,22385,24541,41190,11873325,110301,190478
8732,11093,17512,20679,22691,24658,48065,61220,118961,219740
8777,10682,19820,25300,22939,27091,42764,66534,137603,199779
9204,10713,19170,21603,23991,28812,40317,66438,113177,205419
8467,10754,17590,21927,23966,33862,43909,65386,134285,198236
8878,10414,19307,21610,25831,30320,43486,60600,125335,186134
9031,10807,20055,21069,24216,26805,45826,73020,126119,192109
8684,12350,17582,51881,25543,30290,55883,57332,116506,189494
8858,10884,22689,25515,24412,28026,48812,62447,134244,201580
8510,11476,19577,21117,23300,23611,49358,68409,123247,182759
8622,11038,17162,20442,25774,26508,35672,57992,120275,198826
9239,10798,18363,19573,23169,26827,47327,64385,119963,200005
8506,10442,18082,21964,23729,31765,48957,60887,195877,182031
13120,10490,26587,22165,24933,30318,42854,71964,127455,202672
8946,10237,18682,27150,24101,29739,48710,63869,146606,182303
9004,10315,20053,93226,23243,31683,36153,62358,117647,189060
8613,10442,20586,20752,25184,25514,40770,78123,123091,195539
8958,10341,18393,21483,22563,35943,47086,62800,111592,185396
8756,10711,19496,19649,25282,26492,42604,60740,115658,202670
8555,10494,27293,20995,24855,29038,57679,7916079,162159,189807
9028,10603,19733,22373,32814,42161,49142,8429395,124211,190982
9398,11441,18174,20775,24848,24368,59891,8012445,132909,185766
9002,10589,17869,21686,26469,25011,52793,8096915,107989,194453
9281,10352,18777,20627,25301,26751,52936,4047640,138190,189739
9188,10840,20407,19574,24692,29510,51106,4038463,131361,190841
8766,11045,18459,20051,24455,24839,64482,71576,130758,201347
9149,10445,21579,22628,23658,48958,52340,73729,118080,212434
8923,10293,18567,20525,25458,37612,51337,65891,112346,187577
8885,10739,21106,20302,25797,25041,52359,62145,132274,193979
8474,10485,17621,30765,22741,166982,119672,72316,113944,186764
8567,10167,18901,19781,24892,30285,40871,64599,126073,190089
8943,10728,27116,19990,22011,38573,41114,67682,116636,196432
9071,10424,19187,21260,22203,36960,50193,105349,120320,185121
9058,10978,19174,20732,23113,25298,45530,63484,129661,196750
8823,10712,19813,20146,23711,41232,48787,73135,120435,175638
8326,9982,19419,19057,21870,29382,33691,1424698,131112,198478
8510,10781,19126,20880,25781,26568,57437,4012142,116333,198119
8721,10686,20330,20446,23117,30947,41185,8273193,153832,254026
8736,10774,18551,22187,23413,40336,45058,8080403,129270,186558
8611,10393,20678,20105,22590,33604,44408,8498633,118468,210351
8816,10419,17688,19872,24752,29033,34222,8398342,129491,181989
10395,10494,18037,20375,23038,24390,46862,66995,133712,300060
9103,10599,21618,19179,23683,41448,39877,8014831,128794,192130
8978,10808,21764,21102,24349,35315,41958,62638,135935,213148
23627,10882,20958,18526,22062,34108,50732,63144,140911,187926
9305,10488,17639,20761,22758,32588,38018,71697,107204,195025
8336,11151,18417,20006,24838,39206,43056,65178,128154,188472
8563,12911,19944,20639,21559,34603,44901,59063,121656,186601
8571,11229,18073,21558,22586,25403,47661,59258,113887,191859
8869,11157,19780,21187,24463,35997,46528,69612,144007,231355
8837,10955,21166,20039,24478,33510,34139,62474,140059,187367
9478,12171,17888,19380,22304,28431,48997,62720,125183,177711
9083,11060,20757,20448,30685,32845,43261,8104679,115393,183532
8981,11666,17215,21830,23809,31938,40173,8571406,112148,175375
8320,10940,18594,32423,24259,29302,47564,8126728,119143,218462
8727,10247,18686,20890,22399,27095,31842,8373454,125704,183961
8663,10373,19407,21737,22953,39418,48053,7990137,118271,194565
8912,10954,26175,20415,23948,37234,52780,4846793,122961,168876
8573,11348,18296,20254,23307,34119,47200,8443180,120593,206279
8829,11345,19676,21325,23494,38844,47372,7890542,119195,185664
8584,11362,18766,19768,21363,25570,33195,8139806,123804,170396
8809,10541,20272,56117,23266,28451,37689,8480322,191923,184813
8570,10662,17895,21662,24093,36001,45349,8309884,109631,192217
9080,11001,17924,22332,24678,28854,50819,6758777,136431,191611
8664,10836,18711,21121,26672,31832,43794,59681,121270,173999
8547,10427,25058,22555,23729,23704,46982,63376,124375,212404
9131,9791,17739,22054,24854,27892,45832,67081,158933,246010
9091,10820,17855,36844,24911,38319,39410,61683,107318,187169
8643,10560,20133,21677,23038,38168,48035,60927,114750,184627
8719,16142,19898,21264,25606,30586,40677,60208,131716,198793
8361,11230,17959,20814,24104,25408,47283,69359,106794,190434
8408,11454,16749,21524,24286,28867,45668,60952,150238,188302
9248,11099,20042,21039,34178,46027,42846,65572,122015,178407
9208,10788,19172,22468,26320,25457,48008,63916,113527,187722
8622,11165,18583,23000,24710,34313,31622,61300,125122,220589
9015,10923,17350,20448,25041,27774,39453,64746,115761,194519
8780,11245,18484,20937,25380,32454,44326,64598,134522,192306
9133,10994,19123,20253,23847,32487,40659,59513,123321,193446
9242,10660,20034,21608,22747,25664,44787,63488,165562,197863
9012,11327,17683,20143,23430,30277,34173,56162,119258,189368
8530,11470,19578,20166,23936,25561,47452,62505,125634,203517
8475,10596,17921,20129,22184,25052,60910,70834,115957,197740
12435,9888,27024,20313,25445,32574,43412,79912,130312,186678
8374,10276,17024,22728,23934,25558,48349,92636,117002,187009
9474,10162,21903,22643,25462,31057,36285,61104,141080,192576
8681,10490,18606,20326,23337,27286,44517,62159,116851,199730
9349,12838,18754,22309,77006,29763,49711,70603,125668,270113
9282,11893,20573,20262,22636,30867,41153,61684,134827,186994
8836,11635,18032,19090,22730,25193,49715,63681,152042,180157
8874,10634,17924,21006,23619,35280,47821,61055,145161,184063
8441,10935,17953,20914,22394,26993,44840,63920,118366,181924
8814,10904,20258,19186,21952,23657,49911,62218,110423,177043
8898,11074,20310,23740,21755,32691,48042,68242,114774,183547
9131,10244,18927,20815,22911,23963,45226,59310,114115,191207
8507,11395,18427,19911,23787,30766,50459,65067,117528,351369
8585,11236,21079,21513,22700,25711,41818,98184,125479,186545
8982,11170,19147,20893,21422,24410,49626,61509,114961,212409
9233,10837,24249,20311,22938,30886,49792,69736,126896,186820
8892,10383,20491,22833,22760,24660,43088,61632,120982,195173
8674,10764,20041,19711,22948,30295,50021,61780,185998,197638
8295,10933,18771,19456,49485,32245,48557,62380,120476,203043
9193,10656,24725,20766,23821,24163,42896,63697,119373,286956
8876,10685,19928,69483,23156,27030,49263,59311,127839,204297
8937,11589,19415,19893,23364,25734,47930,73180,117228,199356
8613,10703,17594,19824,23843,33929,52993,60198,115084,253204
8833,10518,19555,21194,21265,36595,41381,65118,122237,209586
8862,10248,26903,21724,23308,33955,40359,95436,118352,191976
9118,10476,18292,22277,25004,32242,46270,66611,118984,186634
8884,10643,28016,22322,22354,38701,54711,69530,129337,197120
8537,11121,17900,18952,94858,33833,36593,59773,119810,203395
8817,10312,19079,21727,24645,39427,41586,60910,120377,203179
8950,10470,20105,21819,30587,32805,44806,61004,111824,201866
9021,10370,17138,21303,24863,31525,48128,62492,177289,224104
8509,10352,19203,21611,22874,32899,58063,10261232,118537,204328
14889,10799,17801,21802,24308,31013,63646,8103007,118237,206173
9338,11105,17989,20512,22312,32947,55912,8563109,133354,192178
8528,10586,25308,22141,22571,26307,51223,8515390,150528,206146
8825,10717,18964,20173,20894,41650,58573,8485607,115896,212607
9217,11029,20453,21749,23978,24286,54685,8085529,129099,208997
9586,10237,19901,20910,24026,58761,50549,8036928,143293,209691
9280,10503,19210,20167,24156,41118,74986,67414,120300,205663
9578,10964,18085,20283,22623,35976,55697,66837,127349,220406
8860,11122,19063,21787,24288,33113,53732,62567,112856,197536
8809,10518,20806,19614,21959,27765,63727,66086,110696,210804
8998,10589,19128,23128,31992,33291,38660,7950552,117750,191998
9095,11374,18276,21282,23039,30303,47184,64096,119234,200478
8789,12603,18331,21641,24430,27486,46284,62368,109672,208041
9233,12393,18311,20625,22602,27744,40785,68049,118914,216460
8858,10621,25339,21247,23604,24303,45250,68137,109157,200736
9012,10601,21454,19944,23058,33920,33245,74634,110724,197798
8825,11576,23196,21100,22914,23865,42342,62482,133228,192522
8829,11030,19281,20497,22197,28140,50537,62955,117307,200590
9077,14365,18429,22314,22240,33151,55519,59367,126709,218772
9143,13537,18876,19700,22329,34530,44584,65778,138083,196419
9815,11145,20041,19010,21846,33499,46247,66184,119552,210172
8981,11377,18373,19569,22051,31280,41286,61292,127517,210806
8912,11067,19486,21137,22646,38806,46561,72026,109577,205393
8525,10658,19056,20631,23338,30431,60990,75341,121328,199759
8776,11404,18121,19685,24095,25193,70589,59774,118108,218231
8865,11139,17948,19701,21869,27765,56910,64399,111069,188551
10835,11307,18423,19031,24570,33879,54008,65354,129149,204653
9714,10989,24950,20601,23773,32497,51062,72386,116437,210334
9352,11493,20025,19147,23033,35959,73581,61211,111726,209351
8707,10359,18664,88254,22566,30324,41626,74507,131725,195535
8781,10958,22207,20676,22268,30862,46123,62283,126365,196315
8922,11201,18320,21015,27176,31604,41190,64020,123840,203596
8973,12320,18818,34100,23523,29351,49028,78482,131716,195652
8621,11249,20564,20995,21552,24860,45925,61136,115977,204877
10208,11179,20709,21621,22816,31793,42595,100269,135379,193618
9436,11108,21135,20637,23089,27935,46515,61660,116430,210196
8936,11351,18218,20042,25393,28294,46645,62909,118871,193603
8562,10776,19848,21868,22973,27899,48206,66933,115740,202567
8507,10477,21503,22157,26924,37009,46898,73044,128596,204827
9151,11878,20102,20471,23506,37917,42544,61167,121396,197803
9006,11543,26860,20520,23193,26480,35791,70729,121657,204327
9593,10758,19383,20699,23118,29721,46369,61973,116428,202320
9045,10500,19021,19842,22871,36282,40959,74241,124763,186278
9088,10848,19323,20607,22660,24179,45064,70039,124575,205576
8512,10729,18533,20891,22264,30582,58007,59806,112916,201072
8980,11185,18053,23467,22488,25880,52890,71820,142768,214932
8634,11051,18984,18756,25624,24185,42957,64426,157347,208541
8760,11189,17639,20684,22738,31780,40242,68131,150116,197078
9672,11174,18975,21915,22993,26967,40154,92646,133368,188125
8830,11090,20963,20453,23297,35053,42712,75625,152819,192996
8762,10553,25019,20082,22586,49319,45655,65871,145241,196378
8367,10335,18518,22335,24425,37487,46821,70562,138255,203917
8420,12667,17586,20170,33134,37766,39624,102006,128934,228030
8751,12367,19093,21616,23338,35234,49485,90627,132916,205974
8761,11304,25321,21392,24146,35208,44199,69802,128336,239856
8917,11053,20763,20764,23067,32736,34603,72715,127797,192926
8447,10701,21064,19527,24912,37629,51668,61087,130470,213515
8711,11232,28335,21147,23688,39750,45433,82569,116876,201719
8388,11126,17404,33259,23412,34018,48195,60149,131500,241178
8903,11063,21055,19805,24092,42378,46368,69415,117106,206841
9243,10989,21404,19804,22747,27209,35509,63634,128909,202598
13894,10683,19066,19299,23025,30643,44345,76413,132127,208697
9511,11051,18369,20465,33530,32547,42343,61955,137673,201338
9076,10722,18480,20236,21698,25975,43521,61343,135134,207933
8723,10796,18403,23803,21558,30835,46918,64699,123958,202475
8360,10770,19673,19497,22960,25386,53140,62784,111291,194823
8714,11224,23690,19969,26433,28590,48880,69307,117962,205784
8766,10925,23868,23024,22369,33416,41886,60826,5658694,214098
8543,11426,17596,20646,24092,29221,45881,119152,127938,209712
9549,11108,20745,22004,21982,32725,52458,62138,122253,212469
8808,11157,27505,21192,21701,24622,40713,62799,114895,210264
8684,10648,28341,20589,23166,28053,36492,63997,114068,215462
8098,10278,20688,20900,34365,30885,42067,84526,116395,228725
8250,10821,18533,20694,24062,22921,48943,59720,129598,194361
8278,10678,18554,22514,23635,31609,42878,61469,110867,213883
8400,11167,22594,21090,22651,23453,35236,58948,129319,203299
8585,11126,18684,20962,24948,24866,54233,60150,132489,205887
8752,10534,26855,21307,22269,34971,47465,67295,126927,207594
9099,11147,20998,24552,32077,26170,42154,61457,145835,204673
8801,11441,18023,20572,22612,33298,46769,60356,107301,193514
8814,11003,21111,19543,21899,35992,45419,72556,140107,240256
11006,11237,18318,19974,25009,23038,56706,62859,110752,198227
9915,11250,20013,20702,23017,37544,49162,61791,108671,212261
9604,11620,21356,22670,22017,26015,42754,68201,134626,209094
8817,11489,19320,21606,23341,29626,40741,62378,138996,229087
9030,10915,34954,19318,23317,31832,44029,62900,119803,200593
8614,10679,18878,19659,28861,24569,40972,64827,127031,206959
9115,10820,20023,21748,23359,32988,46005,61597,115008,189080
8459,10835,19558,22019,29028,24417,46977,72193,139126,195199
8664,10726,20125,20013,25589,27912,39843,60786,119364,222229
9404,11901,18636,19850,22037,29588,33608,59099,119728,209021
9160,11393,18477,20247,22509,24046,60337,64881,111212,192104
8881,11653,55108,19313,25093,29431,53684,62079,114009,226888
9116,12123,87132,22344,25696,24007,47870,62623,129475,192223
8522,11802,29536,20007,23859,33487,40940,66557,136597,189274
8402,11982,23181,19630,22580,36604,35140,62125,173434,226096
9177,11562,23471,21677,23630,37963,40983,67157,108585,219333
8910,11006,21293,41972,28749,32615,47889,61911,107602,195327
9034,11461,19690,22333,27800,33095,41465,61761,128734,198116
8722,26376,20200,20012,25216,28426,40934,71059,128145,222173
8876,11840,58296,20086,23263,33560,35794,62633,112300,201013
8392,10925,27865,19581,24304,30442,40485,70925,118753,213186
8633,11149,28705,21757,25692,23445,46121,59023,128534,186617
8844,10812,24346,19265,26968,25859,45064,71965,142496,218387
9231,10754,21128,20604,38578,28729,49131,68842,137392,209192
8917,10917,19816,22321,22952,28732,58079,1353488,122380,180988
8690,10986,31747,20931,22804,31561,52698,63538,139534,199824
8416,10889,18008,23403,25423,26668,62213,61622,127202,194843
8510,11006,19781,19908,24187,24604,56083,61889,123186,196192
8761,10368,21896,19536,23539,30468,56770,61416,164861,207553
8431,11355,19439,20003,23132,32466,62463,70536,120961,190376
9285,10793,18984,19571,23807,36028,55533,59795,126059,189843
8515,11134,25627,20334,26573,26323,53264,63649,126786,223475
8586,11299,26953,20088,24737,44205,48098,60940,127371,218661
8345,11420,18216,19614,24019,44064,70061,61634,108814,200900
8353,10796,18476,21018,21162,25781,51863,6181072,143709,185730
8329,10482,19198,22365,26129,32982,37836,67262,133644,212539
8590,11126,20431,20785,25564,47720,45088,3126207,169757,189500
8874,10658,18503,20256,24627,24538,43604,87782,108758,189611
8467,11592,18684,18872,24879,43531,35827,65655,119276,194728
8641,11083,21258,19953,22561,36234,30385,58986,116477,193993
8371,11020,25805,20496,24288,36787,54718,68734,109603,196071
9200,10442,18438,20443,26658,164780,45270,60176,126315,190588
8777,11024,20499,23477,25305,28131,37702,64625,109359,190303
8735,10953,19229,21731,25729,25984,40372,61279,147529,199387
9202,11323,19739,20165,25768,30051,42284,65926,115904,182690
8774,10507,19783,22047,23733,43006,35195,61733,127509,193523
8675,11049,19374,21571,24216,60296,43751,56734,130828,205186
8569,11271,20321,20577,24529,40393,42527,65250,122773,180719
9453,11663,21978,21492,24793,60458,38152,58386,186082,190706
8915,11408,92931,20164,22953,100100,41475,61866,109215,214594
8411,11407,18128,22710,22328,29276,35886,65464,132094,182549
9448,12859,18218,19641,23567,29821,41781,59024,115606,190455
9175,12264,19117,20838,42387,32539,34491,70020,117829,210348
8855,11234,18789,20976,24452,24039,42564,71636,123022,181942
9140,16910,24979,20724,23387,27322,38360,61792,120092,198398
8763,10865,17942,21822,24031,30398,49104,72214,114076,191601
8444,11924,18124,22678,24316,24796,44902,66995,121361,197769
8567,11068,21576,22142,33256,32360,35924,84616,118206,203566
8601,10942,16637,20408,23402,31743,46566,66919,119895,195332
9002,11028,18169,31726,22584,32299,33367,80351,114627,197314
8435,25082,18047,21135,24832,24534,31141,71999,107607,187085
8553,11425,19087,21295,25072,7887107,35013,70883,151467,191335
8269,11071,19265,21763,24531,31484,34377,67537,121840,188097
8832,10893,16669,19417,24816,28025,38168,56478,111735,184970
8406,11047,19669,20974,24849,45095,35609,65088,121022,210799
8792,10795,18834,22293,23726,36141,41881,61927,128155,215684
8407,10811,19144,19455,22769,35020,36766,76441,113070,210924
8803,10982,21050,19091,23564,29316,35740,57520,131434,207725
8510,11382,22359,19296,33414,26972,41961,68640,135133,187983
8657,11334,20153,20442,23564,39187,39554,54397,129337,206337
8465,11207,17372,22910,24357,28769,57393,63342,109218,213038
8917,10546,21344,23161,21056,41330,37864,67788,128963,213070
9207,10629,21672,21946,34839,35480,46678,72848,114774,192467
8804,10844,18903,21195,24183,29493,43279,60201,129866,198752
8393,10848,19169,20874,25213,39107,36145,61748,121200,201637
8883,10431,19837,22755,30932,27788,42651,57563,118497,194841
8670,10568,20848,17944,24935,34254,43058,65927,113321,194238
9105,10220,19243,21615,25040,36336,36138,103203,146580,213731
9493,10129,18494,20068,22223,34105,37580,54147,123579,181759
10371,10625,19779,22958,24831,35264,40013,60145,130160,185842
9068,10701,24582,20302,22752,27571,42619,58355,115721,197556
9084,10397,18927,20848,23588,33654,58609,59774,125010,202177
9247,10421,20775,19837,25179,38102,46649,58718,109312,186949
8898,10211,17706,20434,24880,33920,51043,61035,132340,188995
8747,10349,18460,19293,24997,34046,45834,59336,133233,216355
23005,10368,19011,34260,22382,35428,56831,54689,159337,189555
9397,10729,20777,20744,23796,33946,43916,59170,142415,219802
8855,10539,19993,20055,25019,34476,37941,69412,149358,202556
8450,10553,20219,24886,24249,40155,44266,57940,122243,209598
8484,10412,20024,30607,25699,28408,45150,57566,114157,193029
8799,17194,22776,21225,22557,40619,47028,59311,126872,185148
8673,13542,20545,21089,26371,27981,37037,58045,106596,204625
8841,12341,23088,19586,26804,30115,41588,108738,134494,206239
9937,13409,21090,20553,24498,41864,42797,59072,115521,203742
9025,12666,20139,20407,23714,29866,37182,57886,121744,190339
8519,11224,24709,21848,22463,35918,30231,63956,113250,217161
8857,12135,24053,21082,23432,27196,37923,79895,115805,196351
8147,11480,22364,20487,24719,27627,47192,59220,115172,201800
8910,11078,22270,21173,34289,38751,43710,63147,108136,206104
8304,10989,20540,21018,23264,28606,65433,65349,120658,197576
9223,11106,21432,21693,22606,36125,39930,57400,131777,180635
9046,10674,19809,21447,22608,27123,45862,66235,106566,194869
8832,10312,19528,20977,25455,32475,50087,64292,160223,223749
8593,10487,21257,21424,24144,37464,43712,57686,115316,208052
8546,10304,19157,20325,23814,27940,50028,66609,108052,200967
8537,10825,19184,22560,23244,36368,52834,56261,149997,210233
8600,10622,17157,21209,23723,27198,46802,61513,109948,214892
9642,10684,18941,20367,25922,31424,50841,68264,106293,196990
9133,10453,19312,22200,22827,37714,55500,57044,123291,211656
8785,10850,20190,22097,22710,27844,52304,66234,169942,191290
8426,10636,17956,19656,24340,39047,51681,63135,115296,200093
8630,11418,19240,20263,22820,37265,67656,64146,116204,191546
8663,10591,18469,20434,25000,33403,36909,67923,114132,179380
8539,10513,18891,19015,23411,28789,37152,78004,134623,192269
8824,10697,22236,20370,24482,35754,42958,56488,130556,199543
8846,10902,20280,22564,28382,53727,44140,62425,112806,217200
8973,10303,20292,20253,22649,41244,37065,60176,112914,198845
8567,10859,19229,20044,21810,49051,32942,70905,119309,220121
8789,10568,18305,21813,23465,39352,34138,64562,115589,192129
8548,10555,24075,21053,24219,41245,43502,94464,120707,192720
8682,9992,18898,21364,23247,41359,48658,65105,122038,201500
9493,11057,20635,20032,22028,45033,198492,56541,109468,214702
8677,11035,18846,21299,22286,39801,43701,55448,113748,216663
8951,10793,19093,19745,25177,39398,33410,56864,137978,202330
8798,10314,18014,19617,23850,58625,43086,58647,102926,193075
8809,10336,18855,21574,22613,44974,36522,66458,137458,206159
8589,10327,25472,19533,20981,39790,35595,62033,121453,194061
9000,10634,23368,21309,22671,60775,42089,57784,120252,193197
8934,10765,23560,20890,27675,76948,44171,71745,182262,185766
9206,10424,19189,20377,24374,38407,42039,56099,107880,207031
9374,10607,21715,20285,23127,51551,35245,63902,124899,189649
8694,12730,18514,18477,22612,42760,34332,57320,124908,181748
11869,12023,1595339,19778,22843,33088,56607,64694,127045,200160
8589,11391,33092,20760,23850,75175,41180,64545,186482,194242
9435,10640,20021,20810,22371,33225,40217,59997,129278,192741
8838,11113,18877,21437,25056,34645,41354,67400,112053,213938
8814,10985,19213,23401,23353,39966,33046,57663,153123,180032
8902,10110,19468,20573,23224,32301,40366,66544,113853,183554
8273,11123,18617,22537,24821,41429,29165,74502,139283,189942
8682,10658,46192,19958,22951,55690,30142,65199,121130,203160
8333,10332,19378,21420,22774,34439,41881,59669,116225,193204
9168,10068,18891,21138,21751,37643,30994,62706,106787,206039
9016,11023,22035,19421,23324,67577,41469,57395,122155,186627
8951,10411,17398,19377,24643,28837,43109,61646,110759,206840
8466,11838,17726,21232,23333,47515,35671,61213,119485,192758
8360,10563,18852,21364,24574,162990,59665,74231,117589,295327
9465,10292,18709,19867,23146,81130,45305,79349,123176,194073
8788,10881,25600,19721,24005,30574,36050,56029,131247,175541
8992,11006,18939,23048,26574,41266,30409,58581,107872,178827
8242,10391,19102,21774,37169,26886,34147,63115,113768,183513
8512,14769,18156,20094,22274,34099,40899,58883,125563,188876
8839,10805,21921,19213,23513,32168,43791,74330,104195,185010
8628,11031,19197,24061,23349,36770,31136,60690,103859,191991
19950,10221,33763,19479,24942,36180,31957,59965,162612,176805
8622,10459,18416,20893,21904,28105,36324,60501,121950,180913
9984,10282,19927,20177,24297,39616,39431,68064,109622,204204
9752,10167,18781,20885,23526,27091,40848,68325,116268,185813
8873,10364,19019,23294,23305,29185,34202,65270,124258,185025
8717,10209,21697,22269,23990,71580,54736,90137,132687,182272
8902,13931,17840,20791,32845,26557,87662,61088,118570,181413
8832,11045,19010,20317,28945,135134,41872,65105,102371,177507
8941,10418,20681,19628,22426,69609,39942,61707,123529,190867
9282,10496,21163,20012,25876,31294,31806,58910,109456,178397
8965,10351,19002,18832,25997,37608,44756,68932,122271,196645
8652,10366,21125,21215,22197,37354,41013,59305,133516,191943
9006,10742,19304,19786,23183,28367,43991,59864,111851,185357
8449,22794,19628,21017,23513,26004,38068,104167,111494,180232
8295,10534,22300,28499,25288,31794,37109,58382,114276,181832
8674,10482,20447,19788,24917,33624,67260,65438,105722,191547
9007,9996,19453,27000,24021,30895,38977,64666,150334,200115
8717,10089,26500,18790,23213,25079,47710,66470,120548,172481
8561,11689,19627,19591,24461,39002,43970,63816,104190,192832
8665,12622,18432,20807,24267,29592,30620,69201,121030,174863
8793,11317,18731,20940,22459,27299,48247,62574,109869,182074
8805,11893,17144,21230,22605,36908,35671,56819,111894,173322
19685,10571,23387,21990,23532,28897,43062,57665,124353,183912
10266,10877,19454,19649,22645,32117,45838,67607,104436,192210
9195,10362,16939,20523,24826,38003,32800,53791,111515,184481
8760,10996,21701,24621,24748,27329,41787,57184,115665,194444
9077,10770,19396,22798,23353,33606,117481,57188,113826,206717
8577,11626,31360,20496,25088,26467,55100,61267,107656,170455
8295,10738,19650,19663,22282,30821,42569,62460,121729,191958
8638,10415,19355,20012,23257,41950,33965,68004,116244,181914
9682,10868,25832,19408,23114,49005,39118,60825,112136,179630
8523,10800,22283,19745,24317,38617,40538,66399,118894,189864
8699,10014,19543,20473,24630,35509,44306,56596,128726,186585
8594,10695,21731,19619,24818,38446,44898,56875,106600,179329
8699,10492,17709,19507,23938,37482,34306,68371,113287,181011
8303,10779,18956,20199,22947,37126,45922,67966,120729,190507
8671,10275,19082,19686,26271,34613,46044,57184,109963,186518
9586,10441,17348,20973,23679,26435,39285,57436,116879,182602
9088,10185,18911,20144,24384,29962,57649,58182,135767,174244
8677,10531,19503,20285,24057,35594,51938,56607,114071,190653
8969,10516,18741,19351,25471,50678,69739,67204,115190,183310
10597,10562,20317,22251,26249,26195,47699,56143,168793,178093
8652,10797,19731,20334,23815,23512,46075,58007,112749,178323
8902,10987,17588,20712,24667,31719,48906,56638,148653,187272
8818,10457,20823,20588,24404,43027,48474,64330,120133,189335
8512,10908,18969,20217,26742,27338,41261,63830,110514,195162
8509,14222,19314,20184,26490,28576,57831,59535,116605,201672
8915,10963,18495,20658,25248,31348,37314,57902,123395,190173
8055,10740,18035,20958,25271,25661,31153,56440,153773,171405
8397,10262,19500,19585,25221,31004,40646,62200,107955,236941
8562,10273,40512,44054,25601,29933,45601,62446,109885,184298
9578,11162,29198,21274,53879,33897,56159,74845,141586,184674
8966,10371,27456,20357,36557,32395,40026,54918,113466,185787
8685,10352,20541,20780,22974,26747,37830,58121,173257,185162
8885,10694,21101,22919,21695,30426,42296,56065,119938,185589
13744,10488,19947,18705,22135,27906,42723,61341,109876,183610
8430,10282,18259,20052,22559,29637,36224,77514,104242,193674
8587,10313,18546,20691,20250,31962,43434,61114,134965,190570
9491,12715,18718,18736,21299,27396,41242,60834,143737,179799
9694,17103,18757,19195,21608,29326,31982,64929,108049,179495
8592,11529,18216,20562,19254,34457,38232,67402,128546,185412
9000,10821,18014,22999,19811,26101,45446,59428,112362,175505
8546,11002,19291,21479,20569,31878,48722,56469,119190,183404
8649,10163,19925,21679,21546,29298,38011,70030,145757,192052
8713,10311,22870,19336,20427,31493,44515,57528,114492,176722
8933,11052,19750,19639,20853,28900,41605,63158,111946,192195
8716,10770,19100,20708,37695,27078,38285,68508,111780,182120
8331,10472,19393,22017,20062,33017,46251,65635,115230,200783
8218,10240,21942,19374,21819,30667,43986,61311,106830,180314
8291,10502,20285,20376,19986,29226,33058,74261,136082,195529
8471,10190,18827,19558,20877,30695,42798,65797,99792,192462
8152,10636,19155,22111,20305,26078,36716,61713,107741,181166
9748,10104,23904,27235,22180,25512,46174,65367,130553,184969
8531,10769,18903,19882,19933,28788,43950,64864,114114,179376
8323,10916,19860,19044,19670,26589,32732,187393,113206,192329
8664,10216,17162,18495,19152,28390,46194,62338,117055,191279
8895,10336,23580,18962,20900,24070,44899,63075,101188,198015
8833,10332,19583,21754,21057,24689,38477,65223,98141,247795
8483,10198,19260,20443,19946,35805,31974,61318,114934,192244
8863,10160,22578,20656,18798,32904,34632,62279,111340,191763
10228,10340,24096,19137,19372,29604,43889,69236,108362,198656
9983,14454,19894,21142,21913,35025,57148,73362,117554,183773
8725,10821,22897,20192,21429,36918,37491,57794,107986,211457
11288,10886,31306,19677,19809,28962,33085,92922,114803,193293
9033,10964,17828,19580,19580,39331,38551,59822,118172,188283
8712,10718,21391,20145,18781,30597,49697,57437,105815,196496
9367,10883,18244,20371,22639,24332,46325,190991,107900,178763
9217,10338,25347,20675,20329,23124,39724,61075,122953,189653
8482,10964,19457,19082,21892,29703,34952,64258,112775,187284
8446,10792,23330,18825,20690,39936,36626,68257,115472,209316
8812,10415,19363,18924,19755,28555,40406,65062,102695,195887
8752,10336,19533,24080,21699,29708,36236,60480,104866,197574
8891,10391,18639,18683,20661,32109,37362,57679,129445,202296
9939,10481,18346,20459,20120,29853,34541,64666,136814,185333
9064,10122,18216,20306,18837,27677,41409,59140,156535,188014
9076,10321,20686,19570,18146,30116,82520,79944,123955,218062
8463,10422,19277,19355,21328,23811,47358,64939,100415,212199
8671,10017,20041,20078,26585,29938,48619,58264,108795,191942
8561,12505,19419,18634,18772,45714,38064,54596,105579,271242
8715,11813,18902,21820,20255,27871,50124,57962,102851,190841
9453,11657,20528,18594,19995,31618,40506,58507,120567,189002
9073,10779,19797,21941,21168,26825,40589,66948,114713,183069
8661,10714,19044,20756,19597,28547,148792,83783,102022,182096
8968,10751,18118,20740,21048,33504,88122,61366,109025,186124
