b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
17594,17904,17373,17288,17611,17977,23020,29133,28929,27326
17885,17871,17226,17227,17453,18356,23642,28098,29494,27113
17693,17804,17411,17187,17427,18280,26044,47649,33177,31423
17723,17968,17240,17153,17571,18247,28565,28376,33135,44718
17501,17873,17352,17303,17847,19449,27062,29283,29474,32286
17630,17836,17367,17686,17777,18339,27933,33003,33514,29772
17508,17968,19317,17328,17216,18856,27697,28119,28999,31427
17748,17770,17430,17103,53254,18260,39541,27726,48307,28807
17545,17937,17320,17115,18084,17721,27398,31230,29395,27868
17344,17989,17328,17192,17548,25488,20193,28462,33625,28018
17597,17734,17230,17081,17466,18790,20637,28206,29526,29354
17726,17857,18415,17220,17888,18354,20377,27684,30557,27243
17757,18037,17779,17408,17702,28599,19449,30723,32973,26698
17692,17818,17588,17270,17356,17784,25243,27722,28761,28709
17553,17825,17630,17321,17349,19492,22453,29278,31224,28627
17599,18011,17386,17269,17546,18077,20671,30914,31050,27221
17665,18063,17922,17276,17311,17939,37133,29061,30053,38014
17684,17831,17731,17092,17488,17911,26426,32530,28992,27861
17604,17874,17739,17417,17638,18633,27732,27567,31671,27184
17539,17832,17651,17067,26457,22063,40779,30537,28762,28637
17653,17964,17447,17045,17333,19145,27884,28633,31201,28121
17706,18143,17593,17398,42758,19633,58380,30547,28888,33938
17556,18054,17873,17123,17696,18943,26844,27836,30515,30268
17616,17826,19551,17319,17694,17935,21950,28885,30781,29427
17557,17892,17683,17206,17924,18118,21527,28202,29103,30498
17853,17891,17399,17278,17476,18313,23818,28814,34178,31299
17707,17992,17419,17163,17398,18277,19709,28116,29203,30252
17380,18037,17120,17177,17305,18260,20288,32263,31694,28582
17572,17808,17347,17268,18059,17978,22507,28566,29590,28688
17558,18045,17352,17166,17523,17629,23444,27754,29806,29025
17312,17940,17326,17454,17470,18057,23912,27478,30605,27963
17474,18146,17616,17197,17501,17994,20544,27174,29887,28095
17455,17968,17450,17466,17784,17935,19698,33443,34962,28830
23047,17821,17256,17603,17670,17735,19463,30361,29992,27388
17698,18038,17297,17242,17835,17932,21773,28534,30232,27837
18019,17926,17514,17290,17505,20316,22762,28354,31465,28496
17579,17815,17185,17282,17611,18036,20108,28171,28738,32645
17615,17882,17342,17067,17516,18211,23844,28223,29415,27725
17414,17791,17406,17156,17573,17882,20817,35711,32302,27900
17544,17902,17737,17240,17390,18845,22699,43009,29695,27447
17466,17796,17778,17200,17494,18743,23863,27838,32129,27836
17755,17838,18343,17326,17576,18010,20717,28575,29778,30858
17541,17805,17828,17164,17341,19499,22422,29176,28567,27672
17644,18014,17771,17157,17615,18483,25278,27916,32114,30057
17712,17896,17713,17263,17490,18818,22853,31212,29584,26719
17596,17915,17863,17574,17536,18421,22142,27764,32086,27214
17571,17809,17886,17202,17425,18241,20535,28020,30485,26849
17619,21133,17774,17277,17292,19661,20554,28117,29774,27371
17522,18049,18612,17272,17579,18949,21418,28512,33451,27601
17471,17873,18007,17171,17283,18430,20201,34648,29421,28253
17547,17781,17706,17418,17787,19448,21532,28421,35292,26973
17608,17793,17767,17565,21818,19548,19802,27845,30061,33668
17556,18062,17363,17129,17738,19571,20376,28015,33726,26507
17571,17956,17409,17166,17743,18782,21817,27715,28619,27942
17589,17985,17282,17263,17445,18693,19596,27694,29569,26198
17727,17733,17480,17197,17380,22097,22540,32165,31132,27886
17635,17815,17405,17248,20363,19048,24455,27784,28597,27114
17554,20403,17532,17157,17581,19791,23006,28211,30993,26405
17563,17830,17364,17584,17973,18608,27119,28479,29901,27782
17494,17931,17186,17319,17561,18423,19807,31144,32278,27676
17542,17832,17227,17508,17279,19937,20801,28679,28816,27495
17624,17790,17467,17207,17790,19548,23624,27990,32939,25715
17517,17950,17472,17196,21701,19011,20550,28777,29714,28511
17520,17804,17391,17259,17605,18728,21031,31120,39844,26083
28384,17767,17308,17447,17421,18508,20038,28549,29490,27246
17439,17737,17429,17543,17423,20662,19945,28087,32543,28374
17563,17801,17246,17154,17473,18593,20138,34343,29336,28330
17625,17977,17388,17935,17523,18518,22337,27484,32607,27265
17422,18100,17559,17268,17523,18562,31850,28736,30343,27019
17933,17840,17374,17373,17470,18549,28644,31518,32084,26390
17619,17760,17537,17422,17468,20676,27659,27924,29770,26791
29779,17788,17186,17596,17658,18720,27730,31707,32389,26030
17540,17922,17079,17126,17698,18498,28031,28040,29003,27835
17722,17679,17993,17188,17771,20626,27182,29950,31422,27950
17713,17537,18054,17170,17455,18445,28312,28957,32136,26797
