x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144
317993,281578,409755,472818,472363,822888,1137944,4909583,7221849,12608153,36865564,38324691,69595964,193697946,220354132
308259,278454,411790,482859,458579,815148,1098515,3551927,7853637,13631146,37202034,38122575,69874038,193890168,220085809
325279,277278,398136,461401,461033,832124,1076915,4657536,7464717,12631047,37308710,38499290,70214437,194064578,221322410
312180,322597,392575,456052,473929,804080,1189763,4492749,7788184,14214717,36955370,38549435,70170915,193803823,219957739
319340,316264,404373,485522,483282,820958,1223492,4520983,7449467,12672505,37263316,38255439,69655970,193556566,218849945
308969,311032,400408,480310,494662,834617,1188609,3369415,7496709,13799295,36908735,38549899,70006280,195589505,220576205
312729,278133,400591,445860,490648,2519534,1116554,4694255,7356822,12650717,38317228,38860330,69534843,193988169,220853657
306798,284739,409366,457039,478721,938956,1056033,4526004,7864866,12460465,37294477,38701390,70126456,193796835,221491448
307720,276289,394725,510087,481866,818935,1146034,3442396,7414473,13465868,37057465,38298275,69504521,194645626,219305693
311305,276132,404542,460019,485397,820217,1048401,4381183,7713116,16450343,38086807,38274246,70084759,186692795,220253947
308498,286403,407970,479474,478587,819149,1189781,4120186,7458629,14498110,22435283,38299459,69754130,124532242,220727598
309274,278540,394398,473415,465191,837990,1139924,3597528,7802459,13942287,25236174,38507865,70021427,126780861,217738534
307096,278879,395551,465950,472413,821267,1198457,4568314,7443596,12632472,21217272,38845064,69627050,124814627,221544602
322503,338089,390515,472190,468601,793370,1061034,4615608,7909190,14565547,21325770,39323677,70014407,129012482,219968287
309870,316492,401390,481694,462317,879591,1151446,4745209,7436960,12719969,21221811,38359603,69523802,125131311,221107028
323190,299344,413472,476809,476890,815369,1062858,3571844,7760317,11992373,21410985,38598714,69969813,124859959,218443957
310932,276241,411266,470193,474685,826591,1173972,4889039,7587733,13184748,21278569,38255581,69949205,122200086,221242940
322448,277785,384895,483054,485282,799379,1202603,4764623,7781086,13740513,25989365,38351214,69845403,131591923,220426603
305124,287276,405710,471939,478509,867014,1011703,3430323,7546341,12597502,21774384,38197839,69520849,129005361,219089751
320025,278498,404301,4153264,478072,798240,1152612,4312105,7703577,13220231,36823405,38439538,69839393,127834459,220657639
308816,278646,402396,798753,490389,822247,1029354,4348747,7427869,12656945,36856691,39262821,69676896,124057677,221338445
310551,283229,389199,524604,480501,892245,1114078,3537676,7785722,14396472,36993347,38211217,69877563,124585488,220545496
309639,275501,402105,460500,486712,887174,1033344,4576858,7401984,13427167,36843059,38303898,69623988,131367771,211537358
316004,313701,409030,460287,478010,3479226,1178421,4651735,7659823,14443298,37226238,38442094,69979686,124348117,219931569
319142,314206,402192,472213,485764,1568743,1065713,4507351,7425557,14158096,37263977,38333106,69707817,136310735,219112063
309855,296099,409854,499024,479906,842865,1205863,3162823,7762864,14416035,37401715,38532112,74178722,123861574,220031416
320134,278735,392131,451540,482572,833988,1022489,4047369,7456361,14769589,37182647,38314018,69661760,125270720,219207613
310135,277019,415922,472151,472931,818871,1159275,4879810,7694937,14019781,37320186,38558370,70054962,125018032,217995014
323320,278728,399358,486779,476191,838915,1085869,3462448,7544746,12777685,36796456,38367185,69402990,125169603,220874986
311213,286563,394367,458983,474353,862302,1119666,5838218,7674768,13841132,35545280,38489032,69867391,125897489,325779270
321560,275022,411516,466518,462787,846165,1010656,5421051,7404182,12743490,36982326,38310586,69901922,125491361,220853242
312158,274985,411837,478316,474802,843268,1035431,3950933,7688366,13918013,36900999,38412937,69807444,129029634,218531925
320158,276780,415602,462489,457021,875344,1147299,4885281,7413775,12144567,36752154,38587239,69601358,124974263,220951471
314451,350462,393821,458487,471555,852822,1192389,4616395,7860637,14395009,36877256,38213859,69772063,124839412,218388875
312815,298378,408807,487470,489104,863880,1037679,4602899,7391213,12766583,37111573,38257857,69379548,124264965,218798366
308369,277135,395511,492898,505513,825030,1037506,3443454,7939648,12053921,37079376,38326668,70107889,123711161,219983480
311773,281415,357774,448943,486640,826279,1169135,8220491,7368463,13347921,26463839,38269010,69614438,125020381,218385957
308167,288488,380866,482598,487618,860893,1120274,5051799,7673211,13840935,21211987,38398737,69781736,123839930,220501591
311784,276521,390754,481428,474824,1027926,1242141,3530040,7397545,12048780,36981477,38278952,69886030,125939546,219208034
315270,276511,411671,460354,482124,904456,1068763,4961096,7605406,14415836,37433873,38293664,70054035,124554429,220165253
309772,283846,390922,485590,471474,1494797,1144861,4780959,6200966,12823496,36781477,38401818,69534626,125253009,218979571
315220,280536,416252,488109,484742,938882,1151223,3576019,7960796,12138698,36720344,38315025,70158779,125057599,220207716
309990,286631,417384,455741,488787,931820,1166208,4516187,7776245,12959134,36296283,38277340,69628010,124785147,220879105
326138,321637,400799,463437,474981,937816,1058949,4430137,7470508,13848434,37495413,36742316,69784749,124693203,217932044
309117,297632,406792,484535,457914,971416,1175614,4574240,7776985,12846866,37880539,39304090,69902133,125037423,220860042
317611,316793,406396,482003,472657,913239,1049131,3315610,7436199,12050909,36676652,38854390,70014075,123333930,218532413
311395,280947,405602,467189,472775,1031779,1144702,4842317,7790206,16649901,37140472,38283707,69591879,125037340,220081507
309734,280403,409404,473454,482971,881503,1124525,4638026,7433876,13984734,36882604,38452407,69977003,123443913,218715104
307895,290049,416740,475140,474985,810682,988758,3424044,7833928,12087289,36857534,38458378,69503084,159229495,221235802
314029,278267,415756,469359,477828,814305,1015711,4944923,7424813,14514440,36332473,38356385,70198591,193957241,218307250
310241,280099,400829,473285,489653,819400,1011910,4981306,7865488,13650255,34677137,38442454,69803723,194188095,220815954
308344,276006,399210,484346,481504,792774,1049976,3806936,7415281,14010429,36869410,38492493,69873132,188542786,219811486
310949,274322,403854,464742,485648,854358,1133715,4913429,7760746,12722834,36784245,38358830,69966291,194262239,219691122
313598,325566,383807,466599,450044,809240,1124667,4883987,7437515,14409572,37357354,38334099,70018154,193749884,218031304
319630,312447,402578,478590,487203,863957,1136328,4744517,7785475,12738877,33514031,38261224,71333035,189004031,220117147
311187,297293,406541,489798,465435,788192,974011,3548225,7432281,12050704,37442222,39078473,70463064,193912993,218532614
327923,289449,411559,464782,457122,868568,1018299,5718065,7929171,13455267,36903468,38226531,69699634,193800673,218941181
309686,278163,414254,459444,468970,826631,1112620,4819379,7370324,13773332,36909827,38452584,70499971,193499680,218258930
317791,276982,408689,485227,473145,877874,1129048,3418599,7776032,12211904,37640913,36466471,69819857,193943587,221149879
310218,285394,399016,444280,462048,912821,1148212,4973331,7395001,14335923,35484110,39392134,70235130,193716062,219038258
316933,277848,397761,471835,471248,8599197,1146067,4973541,7738846,12763545,31097243,38456357,69896562,193897149,218985343
307950,287155,393054,473593,487028,1627490,984738,3687465,7428452,12034723,24905101,39203528,70179318,194121709,217770063
309725,278732,390861,453890,467019,918786,1085699,6200407,7666905,13284829,21179126,38308269,69946040,188629501,221071471
314592,333879,388450,466334,458782,945077,1152737,4782743,7396787,13823859,21220943,38248418,70018260,197621733,209152218
310057,315921,402548,467457,466697,847069,1081812,4724209,7707495,12777668,21267164,38624271,70076076,196492141,218660664
309702,277340,390409,473330,470054,829247,1012918,3373085,6174003,11941749,21223637,38319251,73018336,196405407,220111142
309684,278538,412949,456050,483245,818568,1085675,4392438,7792475,13282222,21256638,38267294,69971225,196318972,218882688
315682,286829,407053,464027,488986,803046,1152084,4611003,7843975,13283675,21116725,38485592,70142974,195903134,219703609
308995,276391,415906,467255,475927,874641,1005073,3600137,6015970,12048538,21213720,38411375,69696059,196556040,221184835
320623,276562,407297,462391,486938,825000,973466,4783563,7958224,14360691,37074516,38205289,70100578,196422319,219492941
309132,276652,413574,462153,483690,962830,1057852,4940901,7762331,12775159,36655084,38285968,69868880,196298247,221403844
320298,275501,384806,478757,484196,984552,1136781,3661859,7387005,11966883,37308510,38403676,70368870,196314530,220264201
310926,287560,393798,458393,490687,835974,1099206,4752772,7829880,13430605,37172782,38577962,69764766,196465091,221979119
325532,335641,385627,464928,474259,791504,1154221,5955224,7402168,13720691,37537433,39086236,70125575,195997360,219867382
311398,310976,402081,474458,477747,828154,1087287,5686499,7938519,12733982,37564834,38567026,69716199,196189801,221341109
308965,309295,394460,478193,472011,797480,1008269,4226873,7434218,11977415,37373611,38324896,70090970,190924896,220077900
310907,278385,408041,474700,449045,822770,1146981,5321955,7679933,13266316,37446502,38322658,73385877,196150323,219092829
309099,277592,407073,477113,474486,824309,1026499,5548050,7445298,13779712,36907443,38313077,70445460,196284465,218288539
311352,291109,407061,486096,458197,842033,1154232,5391863,7897968,12697763,37026488,38488188,69978688,196037557,221160443
312171,277597,392126,478226,464359,857514,1031418,6139367,6139227,13771594,36748543,38499993,69897889,196236608,219855631
308332,279609,401260,463189,471497,827490,1166979,5792806,7809569,12020755,36848825,38943311,69678801,196593724,219154126
312909,278355,394791,488171,469606,824819,983989,4131838,8071214,14440076,36869989,38404583,69873748,196399712,217981058
322339,280086,392092,463960,459155,857767,990323,5013097,7503399,12746873,36410413,38535110,69922184,196531166,219357897
315808,361965,396521,457879,479771,903178,1040853,6577049,10762772,14431386,36898594,38293728,70110922,190594332,220480839
321820,299341,408842,493345,485351,948679,1614649,4744274,8003765,12742132,36832317,38802380,69701909,196453592,218706767
309490,278433,414942,481815,3413988,947829,1447369,5446470,7779849,13747728,36730851,38412489,70155288,196279849,220622037
324487,288352,394167,442352,920879,944193,1285437,6409792,7310841,12686350,36935431,39046393,70044698,190853174,220966447
307977,277679,407328,488649,499732,848468,1231826,6291031,7849522,12089380,36722289,38398324,70145436,195930725,219790616
320644,278257,407344,473748,496957,832259,1298659,3616477,7303293,13429734,36847250,38243707,69799019,191554928,218912897
313058,286026,388988,467431,486616,887154,1327913,5931608,7868116,13775245,37077247,38390666,70436941,196023872,220489080
310395,278731,414273,458654,482119,862998,1277881,5390321,6052329,12667027,37457607,38401785,70109798,196377613,219095630
307568,287378,404233,469758,486381,823207,1314869,4762233,8073620,13813935,36989806,38305704,70035670,195690878,220085746
310527,278870,399236,449423,483849,871326,1255638,5922197,7780014,12662365,37016904,38272283,69855328,196286971,218596893
322682,327351,405593,463903,471399,960138,1770197,5254674,7344201,14185392,37362216,38426971,70005777,196524416,217978717
307990,315394,400642,470429,490239,869277,1297109,5095912,7807981,12281332,37373389,38429716,69924391,196120259,221371137
322116,290364,397865,476302,484688,972488,1231230,3934088,6070238,13728191,37487947,38394821,69785479,196481236,218429633
311896,280293,406124,455477,466232,941520,1328173,5015571,7911505,12701158,37440378,38915749,69534028,196353053,218495351
319825,287005,395054,466407,475279,969706,1189405,6382474,7869758,12052052,36758253,38468837,70065892,196083259,220616812
311110,279362,413037,455199,463303,977936,1300081,4960941,6330270,13368797,34505177,39308653,69686136,196516516,221340877
322455,279173,403874,459965,479120,921902,1248439,5623423,7773711,13835684,21074122,39162234,70021125,195977230,220442636
313957,279012,395938,469989,492542,953812,1283464,6700264,7690604,12669719,21355683,38409390,69758825,196700183,222720659
320296,279209,395350,479637,492108,938402,1210341,4479209,7577528,13927010,21147675,38387709,70284114,195972036,220341217
315435,285477,400745,456219,487961,943112,3726502,5101522,7725190,12666058,21204381,38499327,70240876,197201696,221402599
315690,339179,401345,460139,473103,932362,1397815,5329527,6330019,14337945,21163790,38412752,70086082,196045192,220398890
310429,313131,406455,494372,480669,943043,1263636,5215557,7783144,12706351,38105227,38454987,69977624,197053362,219313142
310931,2111191,398094,487789,474735,969621,1254960,4200597,7756283,14339265,38279312,38372269,69854640,196409541,253421864
319014,460089,417879,477024,476358,904429,1158200,5041111,6138754,12726871,36871673,38307004,72819674,197217820,236251237
311022,301269,412396,479209,476883,935231,1137071,4978837,7741724,12046125,36890229,38758284,69870976,196353425,226221202
321110,280912,403169,487213,471183,932122,1156063,5483042,7822552,13759638,36732165,38434176,69978595,196287858,245596792
312602,278504,387397,451411,458048,1325459,1211797,6627310,7263003,13779609,36813317,38421908,69925827,196070309,293751106
325891,283244,404388,475537,459645,1081490,1256887,6372948,7902178,12661630,36874766,38238816,69882126,196952322,271560243
312174,290087,404013,485695,461470,878722,1145828,4587955,7322015,14733436,36931979,38559831,70099201,196102755,310121859
323617,283288,406215,446100,463846,970029,1566406,6013540,7838324,12850352,30929916,38600286,69938769,196366251,290973075
314357,324575,388061,466921,464596,845425,1101190,5918342,7444573,14298054,36776204,38424804,69980885,196214789,290308756
312932,320392,402330,484216,474234,831132,1213600,5327100,7719216,12729552,25920725,38341122,69806431,196611655,334802548
309473,278316,414030,475764,489159,1152413,1147182,4060715,7419524,13840692,37723112,38506614,70454815,197262568,299864668
309254,281405,411064,467852,496967,1089521,1241375,5339036,7696237,12657472,21914957,38713893,70122216,191535823,292781751
312054,290181,401945,480080,485033,1057961,1281047,7011140,7275131,13741973,37010060,38458612,70258864,196670027,301317520
310859,283721,409613,470261,488641,1011358,1090221,4358967,7713036,12672307,21330676,38265527,69626667,196754260,274016849
323073,278443,401874,477340,468198,1109150,1220564,5363592,7332200,13886474,21237846,38175171,69797260,196236945,327332130
311347,281902,409102,471462,459879,1074960,1088135,5609808,7806328,12675194,21211307,38642422,69990583,200089153,328738149
318712,285616,399258,469431,481045,1048080,5832994,4607162,7316500,13804809,36723372,38377339,72597317,196810824,318730094
313525,288290,396555,477630,477766,1063865,1193462,5314466,7789406,12671374,36871983,38257948,72470422,196508121,224258936
327376,318478,390859,465089,462316,978907,1185293,5520582,7676781,14570615,36880419,38340738,70044829,196312707,219983337
310872,326365,417930,457011,479969,1023954,1143754,5035497,7818816,12674311,36911037,38196839,69941279,195520221,206263894
315849,308998,396295,485127,472648,945304,1178485,4480975,7362721,13758019,36891666,38316359,69942232,140920192,220156937
309408,304786,403610,447133,461286,849520,1177339,5112487,7583478,12735513,36751563,38355603,69919561,196320931,236246228
312304,283941,410319,468400,458471,906965,1190738,4862044,7348468,12089858,36719969,39143294,70138454,141834061,288467747
311654,293482,411179,478707,478883,897624,1193536,5670605,7741304,13324183,36784309,38884674,70220685,198857418,219611788
312538,278050,382385,464872,487176,885965,1053535,6920184,7337555,13776456,36943305,40052824,70100351,142496083,221643543
305853,279543,407837,467906,486444,890341,1165503,4815680,7761405,12008033,36967842,38408633,69938876,194097093,222253297
309051,288758,402799,484297,480887,837243,1148214,5202962,6090613,14369712,36727790,38492480,70032639,193947033,272879839
309206,278279,379573,462599,488806,865501,1053233,6774997,7782001,12713582,36827868,38378578,69578770,196439674,261133144
311811,333195,398474,461092,478402,953050,1108187,6198758,7857818,14366337,36741157,38574311,70038710,195288753,254847404
319727,316645,402626,481060,475990,846932,1139004,5830561,7369144,13538062,36736169,38365449,69813649,194210027,291621925
310591,281154,397754,479743,464139,789977,1069082,3967011,7699321,12562479,36780472,65940949,70124990,208750431,310352469
322150,279421,406881,462628,473302,796203,1042262,5471975,6037982,13357522,36795727,65630092,69825995,196898427,280718665
310953,278090,382045,471543,487603,792049,1055101,5737271,7769511,13787296,36989633,38600875,70047717,191304586,311900881
321390,278414,403870,470113,479019,784040,1163320,4226902,7705219,12671893,36796713,38550748,69713580,196841970,314775330
312250,289815,414506,442035,459859,784684,1137274,6987691,7595755,13822792,36913699,38282263,69962159,196178686,292869330
321120,278795,401905,470122,480331,796228,1203552,5350874,7584783,12637122,36776007,38262512,69807124,191373617,359634926
309331,280082,403504,460372,479598,812091,1092125,6015756,6101043,13832640,21250793,38377870,70909853,196711169,316227160
313220,281999,408820,468308,478729,831617,1125273,5252438,7798427,12651463,21250301,38356843,70050524,196982359,332358706
316522,344921,410110,473993,482548,845592,1057716,5961495,7743887,14407585,21250751,38259535,70096667,196992448,326132320
309206,298092,408563,481180,616915,821901,1086426,4976510,6103151,12763226,34700573,38742397,69830112,194355999,329988084
307371,280711,404912,482846,485182,839213,1177963,3593374,8029884,13760740,36862337,38199282,70231376,194366853,348936434
313312,278134,401335,457595,485012,829054,1043762,4548078,7812158,12680065,36799174,38189428,69619351,194700302,349606815
315009,289689,392176,473953,464827,840928,1192056,5662321,6124314,13753098,36998407,38314150,70217801,189072386,323957436
310419,277030,398306,498278,480196,861026,995194,5043666,7990351,12738641,36728804,38318480,69949040,196399602,298797255
320041,277141,413145,467479,476546,825805,999772,5974779,7793445,13689573,36796912,38554373,70020021,194242055,299122338
309376,288366,410193,475766,489139,855618,1109247,5428331,6286815,12735835,36890161,38243226,71103059,194076581,313444033
320716,277286,400496,486082,487290,815251,1169082,4192438,7834986,13778340,36815073,38341657,70354223,196071736,313388984
310646,290700,408947,447172,496244,835008,1174762,5644141,7795620,12702197,36672036,38297334,69913003,193499604,310127259
324530,346224,381142,463970,476333,827887,1151424,4917680,6092403,14380517,36816661,38319750,70235215,188437033,333889512
308585,303589,392518,495866,494720,888356,1142657,7016639,8019716,12703474,21216518,38269332,69731749,193942537,354845088
309586,300375,401909,478371,482073,809996,1136817,5116596,7761034,13882293,21237056,38179814,70442477,193764772,348964861
311521,277108,406940,463906,467203,874419,1039001,5927113,6098886,12742272,21146856,38295395,69825085,196558743,353968161
310349,279364,416785,483018,475248,840247,1144797,5827617,7768966,13785148,21152297,38362523,70053009,194088422,305335712
308579,288803,400663,478511,478387,850772,1130979,4636077,7746572,12700752,20538464,38309008,69778132,194248834,297967475
312429,277119,403935,451879,472778,821027,1120684,5642183,6176338,13840806,21446226,38496772,70041261,194118149,285874634
321956,278820,411763,461452,479958,776683,1039365,5678321,7793720,12709756,37073338,38265986,69638401,189304282,298796932
307394,286103,407936,475001,461812,785014,1004835,4078667,7723871,13829347,37068981,38423735,116779820,194317564,278315354
320886,275529,392224,459821,483285,790091,1125039,5316942,7318745,12671072,37159409,38188229,115336428,194244040,290032080
312578,343615,397569,472722,483398,776243,1104647,6153915,7708969,14403306,36861968,38305317,115091709,194359182,315364568
317595,319718,405895,469971,475200,783572,1115558,5388856,6124594,12700657,36842066,38326739,115298531,194128565,351901936
309932,280777,415926,477529,494480,774351,1108608,4123049,7805437,13772208,36493600,38423612,115236440,193945701,315347950
322892,278813,404872,467273,481344,783524,1015736,7059952,7756492,12989808,21151682,38696453,114907629,185174210,310565513
312835,313596,407524,462880,494359,799037,1044828,6777531,7371276,13769566,21040069,38564161,114205951,193970451,288497580
311321,277523,389837,472289,483959,797300,1118707,4515570,7749932,12733644,20993032,38346916,115248370,193849621,311725630
310095,293802,393724,455109,486576,778763,1088418,6427728,7613262,13838966,21193509,38383647,114736922,194128233,361806786
308388,278613,407158,478550,494777,777823,1119013,6414883,7759578,14377519,21309138,38222110,115699905,193880716,312636720
309755,277473,409440,481179,473432,781999,1127974,5056102,6087024,14211466,21166023,38328388,115304541,193686272,294801023
311492,290821,394074,470213,488628,795133,1138142,6110653,7736241,12757030,21208506,38450467,115752772,193933785,340410589
322964,338150,398431,463408,484067,782742,1130819,5920065,7732049,14533743,21097539,38915338,117048774,188250743,345734157
310329,296176,413131,480933,485700,782641,1116926,5273191,7365743,12723218,21180297,38394295,115129308,195669301,307449940
317750,287439,399814,490214,475372,781273,1139328,4038184,7644495,13830356,21116483,38371593,114625916,193871260,311200124
311158,279650,422807,455571,458285,786288,979653,4898020,7443052,12795452,21271319,38642442,119055263,172670545,359598918
324827,285484,392531,470834,478916,782053,1112629,6507565,7743785,13802858,21322977,38619578,114762498,124002495,329715243
309467,276558,382345,487187,477220,796798,1135353,4929106,7381769,12812313,21111151,38519111,115538850,198347799,346456646
325336,277274,399068,477549,462547,783279,1006300,5779592,7688374,12032321,21258719,39932703,115149390,195653160,352997088
312004,292317,408022,488324,465269,779056,1046701,5197505,7422502,13309365,21213309,38307161,115343364,195944455,343327697
321101,279733,404317,492830,489992,792049,986990,4599447,7699982,13902497,21185471,38731323,115746374,195177603,311035518
310906,275565,403384,463343,478939,788064,1138611,5242482,7304986,12732423,21041811,38722483,115388849,194732701,342321665
316556,339771,386509,472665,477934,786010,1027289,5072163,7747450,14375025,21082992,38692864,115658846,184158358,326792407
310831,304369,414311,494954,469347,788161,1061261,5091968,7366740,12770888,21146557,39031754,115116933,126460148,344597200
309761,306986,404991,470961,476426,776857,1748264,3968085,7722920,11932390,19992031,38198194,115552823,124751128,329049819
322423,281873,391145,476285,472240,800457,1406787,4708865,7356992,13282950,21528434,38704493,115191944,126326628,275787739
311508,275869,401704,491248,487637,818891,1290025,6534197,7779117,13873632,21120124,38722032,115353092,125893864,360649735
318259,286086,402906,487997,475873,840989,1227506,5121861,7367363,11949621,21086101,38403189,115762556,127115500,309804094
313720,279082,402132,476726,478887,830180,1260442,6014499,7744088,14388467,21113043,38258379,121506545,126049650,344958774
321397,280669,393479,476713,483512,826559,1307622,5446604,7343595,12752687,21129692,38421835,115589485,126537128,299055486
307985,281679,394756,501750,481979,815325,1271566,4407587,7744961,11999630,21091971,38519165,115214484,126495967,289398734
326903,275905,409454,460480,650009,827645,1259523,5120992,7326995,13234444,21150132,38371683,121896425,125990809,350969026
316215,323762,415886,473192,488950,842733,1238720,5825811,7660203,13775886,21070651,38423792,115182351,126029812,308309741
312214,319894,403201,500035,494914,828410,1183828,5773159,6079193,13042172,21081743,38474423,115561509,124887752,291083807
306988,308470,399410,497969,475630,855003,1169933,4064559,7775279,12015879,21130406,38888273,115172738,125722090,289037012
312099,298186,400102,479250,476769,837571,1204084,6157865,7780583,13320781,21144734,41885785,116206985,126254320,314689615
311091,297364,400459,484033,473566,839058,1230817,5476863,7419712,13948622,21079564,38315018,115258989,124580077,365777134
310517,280791,390494,496694,469252,814008,1215570,4322012,7757197,11929319,21124995,38346880,116498108,125260674,303530373
311553,287721,409369,463848,459591,819806,1170297,6970223,7379093,14348087,23770151,38424753,114881985,126644026,312118186
310143,275864,405056,480999,468218,818785,1203861,6779727,7670435,12654748,21271240,38469835,115494160,125401840,362389813
313998,276585,385536,495571,480149,822393,1246595,5214821,7552343,11972874,21081951,38367200,114981710,125658387,321544844
311153,282360,404578,482120,474673,849245,1195691,5747619,7718389,13285439,20979267,38212353,115480955,125229921,342505173
327619,341602,410276,475779,451943,816479,1212243,5371303,7534503,13796419,21180189,39532661,115029314,126099002,366673323
310515,313610,402643,472848,463985,803950,1217818,5353571,7743816,12753336,21076537,38860478,115276432,127668183,327549806
322413,308165,394093,510169,482730,846827,1186912,4370848,7488416,11992299,21189115,38330336,114642577,125727911,323562428
313514,275630,406442,489784,456562,837865,1191523,5414417,7745708,13321395,21280333,38460491,115207066,126478658,310626009
320506,280859,408528,479141,468021,822444,1191027,5150308,7611484,13806356,21172988,38417947,114792379,125989674,315452941
310548,275090,389875,510954,499769,828898,1169486,4129079,7784960,13161221,21226066,38928340,118865230,126287817,320197760
313605,278848,394916,477740,486831,819305,1151488,4841167,6109657,13849054,21138573,38291010,114948250,127156803,340728037
309367,282259,394214,466540,493738,820948,1256026,5598495,7837134,12768300,21300483,38427045,116813487,126350395,277066742
311276,282315,403734,499639,475534,821842,1177917,4063131,7806676,13836558,21012018,38914255,114888533,124734375,286632554
308561,277719,395049,490733,496417,835307,1211795,5148498,6235054,12616088,21024089,38504007,113331141,127841245,316589777
312393,331607,408538,487552,477575,838447,1112182,6291881,7804974,14536207,20989140,38337883,114960309,125596360,308267340
318976,307514,416448,488776,474220,852393,1156014,4916973,7805430,12680022,21284661,38270122,115338810,125089516,303832129
307588,312260,409714,480597,477116,782377,1182608,4547274,7277296,11980337,21165644,38477335,114420055,123970599,322768808
322876,295880,414427,487299,454969,803474,1177402,5609068,7701108,13258442,21002946,38271449,114829088,122943737,297192631
311881,278292,400242,489522,476180,786135,1145872,5679536,6117356,19967729,21071084,38483445,115152317,125772453,325024230
322147,287060,406528,479732,487725,822781,1132341,4213549,7801167,15011321,21254598,38424811,115080088,123571860,292489645
310234,277754,401416,487687,457694,787782,1155325,6140309,7846102,13933448,21155751,38277406,114980826,123473712,352384196
317406,280853,401863,486460,474001,837751,1139345,5564282,6093027,12568758,21254850,39166355,115129554,126497304,357809071
310066,284947,383541,488611,467506,776657,1152631,4270613,7789959,13144028,21216617,38818647,114670095,125934873,316084752
322487,285838,404328,478276,473107,815353,1170975,5440370,7801133,12550642,21017630,38298304,115090084,126404240,279923688
313047,346225,411236,488410,469942,784234,1138931,6686986,7373472,14386887,21229928,38800905,116639514,125559017,294055211
311176,325783,413855,496652,482610,798525,1124006,6586987,7771724,12699178,21187825,38405759,115048791,127631743,306800734
307099,289771,415500,489687,483337,805236,1128994,5198920,7326642,11996561,21239107,38291645,119897831,125852618,350939108
307504,278547,403805,465232,488890,797309,1158338,6085894,7702690,14042534,21138890,38692838,119337355,130764931,314033809
318371,284897,409641,498498,487189,913105,1167026,5407413,6047360,14414604,21071324,38360348,117143578,125854869,296577387
307766,277517,401681,488264,478056,867188,1069908,4400445,7713482,12662763,21061923,38450339,118158484,126298375,284473150
319566,290587,396700,471900,484477,858694,1254049,5454060,7593860,22197889,19909380,38653382,119847676,126366808,335273622
311345,278784,408600,488039,467947,911927,1137586,4785865,7615725,14269327,21106387,38232312,117983049,126645992,344112653
321708,278992,402312,498235,480791,896758,1155555,3826224,7692363,15391248,21152549,38387770,118479514,124797100,362636345
307310,283738,403536,468363,481527,805441,1071649,6663930,7304620,12768629,21100323,38196646,120612713,126368767,347300197
324135,317608,408019,464704,476496,820368,1067945,4833110,7557737,14407209,21156722,38379106,120300574,124804165,329821559
309383,312354,413710,502846,480206,825277,1063603,7799961,6051879,12701560,21010543,38452228,121314029,124831723,334297673
312173,300556,397484,495277,485072,820796,1222335,5425147,7892852,11945351,21067865,38864601,120285518,125806152,342388183
308085,276686,401247,476081,468196,828169,1084652,6252180,7731401,13341288,21044413,38226990,119443094,125620182,311682841
309067,279167,403384,484770,499012,813258,1125370,5855114,7299571,13726714,21045693,38440784,114955458,124981877,295223310
307324,276431,392898,486198,481726,829413,1203542,4152131,7828113,12716889,21105692,38229061,114808107,127284054,352020418
307428,279246,393338,453547,476708,802406,1278250,5476513,7376273,13844978,21421058,38380719,119167548,124684831,307140278
308010,286925,412054,470540,483627,826368,1182035,7028340,7730664,11937357,21115461,38879326,119629778,194925049,291596193
309620,281881,400586,506292,488785,817766,1129216,4651407,7313196,14434274,21112716,38310461,120571054,194389756,269673137
310772,314748,415871,462603,478264,830710,1129450,5369650,7728412,12590569,20973402,38710429,120725474,194968308,298201186
