SHIR FPGA b16,SHIR FPGA b32,SHIR FPGA b64,SHIR FPGA b128,SHIR FPGA b256,SHIR FPGA b512,SHIR FPGA b1024,SHIR FPGA b2048,SHIR FPGA b4096,SHIR FPGA b8192
12693242,25845896,51712431,103271842,197001669,394403950,791827180,1585008508,3163275886,6329261598
12682756,25862312,51634456,103454964,204326695,396755038,793751174,1580237145,3166953803,6328529903
12684392,25837169,49819659,103332651,204359725,392152996,787051533,1585833727,3162451216,6335348901
12700705,25863371,51685012,103316650,201174863,395782986,793479054,1585686362,3162507167,6337112046
12684824,25859946,49772258,103342919,204487885,389712073,794228244,1583803853,3164910368,6332787513
12694692,25867815,49760309,103361452,204610777,394060201,792479595,1567019379,3162998171,6320466195
12692651,25993083,51646879,103312346,204328509,389785848,794194810,1584963690,3164998832,6329466770
12678381,25929661,51626796,103297755,204320988,390485888,790404931,1571651035,3166394193,6329486948
12670232,25819952,51653171,95015316,204997902,389972196,812101762,1585863532,3162944297,6380014828
12710861,25857227,51680872,103312756,204562742,391029668,792888665,1586108203,3168440435,6493411611
12677298,25858913,49716884,95049138,205140754,396069671,791771277,1585013866,3163897482,6435770422
12701197,25860326,51695375,95081278,196969786,395422461,798863867,1585695445,3166005786,6379489378
12673735,25838560,49721097,95036382,204458594,392688402,798574405,1572613401,3164276210,6378800133
12693012,25882330,49723514,103310754,204350225,390732432,794481827,1586639932,3170578770,6428426452
12702481,25898621,51690773,103264159,195700479,388963772,795468526,1579390703,3161974316,6379462715
12668785,25866751,51670883,95007417,204431146,394416648,794755575,1586586686,3163699925,6379842290
12699433,25852466,51742100,95072443,204387123,389870523,775709532,1586938927,3165705105,6440189606
12676253,25858594,52582129,103296289,204571179,395427701,775752876,1586019170,3164349946,6330688730
12694086,25837017,49730993,95025800,204441208,399177664,792297244,1564808447,3165722391,6378954674
12715255,25832035,49795050,95079188,204385011,391070608,796876424,1590147611,3163755610,6379950160
12742238,25857438,49736937,94996773,204395211,392555232,803075698,1585435693,3165930922,6395342383
12734117,25874838,49754797,95015133,204264420,392136355,775446942,1583942759,3164204349,6463769263
12744819,25878183,52599284,103268332,204429007,396429054,783019922,1585957164,3166077291,6435369258
12719234,25887286,51660773,95065710,204423853,395506208,798862168,1586070752,3164288943,6419672220
12732760,25869565,51665626,103253189,204350326,397568714,794907101,1583766417,3164894077,6331004719
12737705,25906434,51660326,103286366,185400877,393282008,778487984,1586999399,3165231472,6379726262
12727791,25854918,49706228,103272424,204388196,395609220,784166293,1584920183,3165300702,6379135937
12695342,25913720,49734394,103314187,196985297,390937026,787041691,1584712466,3164823699,6437291082
12696827,25852725,51651641,95066484,204326391,396050889,787584315,1586285489,3165129903,6380563352
12702250,25863748,49750824,103350283,204690003,393372746,790384696,1586009443,3163155795,6308133770
12706119,25864553,50335374,103230696,204385147,395630775,790132489,1569780536,3173267499,6329341852
12735947,25895102,49722606,103299041,204374406,397593192,784034595,1586731924,3166919266,6341330827
12668655,25857555,49749613,103292131,204484081,396598099,786083036,1585360163,3163716688,6340241731
12731089,25884762,51634979,95073929,204324638,395547449,786498962,1584354298,3164233945,6341211493
12787924,25915017,49735996,95181490,204381285,392516295,785681389,1589024008,3163933200,6342059439
12690918,25911784,49694579,95103556,204427285,395472896,791436075,1587193222,3166581594,6341149899
