b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
14084,13345,13345,16524,33771,63519,77852,127389,210543,444797,762587,1471880,3024047,6853291
13261,13886,13666,15639,35445,57146,79805,128185,215002,403908,775514,1474152,3030590,7051770
12960,13069,13434,15226,33384,55009,75911,181012,222880,401958,770476,1475369,2912106,6898172
12784,13056,13150,14840,32576,52389,97622,246663,219251,398698,765000,1481449,2884031,6412884
12932,13163,13361,14568,25509,57296,77208,183934,222644,410006,762390,1560263,2889949,6921534
13279,12916,13164,14714,29902,57214,91943,151630,216677,407361,758502,1560321,2884702,6460612
12706,12883,13010,14985,24681,49801,75557,208310,214275,408889,757634,1567984,2899306,6879305
12977,12729,13229,14532,21349,45870,76223,147068,212016,401669,748806,1566594,3061261,6432860
12821,12726,13760,14744,20095,52628,79133,128518,219656,395738,759436,1555559,3021067,6940065
18186,13058,13425,14315,19973,48565,96731,125256,213530,406056,761972,1652753,2870548,6446051
12715,13131,13407,14592,19255,49318,77052,125688,215125,404352,1294768,1554870,3032054,6894013
12924,13041,14734,14310,19943,45196,78114,123982,210479,405673,750621,1568997,3040027,6450349
12697,13154,13390,14306,19007,43338,77656,125764,215615,442172,762359,1573352,2868577,6901402
12718,13175,14543,14441,19083,47036,80723,129185,215613,447070,753731,1576352,2863114,6445236
12824,13187,13207,14579,18718,39509,75871,127803,216237,401916,752122,1690942,3027864,6841137
12991,13106,13304,14567,18578,42108,78583,245176,213161,440818,754392,1571208,3027471,6338104
13284,13054,13263,14687,18922,39833,78230,174861,212526,438981,766458,1581111,3041117,7634857
12945,13447,14102,14996,19823,38779,77536,149721,214398,449807,758578,1549337,3031712,6562242
12987,17613,13906,14533,18675,43708,77084,158205,224736,437007,760844,1550060,3032345,5773299
13370,17499,15224,14879,18077,41680,77724,155659,217856,447708,767851,1555400,3038398,6402348
13068,13455,13913,14850,17852,38782,78018,168654,214361,445314,760766,1577561,2870200,5691036
12990,13492,13537,14577,18390,38056,79376,131000,213858,442877,762686,1559900,2891412,8812768
13327,13153,13358,14486,17102,45078,85590,142252,214789,429898,751885,1548752,3042806,8936956
13792,13578,13091,14685,23607,38866,80136,150058,217328,454302,762871,1555097,3036741,5784275
13878,12868,13841,14427,18855,37981,78975,161795,212524,443204,775042,1555089,3025863,6480473
13593,12590,13455,14528,19283,46228,79512,160939,212196,439378,759433,1563143,3039943,5858697
13426,12819,13262,15918,17662,40178,74440,147052,215410,444115,761869,1557365,3039460,6534282
12947,13555,13063,14428,19914,42263,75889,151560,217596,435190,763803,1561337,3024530,5833231
13300,12811,13210,14551,19692,41018,78905,150170,222393,440345,758323,1616435,3027458,6490247
13018,12901,13404,14638,18112,40551,78196,268464,221283,441904,759579,2412448,3054488,5831761
12772,12869,13446,15688,17879,44507,79072,151231,211955,434817,830133,1573989,3053435,6485588
12688,13687,13581,16217,19487,49353,78848,130065,223859,445038,872361,1562979,3024850,5814260
12836,13792,13578,14552,22717,52252,85348,125307,211796,698881,863380,1586946,3040524,6471192
12715,12673,13375,14836,29227,53560,79093,122887,212362,444646,845574,1551928,3084508,5810734
12934,13694,13556,14930,27007,55125,84405,125579,219049,444997,860242,1561250,3050330,6471920
12565,12919,13606,14911,31084,52539,79835,125229,212031,439853,824564,1600454,3063982,5843852
12958,13819,13701,14734,31343,55636,79076,125044,215718,443433,862546,1562097,3117775,6521566
12863,13507,14649,15020,29539,53479,79046,131898,231340,438827,834605,1564264,3091472,5829943
13115,12939,13754,14861,27200,54726,76610,120698,216369,448390,808019,1558570,3090307,6616869
12724,13473,13504,14509,27131,66557,76330,125097,212608,438091,829584,1611241,3095937,5808137
13137,13259,14392,14945,27923,65104,77439,126638,217118,438265,830504,1569957,3074143,6465632
12744,18143,15360,14946,28642,53578,76605,126468,211461,405314,865083,1569135,3078397,5812892
12785,17567,14019,14504,35780,55124,79162,122458,216383,399431,837742,1572633,3064681,6506507
13259,14726,13642,14407,32444,53602,91408,138175,223314,408853,817179,1592266,3171806,5768901
12801,13938,13957,14495,33229,54439,77344,128227,214700,431880,780323,1606986,3193869,6517130
12800,13010,13930,14397,33336,55706,76858,124818,215950,441358,815354,1560806,3083018,5810815
13622,12955,13446,15447,34121,52768,95539,122611,212560,430056,874560,1615805,3143599,6470708
13451,13145,13621,17558,36308,52746,75305,122623,218496,447757,865010,1499465,3061005,5782702
13103,13462,13442,15802,31468,53278,74961,127504,211845,446261,821835,1503732,3110393,6529641
12909,13147,13300,15739,32249,54091,81066,126913,212767,445591,851982,1498200,3073389,5782174
13412,13655,13522,15951,33495,56085,77454,123245,220644,699386,814971,1517704,3248195,6506315
13130,13525,13203,16012,30539,57427,76674,124569,211897,436280,829548,1492477,3145800,5851374
13344,13147,13307,14989,31432,55481,77294,127128,214986,438514,843225,1477737,3071653,6502304
13052,13359,13905,15139,30551,54802,86141,129026,218212,438728,841723,1487945,3121200,6479441
12795,13192,13405,17035,32687,54149,76974,121807,214736,700138,823093,1581438,3072887,6508492
12859,13377,14473,16204,31112,53006,77114,124834,211831,401704,824403,1606370,3092307,6470030
12909,13140,13360,15784,32737,51752,79258,131008,227614,439195,828225,1618937,3081352,6533648
13140,13322,13475,15060,34444,54927,84670,120991,212043,446858,830774,1576919,2933382,6530379
12686,13293,13748,16444,34212,54900,76697,131308,212566,448471,852003,1584680,3122343,6478929
12695,12950,13618,15096,30172,44376,77917,127181,218576,440842,834173,1589762,3104306,6489881
12681,12922,13119,14378,34042,46536,78072,128397,212517,442294,823052,1606339,3103611,6496620
12575,13109,13226,14303,31626,41550,74440,125919,212091,454421,822909,1554262,3173375,6477809
12818,13397,13495,14517,25550,40782,76610,124967,219332,431023,847283,1574248,3107740,6484878
12915,13235,13983,15091,21103,41363,75967,125865,220606,450382,862493,1566532,3226595,6447675
13040,16923,14392,14838,19802,41543,75788,127503,215416,398725,865713,1604656,3096258,6489013
13062,17863,13723,15734,19931,40434,77863,130525,224149,398826,845520,1573946,3174491,6475155
13140,13641,13682,14865,21201,39517,79165,125983,213776,435399,824375,1611891,3102246,6504350
13571,13033,13432,14289,21006,41629,87654,136633,223416,449492,820517,1567678,3105130,6495248
13158,13124,12990,14540,23342,37431,77634,130135,216581,442301,824484,1590138,3090519,6443206
13452,12947,14631,15207,19279,40651,74914,125403,213093,450942,835275,1563390,3109310,6523213
13416,13120,14417,14744,19194,37728,78632,125593,215390,466162,925484,1572164,3337068,6465378
12630,12678,13418,14627,18596,35696,77472,127220,215925,443112,824628,1565697,3178063,6488770
13441,13049,13132,14152,21420,38223,74633,126030,212854,463590,829565,1604021,3087505,6503554
13247,13037,13337,14555,20217,43025,75208,126341,224434,446271,821808,1617643,3090999,6460577
13300,13388,14515,14147,18977,46153,76132,122012,218594,400568,947671,1561295,3083815,6447584
13311,12929,13187,14505,18116,46429,77209,123045,215900,454889,945992,1589082,3074440,6525410
13236,13143,14889,14417,17519,43964,79937,128282,215669,463757,895744,1596818,3126759,6528678
12432,12976,13449,14285,19598,39801,78078,121668,214664,451686,898824,1576969,3050119,6473700
12848,12930,13377,16485,19320,36704,77253,128272,222432,441315,926597,1588713,3047052,6483493
12772,12784,13559,14591,17915,41505,75157,127512,216642,490898,848077,1601928,3123436,6455791
13103,13323,13411,14334,23023,43397,78623,122922,213052,448370,858571,1617359,3113986,6483440
12835,12843,13559,18077,17574,46217,76032,128437,223029,440472,1029822,1557749,3093984,6450845
13050,12965,13563,16565,19482,58815,77709,122622,214908,441038,1119064,1598222,3119888,6478102
12726,12933,13736,16397,17475,37795,81980,125750,219148,442685,831001,1583256,3178948,6885737
12822,12917,13410,18486,18933,39209,75907,134307,214583,440794,851225,1561712,3076430,8692948
12857,12809,18448,17946,18072,38953,86078,129044,221995,439816,833445,1599815,3122361,6454417
12395,13637,18089,18468,17774,47145,77678,123339,225833,446662,824134,1575525,3116163,6886774
13511,17060,13733,16573,21502,58169,77843,129988,223861,440978,832999,1588015,3131128,6472759
13063,13337,13646,24965,29981,64934,75918,126618,223966,444439,868866,1564298,3060027,6891673
12576,13722,13592,15011,34393,65954,79159,125291,212971,454518,822903,1597806,3085372,6456305
12859,13725,13858,14407,29601,63497,76191,131360,212913,451618,842214,1642588,3124849,6887372
12440,13670,13362,14801,31653,53239,76024,125424,213546,437247,827689,1556753,3120246,6463789
13550,12115,13580,14403,38592,66703,75988,127016,212728,454822,837275,1575229,3160842,6943112
13588,13510,13297,14655,33087,51996,77729,132359,224881,459887,830043,1612547,3268832,6463883
13232,12316,13859,15689,33970,55037,75644,122463,225498,446389,838944,1588621,3166266,6907297
12726,19912,13743,14837,32349,53641,79417,139593,212519,442612,829999,1593840,3081018,6445496
12708,14986,13393,15048,32997,54104,79780,128137,217074,453558,1534247,1625374,3115326,6903507
12746,13638,13418,14802,31902,53849,78255,127597,210294,440231,917192,1563532,3119514,6444178
13023,13615,13647,18176,31826,62577,96213,135461,220607,444603,858578,1608629,3129817,6941006
12992,13816,13478,18107,33185,55237,77239,124061,225831,437780,865593,1566840,3142092,6443692
13063,12703,13730,16437,36855,54510,76288,128569,225209,440981,830411,1572988,3121262,6912363
12580,12051,13520,18075,34588,52264,75940,125651,213238,438425,859066,1562691,3203903,6461746
12689,11910,15020,17345,33887,54116,85726,126570,214025,443019,816641,1569139,3035537,6913983
12780,12218,14579,16858,32331,51955,76195,132228,221271,438047,850083,1567957,3045690,6477640
12601,13353,13662,18749,35015,52582,77410,126317,216395,446085,972222,1588444,3075857,6924758
12459,13553,13513,16148,34950,52597,79350,134581,222466,450969,910572,1568603,3141756,6487642
12555,12274,13365,16117,34369,51850,76085,125762,229004,435141,906823,1554564,3082370,6902616
12353,13504,13395,15443,33436,53070,89666,128194,213275,699508,909193,1580239,3129177,6459986
12756,12385,13954,15665,34203,51862,77825,128696,213848,436603,898844,1552241,3120651,6917316
12842,13231,14011,14736,33119,54806,81203,135950,221092,444553,920022,1564598,3121868,6466263
13118,17174,13461,14698,34752,53265,77400,130187,257333,446544,893266,1578222,3095797,6785318
12888,13185,13943,15785,35240,54618,90600,126485,212422,437164,834680,1556112,3064502,6405090
12721,14017,13690,15181,34784,55898,78184,139050,215318,446460,843430,1590918,3116401,6855261
12880,12699,13681,17186,33152,51070,77741,123786,216350,440437,847936,1596880,3083778,6411684
13033,12525,14543,16746,33734,51202,77240,125024,213200,446664,859101,1584162,3167515,6859341
13439,12454,14800,14872,24518,48800,78004,124986,220079,710212,1277265,1574740,3061921,6439807
13611,12499,13812,15992,21842,50270,94452,122007,219038,399881,1105423,1574202,3047877,6808139
13100,12228,14468,16020,25280,41891,87765,123105,213217,413265,823719,1593076,3056424,7184844
13089,12400,13657,14334,22433,43638,77242,131499,225146,401841,929298,1589566,3046137,6813227
12877,12604,13486,14861,20851,40003,79287,125824,217654,404109,846195,1560078,3085880,6438784
13262,12386,13403,14743,18983,39884,80301,124288,221584,411904,837706,1571049,3153396,6874775
12848,12383,13537,16074,18586,43625,77882,125177,215933,406956,843896,1474812,3035896,6434129
12938,12447,13832,16228,20235,40323,79520,122800,210739,404093,822117,1485152,3053399,6822761
12586,12279,13664,14548,18837,39113,78038,127130,223607,451435,1004227,1462026,3042877,8321846
13149,12414,13575,14537,19787,37259,76354,123518,227131,444768,938822,1465760,3051139,8296827
13306,12664,13347,14763,18209,38747,76363,128272,214087,438585,817472,1490922,3080256,6704136
12574,12703,13512,14215,20548,51924,90635,136616,219326,441169,841932,1569570,3106671,6673439
12789,12445,13554,14904,20773,43239,77333,132252,211927,704826,887915,1602883,3331147,6606718
13104,12417,13497,14119,18549,38065,83386,141063,222792,450027,806301,1556435,3083712,6573878
12798,12641,13598,14269,20391,38208,75285,136402,222985,443408,829441,1556645,3047059,6697090
12718,12584,13249,15945,18473,42523,76856,125400,214809,401497,824318,1483593,3139312,6344919
12861,12199,14000,14986,17622,38368,78906,130302,213607,441547,956073,1487501,3083894,6784531
12776,12610,13807,14673,17762,38334,77922,126731,220948,445727,923871,1562173,3082023,6412612
12813,16710,13661,14703,17719,39585,81064,125004,213562,443383,945077,1562729,3054471,6694908
12359,13136,13489,14295,18452,38614,78356,131988,212715,458843,868593,1561758,3056027,6645355
12866,12646,13298,14475,17980,37485,81598,126945,225024,444729,974305,1564483,3077380,6703714
12564,13016,13931,14354,20083,34246,75212,146675,229214,443575,923480,1466208,3104300,6670490
12815,12413,13520,14175,21092,37297,1406577,149858,211642,440721,886453,1483572,3131742,8709371
12648,14078,13917,14191,17811,37467,76024,143054,216385,436951,861755,1476360,3093747,8653017
14720,14018,13449,14348,17868,33976,78775,148267,212497,684254,840331,1553721,3063933,6817429
16453,13822,13201,14329,17637,42995,78288,127581,226943,438418,819444,1566455,3064152,6723874
16925,12398,13571,14188,19705,39499,77660,125911,231051,443779,824325,1554025,3040051,6907419
14867,13426,13511,16014,23102,44665,77034,125899,213607,444515,832830,1554681,3076537,6864823
14890,12444,13392,14689,25977,53602,77099,125233,245790,433640,818755,1573930,3180248,6916166
14638,13414,13679,14552,31013,53361,76597,126879,249521,445804,842316,1562202,3101138,6914444
14714,13544,14532,16526,28148,53978,79110,123257,251453,440926,847864,1560734,3066074,6692291
14259,12416,13333,14524,29470,57942,76955,126981,245814,440218,833139,1561020,3102568,6929592
14129,15329,13427,14726,30118,57399,78219,124321,253409,442584,818832,1566298,3135732,6402884
14174,14087,13778,16515,28484,53948,77639,126137,258443,449088,946361,1586867,3071552,6885375
14287,13909,13497,15011,29824,55399,88995,125892,254693,434484,823183,1563361,3105032,6922437
14335,12819,13350,16439,31903,53320,74708,125323,268600,441531,868365,1474861,3053123,6945057
14531,13760,13556,14956,32902,54958,88416,127721,245434,450553,824035,1546876,3055934,6813063
14452,13946,13959,14489,32902,68074,76897,126019,250134,432022,1460402,1563778,3051267,6865177
16115,12710,13437,14719,33028,73131,76902,127052,237771,442573,818771,1565230,3089332,6812194
14278,13701,15172,17388,32445,70754,76017,122668,251018,407279,931964,1577975,3076785,6887000
13120,12803,14184,15032,33331,70021,77929,134601,356735,440457,1712515,1571758,3066312,6948055
13436,17453,13559,15034,33676,66628,76676,126220,226819,441444,958985,1578054,3086303,6887191
13235,13241,13752,15089,32595,70121,77592,122585,211743,436397,878712,1478853,3071423,6765857
13572,13186,13432,15543,32069,68094,75570,126320,221857,441225,846032,1580442,3104229,6924284
13462,13531,13540,16405,37406,65174,74225,126634,220650,448380,826487,1501871,3062667,7005278
13429,12912,13655,15450,41488,56169,77210,129163,214047,457903,824391,1469505,3051836,6891287
13031,13503,14402,15215,41403,56180,76389,129190,221141,438583,817337,1631713,3045366,6784122
13342,13022,13501,15950,43737,54803,89205,125160,243878,464719,950046,1624439,3048174,6481225
13228,13772,13182,15076,39103,51371,78872,123968,245972,445358,975406,1583651,3063570,6940626
13431,12955,13356,14869,40001,51080,76585,125038,214577,449146,939609,1609489,3056952,6898896
13461,13402,13419,15149,65073,54025,77150,124743,214044,412505,956304,1473659,3093765,6900031
13168,13672,14493,16723,40856,54875,80371,125611,231423,408230,921445,1494384,3047855,6948543
13324,12528,13351,14697,46670,66836,77481,138528,214109,434895,867228,1482482,3093040,6852102
13069,18954,13285,15660,42453,65744,74502,120009,211800,439376,817235,1603151,3051717,6923270
13101,13206,13500,15420,42660,55433,77639,136312,218157,438839,834761,1574273,3047717,6908666
13392,12380,13002,16209,33969,53024,88523,145783,213680,443208,845940,1568026,3136593,6915465
12991,12685,13481,15762,28070,59782,78582,127157,246477,446753,814717,2136148,3051032,10087519
13292,12620,20777,14591,33470,50043,79952,127663,247647,435566,859702,1471290,3134553,6767621
13168,13563,21875,14932,35249,41316,79130,126852,258490,448420,887113,1615822,3094528,6485225
13112,12905,14772,14323,30298,44070,78833,123151,213245,440730,804795,1575051,3092063,6810828
12920,12583,13849,14702,27037,42138,75322,123342,215754,439176,890584,1588561,3060435,6466865
13065,12951,13438,15068,25285,40915,76311,127556,217207,440498,845730,1592961,3135132,6820117
12803,12967,15375,24792,26572,43674,76720,123341,215194,442912,829068,1552105,3093522,6607932
13195,12708,14095,14422,25995,38219,75758,140023,214328,437229,829457,1587052,3100981,6784026
12926,15842,13594,19828,22772,41368,95701,134326,212487,403026,864511,1581191,3078392,6376034
13279,13952,13659,14427,23129,43921,75220,125701,220940,409808,1071769,1594290,3038544,6874024
13080,13089,13531,14611,25769,39193,95271,151735,232515,403681,931007,1576012,3072188,6441987
12843,13170,13466,14555,22645,43223,78507,127279,222787,398548,834409,1584968,3048893,6895747
12927,13341,13773,15916,26159,42517,76831,127355,221264,410924,914455,1833472,3105332,6446600
12803,13091,14460,14828,21735,39082,77502,137612,213122,410335,848483,1604443,3071816,6836819
13562,13282,13252,14091,65977,42803,79497,126378,224179,439290,815521,1606535,3090895,6406571
13513,13025,14434,14112,41300,39874,75908,127375,211837,436553,819806,1601703,3153554,6897683
13190,12887,13672,14668,39134,37232,94750,125099,224520,404811,818942,1569824,3067476,6415214
13133,12746,13196,14550,43995,35424,90573,124670,215555,402987,948188,1629990,3107940,6875788
13149,12686,13494,14696,44827,42813,75626,124608,219429,395546,911741,1610695,3056996,6450011
13081,13486,13388,14700,38091,53289,97227,124104,222586,399013,965813,1597729,3078546,6876682
13110,13038,13103,16766,37161,37688,81379,132561,217426,409184,917182,1603229,3044844,7183979
12838,12555,13228,14667,34326,40398,79485,128623,220553,403418,942166,1506918,3077329,6820054
12792,13268,14504,14590,31773,39496,80673,124664,211848,405881,903757,1674224,3063360,6417971
13040,12912,13656,14507,30025,36071,77077,122863,214305,399639,869103,1587134,3059790,6903551
12851,12795,13208,14738,28097,43524,79187,130546,215519,401870,776139,1569515,3135472,6461052
13423,12947,13299,14506,28332,39534,92185,125608,214138,439975,770829,1617554,3055056,6880919
12961,13374,13150,14388,23959,44284,74577,156009,211198,436956,1856961,1570636,3079720,6421080
13397,13416,14496,15779,26853,53180,74608,128942,212034,442057,782321,1586667,3082196,6844225
13011,13167,18140,15048,23885,46398,75915,125689,211193,436019,788365,1602508,3121035,6428039
13690,13050,14346,14322,21079,40502,76570,122150,215712,443984,784745,1598227,3169023,6822169
13192,14273,14100,14865,24378,40404,75532,128944,211350,438121,793758,1603477,3085408,6942867
13101,16105,13424,14375,28596,40475,76725,122551,244569,440289,794085,1600463,3084029,6897223
12839,13315,13394,14693,21978,38819,76630,125175,240171,444990,785403,1556000,3065728,6919507
13073,13240,15075,14432,22870,43785,75963,130650,239942,404302,822160,1581694,3034685,6965386
13196,13380,13367,14678,24379,44383,75937,121215,223888,405442,768444,1584602,3073978,6730360
13590,13056,13437,14760,21601,37245,76170,146472,216430,406967,878486,1602314,3087159,6741023
12819,13617,13162,14450,23342,35846,77614,125023,228694,399189,783062,1571486,4248732,6697659
13438,13217,13218,16427,22274,35801,97449,123043,219279,403615,788447,1602906,3128186,6588492
13144,13145,13592,14466,22171,38718,75982,123554,210528,403743,767442,1618258,3047889,6900533
13631,13152,13315,14797,23252,47592,77396,126252,217662,402107,835756,1560764,3100426,9631540
12800,12868,13461,14346,24114,37072,78923,123875,221400,409165,839411,1587620,4593777,6837063
13273,13239,13270,14259,22530,36024,76598,127950,215611,405211,787980,1558740,3159307,6420464
12910,13020,13538,14223,25213,34533,75832,128208,213809,400358,787103,1624966,3098389,6850418
13005,12608,13325,16019,23280,37020,78689,126238,215518,406212,787926,1620776,3130798,6828734
12975,12804,13446,14287,25844,37070,75779,122454,219729,415033,822430,1594290,3193399,6798469
13112,20236,13275,14394,23330,40434,77411,128047,222852,403978,836234,1557139,3168668,6456849
12788,12811,14581,14338,21935,36635,76856,123701,221659,403685,825434,1566975,3130454,6901346
13152,12805,13288,15973,21561,35734,82791,123836,247474,401829,844752,1583634,3134753,6362200
13210,12963,13160,14156,23523,38669,75765,132636,248490,403194,829509,1580640,3145072,6879520
13667,13176,14325,14526,23343,37812,96983,126554,259174,403290,991713,1581284,3166121,6457783
13103,12873,14649,14480,21227,37749,76092,121876,247870,403283,954259,1590981,3207028,6852486
13101,12778,13697,16060,25375,36273,76729,130556,257823,402305,889438,1561215,3154620,6391528
13190,12670,13938,16247,21491,43999,79197,135712,247060,399259,929378,1468244,3207532,6832373
13317,12667,13615,14504,24179,37343,77297,125517,242669,413899,973705,1712490,3195983,6754362
13119,16926,20051,14310,18695,37980,79435,128966,218219,395598,965572,1582527,3178893,6777377
13126,13646,14521,16272,29205,52560,77599,125667,218048,411157,834531,1570422,3164082,6836650
12994,13448,13405,14941,31743,51288,78666,125975,213790,401256,858669,1557573,3078895,6758442
13198,13271,13406,14913,30556,54203,76753,123961,217558,414326,1079703,1546104,3184511,6769981
12690,12779,13584,14567,32749,51624,79242,128129,224125,410485,1131618,1559403,3138858,6811215
12793,13377,13430,14904,48296,55820,75947,136003,240652,402693,855253,1555455,3137992,6813934
13753,12686,13362,16253,40418,54803,74772,126769,251937,441592,863820,1560696,3083362,6819620
13550,19265,13331,14930,40592,53592,77503,123140,246255,442984,861547,1545126,3108145,6781043
13495,12764,13250,16015,41622,53570,75528,128298,246744,686611,849862,1572784,3102050,6773852
13054,12778,13330,14587,39232,54306,77014,125107,248699,411549,854931,1595579,3085008,6716717
12868,12440,13554,14605,37767,54201,74523,129369,240935,604977,935290,1569434,3119561,6780084
12961,12967,13337,15560,40751,55452,79114,131699,232246,405620,843997,1558326,3161252,6802425
12853,13207,13344,14963,43221,53721,76693,125692,225630,445358,924647,1572414,3168984,6839223
13108,12792,13646,14644,43027,55340,76867,123616,240185,637984,909103,1560828,3079385,6840486
13023,13020,13347,14853,40759,51265,83127,126348,215684,405997,888175,1571377,3130955,6796307
12881,12670,13484,14762,50092,52546,79535,127174,216745,685416,838961,1485399,3113971,6792390
13464,12762,13292,14776,45787,55160,91224,122677,213438,694933,903290,1467620,3085928,6848425
13260,12628,13021,14515,64194,54375,80509,126645,212975,409281,832704,1699376,3105906,6791632
13059,13339,14331,17050,55308,65982,76573,122680,374119,409680,827006,1574857,3118662,6819965
13093,12777,13678,25216,53460,52536,75803,121676,217990,455357,835130,1608775,3169310,6820601
13051,12940,14141,17947,50537,53908,78438,127655,221608,408652,1023647,1618569,3101392,6785210
13427,12952,13783,17348,45969,55171,77040,144797,214953,405443,965149,1578163,3140453,6840417
12981,12829,13427,17456,45220,79815,78020,128100,221248,413778,815745,1565584,3122559,6803971
12933,17294,13256,16577,43020,73203,79069,128975,219492,408497,964336,1561790,3145938,6947262
13161,13405,13564,16327,43726,64679,91938,126590,219569,420022,943108,1570285,3069550,6832257
12841,13438,14907,17634,45240,67347,76336,140004,250799,408656,891140,1562663,3131258,6833673
12989,13274,13129,19687,44585,70004,82408,124585,244483,414185,837330,1573187,3140599,6831158
12999,13790,13374,18574,43099,64007,77909,123924,247046,405564,862029,1572557,3182156,6829000
13190,13403,13343,17605,41324,75694,79437,126031,243672,439976,843325,1562520,3158488,6806014
12944,13250,13378,17524,30183,76367,75777,122916,241513,449224,826935,1570163,3102625,6840133
13361,13638,14198,16672,26286,79350,75865,129307,242585,445505,880280,1595549,3136699,6800059
18418,14449,13172,16728,36029,78344,76998,125515,257623,449156,880944,1579110,3077943,6832201
13216,13260,14457,18040,43688,87971,75859,123244,215302,440229,816960,1556565,3138898,6760910
13382,12784,14759,40514,26973,78806,79449,130147,220939,481802,816720,1674777,3079744,6810139
13150,13201,13354,26864,31316,80497,76951,134900,217086,478649,841449,1584640,3135693,6830215
13401,13526,13668,22719,23061,78917,79356,124991,215936,459424,893798,1590908,3164084,6828673
12933,12219,14413,20994,24787,78628,75628,135647,212902,513559,841354,1606061,3187816,7040052
12768,12870,13446,20753,23171,78017,78329,124458,214621,533481,837327,1564576,3117811,6749840
12936,12169,13402,20041,21281,78376,75454,127116,215294,440662,847978,1574734,3076222,6601258
12897,13504,14947,19995,20973,72620,79139,130236,242476,453722,835653,1556545,3071549,6582597
13301,12063,13404,19431,22487,78997,76002,121920,263093,455772,885136,1570621,3122756,6695093
13256,13547,13300,24054,21917,78688,79527,128485,253564,447854,931418,1558635,3072926,6524768
13516,13469,12872,28830,21165,73594,74216,124268,245160,442033,884550,1574101,3181087,6762295
13230,11863,14230,18708,20233,79193,95905,124231,260021,473299,973605,1563181,3146436,6412229
12796,12023,13769,19371,19297,75343,75341,124846,250142,448972,832272,1615856,3134215,6447656
12832,12209,14448,18786,19493,81117,77011,123060,222953,453598,814226,1567997,3076343,6600407
12619,17084,13614,18575,19424,78934,76721,144973,216574,439728,822035,1638258,3216637,6658720
12982,16863,14523,18640,19060,86693,76239,147498,217797,411191,928335,1614895,2941878,6615188
12806,13700,13803,17809,18697,77912,74888,147226,393310,406381,948226,1591567,3082922,6533736
13073,13816,13362,17581,19196,79675,76319,125970,249742,398620,942606,1637544,2948083,6664412
13033,12543,13094,17203,19032,77953,92198,125834,244935,405296,993384,1606714,3068313,6662337
12651,13553,13259,17945,19911,80453,109424,127265,250704,396810,926135,1638907,3076363,6407631
12658,12066,13271,17314,18846,80663,77410,145711,246873,397306,924931,1589406,3084891,6664486
14129,13491,13368,17037,19593,82346,76176,127803,246712,412694,820385,1711815,3050234,6612635
13688,12733,13212,48396,22342,80331,77848,127181,238730,400352,770163,1616242,3086220,6548132
13234,12488,14395,20639,20895,77669,77094,125547,234225,686404,775137,1609309,3096995,6505939
13089,12726,15122,16355,29330,75740,75920,128739,417753,408728,790731,1577066,3112622,6579886
13208,12469,13303,15669,35260,67631,77775,127389,238018,401019,803896,1611154,3045087,6577275
13117,12237,14435,14940,36026,73602,75630,134063,217973,409658,937573,1612392,3082902,6762933
12806,12351,13351,14596,36060,67279,74309,129511,240844,415698,763933,1647525,3033228,6569955
12880,12467,13271,16093,39551,71151,78650,122987,217722,408939,789034,1478094,3092777,6781345
12721,12286,13057,14636,39297,64147,91128,127453,220179,403886,774007,1612418,3107312,6806081
13055,12158,13052,14665,34951,59722,78842,123995,225160,396553,781615,1603710,3055791,7611285
12931,12374,13287,20000,46863,64836,77276,125163,218268,444386,778066,1631339,3100905,5720894
12900,12860,13446,15216,39209,61483,77631,127143,222875,404573,788134,1637152,3092328,5773243
12747,12500,14258,15207,40744,64985,76123,128540,223908,402485,814317,1642873,3107366,5744685
13060,13022,13900,16369,41444,61966,76811,124529,223097,411829,755322,1596768,3112060,5710079
12746,12242,13982,16136,39524,58975,77909,124566,219662,412801,764405,1639675,3098723,5785291
12577,16656,13356,14650,40431,63193,73629,132814,222606,440106,881668,1635710,3136215,5754209
12579,17318,13635,14475,38610,67826,76159,125975,226999,442119,844649,1666523,3113688,5733756
12807,13942,13959,14609,41832,64868,77587,131230,253187,437704,854607,1745306,3106911,5750730
12720,13236,13806,14695,42924,68692,77715,127193,266146,405810,850066,1745094,3081943,5763613
12685,13029,13306,14361,41093,71543,80344,127252,245262,401428,776029,1611027,3109523,5853549
12415,13172,13422,14501,41448,64100,77623,124931,244561,701331,837466,1618025,3102945,5914650
12647,13274,13325,14654,48938,63761,76530,130007,258719,440562,797838,1624202,3104708,5753527
12764,12729,13248,15811,42366,62074,77174,141025,254022,447468,874012,1654642,3094788,5716680
13914,13116,22289,14252,36690,67603,80013,126606,228754,441887,786977,1727667,3117637,5728306
13396,12660,14970,14866,34555,69325,78053,126293,222225,449178,807097,1582224,3140265,5706855
13500,12381,13674,19167,33100,65344,101731,125651,399130,694991,777597,2380507,3140222,5726576
13451,12940,13526,14078,31930,63805,95261,129579,242186,404712,777317,1628982,3068467,5744202
13118,13348,13178,14402,40024,63619,74569,123928,256925,401707,754824,1652904,3100547,5712196
13497,12972,13343,14643,41356,68157,78085,126541,242747,404830,791739,1685040,3069554,5705280
13309,13037,13370,14535,34577,63170,76539,133012,240241,411495,783704,1587548,3613550,5723581
13293,14780,14386,14165,31962,60384,79881,123655,246669,401648,783170,1648251,4076783,5776090
