b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
13069,13472,12118,12648,11993,28984,33478,36760,36943,32950
12527,13279,11796,12103,12207,16847,68629,72443,77985,45599
12826,13461,12259,12041,12130,16115,36206,37086,86179,654304
13034,28171,12087,12489,13344,18844,32858,34196,37632,81117
12645,13217,11987,13619,13382,15927,63489,42916,79503,34086
12509,13304,17049,12626,11718,16498,32162,68213,43648,65009
15691,13255,12096,12580,93149,16644,60999,36165,50334,71462
12938,13692,12057,12639,13326,14419,66458,43151,70090,34120
12749,13787,12010,12451,11937,19472,24451,67708,77159,69452
12958,13324,12150,12766,11911,16134,21955,36697,37407,65674
12477,13728,14756,12414,12815,17177,21571,33823,44063,37325
12859,13405,13459,13165,13051,15990,21361,74431,78350,31585
26741,13651,13725,12494,12324,15110,37742,35157,36944,72903
13145,13248,13309,12339,11828,19272,40547,35955,79233,38243
12752,13701,12589,12172,11695,15201,24949,74304,74916,33301
12513,13347,13683,12144,11709,15526,51007,35862,36737,66147
12583,13031,13700,12059,11786,15243,74956,73480,46281,40211
12388,13397,13673,12529,12338,16852,35353,35726,77056,68639
12761,13178,13237,12404,12204,24030,127077,73486,45902,33232
12433,13364,12321,12255,11649,19090,49498,35871,77631,40606
12453,13048,12255,12408,381581,30794,451556,76101,37006,92434
12657,13320,13357,12232,13212,15442,197923,35258,98599,40563
12828,13112,13660,12182,13402,14828,24301,40089,40311,122189
12673,13050,13286,11977,13938,18461,49741,34997,41789,79072
12764,13123,12002,12262,12095,15794,39214,34359,88353,81828
12638,13046,12117,12475,11883,16240,21809,35272,44639,41111
12519,13446,11841,12301,12173,15584,22200,41816,76880,684789
12344,13359,11649,12099,13997,38837,50980,74662,43836,37929
12603,13377,11860,19901,12225,14784,41271,35677,38834,68877
12538,13288,12103,13354,12113,17696,27883,32546,75641,33084
12866,13420,12354,12157,12251,16302,22238,34607,44353,38435
12633,13150,31276,13269,13135,23491,23645,34651,68443,80272
11466,13353,15458,12389,11965,13787,19328,73408,46648,32080
12895,13035,12178,12487,12983,14358,26841,36621,40278,51431
12944,13363,12056,12147,12190,19357,51114,67819,417881,79662
12704,13200,12156,12369,12126,16256,34872,50202,36783,38404
12682,13320,12245,12355,12078,16085,30775,34589,37604,38536
12210,13120,12333,12804,12687,13502,20961,65857,76220,70829
12584,13717,13437,12476,12400,16796,25257,45618,37192,65984
12904,13534,13942,12379,12400,14290,42090,35840,75953,34083
12463,13366,14697,12542,12022,14545,21922,34524,43025,86625
12694,13188,13527,12727,12137,17912,29265,36662,45739,546608
12524,13372,13267,12438,12889,14803,29763,35291,74466,35654
12641,13196,13605,12389,11787,18885,30657,75738,39031,63352
12727,13488,13744,13780,11881,15585,50875,35492,75976,64337
12950,13282,13356,12621,11606,15248,38633,36419,37841,38040
13090,25449,13344,12451,12027,18729,25026,34358,38462,33101
12859,13417,15001,12364,11958,15397,26676,34388,76075,62731
16949,13409,13574,12744,12285,17970,21178,65362,38516,39607
13032,13535,13721,12941,13427,19120,29164,43192,88065,31220
12656,12989,13593,14051,11856,19539,22167,34896,36825,66346
12489,12901,12579,12593,13030,19638,24103,34452,64708,38484
12906,13154,12058,12343,12486,18369,24943,33996,48958,63603
12686,13271,12248,12560,12230,18314,21517,35649,35700,32938
12733,13216,13353,12259,11922,26425,28887,73410,75488,65222
12707,13044,12034,12502,17918,19107,29293,35843,36893,63983
13023,13247,12166,12357,11995,19140,53249,35138,76009,31326
12820,13515,12196,13574,13040,18093,40066,36678,44528,65868
12629,13015,12138,12652,21637,18231,21199,90103,43500,65860
12509,13101,12229,12615,11890,20503,19375,35344,79699,39203
12568,12940,12393,12380,13056,18878,28524,35711,75779,34116
12746,12886,12180,12275,12142,42850,23592,35265,35078,65077
12732,13070,12326,12500,12175,17798,25637,74402,78263,37497
12829,13351,12241,12487,12114,16878,20815,38130,42747,32882
12709,13102,12082,13685,16070,20667,22289,34022,45075,65382
12766,13292,12183,12190,12102,29476,21460,72804,79004,37883
12909,13118,12303,13603,33207,19758,33749,34339,95701,34218
12771,13266,12399,12204,12163,18920,75245,35895,37055,65279
40765,13652,12171,12011,12528,17628,30602,75418,78298,38699
13019,13047,12005,12328,12107,22234,31323,37078,44206,64901
13244,13245,12226,13708,11882,18595,31991,73486,44349,221009
12756,13346,12018,12131,13418,17452,38395,34862,70652,38621
12948,15486,14968,12346,12157,18212,31334,78898,76848,73210
12841,12282,13811,12557,11682,17304,32826,35644,43085,32332
