x86 inductor 16,x86 inductor 32,x86 inductor 64,x86 inductor 128,x86 inductor 256,x86 inductor 512,x86 inductor 1024,x86 inductor 2048,x86 inductor 4096,x86 inductor 8192,x86 inductor 16384,x86 inductor 32768,x86 inductor 65536,x86 inductor 131072,x86 inductor 262144,x86 inductor 524288
250055,365939,750113,376302,388051,436801,2489831,4040106,5450910,10783891,20233568,38175639,129098353,121191361,209577511,414858768
289343,310928,816960,298990,374054,431347,1640623,2658448,6837847,10667254,21156460,37891780,129622604,121764906,217576793,438503179
289759,374891,765833,312233,381167,418982,997250,4051606,6103084,10742690,20331153,38246024,144015888,122013330,216544606,429180713
268002,327363,812959,329941,394380,471002,2581657,2813180,6701928,10792499,21186621,38057025,123579029,124951774,215505161,434927787
267881,373159,744421,318651,390839,435232,1758092,2584868,7297955,10822872,20204662,38295780,143174643,124013719,216099139,423931228
263779,321478,758690,325578,400114,417362,1197661,2673569,4938669,10663474,21228850,37857602,142462157,122027702,215804244,410306644
260481,381781,709384,324539,397738,434383,2779321,4295402,6911223,10795658,20357978,38055925,143087999,121708731,215684839,421402131
265512,325087,771635,310486,409897,514620,1978051,1934667,5736885,10582678,21071447,38600315,124761703,120734693,214934265,429104024
259499,371058,706913,328712,378130,486604,1205849,4337524,5639348,10901017,20288004,38367550,144329147,121259374,216999459,440941816
265007,409611,773010,327953,402320,599868,2953744,2786951,7318939,10704096,21031120,37813781,119477683,120802199,219435929,433899146
249846,444557,723049,322625,390966,580769,1925248,4132797,6135411,10649342,20252290,38209719,131697745,120852514,206644986,434695014
264544,437878,750877,306499,432886,590302,1149064,2756234,7334454,10898845,21278095,37936494,142641722,121664676,215940408,432394865
266296,443378,690659,320583,422850,582707,2888432,2545054,7280373,10856333,20294087,38241600,143382042,121282326,217822696,433589245
265285,421153,732171,315134,453456,621901,1929548,2556532,4945223,10835840,20799822,37816406,142903494,121433630,212696842,438222723
266227,454964,678461,335764,411542,793269,1139294,4012014,7286756,10819044,20898055,38239544,122160455,124829513,214001896,434120948
262717,427795,739073,315843,2006936,680191,2806964,1707986,5831040,10782426,21330419,37927866,142413199,121816317,214674358,425922191
260046,457816,676736,335156,527062,682218,1720182,4293888,5571664,10869897,20587249,37996800,130667995,122482242,214184143,429979753
267505,429185,727136,315918,410068,681992,1100474,2611295,7322677,10794758,20985932,38031128,142733915,124716630,216953511,419249714
262507,486356,645081,321337,460849,738990,2792370,4088109,6093707,10760576,20529656,38047922,123513049,124748529,217702347,406949539
263017,459297,702255,323829,415098,654983,1864651,2755900,7429435,10814996,21010550,38011241,141094438,124451219,203497325,428813771
249570,473943,654034,338899,437511,694097,1097978,2383023,7239911,10879883,20477011,38249742,143017368,124456293,218586042,406160199
265688,446316,692953,338608,429904,721132,2803536,2386121,4931552,10645305,21073792,37945537,144858483,124133160,205209106,430302020
278671,410177,655241,345743,426254,837347,1703937,4021702,7358482,10748941,20620254,38412130,147134888,125310539,220261478,430892641
267182,407918,697920,310634,429458,794768,1043518,1855016,5706586,10741340,20966211,37938120,125905456,127262906,223523013,417623397
276087,421256,644666,314551,421736,726703,2970526,4163203,5561362,10752451,20611074,38118963,155000339,124319828,215759673,426529771
265592,388779,687510,329233,436678,808802,1851081,2606354,7218327,10629437,20974085,37934057,126562474,126090875,218571781,410418858
268762,402936,616177,342696,408892,668159,1049491,4109690,6183628,10725204,20436517,38080517,119908725,123802233,214494839,424624146
263232,335718,692258,313124,431044,606780,2769489,2679960,7349819,10730073,21125824,37954399,121404457,123388602,211620617,404658358
273007,390687,637909,329154,384352,513611,1746901,2633191,7303405,10736140,20554323,38088882,119337462,124104933,217976492,423372670
260193,337070,684202,315438,390143,601522,1128829,3143989,4957000,10849750,21059575,37978916,121168167,122032827,217435680,410058705
270683,368254,626960,313196,380394,510800,2720459,4398492,7379371,10775054,20513691,38133098,119951513,122913292,220448899,419056773
268321,324643,686100,344064,360284,2645463,1780704,2207911,5808455,10762328,20111615,38047218,119666547,122879370,214763580,428840627
271849,386215,626003,322615,392242,650455,1034558,4467930,5545670,10615095,20048727,38127736,119222605,123732778,205736107,426488820
267273,324187,657890,341992,410154,513816,2759127,3378223,7323044,10674840,20251752,37928473,120743867,122876044,215411546,424398113
274229,372179,602711,318637,382670,494689,1740229,4474827,6211132,10679877,20165460,38254953,119377737,124290800,217291865,422734350
264794,351671,644932,327905,369318,443429,1021076,3298682,7359104,10714356,20076180,37821079,121013347,124555923,215972255,427812291
270737,382559,605665,312528,378203,442071,2606847,2852634,7295914,10825662,20221887,37969783,119222277,125569567,212433912,421657147
264033,326405,665978,353049,383717,441757,1768689,2795794,4928792,10697408,20114336,37817786,120593845,124775770,208279647,427360452
268840,366274,611635,361189,402331,434171,957481,3905479,6758865,10719383,19915671,38027175,119928001,123676864,212259162,425237628
263443,327922,651602,333379,367328,462008,2479319,1896338,5573566,10757541,20250998,37908773,119917668,122008444,216882501,410883406
258776,391849,777825,320269,368088,436005,1762842,4074368,5169033,10788608,20133199,38154222,118969225,122426991,218314288,424674768
264190,339362,817573,327125,381091,424721,1005534,2688054,6586880,10627880,20273370,37794379,134066683,122977636,213443453,401217284
270307,370769,578385,322903,384239,438676,2570454,4002026,6107309,10683468,19963044,38170915,118171733,123447860,215562404,423364367
265329,354427,644476,326188,391550,446183,1718754,2871755,6812047,10823934,20325229,37818814,120552558,121987789,220016151,436704609
270952,376668,582325,343627,413972,416962,1004779,2392962,7152503,10701127,19995706,38256522,117857351,121713460,220067607,413281883
268077,327202,624313,329780,1019683,481974,2583622,2289444,4879789,10740288,20126952,37962939,122643161,123930249,215815069,421554876
270423,355176,599068,353949,409658,442297,1667509,3848757,6651879,10761046,20090574,37933838,119255159,122627501,212738259,434849977
266202,335828,606653,311873,373711,428531,1012154,1733183,5632419,10674252,20175566,37712766,122327586,122544374,214915027,423934822
269384,387589,561679,358726,404878,456958,2499187,3960472,6301940,10772800,19957527,38101782,120656569,125456788,219227209,430731341
266926,354965,614221,326587,391046,478641,1732306,2557042,6649199,10845386,20244751,37789721,112352094,125291041,215722327,406670630
258167,387774,544797,348780,382058,497160,1010449,4018948,5837169,10650865,19891014,38253380,119759221,122974653,217778857,423967924
264157,331049,616832,311145,409016,512556,2568070,2609466,6907856,10663157,21881672,37790170,120165743,122566573,215188866,423002427
270732,381383,549063,341574,371249,524240,1676696,2399951,7452291,10695497,20048642,38225603,115929310,123944313,209195418,430157003
263156,353348,612838,323937,378048,489510,985623,2294843,4993275,10747403,20847015,37817429,119996461,121853301,220088704,432749130
273003,382176,573968,331928,383796,500865,2513772,3740248,6949490,10763688,20977524,37977740,125014757,125631930,219726449,429477875
264478,347400,601080,327684,380273,484791,1663223,1658507,5836218,10665444,21226986,37811608,123273906,124258833,219293617,415315498
270013,387185,544220,335251,397270,480355,939703,4013383,5241008,10760765,20685979,38136683,120713282,123467192,210028146,422323971
271230,346407,612949,317083,379165,512312,2530914,2524275,7335491,10664854,21386260,39158088,122164956,122271935,217812912,408228578
270932,369633,540453,329467,369737,477177,1704064,4059032,6129913,10803598,20560297,38683414,120279214,123960827,213608283,426040809
263797,347858,593593,314722,373996,492779,957499,2572252,6866630,10763758,22700317,38148157,121521611,122151632,215265718,411982063
262551,383524,546137,315348,389429,507798,2550518,2390890,7543015,10683258,20592753,38428659,119249058,122097242,215870090,427078326
261867,339019,606189,335351,369433,500664,1738571,3217748,4999962,10702155,21284091,41702676,121720695,125167656,215217137,434385193
276017,375192,525568,335980,371668,496560,1006025,4652047,7733156,10735138,20675047,38178841,123614780,124860183,215963067,413635105
