b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
15561,25482,32536,35466,43027,55799,46430,133639,254138,546370,999594,2981692,5402633,19208587,22660007,43049203
16224,25858,32173,29119,43085,50785,47667,123996,277034,531162,1009481,2938951,5406197,20515997,22683410,41632138
15780,25779,33675,30867,49969,60545,55795,114718,253654,517593,1001071,2982428,5473648,18802967,22787804,42862245
15977,26661,33217,33672,41940,49548,49530,134883,297328,536900,991896,3074188,5398806,33996147,22615432,43112357
16128,25909,32917,32371,43299,46810,55969,114631,254340,545036,993663,3970849,5359539,21072345,22612787,42339026
15711,25806,32815,28641,42974,44763,44404,101263,290327,526229,1010021,2945891,5504318,19124578,22613513,43586974
15852,25630,29434,29998,42487,45507,47814,104188,251844,508045,1003199,2929313,5406042,21364556,22601096,42086433
15584,25792,30382,29164,43168,42041,47253,111340,290026,527198,990618,2946462,5434862,20843134,22250660,43503682
15283,25851,30365,36664,41690,42905,48541,93807,262696,536011,999138,2963826,5473271,18626105,22269027,43138902
15771,23537,30082,31400,43856,42977,51152,113871,302797,534024,997436,2980586,5513122,20669605,22314329,42841064
15340,25871,29861,29429,44576,52704,45681,135996,279922,512383,998701,2945165,5348956,19342482,22348038,42918583
15720,25837,28884,30050,42580,42148,46650,104503,265111,518014,990437,2950591,5627044,21597770,22287914,42879620
15625,26149,28683,28968,44012,41774,45699,114583,246427,516839,1008693,2983632,5549897,20240392,22297146,43090793
15661,27154,27542,28485,41790,41672,44345,96356,276395,513323,986300,2989603,5614114,21540821,22258840,42467390
15454,25976,28606,30747,43518,42558,46562,105374,272520,543519,1080594,2956851,5593650,20349400,22208652,42750690
15438,24299,30192,28938,43585,45327,47534,113384,264823,540820,1006299,3941534,5567578,21616740,22264176,43805269
15403,25470,29911,31222,43803,49879,62310,136461,294282,524059,1013121,2961956,5485344,20350115,22262715,43713174
15275,24268,33766,29627,43276,47509,53235,121949,291311,521477,1010684,2926497,5516840,21741329,22190497,42880410
22539,25750,28730,31455,42155,50460,55410,107028,252871,537432,997704,2904763,5551513,20182728,22261352,43507051
14978,25598,27979,29904,44603,72461,58171,140398,278078,519091,993907,2929311,5594103,21898219,22206681,42431948
15412,25534,35622,31525,42421,63578,50261,124295,277014,516758,1001616,2942624,5531619,20380440,22237685,42272075
14571,24326,29457,27761,45050,69153,58596,115741,277553,544031,1007219,2924907,5628011,21840915,21865134,42336175
21043,29570,30276,28089,42301,57353,56995,147795,276442,527562,1000769,2922592,5613277,18853079,22231164,42447934
15078,25158,29009,30410,45172,58723,58902,128776,257825,544777,1006888,3907293,5513342,20448372,22166814,42249472
14855,25693,29044,29832,43555,56544,45877,148144,250866,510242,995544,2925756,5589857,20396255,22198511,42934729
14975,32500,29388,31004,43393,57458,45502,121761,248407,516784,1003009,2934936,5591743,31753080,22130095,43523880
36366,25776,39247,29889,44549,55494,57098,111526,263984,508784,996116,2967867,5541195,20278667,22267945,43558145
14884,25641,28472,29650,44444,53606,49084,129298,289716,550566,983122,2964964,5559188,20095286,22169945,43394175
15076,22576,30928,28766,44736,52693,56836,113076,256870,537089,992002,2943249,5586167,20176382,25656049,43123416
14951,25375,30543,28313,42874,53690,55068,119002,254311,545394,1004572,2972694,5663613,20244113,22099338,42200674
15245,25641,30695,28032,45727,53196,97257,113090,275823,514817,999993,2934541,5550661,20320650,22244017,43875844
14676,25912,30473,28268,41469,52920,56005,105655,259485,562325,1001239,2950941,5635759,20203985,22233348,42220276
14844,22508,27975,32965,43228,50686,57021,125749,254289,507753,1003808,2963281,5547208,20335186,22292414,42960139
14859,25544,28359,27767,41977,52517,48476,123128,285992,513081,1000943,2954448,5452920,20190461,22160840,42305554
14944,22421,30908,29141,45532,51142,56253,169386,263336,537386,1006133,2948156,5615978,20281179,22235543,42020290
14902,22428,30840,28924,45361,49909,47063,130335,265626,556273,1003058,2954384,5595628,20288964,22170086,43045491
14785,25351,29185,29620,44300,50203,96506,126237,260685,507724,1010301,2935568,5651385,20245894,22204506,43248886
14695,22536,27827,28732,43468,48213,60747,133537,261199,507728,1003829,2931071,5503054,20303908,22203528,42125390
24444,29321,29529,32747,43886,49111,61197,108793,274331,539111,997529,2960419,5699539,19490493,22305153,42939711
15196,25390,31092,28680,42885,50226,46299,121020,267300,513114,1006382,2962061,5645334,21072286,22232386,44282661
14515,27383,28528,33684,43916,48737,87473,107273,261027,547237,995381,2929943,6059392,21119550,22434308,43310388
14205,25666,29856,30180,46194,48493,47464,116411,245635,516839,1007592,2999028,5429322,19338933,22274215,42931618
14402,32129,38145,40780,43931,52007,69721,160990,249265,523059,1015017,2934106,5505860,22072062,22383178,43298290
14650,25794,29071,28177,46140,51569,68677,106854,184356,535712,999268,3963122,5473486,20884866,22311000,42193013
14304,25526,45246,29860,44367,46740,66791,131887,269736,515447,1016649,2943909,5568740,19544483,22500574,43612298
14038,25591,27965,28913,42283,45459,59128,117785,271490,515692,980394,2957622,5573933,21323324,22411031,43472515
14373,31809,27522,29779,45538,46900,56047,110001,254904,511483,997961,2977247,5594116,21119361,22509770,41946810
14825,27254,29324,29663,41871,43760,55648,120228,247619,520941,993247,2939927,5476853,19807541,22339661,42970168
14865,26117,28992,33183,41652,47406,72251,130527,267603,515017,998475,2924171,5594724,21912010,22332708,41955707
14664,24408,28596,27721,42890,45151,63607,117518,242525,508194,1003520,2952444,5594108,19700913,22199876,41929768
14563,27236,29798,28267,40759,48747,50848,108889,265488,548291,1005662,2930284,5334238,21635168,22063430,42335586
14756,24412,29882,32922,42509,44498,56357,103348,274943,509079,1008477,2970526,5632070,22453820,21648456,41489315
14813,26064,30667,34387,43396,47922,56260,125170,281567,531286,1004090,2952648,5675197,19360946,21770786,42082454
14858,26062,27922,29375,42587,50750,47820,108699,263649,524894,1000496,2946178,5585347,22277117,21650429,41919784
14691,33476,27886,29716,45432,49471,67349,117847,288174,514844,994824,2995561,5631956,21987748,21822965,42353705
14542,25859,29036,29263,43257,52966,46945,129674,267067,530477,995208,3952630,5574700,19457326,21637915,42823638
14708,25977,29565,33211,44462,50751,57672,103821,270531,516272,995477,2944665,5635690,22203530,21850519,41764178
14749,25699,29650,28069,42733,45982,45374,115796,292054,540926,995436,2992739,5607020,22213044,21754018,41335761
14523,25969,29346,31440,43697,50987,48821,112730,263763,515691,994741,2896839,5584580,22057458,21773345,41998026
14717,25656,28052,29651,45625,48323,45384,111355,276968,496301,1000140,2921334,5637850,19786865,21743464,42090208
14640,25841,27222,37740,46452,49848,59288,108525,260447,532193,998535,2931276,5606849,22350899,21803666,43442731
14804,26029,28455,27989,43450,45708,81566,101225,269758,541959,994881,2935362,5654369,19476500,21729519,43429763
14603,25758,29975,30056,43129,49788,48984,111369,278708,535573,1007714,2919310,5649552,21749649,21849955,42592206
14439,25523,29927,27372,43848,47371,55439,124723,292843,536589,1006615,2951816,5555587,19363129,21731142,41480609
14375,23232,29065,42453,42864,49470,57743,108038,285064,512951,1014665,2928251,5545865,21696482,21749943,40428517
14770,25822,30454,27582,43063,48347,45123,108794,294785,542188,1013313,2934659,5606512,19399482,21713627,40869634
14556,25807,27369,28636,41948,48123,55261,105086,268247,569380,996498,3025972,5596445,21740252,21283830,40627295
15520,23356,28746,29012,43390,45916,55795,112906,308983,550625,995291,2925604,5526761,19449096,21422274,40504908
14715,25789,29023,30964,42267,49284,60144,109769,275341,526511,1012415,2933760,5526343,21739567,21418151,39274930
15037,23505,28041,27911,43440,46222,46311,112419,279353,519488,1007787,2941968,5554743,19366643,21267387,40340767
14403,25669,28928,29918,42974,48873,59548,100632,262467,534511,1001722,2932495,5655177,21900441,21466581,41021182
14906,28085,30325,29298,40980,46496,52522,126117,273166,538653,990810,2960547,5559915,19426765,21475269,40689756
15065,25748,29298,36191,44359,49839,98456,113482,245876,540824,988073,3947394,5530359,21717064,21468769,40824073
15867,25832,30171,27908,43846,46523,46249,109469,288665,514385,1000227,2928049,5572208,19456453,21422169,41484441
15648,24444,38090,29550,45366,49295,57918,111416,263525,534108,999078,2874337,5597293,21676794,21472883,41000698
14865,25593,29784,29393,43393,50635,47592,112795,283001,542744,1001290,2929132,5579239,19447979,21310570,40255194
14791,25332,29143,28760,43011,46994,52379,92709,284062,513359,996096,3010880,5564033,21859786,22204035,40334912
14390,24166,29683,35602,42449,46961,58758,120051,304004,512350,1016075,2964619,5553577,19551121,21921281,40404936
14370,25365,29562,38706,43488,48461,47351,122906,279839,539596,994416,2922422,5611431,21863254,22055369,40898267
14717,25430,28349,36059,45761,47621,65293,151593,257980,541154,1000224,2949345,5487057,19372370,21818718,41010081
14680,24208,39877,36389,43439,48034,49849,147873,259148,537691,1000859,2894512,5547930,21843917,21997443,39936068
14821,25556,30543,34572,43006,49043,57370,126610,266999,544673,997642,2915655,5535633,20206510,22261070,39923744
14860,25512,33093,34922,45487,50130,46736,131763,260366,520604,990904,2920768,5550858,22743686,21777105,39910816
15478,25524,28734,35380,44295,46559,57681,120842,256924,534929,1002550,2734916,5530901,20300470,21688283,39744053
14705,25558,31162,35885,44880,47267,48799,128422,258492,515490,988702,2961730,5529298,22742701,21746709,39175434
15825,25418,28004,34773,42223,55206,57877,124533,261309,541603,998156,2950727,5503235,20113843,21693832,39954411
14750,25659,29409,34063,43541,47361,53193,108670,276929,519516,998095,2918673,5585321,22548361,21767813,40480577
14362,25432,28395,34089,45298,47201,52847,124172,244522,517268,991375,2928331,5547513,20068476,21670855,38700862
14751,25281,28856,41784,41044,48978,52001,154801,256374,521188,987618,2924114,5543648,22691279,21751058,39140246
14352,25221,28541,35750,41913,47061,48459,137090,249940,519114,993417,2958977,5579771,20096591,21599967,39184891
14468,25294,34888,35826,42052,49508,84877,130987,271562,508645,982644,2927169,5570046,22651229,21759001,38465388
14116,25515,28286,36070,40965,46345,49184,120916,295605,541203,981475,2937752,5570625,20528652,21666312,39723997
15116,25614,27661,35151,41952,48542,49266,124856,252326,551952,930159,2933884,5553874,22241824,21805298,39628256
14952,24282,27914,34178,42655,45146,51159,120941,268096,518090,981650,2892714,5613499,21961058,21745278,40000594
14744,25392,47973,35599,46648,47136,57304,130104,238187,513653,979797,2950999,5515048,22123482,21788254,40439301
14488,25372,29208,37057,44505,50313,50131,108138,225741,515289,962043,2962293,5544608,22050415,21695708,39194429
14558,25612,30351,36830,44241,51595,57269,112267,231654,555604,980588,2926795,5582696,22412995,21742859,43372583
14419,24223,26864,36449,41671,50098,49525,118441,209053,521516,993944,2979219,5540970,22222356,21582470,40569350
14527,25407,27585,36613,43511,49234,51618,116522,184207,513559,983517,2933464,5495029,21551405,21804653,40221720
14511,24182,28159,35252,43797,50011,51267,118337,217730,513527,989805,2912160,4852563,20843706,21608627,39889451
22560,25475,27753,27658,44819,49586,53988,103448,230718,518934,988047,2877912,4802416,19489762,21752015,39859885
14604,24071,27233,34948,43099,47982,49752,109190,210219,516018,984036,2942418,4838402,22281316,21721777,40365849
14209,24122,29966,34770,43744,56160,51568,142194,190764,545029,985963,2900628,4810303,22233490,21766150,40884812
14217,25339,28624,1910785,43263,49601,64924,144208,210828,520259,988788,2928851,4796739,22135848,21581428,40591193
13972,25442,32373,36695,44501,49301,67290,120194,261583,517067,989116,2922050,5616493,22117165,21720896,40244933
14297,25287,26765,33959,43335,47858,53030,110189,241296,520025,974397,2909742,5492329,21676153,21659086,40146586
14207,25537,36377,39414,60303,43245,53866,110187,217157,537884,965163,2914954,6008715,22076314,21727752,40817057
15262,25473,28205,33811,55661,42166,56267,118718,229090,543583,988407,2673099,5494850,21767516,21552917,40889739
14213,24348,32897,33291,55051,42149,48444,149432,179063,543507,976413,2922483,5496695,21707857,21684463,40613871
14363,27717,28054,34947,49537,39977,49256,115319,186147,544422,981095,2926478,5491465,22334991,21774979,40572716
14699,24397,33110,35014,48384,39053,60109,112226,179421,538077,969201,2915665,5556215,22021903,21856542,40670628
14149,25927,34915,33386,52790,42008,60075,143942,259894,515533,987888,2890453,5460355,24616857,21772728,41320991
14043,36025,28405,33481,55634,41836,47540,118302,207761,544983,981943,2910170,5541508,22607326,21705826,41007882
13818,24513,30285,34700,47742,42150,50885,113511,222704,520226,982759,2894002,5552780,36733848,21554539,42001675
14259,25535,32550,34524,45533,44531,57689,118666,182621,519601,983782,2906534,5438805,22830943,21756587,41630390
13891,25565,29561,32481,45507,38493,56147,113237,181450,516218,989357,2864774,5576332,22506079,21672139,41389173
13934,25480,37357,34425,44825,42057,53161,110086,271262,555758,995992,2941089,5522141,24203987,21745726,41478424
13628,25465,40722,32699,47071,39306,46530,118490,264529,515476,988886,2926399,5474525,22369646,21628129,42624954
13709,25327,38761,34215,44213,39452,57900,122369,208778,505961,983381,2918617,5393606,22586123,21833836,41554146
13865,27120,38206,37666,44398,51155,55894,115208,194652,515908,976098,2916472,5461327,24214149,21724806,41496404
14258,23568,43139,33339,46604,39433,65886,137119,256141,551357,991281,2904686,5535183,22767353,21740031,41883515
14081,25497,40220,32943,42677,41270,67908,115659,224150,547924,983390,2879806,5495602,24239446,21681222,40986046
13997,25628,37783,39874,45321,42413,59747,115521,212694,557541,985070,2913905,5579137,21786466,21719414,41268112
13755,25580,38009,27098,41786,40403,66365,103002,272334,548016,977167,2913249,5426718,24399429,21658607,40627857
14389,25366,38062,26907,46188,39396,65588,153689,227882,549886,976801,2863446,5452140,22639059,21748991,41011002
13650,25398,38511,26928,44456,39495,57715,121099,204812,513323,992082,2927646,5504736,24396198,21637314,41143234
13512,22566,37647,34636,42220,41417,58428,112203,182623,516470,991866,2947902,5535603,22589824,21748390,41017252
13686,25386,47764,27533,44391,40539,65902,122687,272265,520268,974501,2922658,5484661,24405461,21605778,40528289
13540,25497,39494,32798,43531,41951,65929,114326,277605,534309,990490,2921133,5517318,22001865,21752360,40879522
13603,25315,38179,26820,44617,40292,58958,113855,303413,543084,984177,2921366,5451293,22326311,21511800,41786166
13370,22411,37864,28226,52899,41475,51725,108186,241914,514650,983135,2942409,5594474,22674938,21666397,41035036
13896,32893,37142,28365,43349,41123,53790,106588,262785,527014,979009,3135257,5494193,22726579,21711076,42332041
13799,25517,37429,38922,45058,41625,59881,123170,255871,539665,932547,3126437,5499049,22711593,21736595,42256845
13420,22680,37886,27305,43461,42610,56297,106593,283862,568931,984768,3109255,5675432,22621041,21628132,42048883
13431,25534,38832,28841,42110,42087,66613,111738,271716,557864,1053672,4935318,5503761,22979190,21696809,42107270
14553,25364,37111,27349,44341,42798,46835,109103,283316,553888,982670,3120153,5491763,22729205,21964860,42378817
13978,23105,38397,32494,41144,49633,49071,93544,291609,506233,980130,3172071,5531955,22761851,22356582,43485395
14141,25507,39234,27003,42684,40259,48642,125725,278642,511295,1009169,3091309,5500777,22718511,22174101,42881917
14267,32392,38830,31766,44279,40729,52449,96571,269709,532383,969537,3165967,5446095,21755652,22302352,41549969
13927,25303,38593,28363,43144,45957,62796,106419,286918,548830,974218,3122193,5511370,22090171,22222230,41508993
13841,25378,36746,28030,44100,42404,46498,107179,301149,520550,975218,3293243,5517637,22012608,22288659,42170815
13640,23103,39443,32228,44275,42746,59917,93801,286085,516375,988634,3110490,5507080,23655937,22160372,41272205
14222,25511,37391,32941,46483,41675,48909,111835,273299,535953,987204,3153226,5587123,22039613,22329588,40691529
14056,23260,36386,32527,47482,41216,67960,118221,288990,552176,972265,3127160,5479526,22011431,21966657,41245004
14078,27634,39142,34261,38363,40935,58737,142687,260340,518927,977239,3159054,5467373,20595271,22136238,41302873
13911,25646,37125,32434,41045,45242,45067,135744,271614,550182,979909,3116782,5463708,21878094,21958586,41154319
13687,34683,37335,27654,43751,42609,56079,99446,279336,550523,988350,3154233,5453347,24239581,22157436,41919098
13505,22952,36828,35017,44945,54006,50767,114312,278511,538408,962592,3102837,5465486,22846256,22014872,42981809
13866,25537,36538,36343,38946,40050,55674,110791,264457,514278,991442,3159320,5473172,24181127,22068781,41367137
14174,23183,39136,33865,38802,39054,57897,106380,272574,547553,990441,3056292,5545668,22853478,22016423,42169897
14994,25358,36734,33524,39390,40957,44040,100824,276482,524122,985527,3167265,5488439,24481289,22143795,41838160
13960,23645,36520,34297,37540,48355,47544,96037,276123,514956,986657,3123312,5546932,22040229,21736017,42907670
14336,25264,36489,35558,38439,41079,56219,113387,301753,539732,983535,3146122,5490333,22038471,21988357,41077443
13885,25072,38308,34660,41770,39646,56838,98188,321329,516498,984359,3166903,5459532,23382283,21825873,42180549
14921,25500,41018,35952,52182,40764,46072,110088,267138,518680,986300,3121306,5502244,21527123,21768481,41287262
14004,25418,39550,35389,43186,38489,59502,105988,286475,546230,985258,3105538,5515736,21891790,21659884,40822582
14613,25682,40041,35572,42971,41930,62091,89142,262840,516013,987087,3123189,5561317,21824065,21791461,41492233
14506,25332,38986,34307,41354,41532,60224,109437,278491,520182,982889,3134199,5489999,21937021,21562707,43061227
14852,27235,37243,35195,45367,40321,53890,111608,286477,529193,982775,3115410,5515385,21793027,21351774,42831712
14228,25752,36638,34268,40272,41089,67262,105610,288133,521957,978920,3323178,5454493,21870593,21824268,41996520
14052,29723,37173,37727,50233,39518,58873,101165,285550,530858,994706,3111041,5465137,21962080,21502445,43589996
14443,18954,38095,35103,39842,47860,52150,100134,269831,523964,980831,3160374,5697829,21825625,21299398,42765749
14153,19029,39053,34989,46170,42242,50213,117038,265758,542939,984469,3111916,5618042,21954747,21513730,43281332
14023,16601,37595,35140,42848,42824,51730,121155,261073,523636,1038670,3129820,5694941,25775711,21293286,43864241
14242,18425,40718,35485,41943,42202,49424,123674,241898,533159,983257,3084873,5635151,22726671,21491173,41334679
13885,18531,37251,37904,43110,42156,60526,116055,305202,514814,976394,3131544,5772242,22774072,21278300,39874690
14247,18650,37311,33685,41735,42033,54256,115649,254176,512398,968629,3159442,5692321,22743531,22038355,40917153
14115,18413,37366,34421,41480,40549,49216,119293,241153,522074,981664,3136411,5354963,22735407,21840470,43003415
15094,16707,36357,34485,43798,40661,50166,114032,283000,531360,989499,3164473,5445378,22399032,21915863,41832199
14116,18774,47343,27768,42051,39740,51395,133335,247485,536249,981707,3061822,5490028,22847834,21845362,42225909
14370,18963,37756,28721,41418,40952,66120,109496,271947,523834,979648,3161807,5512955,22385734,21940590,43887905
14263,18624,37984,28547,40902,39131,56873,128047,305676,539786,984272,3169632,5532674,22661885,21772353,43489820
14417,18653,38207,27541,43619,41130,56731,122109,275686,516286,967164,3143039,5477104,22476428,22004672,44400380
14483,18752,37133,32104,40877,40668,56241,111799,266470,531616,994253,3098834,5553976,22651156,21818935,42995452
14112,18420,36421,28462,41917,41666,64516,121176,279911,541345,990205,3151399,5498877,22607942,21873075,43175094
14330,18708,37039,29127,45004,40647,48094,114470,262329,513784,991305,3123345,5403308,22694375,21730232,42954311
14319,16408,38365,33996,44599,42261,48203,108153,269796,504631,973081,3157459,5469505,22385655,21939106,42658799
13900,18767,37485,34469,41902,45478,57213,126018,260169,547913,982169,3106232,5556553,22737840,21782261,42619785
14933,18554,38075,38178,43838,39528,46786,128417,248474,505183,980876,3152124,5404202,22561299,21861924,39200517
14350,18537,39264,27644,42437,38602,58946,140296,282049,553454,986676,3114703,5413147,22742297,21715729,39692761
13879,18496,37076,30418,40482,45048,50544,113791,252664,502057,991927,3159085,5475144,22394342,21951481,38704871
14205,25576,39180,27422,43386,39577,51545,111075,259137,535551,984995,3130943,5511192,22719799,21757053,40000345
14478,18472,36541,27612,41715,43082,48883,153347,264171,523418,986357,3134964,5485935,22472629,21971533,39687922
14212,18351,37216,28587,43936,38522,49974,139986,270641,545635,982966,3147157,5331668,22764625,21660653,39600926
14390,18369,37273,39982,44381,38717,57309,133821,270033,527585,975037,3103627,5433441,21263591,22024337,38730436
13723,18649,38803,28191,43889,39340,56478,145911,246648,513803,974688,3166917,5481443,22534907,21612309,38790609
13664,18535,37123,41596,41746,47437,50984,144119,264739,524618,976866,3110391,5677271,24356976,21953428,43310016
13574,18403,35904,28709,41110,39319,58457,136327,267264,556067,989329,3123148,5476714,22567517,21822074,42890456
14820,18349,38165,29933,41942,41210,52403,146524,260315,538469,995674,3103550,5477345,21418534,21946383,41719714
14668,18870,36955,28579,44908,40291,50135,133658,303357,522110,978400,3144003,5489218,22818239,21434673,43035519
14332,18453,40164,33654,43985,39455,45712,122051,299824,542793,976850,3203378,5463555,24644395,21517941,42851367
13903,19499,41165,33948,42583,39019,44778,110454,273447,547295,965263,3158469,5485164,22621045,21286606,42644062
14353,18571,37807,32911,41277,41440,46681,119507,302409,545970,981846,2915683,5454163,38226163,21853382,40159991
13570,18544,38018,33173,41869,38858,57378,102299,281247,523484,981788,3123076,5454377,22688667,21645622,41243210
13898,18384,38332,29037,45156,39684,57259,113398,263583,556500,978122,3095417,5411824,41855355,21656894,40567204
13933,18627,38423,31315,41388,41016,46413,141480,298651,516243,987983,3093269,5385871,22683545,21155912,40340369
14051,18582,38336,35860,41764,42349,58238,128300,275645,551739,977806,3249678,5513669,24687337,21226158,41372492
13757,18833,39024,36296,39996,41576,63025,137487,260566,531261,975374,3179756,5526315,22800036,21050037,42131488
13636,18413,37851,34641,41423,134113,60486,125650,291725,556727,973924,3113659,5397910,24693693,21290069,42239061
15000,18786,36600,35917,42254,44673,56895,140806,313341,572051,985120,3210826,5415726,22444446,21103340,41660726
14894,26280,37404,35565,42193,41411,55828,119103,272185,517219,978287,3102255,5859117,24497822,21444050,41349905
14531,18595,37547,34221,45777,47116,53406,107704,272474,567261,977171,3126214,5584322,22905731,21230509,42142500
15538,18315,37164,35393,43490,45644,54437,122642,264089,593212,981743,3121902,5566625,24649615,21398289,41484973
14480,18647,37790,35999,43561,38272,65270,98686,313417,536002,987889,3119912,5454035,22870942,21211722,41037010
14186,18732,38071,34714,40417,42149,54232,107230,293695,531003,973996,3131495,5606077,24592012,21238343,41248900
13623,16421,37455,38931,42567,39634,49139,101101,280546,546139,977467,3135288,5575535,22627656,21184472,40672423
13454,18712,36748,35355,43336,40543,50898,102341,322242,565593,981064,3193866,4940495,24470317,21371367,40420802
13828,18628,36775,35240,41815,37576,56274,110925,288029,521135,978457,3128019,5544949,22717689,22786573,40381576
13879,18532,37354,36153,47501,40386,54795,93327,293810,524773,980720,3112951,5608860,24348371,21311243,40575637
15451,18465,37238,35775,44705,45817,48648,107747,258015,537598,970403,3105734,5642070,22618440,21168806,40393323
14980,18445,38326,34474,43282,42126,60138,102426,265248,528372,984802,4964441,5632984,21702390,21403789,40854212
14156,18307,39751,35271,40975,38191,48163,94647,293557,510685,974327,3199824,5758323,21981619,21311289,42376115
13811,18319,38754,36059,49683,41508,66198,112856,290050,508197,988294,3144217,5745482,23526158,21392872,41278756
13919,18570,38827,34856,40918,37604,48682,97617,295304,527162,964393,3155326,5582984,21979264,21307093,40748404
14140,18472,39224,35269,41056,42881,47204,107382,261559,506113,970878,3119160,5567441,23640939,21450369,41323057
14097,16596,38167,33491,42726,38174,47369,115180,278569,496364,970462,2906514,5567894,21924248,21324250,41435791
14058,18471,37552,35042,49008,41897,55924,122256,261663,510337,978977,3110105,5583767,24544895,21304356,41140301
14151,18533,37604,34130,42511,38803,56979,122091,278293,494059,972102,3143190,5542209,22837440,21208260,42069837
13470,18487,38605,28159,40201,41806,48407,113639,245863,528376,967033,3350684,5658756,24626042,21200934,41967888
13783,18794,62744,29135,40976,40871,50449,123265,265579,499612,972144,3150351,5736599,22889513,21410023,41282836
14087,18736,59142,30353,41278,43931,60168,124289,258863,526032,956345,3159837,5732062,24613593,21546066,40593318
14066,18753,59222,29333,41516,51796,56768,164221,260960,527397,978657,3108720,5800551,22775440,21784633,40404068
14157,16265,60115,27586,41712,49539,59977,147598,268946,512895,965010,3114829,5707207,22521021,21908182,41591889
14289,25563,58813,27084,54523,46898,47883,138833,262629,514077,962139,3115160,5767632,24275867,21789947,42976959
14275,32266,59263,33112,43129,46188,55958,159493,268893,506797,971884,3140642,5777861,22221545,21842639,41208841
14206,26690,57029,29066,41819,46433,53095,124129,273138,542364,978096,3131137,5804839,38382462,21797775,42630846
14070,18580,55051,28772,41413,61499,56504,115328,253802,501678,969967,3189217,5672588,22339376,21877314,43186413
14772,18314,65832,28069,48800,47425,56556,124823,277861,525017,1000498,5031200,5594849,22662868,21808400,42010775
14480,18171,55183,31953,42843,42912,55265,120732,263903,514725,981127,3138261,5544118,23379954,21838833,41907018
14124,18411,54707,28491,40597,43709,51038,124683,260639,505045,957926,3130072,5677431,22538389,21738083,42942052
13694,18862,55725,28768,46520,44157,50627,117807,244203,532359,976490,3128394,5571461,22513825,22132629,41879553
14135,18628,51683,30191,44740,41350,51880,111449,233915,527465,965778,3119849,5612170,22460598,22477043,40582169
13953,18648,51960,38866,41940,42417,46528,118650,263235,498695,962897,3139659,5557486,24410886,20213922,41876373
14223,18426,55023,30407,41835,41419,52027,108117,257534,535148,990267,3359949,5412945,22328522,20214839,41463364
14358,18474,53400,28497,43986,40782,50111,122178,255031,521489,969329,3191675,5549804,22884124,19939053,41941481
13996,18456,45642,26784,46152,41067,48022,160766,269466,506217,976914,3159663,5535687,22835265,19690816,41871838
14252,18809,45474,29850,45078,43754,68039,127730,250393,540398,967008,3135070,5516336,24702024,20438951,42356874
13461,18585,44519,27048,41525,41295,48520,157744,272293,496429,980259,3155336,5466750,22487851,21977739,41941230
13700,19534,1658943,34002,43343,41294,64472,117099,265194,530204,990924,3187257,5469319,22590947,21987051,41825029
14569,18647,46458,34656,49117,40112,51582,245576,279079,509638,980485,3242741,5452666,24234630,21964113,41676081
13945,18628,46859,33691,41450,44224,55795,118247,265165,496614,981736,3158264,5439600,22518829,22048288,41208485
13763,18623,46252,34606,41919,41603,56083,154380,276592,508759,997688,3195352,5458240,21343914,21946777,42255463
14029,18700,47190,33986,47689,41373,54001,145106,265923,536461,977502,4459265,5463088,22846925,22053843,41600885
13795,18853,44382,36210,41216,39399,56658,130313,290764,506124,966188,3155135,5473542,22766073,22185267,41019217
14091,18628,45608,32571,42490,49000,55602,126772,251724,503711,984353,3121427,5493319,24193855,22098305,41108049
14009,18616,46551,32212,40289,41221,57028,129388,295628,493060,988147,3085616,5624356,22788142,21991510,42328771
13654,18504,45920,32876,42724,40902,47648,129652,283365,534243,1022831,3200336,5469614,22766248,21951106,42222740
14391,25504,44768,32648,39970,40111,45336,185687,278180,507569,991428,3212927,5568634,22696883,21949335,42624055
14912,18655,44725,34878,42052,43545,44274,150747,274934,527096,983105,3153710,5546701,21676105,21805349,41971410
13511,18377,44364,35001,38821,41004,44310,124965,275074,523934,985698,3682856,5484977,22902574,21286676,42164392
13934,18267,41051,34804,40371,42858,45683,99659,267275,527468,981565,3179724,5528630,22938679,22206974,41529015
14141,18436,42777,34211,41987,40681,43781,111068,283331,528351,981379,3062576,5465036,21642064,22119295,43583800
13677,18727,43248,34015,40117,41575,52624,116476,254644,520043,978078,3305515,5453831,22698960,22197377,43610378
13958,18609,44293,33670,41665,40308,52186,108757,275283,527674,984181,3169851,5568486,21680974,22264907,41902502
14468,18607,43504,33126,40657,42741,57352,143044,278779,540032,986711,3171904,5414366,22682448,22247219,41989151
14435,18558,44512,33523,39757,38961,46177,127231,294912,519916,978424,3230989,5521414,22543396,22215200,42842034
14261,18491,45833,36677,42342,41881,43871,144375,280671,499347,971169,3160362,5597184,24666612,22162682,41075331
13435,18710,43806,34658,44734,40868,46916,127540,274791,545569,997519,3217051,5405207,21502779,20363714,42364535
14136,18591,41895,33927,42688,41367,56752,104814,272010,504221,976155,3154918,5392734,22676060,22254422,41486147
13599,18697,49479,32934,41088,42970,41736,119364,299882,539381,987571,3160473,5506686,24681391,22243273,42681376
14094,18480,46789,34092,43376,43444,56124,143538,255870,509873,987895,3144190,5517744,22664305,22254735,41867119
14210,18697,36336,34297,39167,43355,54284,130791,286197,526205,986284,3199200,5594386,23031713,22254239,42125057
