b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
2992,5729,11066,21799,43365,86335,172377,344407,688451,1376588,2754059,5507825,11010382,22020408,44040528,88080728
3038,5715,11098,21839,43313,86365,172368,344402,689651,1376586,2754139,5506388,11010337,22020447,44040545,88080733
3033,5680,11088,21799,43321,86324,172371,346093,688453,1376578,2754050,5507213,11011653,22020419,44040538,88080701
3016,5716,11075,21852,43312,86323,172337,344368,688445,1376572,2753969,5506185,11011533,22020398,44040554,88080731
3028,5723,11104,21798,43345,86328,172389,345952,689817,1376585,2752850,5506005,11010400,22020396,44041641,88080692
3026,5715,11082,21852,43302,86346,172328,344399,688469,1376587,2754096,5506337,11010405,22020423,44040489,88080685
3000,5719,11047,21812,43344,86339,172326,347090,688451,1376571,2752848,5506232,11011695,22020431,44040549,88080688
3030,5671,11084,21821,43341,86356,172397,344393,688448,1376552,2755802,5506503,11010361,22020410,44040496,88080691
3050,5678,11067,21797,43323,86368,172373,345846,688512,1376617,2753064,5505458,11011301,22020418,44040500,88080718
3017,5736,11085,21867,43352,86345,172330,345852,688500,1376616,2753649,5506508,11010371,22020432,44040535,88080711
2996,5721,11060,21802,43348,86361,172390,345931,688474,1376594,2754211,5505314,11010372,22020445,44040546,88080719
3024,5739,11079,21847,43342,86343,172391,346149,688459,1376592,2754179,5507538,11011186,22020517,44041199,88080722
3029,5715,11110,21806,43355,86342,172387,344389,689793,1376620,2752846,5506470,11011563,22020415,44040489,88080744
3006,5744,11100,21840,43303,86324,172347,347193,688468,1376610,2754231,5506137,11011338,22020441,44040540,88080722
2993,5706,11078,21881,43360,86339,172405,346160,690963,1376630,2755238,5506479,11011456,22020412,44040488,88080722
3027,5695,11091,21856,43372,86362,172325,345845,688495,1377807,2752876,5505838,11012134,22020395,44040507,88080697
2991,5686,11044,21819,43348,86378,173258,344387,689778,1376609,2754261,5505614,11010380,22020396,44040489,88080723
3010,5731,11046,21834,43361,86323,172373,344397,688497,1376611,2755888,5505957,11010348,22020437,44040546,88080731
3026,5709,11081,21832,43336,86321,175514,345996,688477,1376581,2754172,5506246,11010373,22020410,44041543,88080738
3035,5687,11083,21817,43304,86359,172371,344369,688504,1376588,2754118,5506855,11011862,22021086,44040546,88080724
3016,6711,11088,21827,43347,86375,172384,346024,688490,1376588,2753845,5505951,11011223,22020421,44040523,88080723
3033,6756,11070,21797,43312,86357,172367,345966,689723,1376603,2753891,5506130,11012997,22020396,44040501,88080697
3047,5674,11075,21845,43307,86344,172327,347662,688459,1376597,2755360,5506189,11010886,22021741,44040549,88080723
3000,5705,11082,21841,43341,86362,173294,345690,688464,1376555,2755265,5507044,11011943,22020400,44040566,88080711
3009,5675,11084,21801,43352,86361,172346,344422,688451,1376557,2754115,5506633,11011804,22020437,44040545,88080732
3015,5672,11053,21802,43330,86357,172376,344381,688497,1376595,2754064,5505417,11011337,22020430,44040533,88080745
3054,5704,11075,21848,43303,86342,172368,346041,688446,1376595,2752866,5506890,11011323,22020441,44040526,88080736
3052,5736,11046,21828,43347,86320,172347,344398,688486,1376611,2754124,5506683,11010377,22020439,44040509,88080785
3045,5672,11077,21817,43322,86344,172363,347350,688452,1376590,2754787,5505339,11010337,22020431,44040498,88080728
2989,5714,11052,21837,43308,86356,172358,347471,688450,1376597,2755539,5505356,11010380,22020452,44040533,88080829
3001,5710,11067,21849,43303,86358,172360,347492,688456,1377608,2752854,5507121,11010341,22020427,44040515,88080707
3025,5722,11110,21839,43326,86329,172384,345997,688472,1376597,2753498,5505366,11012623,22020384,44040561,88080715
3015,5670,11076,21838,43312,86347,172390,345678,688486,1376556,2755184,5505344,11012673,22020429,44040545,88080697
3031,5714,11076,21841,43302,86337,172378,347634,688498,1377235,2752807,5506764,11010369,22020419,44040540,88080746
3020,5674,11049,21859,43305,86323,173867,345998,688502,1376584,2755513,5505334,11011770,22020423,44040508,88080701
3008,5717,11076,21844,43351,86400,172386,345995,689633,1376610,2754201,5506120,11011216,22020417,44040530,88080730
3019,5674,11080,21803,43353,86370,172340,344393,688525,1377784,2752827,5507675,11010362,22020439,44040529,88080713
3020,5730,11076,21805,43346,86362,173796,344440,688465,1376597,2753978,5505365,11010385,22020421,44040493,88080783
3006,5727,11048,21842,43316,86351,172943,344423,689400,1376593,2753063,5505829,11012984,22020419,44040536,88080717
3014,6363,11082,21801,43325,86347,172381,345870,688485,1376588,2754453,5505325,11011518,22020416,44040506,88080724
3025,5673,11063,21845,43337,86391,172369,344385,688448,1376564,2754244,5505349,11011618,22020404,44040514,88080712
3016,5727,11091,21857,43304,86337,172359,344413,690878,1376612,2752848,5505348,11010362,22020411,44040531,88080685
3018,5700,11076,21800,43345,86323,172363,344397,688482,1376586,2752871,5506964,11011364,22020395,44040531,88080743
3010,5712,11088,21838,43376,86382,172327,344406,688470,1376576,2752813,5505379,11011758,22020386,44040507,88080701
3025,5717,11050,21845,43305,86342,172379,344892,688448,1376626,2753964,5506591,11011724,22020394,44040522,88080713
3012,5682,11084,21815,43339,86350,172354,347470,688469,1376608,2754148,5506387,11011527,22020417,44040539,88080693
2992,5728,11084,21860,43357,86353,172387,345914,690880,1376598,2752848,5506573,11011652,22020434,44041635,88080692
