x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
133546,181415,315444,363610,612727,1159802,2125209,4097986,8495984
139300,181036,271407,360088,614966,1147817,2739745,4054352,8292703
133090,180954,269439,361310,605890,1150100,2217898,4082444,8146646
132150,179565,271310,359878,608855,1158167,2200184,4054713,8038471
132317,182174,269815,357217,608950,1148532,2199639,4069675,8339660
131487,180021,267396,361752,605344,1151922,2165146,4022858,8201009
129869,182376,269466,367735,610051,1154407,2090460,4194206,8218628
129937,182772,269522,365657,609300,1150990,2106738,4055264,8294080
129041,193305,271682,364770,612653,1158108,2152671,4067477,8106280
130219,184662,268276,360739,607554,1154410,2140402,4087130,8326566
130426,180516,266555,360291,616425,1153403,2180627,4071995,8337996
129739,181462,269895,358431,612511,1142057,2088709,4646550,8457601
131036,179474,270520,359063,606020,1156309,2128041,4183788,8504529
130344,180628,273011,358245,602191,1153027,2134748,4108789,8256798
129880,180351,274417,355714,619145,1157134,2147613,4150962,8163427
132886,183924,279171,362163,607613,1161161,2170208,4046675,8301802
131164,185599,274350,362698,605109,1163692,2100285,4148102,8248966
132678,184258,268028,360716,608473,1168303,2143861,4068071,8216009
131423,180853,272780,360692,617011,1145144,2106457,4048970,8271141
131410,180602,268898,360074,620780,1142986,2148986,4098557,8561837
130438,181234,269771,360119,608928,1154761,2158783,4044008,8200048
129933,180011,270409,358574,608270,1149796,2135539,4135329,8499320
136439,191175,271057,358749,606912,1154622,2115337,4019356,8278888
132114,182336,272444,362133,604838,1154650,2138275,4078552,8219836
130685,181137,273732,360998,604406,1169791,2114080,4064986,8328430
129071,183519,262820,362108,609408,1147549,2151116,4043141,8307361
130190,181481,272121,361766,612527,1151163,2148167,4038763,8576950
129671,179241,266991,362049,611871,1147395,2180919,4096616,8276592
130305,180101,268643,361655,607756,1158489,2123808,4123034,8255002
130681,179890,271804,366871,607732,1160445,2137734,4037188,8150582
129930,179932,271753,362440,613964,1153967,2173162,4087514,8459029
128346,182240,269919,362284,608298,1167041,2132475,4059783,8292368
127811,186144,272738,359627,609852,1147849,2124307,4073327,8208249
129736,187705,269257,364253,616209,1155774,2165909,4049531,8516314
130202,182292,270548,358262,606909,1145922,2197120,4693319,8445512
128906,181286,265331,358955,608911,1165021,2147469,4223923,8372095
129357,186862,270531,359982,613598,1164337,2147068,4197824,8608101
128338,184550,267507,359710,605645,1143167,2137057,4046061,8382728
128434,181902,267743,359303,606725,1151184,2138331,4053291,8180915
128985,181061,266045,360545,613879,1154724,2145189,4050569,8486394
129917,180738,266307,358448,608958,1157831,2099506,4049897,8392978
128414,181625,273607,357475,607513,1145292,2112177,4121750,8385114
138423,180968,269987,359960,611927,1160826,2120323,4097186,8031963
135741,182357,268747,360129,616707,1142209,2155482,4113853,8310197
134299,180741,265385,360153,609555,1157729,2122859,4055064,8185140
131958,180717,269125,359640,604543,1168171,2144999,4099805,8544685
130819,183426,264743,362599,603635,1147232,2158428,4078296,8284041
129938,186520,272362,360878,609284,1163452,2142497,4073362,8201630
129388,182929,266061,359671,610979,1156466,2110608,4077248,8515862
130480,180414,266524,362420,605665,1157220,2134437,4108115,8299793
130665,189240,270401,358382,608470,1153863,2158593,4094986,8111159
131784,181281,267826,363483,613651,1155810,2153475,4064047,8274103
130022,180533,269910,364509,609185,1163670,2186349,4131110,8290492
129837,181238,268719,360827,605856,1161705,2158876,4081688,8293346
128423,180776,266048,360136,606560,1151388,2171914,4046369,8339948
128413,181078,265157,361980,618416,1151652,2107195,4071213,8250300
129850,181114,266346,359673,613746,1173197,2120654,4111309,8225088
130351,183058,267596,359960,609529,1145162,2128841,4812480,8435412
128738,183791,270142,362576,614956,1148432,2157531,4169563,8375241
129540,184211,268090,359718,609074,1174505,2112890,4131316,8058863
129270,180233,267024,360223,604727,1145097,2127766,4178063,8383117
131027,184178,268669,359714,618550,1155857,2167328,4035714,8299301
130339,181754,268665,361885,613247,1172048,2120612,4063958,8102724
134784,181782,267132,360491,609984,1168898,2172628,4036018,8237971
135459,188579,268443,361567,613670,1155046,2120054,4042568,8307220
133149,183643,271147,360832,615889,1149672,2137272,4072918,8139553
132108,181535,267409,361057,607650,1154709,2142495,4165212,8508684
131862,180510,268800,359890,609565,1169499,2159048,4091350,8269767
131153,181501,270777,357918,615044,1141589,2119252,4013772,8202376
133263,179539,267240,363206,606451,1161965,2176960,4099744,8307155
134155,181334,271797,361753,606210,1157089,2128926,4063771,8496023
129718,181939,270940,359225,614251,1163965,2160225,4082060,8317649
132032,181438,269533,360892,608400,1160288,2135572,4121801,8336688
130955,181760,266864,362718,606072,1165508,2123127,4054486,8342268
130451,181665,265776,360651,610800,1149886,2155061,4097774,8228516
131962,183318,268927,368872,605802,1147963,2131789,4033907,8267096
131853,188742,268646,365270,615735,1147653,2159256,4123343,8334771
131453,180993,268690,360970,608648,1161592,2142239,4131415,8180004
131123,185827,263553,361937,605240,1271013,2139367,4032097,8361375
132703,182318,265946,359466,613079,1148204,2163195,4075668,8311176
130942,181304,268004,357774,604648,1154620,2144779,4674653,8109182
132779,181272,272185,362047,606392,1165602,2141619,4214308,8337909
129380,184139,263432,362160,612283,1173455,2159513,4191771,8243899
139396,206615,266533,361502,618857,1139173,2148372,4056862,8251279
133760,219793,265069,360833,606013,1140667,2116131,4171370,8133165
132829,187208,268019,364007,604256,1163333,2132473,4062682,8373575
128818,182056,269037,363630,614757,1153848,2159802,4068168,8177267
132415,183155,272843,362304,614143,1167405,2153625,4069868,8451548
130283,180670,266798,359438,603436,1150934,2160648,4044342,8295623
129760,180948,267757,361727,618806,1139611,2147880,4042352,8162904
130848,180540,267505,364526,608853,1163740,2214699,4109172,8378242
131310,180750,267545,363199,608590,1146095,2157614,4098282,8333933
131785,189779,268589,368749,605890,1152068,2174051,4067356,8512049
130912,184153,274503,364942,609713,1159331,2123344,4051261,8449090
131912,184566,272480,364422,605103,1146153,2630500,4122283,8341094
132068,182810,269360,361318,609613,1182721,2237460,4049476,8181741
133380,182087,268708,359086,608818,1137122,2190508,4083054,8473603
131594,180353,267774,359485,605242,1147152,2169030,4056569,8431095
130882,182974,268728,365460,605150,1176038,2136258,4065519,8234351
129283,181559,270254,361379,614962,1152255,2152498,4041691,8327694
129639,181629,272623,361643,610862,1176583,2144846,4121814,8277432
129610,182619,271461,363310,609715,1143804,2108856,4064585,8334121
130588,181650,268501,360205,604701,1145571,2156686,4081991,8336733
129610,180688,272642,356780,605630,1162375,2141772,4776850,8284712
135331,182691,267398,360347,615440,1147684,2140700,4172430,8173586
130602,188815,264925,359720,611954,1153723,2124748,4088635,8106306
128801,184623,269606,360385,611012,1163056,2130681,4078680,8331483
128496,183235,270645,359470,608241,1162596,2119372,4052092,8178272
130602,181903,268786,358418,609626,1163907,2124610,4052383,8063100
131426,181354,265410,358102,613961,1145510,2139040,4015783,8401481
131006,182000,269310,361354,613216,1179491,2129664,4138671,8370704
129569,181828,269241,360127,611424,1139622,2181881,4109078,8378387
129545,182203,276110,360293,606514,1139635,2119635,4086490,8379255
132487,182132,267149,357722,605417,1166145,2103244,4078097,8374307
130939,182706,265790,358166,618837,1139959,2138745,4195517,8468700
131137,183275,266501,362816,613298,1147963,2148093,4107382,8226499
130612,181848,269317,361494,607046,1153560,2182021,4058899,8237568
