x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144
534982,982912,1868671,3660778,7187274,14062778,28399791,74603574,84668025,117939433,173043592,317048193,570196771,1121467814,2052590878
536057,983483,1868326,3656406,7187407,14006076,26837625,82041316,96499944,178570649,159553921,344837916,568993769,1141065421,2062679791
530019,984344,1871652,3653818,7183720,14401734,29241939,72516383,69355629,137849789,180317653,292366130,577499643,1105129209,2082635212
532544,987126,1895723,3656345,7187169,14024113,27548907,92450820,88412156,108025362,154673416,312510814,583791917,1112292558,2048859651
536344,986089,1880007,3657466,7191128,14660814,27540756,90857612,69408726,110187152,175020795,288684542,559702144,1071219493,2073741672
534418,983937,1881357,3659771,7186568,13993742,28163914,82887311,60435959,122775503,168693608,283831180,553008392,1057276852,2068600484
539483,984161,1885756,3656465,7185671,14031793,27447743,77856382,62484549,115802435,156175263,290412806,551806538,1056455849,2053466734
537143,982809,1880101,3647438,7185918,14362507,27755670,80976663,80289266,111611754,168810565,307341644,546927853,1094866854,2051862395
533329,985656,1878081,3654230,7184194,14079575,27550001,95408124,85005646,138860962,154813880,331304238,541604896,1052679790,2068957244
536135,987471,1874552,3646343,7194975,14597492,27556086,83007051,89397055,106054884,182621178,295187889,542393291,1170907064,2061682700
534491,983143,1875298,3654179,7185955,14007957,28173600,72918168,75689340,129392770,187253989,299554417,535430043,1124524829,2062056181
533075,982108,1874965,3646538,7181697,13992017,27534265,71540594,115123915,112310381,201151537,292661818,542207211,1076308291,2047934867
533864,983874,1870719,3650384,7174366,14320596,28501026,55113631,103743487,121954685,174285130,306812152,577550055,1118083516,2093045852
531334,984278,1870147,3645997,7176335,14021807,27564448,106421099,91734050,99398473,175891633,284391944,561096229,1113040623,2059791222
533789,984820,1868473,3653138,7180614,14654877,27546450,95530037,98138679,110301102,173785837,309973310,596251667,1072039075,2065625235
537039,985745,1872841,3653231,7182471,14024685,28137212,86222409,84449296,114403113,198215751,331273830,555324128,1068906341,2049757124
531607,986455,1878276,3650182,7179321,13981991,27441538,79337982,85940532,116477421,159910314,326896579,553225767,1138088220,2103401052
533466,980800,1874834,3661713,7186437,14386010,28466889,81793071,50457337,128502011,216296334,295501095,542431311,1061784965,2059662408
535221,982649,1870639,3660427,7189079,13985066,27514566,47910765,78746008,117957039,196644367,276863184,584273987,1124072871,2066773946
532932,982594,1870671,3666606,7186481,14653659,27495909,86812000,86039940,171138948,197216381,301110972,556559795,1078471283,2082167160
532223,984046,1869354,3655997,7189639,14087865,28206791,77651057,66174356,125700484,173211067,315465351,560153661,1061145799,2056854675
534422,983179,1872604,3656275,7155698,13977423,27519093,102537284,65899682,147832170,158212378,305796088,549382800,1189655799,2085233958
534027,985202,1869348,3662190,7183358,14373029,28323720,48612875,61332036,140652793,163624068,296323005,550213831,1127398789,2075053233
538268,982545,1873391,3661063,7186333,13988259,27505795,56509438,57298637,95748864,180640184,318945701,575326995,1114819194,2061475558
538091,981947,1876184,3653321,7175710,14696792,27544818,62014788,79470670,100158455,178022298,286610962,608330789,1075554014,2053486938
535198,981413,1871439,3654266,7181925,14073551,28144824,101978629,72161515,121212417,165002147,345907059,560207199,1102597821,2090402315
537030,983414,1869735,3654873,7191590,14018460,27538803,77299959,110618305,139670658,154953201,303043498,573494101,1116538051,2054660277
538983,984340,1868008,3652180,7177475,14411656,28470440,76340985,64119916,163553991,175291012,296374741,540616012,1082960774,2072854351
533684,984240,1872588,3648557,7188798,14021759,27511022,77209162,74915868,123307183,218253173,289716645,555703126,1097743451,2047486308
536824,982398,1868785,3654437,7188332,14664974,27420891,85834359,72612705,144279322,157108792,290526799,553081620,1127036866,2067363218
534273,981272,1870839,3657975,7188347,14049126,28170706,56881327,89270246,161865572,157229855,280353016,572134317,1082200013,2065869235
534194,983593,1871580,3683277,7182145,13998963,27521805,62374075,65884510,137200339,179131106,297478489,551828599,1103689836,2085460579
535037,985654,1871501,3652337,7156001,14327824,28412066,94790487,56937056,128521841,187848197,316141271,549507437,1122348722,2067340188
532081,980245,1876217,3649545,7192310,14022660,27565066,77563101,78792639,139815368,174015154,288003134,567637031,1086628750,2088518125
536131,982562,1871500,3643216,7134006,14614449,27683487,84935897,67503759,103992197,176077207,300977438,572743563,1064795608,2078455753
534902,982417,1867628,3653255,7153281,13963955,28166689,93786687,78832048,143775145,189978172,286533558,566837365,1094009761,2069194388
531646,984071,1872928,3653989,7184141,13964279,27555052,81683792,77780166,110826167,157723386,294970965,600692698,1094978189,2045869326
535169,986502,1875894,3651725,7185432,14439334,28483102,94976910,87073502,142934969,175024097,296640306,579958879,1102796899,2051921217
536707,985073,1877632,3656567,7190655,13975235,27458529,106109800,71268648,146238768,175646308,315257570,559053653,1127301393,2065480363
534135,985949,1873470,3653139,7194030,14628976,27501755,93597739,61560795,116164465,177585464,300313001,550458299,1119469260,2045847531
538423,983795,1871526,3648708,7211141,13996736,28211917,96065415,104253993,90274638,148181958,295958835,555979896,1116725697,2071162778
538203,981940,1866489,3647961,7200629,13951794,27511782,98002294,91734038,124214353,178455448,317505925,546959558,1065802224,2080914385
534877,984887,1869114,3650742,7154210,14362068,28356224,89125796,81551416,114855097,158941885,297444239,561416823,1057680211,2036953182
537250,983773,1874097,3648364,7152800,14001297,27559606,75621145,83765163,107432200,166797813,296996745,551889149,1064254982,2039811122
535353,987587,1874158,3650242,7235151,14591502,27538525,67059902,77751294,99773894,175563518,299885255,568553660,1069784525,2096458568
530800,986519,1869318,3650532,7287904,13987689,28219125,50121271,58134170,131581729,167341804,285579135,551228968,1077341849,2068529554
535213,981459,1869030,3650776,7265322,13997630,26924239,75452626,51738784,109015767,177146767,327657539,553067704,1075988671,2055753306
532492,983673,1880794,3656570,7240468,14325186,28463559,55745814,109661037,132494249,154005473,325756577,539019403,1080610222,2061502224
529995,984261,1874689,3652065,7220251,14039293,27558725,96347951,102857260,121982370,181257412,333726092,540336862,1071897877,2044017338
532415,987618,1870655,3652589,7208526,14609104,27516181,71393260,79605442,122746259,191373404,280773398,536704741,1100974724,2075330844
532950,982814,1871295,3651414,7186428,13955804,28263413,55483143,104530901,109713839,176646641,292387181,560171810,1064984302,2064534314
534796,981691,1869424,3647872,7196432,13997241,27545281,100199104,69774020,118419269,177850273,328970392,550181148,1180675903,2042624396
535307,981862,1869199,3651223,7170141,14385780,28415490,60516913,84327182,136811027,192903628,340970145,590183902,1112095879,2061065127
528261,981797,1871966,3645254,7192391,13978538,27584204,69877497,78280834,119667079,148004585,286157532,598772040,1109019898,2055838514
531856,986326,1870602,3722060,7194023,14599017,27573702,60913620,105661626,138522761,191774337,290394418,583374065,1079799877,2038596999
531212,986290,1864561,3817659,7171363,14040973,28264906,57524324,86369169,105071596,178427979,300897191,586683454,1088763505,2079985099
532116,985870,1868826,3715784,7190188,13997222,27611424,64932935,53422205,120686763,177492703,290522311,573700868,1114189419,2072126608
536293,983919,1868835,3697247,7193153,14369785,28445814,64310247,67093977,90108706,153186572,282329294,585537008,1101001006,2064844487
534052,983933,1867596,3685166,7182223,14012968,27558792,116115950,96665237,147718489,188392168,284288181,578860790,1120882533,2056468612
528877,980070,1869506,3673595,7181215,14615416,27529695,57182102,98693326,122987150,177777097,284399330,564673013,1062933518,2063361030
533167,983273,1873101,3677973,7186627,14036159,28275194,57295959,84456552,144629561,167759115,299023807,542225209,1071421802,2091192884
531988,984699,1870967,3671987,7201264,14021025,27599605,56636074,86805520,136621147,174161031,298033317,547741222,1155379212,2052367488
531720,984936,1870503,3658991,7201249,14372017,28466679,76008297,88481912,121494184,180268223,301352805,539519676,1124052212,2103540853
532397,984616,1869658,3660570,7169436,14007102,27538621,62097874,78316226,105398192,180738763,320301880,565774697,1087093246,2062412458
532059,985819,1867283,3658539,7190596,14615804,27506192,47097162,84002698,162483120,155643707,291777123,534917708,1071999005,2099125142
530603,982443,1868353,3644665,7191008,14035123,28163750,54428545,81080104,107335808,149127174,293026416,548738097,1093954313,2044930660
531015,985148,1874561,3648875,7166262,14013035,27529811,75674770,73407295,112827613,190182042,301673434,578361142,1058040512,2067280697
530668,984248,1868888,3655963,7243102,14351274,28190197,113354379,74240654,143346778,186989981,305077219,549481840,1098332498,2068342265
536998,982831,1868977,3657726,7224067,14055076,27477963,57821454,75870968,166023065,166459150,296980738,559634553,1073237657,2067733287
538139,982677,1872009,3654532,7204304,14606221,27531326,90519031,69229397,116485555,160089439,292612433,554964698,1082208163,2043776975
532615,982083,1869168,3652229,7195886,13969362,28243440,98851219,65389519,160730750,171487084,305004530,574162481,1119360568,2051125590
537666,984808,1868221,3664041,7192662,13972908,27541080,97846935,95257474,110609525,172789909,302716096,548591222,1127456532,2048138415
536226,984719,1872267,3657284,7166433,14392521,28553728,69040895,73525761,113565345,159991671,308510906,547100191,1097979785,2041053125
533634,984538,1868753,3652963,7196902,14086409,27561724,104206499,91283297,52980924,163617461,342620869,582273958,1069878432,2113083072
537759,981497,1871001,3655328,7193750,14653667,27510922,68136040,78365208,168680044,180079766,309718538,550993211,1169505477,2093664559
533435,982706,1903302,3650770,7192888,14011403,28113756,99512856,63588746,123587228,148520462,294128236,551804853,1131284774,2050316417
532984,984883,1883627,3650551,7191382,13974716,27532938,78345608,76096164,152646713,233821884,333106755,568863970,1083474852,2043774298
536812,982332,1878953,3815297,7196882,14378936,28452098,73220889,76361029,109422720,184182722,290921834,561133144,1090287620,2063154149
539691,986595,1875129,3717975,7158675,14023555,27523164,72678404,88635430,117246452,166757913,322068249,605386671,1070619279,2041956621
536813,985392,1886378,3691191,7174972,14643468,27536650,69851573,106099126,145646884,173431360,338579455,557286018,1103783250,2094256914
535454,988832,1877573,3682501,7191927,14032458,28190995,58336050,54117076,94751054,188799304,305863773,599318397,1097847436,2060567377
531983,981452,1871421,3675975,7183582,14020784,27421865,59215226,66819422,100523365,167273980,288648019,567505619,1099416044,2053877028
532891,984620,1871577,3665161,7193670,14365501,28470281,90844721,77583891,137962787,170203012,298753078,554183451,1113517016,2084260231
536816,986366,1873497,3662248,7193582,14070605,27543620,58425870,62530538,156489952,155787448,318159615,545661746,1075207009,2077597705
534409,985267,1871381,3659434,7187365,14671409,27524427,94715776,85110013,95550043,159362607,299857261,567813509,1073161919,2077302138
534320,980917,1875135,3650671,7175976,14034679,28268191,93652986,53292542,91812512,164991390,302239712,563081337,1085006873,2081349751
535526,984774,1870532,3649026,7190599,13999275,27530944,97142369,83383307,87111710,162335865,287718003,543730244,1102466938,2103285634
532038,984548,1871417,3651153,7183830,14416808,28431396,83736687,77737715,100624808,182093305,306727194,588516817,1109530382,2060285377
534907,985205,1878284,3647764,7194789,13963639,27545013,74076848,80700531,113965553,175484175,290591557,551756982,1076263825,2058850809
534779,986326,1874937,3652168,7185865,14635976,27535022,76236540,56764015,129146656,152072224,319924410,584484583,1146927250,2056008008
533904,1001879,1873373,3647664,7194054,14052478,28162243,68311037,66854951,141716114,188701815,332558453,597836624,1083688851,2044780617
536134,984831,1867076,3655997,7167991,14034865,27578530,55517259,89869416,144357763,175253740,323310270,613598597,1069805407,2080654607
537384,985117,1867916,3656562,7180934,14390445,28465554,66985095,77920687,115635055,191889189,317757108,558676862,1142403632,2088685966
535114,987957,1869821,3649311,7180556,14038621,27486784,85649680,85764312,133014625,178975760,303982378,548182268,1090057504,2051365264
541032,985594,1872570,3656479,7161961,14623264,27515180,81411523,70300343,123415543,176721569,322188533,565022697,1081043992,2047073986
534846,985068,1871154,3653680,7178473,14010390,28304165,95033860,103673873,117449749,175980566,326576808,551189757,1064383017,2067457853
535496,983630,1869432,3652400,7181232,13988893,27552535,65266914,86837081,125040356,198441966,311386778,549177912,1082202894,2055769022
534920,983204,1882631,3653053,7184446,14383300,28492264,88761191,59220862,142229183,171438535,298859001,578658626,1074035431,2055413402
530983,982792,1901591,3651335,7196635,13993964,24274966,71675615,90782526,124933637,214501700,292585955,586004363,1077009077,2072403239
533904,983841,1877780,3649871,7184605,14612471,37546501,73769613,88030748,115665200,194198973,305791245,530970107,1096283500,2055875151
536938,981975,1879893,3653214,7177808,14028036,28178367,60512883,73560651,123498566,198102536,318815191,569061723,1081126590,2077722740
533600,983145,1879840,3648532,7137501,13977584,27528525,62389592,70898503,132255428,201594188,300611888,561737509,1111622585,2064883407
533244,982161,1879312,3648160,7151510,14359397,28324185,50828006,60151085,120532507,174890955,292444184,554676539,1080226162,2065292299
536436,982306,1878706,3651874,7184953,14014176,27517570,59558239,86098758,112386303,175029226,316561793,585954028,1090037503,2072993131
534380,983048,1875086,3651414,7185794,14625301,27544387,81634896,73737105,123099242,160738375,292071673,597203720,1104529805,2058001712
538529,983058,1873933,3651771,7152503,14021812,28125019,97609192,73585714,104424071,176771484,332203914,578291038,1109815991,2091257598
536378,984936,1873232,3654498,7178482,14030670,27486477,75465279,69773915,112838286,200664973,303176518,554887221,1100190657,2079771199
535875,984044,1872481,3647697,7167991,14324061,28656521,76499745,66168512,95066330,174203434,298090840,559220755,1126407181,2077374992
536405,984557,1874608,3655300,7192722,14005675,27606100,97101661,84139258,105775066,207521652,281553005,553161704,1075720264,2058541097
535282,982334,1877035,3650895,7183373,14625325,27698720,76016914,73086259,113032589,164353240,322976241,536124534,1066221257,2114190681
532652,983926,1875165,3647790,7157026,14045538,28393682,79197497,59150345,106850153,162129245,306964372,563838180,1084010848,2078334730
532995,986256,1872598,3652586,7184479,13948287,27636381,62265239,79155874,130423196,158522093,306922991,560514267,1089039413,2099670296
530621,986509,1873380,3647403,7180924,14339366,28680499,79630517,62620810,94179206,167004798,308560851,555122431,1156468178,2083065907
531457,982501,1869729,3650627,7183274,14032362,27641955,77587464,51555329,95277007,204981220,308059230,555158713,1109244709,2083600270
531668,981984,1868137,3648861,7193331,14617251,27658543,51410962,75534984,125740047,170923929,299625279,558661410,1081384813,2057212674
530388,983807,1874114,3648337,7185495,14041939,28253203,94370453,113059204,153156003,164151831,298011694,578895374,1098269828,2105713112
533902,986103,1918330,3656059,7179244,13976507,27560107,67701337,66249757,136065011,169306608,293746769,599560823,1101127040,2058958008
533949,985458,1871639,3667437,7189433,14355645,28384557,88658652,88588751,122854282,165212626,291972384,543077139,1061428708,2047468589
529928,985436,1878067,3658139,7179609,14028108,27538482,91633054,79752419,120164551,164231353,319680343,591954549,1078110555,2076242640
537693,982834,1877951,3653802,7182827,14656498,27507614,82420541,86402836,154776574,180467659,312583061,548272317,1057555325,2066825888
532665,984088,1876562,3650937,7181359,14019489,28186613,77857005,76679787,107383911,200770062,289602640,560339443,1065280349,2062038168
533016,982176,1925040,3651010,7166923,13962968,27491463,49141856,57548917,110527109,173382071,289040504,552439197,1192867642,2079355739
537822,985745,1899426,3651789,7188679,14330452,28326589,75306808,91281402,117015494,210620614,284437001,533475575,1093547985,2059479489
535907,986238,1880330,3649921,7185782,13999181,27583759,73016982,91510654,138330390,174003501,305676746,546373726,1123180764,2049667079
534543,982710,1882123,3652477,7181364,14620034,27496278,76363830,87003763,186357824,181568095,302995627,545669613,1126453604,2064993639
533360,978813,1873662,3651552,7185242,13997861,28195927,103863726,108194267,124961190,213112469,319063725,561039328,1072708529,2058642699
534234,984723,1874373,3649956,7160938,14007905,27681080,60432299,97601480,110593321,178957650,310585426,566684182,1057007604,2082287473
530138,983610,1871861,3649119,7176215,14375156,28673031,68562454,65987750,91504036,164582316,299228913,587515984,1058922195,2080473750
532251,985112,1870654,3654804,7196791,13971364,27654755,97813572,106069820,145733927,165806441,296643483,569761836,1105442434,2074959955
530888,988618,1873378,3650662,7191329,14603217,27737558,90279195,97429616,101604720,175345582,295494269,534404584,1082428062,2089255429
529872,981017,1877598,3651130,7183061,14013207,28350135,66822748,86096223,83656129,153897203,288651495,552777964,1070663343,2056899785
531247,981777,1873076,3672403,7180620,13973161,27756746,100612242,78160530,120120537,152492550,327609687,549281559,1099926536,2060083776
529200,982698,1874857,3653551,7188289,14378841,28645526,71999620,90931512,118729156,176363058,280968269,550342833,1122811702,2091407947
533870,981225,1871777,3652322,7178241,14013188,27653601,81708929,87521150,88131097,174343406,308054525,583978510,1061881059,2076860484
535621,983965,1882489,3648344,7187149,14617708,27641386,71235730,71481347,115948383,164926789,296517809,549263406,1058355069,2084500149
529541,986333,1871951,3654314,7247276,13987484,28295220,93837654,91518190,112895359,163108634,316486293,549297455,1061015239,2056640524
535773,983445,1876786,3652989,7207709,14008758,27636082,78033466,86764778,145339688,194218917,292437527,574577834,1089579326,2052781805
535737,981484,1879753,3653910,7200355,14330774,28776511,56995353,101633917,124289964,158189889,284102589,553286463,1104253530,2106105195
535245,983026,1873814,3654279,7194202,14036253,27690239,46243663,65955845,137430993,200359107,291314377,562807824,1072365190,2101205061
536204,984885,1867749,3649823,7191788,14684776,27659967,92540954,78467660,89465317,174239938,296464009,580484394,1092817702,2067335497
537137,987400,1870352,3654402,7193198,13999609,28109328,80684018,73996445,123304917,182718418,314829696,552758271,1061031512,2060297418
534350,983045,1873081,3650938,7179326,14016940,27559370,69917435,57328569,86952217,168328015,331000555,582848678,1046266930,2103752378
537519,982732,1868599,3654409,7196232,14415945,28435199,65044775,49662056,104381967,205716291,308613180,540041917,1068020976,2101145576
538506,981421,1872747,3658276,7195238,14004122,27662408,80946502,56687046,134194046,174172622,301904969,599837598,1089520795,2057111967
532238,983580,1872519,3653251,7172921,14643135,27808025,97084644,78265368,127850875,159206124,285295470,577537014,1111135958,2054346807
534476,983105,1869411,3654336,7178988,13967315,28213959,77261087,101339938,123041567,168842322,314036561,575023847,1187710757,2059609443
532509,984458,1869853,3651504,7188863,13951046,27540014,69391601,68530480,153021637,183824572,300380214,560453126,1113418921,2088834215
536836,983343,1871610,3652634,7186227,14350587,28421441,101610751,75861553,105555080,183100486,278758064,548268071,1050674666,2076337745
536396,981102,1871742,3647328,7176792,13971027,27577428,75997909,87945613,99588682,159062485,310240473,558309009,1092830072,2057304633
534786,982028,1867418,3656434,7188860,14634505,27558206,53642062,93986976,85012753,172376217,289381826,546713760,1104076336,2062042976
534221,982411,1867125,3652577,7181552,14045875,28310901,55610095,88718730,121205286,194389372,305607952,601058762,1094825505,2065036004
536019,982402,1869388,3651432,7184913,13988766,27615103,88417501,79300427,142565122,197980674,325158568,548178540,1084101786,2101375554
533809,983873,1870412,3653323,7186921,14331792,28392535,73791267,95838462,142263272,162771042,295708435,553645140,1054511876,2093775330
537460,981995,1865750,3646996,7185277,13980566,27732141,104500202,69600994,174670680,157426927,327656097,542781783,1086246945,2064919386
537815,982289,1873607,3653892,7185530,14635905,27866006,80963095,75470743,127967871,151742926,331386978,563784268,1102309974,2117332216
532779,981301,1882465,3652971,7153803,14026595,28227220,65554142,61539837,148474288,159055585,317053974,549924950,1052875491,2097567951
534536,987898,1875533,3653137,7184619,14036984,27526183,79740202,82380609,109899205,159209768,326317778,595379290,1128811154,2059870712
536624,986754,1877781,3652370,7186669,14446270,28703023,84254101,65547419,128651905,172047860,339643428,544866254,1069754249,2107091225
530346,986193,1873276,3644304,7186438,14034899,27515898,79736192,71198579,132264307,170723911,307274841,540351640,1099488697,2048538994
532517,981848,1871631,3648186,7183728,14628835,26925822,76793184,63411566,107703804,154750943,299457079,528424825,1101669641,2093255470
533177,982006,1872100,3648461,7187320,14033958,28006231,52664484,56492814,85556729,172211271,349202589,560157909,1070555096,2082874324
530095,981687,1875155,3648056,7185133,14014588,27708346,83591079,59461303,116569417,157424506,318240516,549665782,1068980925,2084041637
533337,986441,1869705,3666734,7138001,14345420,28602147,64483906,65296144,102946648,178381066,310970655,566449939,1090149372,2052594553
532429,985883,1868662,3660276,7150121,14008136,27628235,66992757,63061786,92469130,174089674,299379086,550915757,1114573464,2049378977
533231,984867,1874184,3768550,7185352,14638481,27678415,70090656,73366247,91750537,173691265,318347316,566245051,1118510156,2059458046
534807,988388,1871105,3651551,7202980,14024647,28350578,74548278,82035543,98080969,170160467,343925026,557561125,1073162572,2042345912
531440,985058,1869873,3651575,7193482,13983000,27609924,71328524,74874970,133975452,153310015,309243779,563121497,1084423146,2053236042
534045,986475,1870821,3654223,7193551,14381373,28746841,65809642,81229444,124312046,173015602,298573401,549022305,1100311860,2089636598
532050,986665,1870884,3651222,7161423,14006814,27744382,50684708,86494399,105102475,176901982,335511213,568164665,1091964149,2060870654
530484,985169,1872794,3651072,7191823,14623261,27529006,80690751,62602453,145863789,199163389,297635258,547185543,1076159719,2087378441
531230,984399,1870476,3649892,7186121,14011589,28386217,65775278,66781725,119005654,198278107,289015374,560100776,1088225178,2071968025
533836,981282,1869122,3647625,7172894,14020404,27717619,76246258,62993752,130479186,187549012,318395849,577904523,1089943088,2061055694
530529,987818,1869830,3647981,7191651,14313106,28618100,94510399,60887231,112231052,172478973,308334000,532608979,1075779944,2139401643
531256,985643,1866836,3650805,7186553,14014261,27512470,69142758,73054676,109221962,205941743,328603679,559430649,1071887935,2058652678
534108,984577,1872552,3649616,7168161,14627743,27576630,89972596,122942842,116230233,177198677,329330224,537591837,1106899415,2082908892
529656,982145,1875143,3651362,7180793,14007423,28280867,85400180,83494800,117877225,191019646,300988029,565136236,1108312661,2057181303
533432,980800,1885700,3647883,7181190,13977686,27645180,62703931,92673616,120863957,187613882,295246034,548106878,1119045771,2057726171
529491,982912,1903478,3645980,7185726,14362751,28607787,94530597,91321245,127186115,202817447,286467224,549699378,1057086457,2061970316
533221,981547,1884860,3662783,7184890,14022014,27571998,97190517,81917177,107953508,213562427,298370140,585013250,1064604010,2053150216
539041,988132,1881584,3649766,7435249,14666814,27680361,82360861,65768959,126728558,201364509,303062348,562090277,1151238394,2074288976
531825,985057,1877835,3648959,7203263,13990110,28139067,82860043,90161544,92863919,177882093,309194174,554428619,1092017380,2079360544
543555,985083,1875957,3655177,7186609,13994291,27658483,81997778,91305753,123995503,151562209,285779815,545436886,1052968570,2108254081
536647,983942,1879239,3656945,7204699,14369458,28331225,95773510,81061941,109139896,175453644,313998750,562706197,1050071690,2052380862
533283,982943,1879774,3653826,7219050,13994841,27084987,57129698,88539603,89109993,189345471,309080165,537682218,1094378086,2073285808
537337,984631,1875845,3652084,7205796,14651709,27695417,80140202,91625511,118446827,158761201,307603653,595517786,1072219306,2078363029
535614,986525,1873870,3647908,7197076,14032035,28487490,97693920,78700491,112858200,168731686,291087198,584868875,1085918237,2065649976
530130,988093,1869909,3653520,7203846,13967381,27161777,64833644,92045437,123060224,199255055,286409983,571711325,1052095177,2065363949
532828,984511,1873952,3655188,7208590,14382799,28678610,103972444,84100227,112106185,189439866,333873198,567623357,1049364962,2077075563
533299,982845,1877407,3649484,7233108,14008328,27607105,75717220,95417764,119382112,169369238,292540524,555748896,1098180741,2057837755
528752,981821,1872213,3653333,7293496,14614848,27646254,61706951,70854497,119677749,189367753,288101888,552119282,1095864693,2057168305
533474,988418,1874694,3654010,7269489,14013291,28205827,94132375,68832548,120998682,177493957,310108296,561691916,1165541122,2078981740
529799,986298,1877414,3648673,7258117,13958690,27701473,75069377,91309246,118382723,172335845,288495543,548242741,1067777049,2082931677
537310,983406,1875319,3654090,7302250,14368934,28661454,88789448,94071912,113995836,159542882,296253304,570719630,1058314060,2094371989
530183,983292,1869638,3652126,7255168,13993463,27586196,90980347,77686352,117389274,157338308,298885409,535321622,1094149697,2093804818
530588,979628,1868785,3649543,7260407,14645387,27573070,82857605,60049374,117600580,191679615,287513960,608755063,1080958422,2070093722
533067,982783,1868794,3654171,7225728,14048363,28299180,105135542,55075084,109810603,173911880,298833256,558748000,1067066966,2073503856
532591,983050,1870411,3648727,7204901,13966463,27656600,75129598,74447805,118328267,193491871,292207729,539707066,1087111814,2080201370
531258,981564,1874127,3645945,7214123,14379570,28421255,69049336,72300464,149038769,174945699,300390880,562524174,1085681917,2073527748
534852,980789,1870568,3649803,7213336,14066394,27179948,74477800,91924072,108460935,195475969,306922421,607109723,1070238781,2077439281
532364,979016,1866108,3652157,7198456,14685183,26860967,70326288,75310378,126198246,198758647,316671236,544792886,1094683630,2088370547
532643,981629,1875095,3655086,7206356,14070748,28327610,87645768,85104731,198586201,172797345,289873885,554422287,1072794296,2039621155
532372,982228,1865846,3653745,7194018,14017973,27730440,70017148,88986795,121715234,165858697,326513270,566944467,1075580802,2057398605
533846,985121,1868674,3650469,7189838,14369863,28657029,71398593,98919275,120772953,213243130,284961656,553102626,1072668907,2058808236
530204,983767,1874898,3648676,7186808,14030050,27642944,92852016,82842145,135740392,187624170,325152747,575001862,1075431432,2040671252
531999,984790,1874189,3650310,7201077,14647943,27574574,92425604,81188869,148186855,164811272,288328455,575636747,1083962169,2054002041
529222,982003,1877325,3650327,7183025,14066914,28353012,96139882,99223151,115712635,180483817,315950177,550849194,1076282232,2068217914
529179,984814,1873551,3647540,7153368,14033799,27722813,36883217,75982187,127930168,173818067,321124466,558469207,1108423480,2056811823
532853,984179,1869053,3648759,7161609,14395158,27880517,72147051,66943167,127203009,160931633,294820141,543953352,1072658239,2065838045
532950,985810,1872963,3653171,7190602,14009670,27345904,63547930,81531368,129983469,167728514,303535016,565199227,1098807906,2072888354
537692,981822,1878004,3650435,7184214,14593214,27557951,32324316,88002513,114726220,175811818,290136186,553092211,1150835745,2094633193
533755,980309,1872682,3649389,7183948,13980521,28428566,52785594,83151961,116307689,156811337,293770016,566905020,1106323991,2075403688
530243,981012,1876362,3652596,7184853,13994562,27656345,91098667,80822907,130316450,150474231,294212912,594336870,1056030485,2096408988
539254,984196,1875632,3656137,7150547,14393355,28890350,65821657,87157162,118843905,159191153,313371961,586199544,1099763138,2054214905
538506,986642,1872379,3654056,7178750,14038225,26480247,73121416,83454581,103631326,168255673,293235449,582560753,1066226585,2111759516
533428,986650,1875502,3657755,7188005,14618048,35465397,55548934,81333106,119243303,176619272,288251252,557247290,1070751087,2105146098
536525,985772,1873823,3778191,7188716,14022490,57493243,80302816,89561371,114078965,172289230,326145654,558598274,1097996373,2054798369
535853,983493,1870696,3738808,7184361,13959935,27538198,73371087,80842715,120182323,172901211,296804520,564123992,1157397863,2069083028
533704,982625,1867868,3701201,7189642,14429662,28333391,115847332,66426530,133575628,174795677,314575612,542764274,1116760658,2054184913
533000,985803,1873123,3703195,7192996,13981086,27599348,56185407,75845418,130543177,172460901,291336168,556245794,1078424058,2052108777
531134,987669,1869904,3691864,7191885,14657844,27562592,96321017,84751024,88878950,193299505,296494086,527437765,1145598871,2067873505
534392,984833,1871365,3671287,7157746,13977435,28360965,121113603,59649420,173219343,170393935,315297378,541783464,1122341683,2065633106
534371,983696,1872988,3767398,7161559,14056189,27664503,79201106,59315205,114556873,176537752,298183097,537277466,1069094356,2075826738
533903,982567,1874889,3666487,7188020,14345290,28968331,84381967,82394852,126275140,171112082,306298167,547867816,1080805081,2107021378
532130,982955,1876735,3661631,7180329,13995750,27607521,57005329,81715261,123499938,156383854,293439236,577075465,1072729907,2109370649
535598,985092,1872055,3657400,7178368,14666070,27493233,56818712,104190169,123258766,155967510,305043660,532803938,1066426926,2092310539
532465,986243,1873280,3660547,7189122,14082633,28427538,87403598,78797249,102129943,169283776,281196948,537946552,1080756345,2110718588
537421,983517,1868880,3659617,7182075,14006987,27257800,96835627,80724939,132565098,170567372,277893897,567563935,1069277920,2052240331
534806,985310,1874563,3652167,7184145,14388807,28714906,117866781,88383818,113776137,175142269,299082607,570972809,1058320438,2064193800
532220,984592,1868485,3654556,7197452,14019833,27709597,104272432,58815842,108115229,166032842,285766117,545651555,1067765475,2047979935
536911,987405,1872691,3646859,7199268,14631534,27656644,44274363,91527969,112162214,181634657,293047140,567738967,1082464993,2054692850
